,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
TOPORS-AS1,0.001045894265748244,0.91719688991062,0.9552764458513724,-0.0186692448488391,0.02076022036257204
CTA-373H7.7,0.0010451210265902079,0.9172578870492272,0.9552764458513724,-0.018670017819325584,0.020759447455812572
EAF1-AS1,0.0010336631826764373,0.9181617984288192,0.9552820411962175,-0.01868147167930713,0.020747994534613217
HAL,0.0010127110023975038,0.9198149924325969,0.9552820411962175,-0.01870241656105691,0.020727051342785994
FXYD1,0.0010023579150750495,0.9206320124979164,0.9552820411962175,-0.018712766035574285,0.020716702690534577
CMTM8,0.0009943105171533392,0.9212671356116511,0.9554416218333999,-0.018720810622364126,0.020708658737051258
AC062017.1,0.0009385007421421282,0.9256731584548585,0.9580089778586518,-0.01877660083156464,0.02065287277944929
RP11-425A6.5,0.0008973897692178233,0.9289202188865172,0.9608684911358711,-0.018817697313262084,0.02061177927254698
H6PD,0.0008835780420375423,0.9300113763017334,0.9612991270275951,-0.01883150415698977,0.020597973398338895
CBWD3,0.0008798604146338127,0.9303050997581915,0.9612991270275951,-0.01883522046865682,0.020594257345063628
SUN1,0.0007913129082187208,0.9373038044045694,0.9665184684379585,-0.01892373647546964,0.0205057471706919
SPAG4,0.0007411332923198016,0.9412721360008479,0.96960310843886,-0.01897389810344203,0.020455588573574095
CDC42SE1,0.0007033193658030829,0.9442635262519833,0.9716572800447696,-0.01901169840919476,0.020417790420640874
TIMP3,0.0007006915502888489,0.9444714376044328,0.9716572800447696,-0.01901432527606237,0.020415163699191167
LINC01122,0.0006923313472201395,0.9451329174693888,0.9716572800447696,-0.019022682459270766,0.02040680697499855
ZSWIM4,0.0006699983292087338,0.9469001451182385,0.9722258026424778,-0.019045007396672878,0.02038448323677033
RP11-890B15.3,0.0006633738424031629,0.9474243961160801,0.9722258026424778,-0.019051629482803343,0.020377861498781652
ARHGAP29,0.0006470534685979578,0.9487160603115766,0.9722258026424778,-0.019067943934820968,0.020361547889701907
RP11-488L18.10,0.0006293480025894993,0.9501174989195031,0.973159564166777,-0.019085642964593374,0.020343849750661773
MED14,0.0006162617372266915,0.9511534138944328,0.9737181673957963,-0.01909872446493637,0.02033076889278492
GABARAP,0.0005758811987926951,0.9543504690938638,0.9749297936436199,-0.01913909025730842,0.02029040499778697
CD1A,0.0005702962685052108,0.9547927047069003,0.9749297936436199,-0.019144673143046055,0.020284822364352178
SMG5,0.0005558001929664402,0.9559406226366394,0.9756000698888068,-0.019159163906076457,0.02027033224471809
KIAA0825,0.0004880386413446651,0.9613077102255007,0.9796265395241487,-0.019226900514658456,0.020202598423985578
JMJD4,0.0004550124159105106,0.9639242196428127,0.9812073494879788,-0.01925991451753313,0.020169585648682067
PIWIL4,0.0004373164140878672,0.9653263506087472,0.9812073494879788,-0.019277603952615584,0.02015189683597529
SLC15A4,0.00040525395032168317,0.9678670687411879,0.9832221757682998,-0.01930965448700625,0.020119847366354124
ENC1,0.00038990834848315624,0.969083213581849,0.983451011738226,-0.019324994364919773,0.020104507969382082
AC002451.3,0.00038287082765633827,0.969640964024966,0.9835142123605302,-0.01933202925763984,0.02009747329101406
USP19,0.0003405634969354919,0.9729942851185607,0.9859079407658718,-0.019374320747878697,0.02005518300710837
LPAR2,0.00030088219517533703,0.9761398994808083,0.988086537720247,-0.019413987128263765,0.020015517629948274
PCIF1,0.00027537233393804775,0.9781623150621923,0.9893495837599839,-0.01943948736424434,0.019990017973363014
SH3TC1,0.00027201562675564577,0.978428444718832,0.9893495837599839,-0.01944284280298074,0.019986662607047064
NFE2,0.0002640490326657278,0.9790600693762671,0.9893495837599839,-0.01945080638484429,0.019978699193506103
RNF24,0.00025804769212952136,0.9795358892619528,0.9893495837599839,-0.019456805454578598,0.019972700247267477
APOBEC3D,0.0002537109011529833,0.9798797388776466,0.9893495837599839,-0.019461140603705997,0.019968365185615525
VNN2,0.000182229859135902,0.9855477220512212,0.9930191096115546,-0.019532594477183512,0.019896912540343068
GLB1L,0.00015601354813659933,0.9876267034873416,0.9935948447636685,-0.01955880077340246,0.01987070659362917
WDR24,0.00012668781733965345,0.9899523641114869,0.9939582411539208,-0.019588115269503534,0.019841392424288392
KCNK7,5.55765302399713e-05,0.9955921203140311,0.9986105906131136,-0.019659199173095707,0.019770309031545513
VPS33B,3.994960688237507e-05,0.9968315133620164,0.9993487646583851,-0.01967482005213145,0.019754688211346457
MIR4458HG,2.3484551440164755e-05,0.9981373880444284,0.99946316587234,-0.019691278728658376,0.019738229575985554
GNA11,1.6833483052643522e-05,0.9986648984669244,0.99946316587234,-0.019697927217249576,0.019731581097963583
ZNF684,7.10529253477454e-06,0.9994364629967626,0.99946316587234,-0.019707651631286145,0.019721856693105826
MXD4,-6.768612297729986e-06,0.99946316587234,0.99946316587234,-0.01972152014381886,0.019707988180757217
TNFRSF10C,-7.750168957144449e-06,0.9993853163823407,0.99946316587234,-0.0197225013186943,0.019707007005320087
ZNF235,-0.00010721585595831242,0.9914966254596354,0.9950054608379051,-0.01982192812086099,0.019607579752445328
PPIL2,-0.0001375632788024506,0.9890898807319946,0.9935948447636685,-0.019852263602133866,0.019577243978387504
RGS5,-0.00014079255530906123,0.9888337839102298,0.9935948447636685,-0.019855491605798237,0.019574015939294198
CALD1,-0.00014306538504853724,0.9886535385056229,0.9935948447636685,-0.01985776353943931,0.019571743980224647
SERPINB10,-0.0001700232239024286,0.9865157099012523,0.9930191096115546,-0.01988471073421781,0.01954479645278286
C17orf103,-0.0001713393310612332,0.9864113414429782,0.9930191096115546,-0.01988602632098948,0.019543480848303596
CTD-2007H13.3,-0.00017578648414746153,0.9860586800122452,0.9930191096115546,-0.019890471715171797,0.019539035393276748
DHX57,-0.00023328129629075582,0.9814995829608277,0.9899779838298999,-0.0199479437172247,0.01948156246423082
FLJ27365,-0.0002464204138652426,0.9804577855605873,0.9894299462825449,-0.01996107760378813,0.019468428329245425
YRDC,-0.0003161013967208948,0.9749333970931827,0.987368772056106,-0.0200307307311756,0.019398773656937353
PGAP1,-0.0003712229421291849,0.9705641359958985,0.983947808964177,-0.020085830105785657,0.019343672789066582
LATS2-AS1,-0.0003964344648347924,0.9685660074046535,0.9834289128891239,-0.020111031448087097,0.019318470683950446
NOP9,-0.00043652074774418214,0.9653893972544195,0.9812073494879788,-0.020151101492586285,0.019278399323408593
EML3,-0.0004400177698067337,0.9651123034396065,0.9812073494879788,-0.020154597095049055,0.019274903600130535
VCAM1,-0.0004547896744377635,0.963941867731661,0.9812073494879788,-0.020169362997776195,0.019260137176426318
SELO,-0.0004872965482299136,0.9613664982332703,0.9796265395241487,-0.020201856633564875,0.019227642333606736
NOTCH1,-0.0005407082564446371,0.9571358227646332,0.9763178870440888,-0.020255246500118628,0.019174250302919003
RP1-193H18.2,-0.0005763261918432117,0.9543152334868014,0.9749297936436199,-0.020290849807777223,0.019138645427109555
DPP8,-0.0005905597481925506,0.9531882341449884,0.9747957984429686,-0.020305077504640223,0.019124417075618877
AC005306.3,-0.0006089609324894748,0.9517313850405134,0.973807628507948,-0.020323471101941604,0.019106022608343952
GDPD3,-0.000649349389732482,0.9485343430687685,0.9722258026424778,-0.02036384285982142,0.019065648847387553
RP5-827C21.4,-0.0006570353945618509,0.9479260317705674,0.9722258026424778,-0.020371525679446802,0.01905796563200909
FOXJ2,-0.0006829092786199038,0.9458784600643659,0.9718264716499826,-0.020397388823839794,0.019032101121143195
LAMB3,-0.0006911766109880621,0.9452242860284383,0.9716572800447696,-0.020405652719062715,0.019023836778174177
IBSP,-0.0007487009320103193,0.9406735720279358,0.9694896367993003,-0.02046315304975523,0.01896633318288456
AC016700.5,-0.0008127247646792125,0.9356109683977851,0.9652743099114364,-0.020527150028140977,0.018902332264323717
TMEM164,-0.0008355728944731445,0.9338049007585063,0.9639119750419319,-0.020549988535356094,0.018879492272750004
BCL6,-0.0008433578239987874,0.9331896056538199,0.9637780266507974,-0.02055777018152892,0.01887171011141972
RAB40C,-0.0009443019762961439,0.925215059029752,0.9580089778586518,-0.020658671543582457,0.018770801636926925
ZBTB7B,-0.0009656747218597267,0.9235275569429627,0.9567861171877772,-0.02068003517771903,0.0187494363938464
