,mDC_corr,mDC_pval,mDC_qval,mDC_ci_low,mDC_ci_high
RP11-554J4.1,0.005742438812937713,0.8349180338971767,0.9238719732729765,-0.04822769512302559,0.05967913950116903
BMP8B,0.0056974523109430035,0.8361929229969803,0.9238719732729765,-0.04827257836151812,0.05963431163608866
PRF1,0.005692007313435921,0.8363472600155367,0.9238719732729765,-0.04827801084561153,0.05962888582463954
ABCD1,0.005672550146870575,0.8368988196325685,0.9239411106948922,-0.04829742327062522,0.05960949719153506
C1orf56,0.005655492777407151,0.8373824171666339,0.9239411106948922,-0.04831444138330689,0.05959249986931397
WWP2,0.005585107442944597,0.8393785754693238,0.9250691957028511,-0.04838466439762099,0.05952236198229762
ZNF770,0.005512038822714362,0.8414519247178908,0.9268166127327492,-0.04845756394518385,0.05944954967950065
GIGYF1,0.005383862383296973,0.8450916237928198,0.9286721140580436,-0.04858544240961369,0.05932182148376829
NMNAT1,0.005346341985106837,0.8461576818929272,0.9293061246222899,-0.04862287524843512,0.0592844319633653
TMEM71,0.005221890349793839,0.849695699563896,0.9318707757159818,-0.048747035372169956,0.05916041335386206
KDM3B,0.005090449280745325,0.8534357019537158,0.9336948474784244,-0.048878166746792386,0.05902942782219108
CRTC1,0.0049343197667784475,0.8578824564449621,0.9373068816822472,-0.04903392597930816,0.05887383699527732
VIM-AS1,0.004875963009119665,0.8595456909911905,0.9385843752202655,-0.049092143662407495,0.05881568091063418
C16orf54,0.0047239394627555525,0.8638814413368201,0.941275978557025,-0.04924380318759005,0.05866417841262949
JUNB,0.004715776161784239,0.8641143778007903,0.941275978557025,-0.049251946871090586,0.05865604302041433
FAM129B,0.004622915858931608,0.8667649338820209,0.941275978557025,-0.04934458351352638,0.05856349968477757
PDLIM5,0.004563783056796092,0.8684535716271419,0.941275978557025,-0.04940357340635842,0.05850456824202189
C8orf82,0.004474599913164315,0.8710014792401733,0.9424275686539461,-0.049492540304343406,0.05841568807429812
HOXA5,0.004434137896395518,0.8721578967973875,0.9426052354465508,-0.04953290392895846,0.05837536323441912
CHGB,0.004396687272996657,0.87322849097473,0.9432257719454161,-0.04957026332596948,0.05833803942163005
MPND,0.004355311105942945,0.8744115734468783,0.9433191437275893,-0.04961153852876995,0.05829680318202982
RGS3,0.0043415754103831835,0.874804384867375,0.9433191437275893,-0.04962524066635211,0.05828311389765739
AC093673.5,0.004304010372303955,0.8758788214029651,0.9437397304830378,-0.04966271382471911,0.05824567568351369
SPI1,0.004277431639652464,0.8766391653706156,0.9437397304830378,-0.049689227457100874,0.05821918659209909
ATG2A,0.004258485052439504,0.8771812442279183,0.9437397304830378,-0.04970812759130359,0.05820030385906013
PPP1R15A,0.004240711578450845,0.8776898115548968,0.9437524855428997,-0.04972585745337144,0.05818259025050863
MARVELD1,0.004189181560708771,0.8791645674018437,0.9448035509408954,-0.049777260836325575,0.05813123360656277
ATP6V0A1,0.004163078130568483,0.8799117908122701,0.9450720195270284,-0.04980330000830719,0.05810521789299804
TNFAIP3,0.004126255448291232,0.8809660394600076,0.9456431575932346,-0.049840031920371834,0.05806851882312782
CDC34,0.004074981717590548,0.8824343781120025,0.9456431575932346,-0.0498911790149526,0.058017416973633114
ZNF628,0.0040306740569765334,0.8837035528466188,0.9464694196215196,-0.04993537701629709,0.057973257614689834
RP11-196G18.24,0.0038164834053976662,0.8898431019401225,0.9509009525794335,-0.05014903457599558,0.05775978090144849
PLK3,0.00364776283407588,0.8946839667126937,0.9540404991976805,-0.050317331746600386,0.05759161923453228
PLEKHG2,0.00364408399168863,0.8947895629317193,0.9540404991976805,-0.050321001322869374,0.057587952544592334
B3GALT6,0.003581625957483387,0.8965826193300344,0.9543258242320946,-0.05038330181796498,0.05752570060807419
FOXO4,0.0035700035613378087,0.8969163356419384,0.9543258242320946,-0.050394894852368866,0.05751411651697035
NUAK2,0.003417830495286325,0.901287371277388,0.9574947974296757,-0.05054668214082885,0.0573624436420685
SLC20A1,0.003256753570976406,0.9059174176672693,0.9610514201941998,-0.050707347999151296,0.057201893462779395
GZMB,0.003122280094530158,0.9097852197778952,0.9635406452497217,-0.050841476161958936,0.0570678575971958
GPX8,0.002994685311909957,0.9134571494431691,0.9648354864833656,-0.05096874149485657,0.056940676242399485
POFUT2,0.002967867483669394,0.914229151688093,0.9648354864833656,-0.050995489856578084,0.05691394508560963
SYTL4,0.0029562892030634263,0.9145624795560744,0.9648354864833656,-0.05100703812190683,0.05690240420047383
CHRNE,0.002933689888398725,0.915213135855796,0.9649861032885751,-0.05102957880903767,0.05687987783542417
IFI27,0.0027554297013104917,0.9203473741764989,0.9687867096594726,-0.05120737462330436,0.056702191139190436
ZNF844,0.002635740611293936,0.92379652605934,0.9708294847569429,-0.05132675000048966,0.056582885190015905
NNMT,0.0024981773920862474,0.9277625311321793,0.9730043769596052,-0.05146395075297667,0.056445760426114704
RP11-140K17.3,0.0024620614367793533,0.9288040703095183,0.9730043769596052,-0.05149997120839499,0.05640975924589213
TMEM110,0.0024610224749192816,0.9288340344865307,0.9730043769596052,-0.05150100742089471,0.05640872358373604
CD79B,0.0024565464573108506,0.9289631262130125,0.9730043769596052,-0.051505471592480576,0.05640426178046451
IFNG,0.002390313612412138,0.9308735478038421,0.9733955645719868,-0.05157152889652543,0.056338239017108396
RP11-448A19.1,0.0022838976336797124,0.9339438408922935,0.973934166047536,-0.05167766184585963,0.056232159587302905
CACTIN,0.0022573154530812615,0.9347109397597372,0.973934166047536,-0.051704173136858385,0.056205661284821684
IRF1,0.0022481031428807103,0.9349767994056345,0.973934166047536,-0.05171336086184033,0.056196478025655486
SNORA76,0.0021681790536101767,0.937283643195116,0.9752677557890035,-0.05179307127145857,0.056116805593995435
PIM3,0.0020187173104902513,0.9415989436166522,0.977193820690119,-0.05194213157866972,0.055967812618449
ZDHHC8,0.001992589058866299,0.9423535050757766,0.977193820690119,-0.051968189406114224,0.055941766067996695
ZNF414,0.001857227238634379,0.946263450208464,0.9790058680340339,-0.05210318520561358,0.05580682633885014
BHLHE40,0.0016503365864742555,0.9522419817503188,0.9822257140747046,-0.05230951261131393,0.05560057701382237
DNHD1,0.0014720310248039013,0.9573966547198793,0.9850876425942815,-0.05248732905160106,0.05542282047618259
RP1-30M3.5,0.0013963776363236729,0.9595842845666402,0.9860519960392734,-0.05256277387656819,0.05534739900011958
NOTCH1,0.0013091150750780029,0.9621079872616161,0.9874547343928513,-0.052649795104796365,0.05526040317409636
FOSL1,0.0012952673662834176,0.9625085095239791,0.9874547343928513,-0.052663604441077136,0.05524659771824487
LILRB5,0.0012444458143481998,0.9639785197392536,0.9884291351886573,-0.05271428498776092,0.05519593105924063
CCL4,0.0011991155635100986,0.9652897977240736,0.9887438675969066,-0.052759489234523935,0.05515073873061714
CENPB,0.0011547443713049827,0.9665734236141563,0.988955037623531,-0.05280373687437358,0.05510650232850297
RP4-549L20.3,0.001111794267048899,0.9678160208903266,0.9894169412204543,-0.05284656718151292,0.0550636824956499
CRIPAK,0.0010581995823905775,0.9693666875427207,0.9898844786605469,-0.05290001210060396,0.05501025009001607
DHX57,0.0010333125515446552,0.9700867890873359,0.9898844786605469,-0.05292482948176594,0.054985438309402605
CCDC17,0.0009503229203125087,0.972488251121256,0.991802295829515,-0.05300758637370246,0.05490269913008546
PLIN2,0.0008882206888554088,0.9742854608330639,0.9918243024633061,-0.05306951395846206,0.05484078383041268
ACP5,0.0008814370448616565,0.9744817843988479,0.9918243024633061,-0.05307627850004267,0.05483402058049565
C2orf68,0.0008651285914183253,0.9749537691359446,0.9918243024633061,-0.05309254100940743,0.05481776113587895
CCDC153,0.00084377752770781,0.9755717058203459,0.9918243024633061,-0.05311383187976401,0.05479647419138238
KCNJ3,0.0007913976732136185,0.9770877305878682,0.9927629348218983,-0.0531660638561078,0.05474425143068214
C1orf115,0.0006973514196596625,0.9798099054397849,0.9949966971328654,-0.05325984385851657,0.05465048649295985
ZSCAN16-AS1,0.000675622692128188,0.9804388793956914,0.9951035634892167,-0.05328151093523494,0.054628822626157945
ARAP3,0.0006194825123438083,0.9820640050104069,0.9951931753572479,-0.05333749159355211,0.05457284979088771
C17orf70,0.0005939740042104809,0.9828024410376636,0.9953756065946486,-0.05336292750758874,0.05454741720732752
MROH6,0.00047908904882609977,0.9861283747952877,0.9968665293006754,-0.053477484646636105,0.054432873332615386
RP11-175O19.4,0.00047063269824234764,0.9863731974132999,0.9968665293006754,-0.05348591681148667,0.05442444203188958
RELB,0.0003701072905104933,0.9892836336720164,0.998215031320675,-0.05358615412034667,0.05432421381660422
MAPK8IP3,0.00023375538353349914,0.9932315477440975,1.0,-0.05372211351447208,0.05418826328171925
DCUN1D2,0.00022319584735585828,0.9935372952216898,1.0,-0.053732642569713274,0.05417773474565067
KLRB1,0.00016890984555163892,0.9951091403742346,1.0,-0.053786771681292415,0.054123607924348956
MLYCD,9.204317101097734e-05,0.9973348373715006,1.0,-0.053863415663565575,0.05404696610030469
F8A1,8.742686979894638e-05,0.9974685045521123,1.0,-0.05386801857054524,0.05404236328246719
AC092484.1,0.0,1.0,1.0,-0.05395519133770985,0.05395519133770985
COL6A2,0.0,1.0,1.0,-0.05395519133770985,0.05395519133770985
RGS5,0.0,1.0,1.0,-0.05395519133770985,0.05395519133770985
ADAMDEC1,0.0,1.0,1.0,-0.05395519133770985,0.05395519133770985
ARC,0.0,1.0,1.0,-0.05395519133770985,0.05395519133770985
EFCAB4A,-2.7046183754159114e-05,0.9992168609612468,1.0,-0.05398215874627039,0.0539282238504431
PPP1R3B,-4.6669432963851244e-05,0.9986486580282252,1.0,-0.05400172479118858,0.053908657649882646
TMEM164,-5.67002976386153e-05,0.998358208580374,1.0,-0.054011726398602154,0.05389865593090385
PAM16,-0.00015610442251314888,0.9954799229648414,1.0,-0.05411084000388191,0.05379954004956912
RP11-488L18.10,-0.0001663908800973272,0.995182077246314,1.0,-0.054121096337450714,0.05378928335906762
SERPINB10,-0.00019009706729830342,0.9944956641309461,1.0,-0.05414473305744469,0.05376564572978106
ZNF780A,-0.00022459040296002073,0.993496916322951,1.0,-0.054179125207882296,0.0537312520402918
PCNXL3,-0.00037131656392283124,0.9892486215679127,0.998215031320675,-0.05432541952139184,0.053584948319089956
KLC3,-0.00037874920907697156,0.9890334245817459,0.998215031320675,-0.054332830228992914,0.05357753701164279
ARHGAP27,-0.00048796072389281744,0.9858715293824086,0.9968665293006754,-0.05444171871925791,0.053468638336887656
RNF40,-0.0005516645366346348,0.9840272737358563,0.9960851465626676,-0.05450523351704124,0.053405116413210656
S100Z,-0.0006182899289499301,0.9820985283130735,0.9951931753572479,-0.054571660758708035,0.05333868078455963
PLEKHH3,-0.0006291701070840745,0.9817835665285908,0.9951931753572479,-0.05458250853273092,0.0533278315501774
DOT1L,-0.0008413519919730865,0.9756419059494311,0.9918243024633061,-0.054794055936653055,0.05311625057427595
RFNG,-0.0008804606393449324,0.9745100424083868,0.9918243024633061,-0.05483304710999796,0.05307725215564104
DCAF15,-0.0010496953913160865,0.9696127519325133,0.9898844786605469,-0.05500177162032488,0.052908492499059045
TPPP3,-0.0011031415030123488,0.968066365120434,0.9894169412204543,-0.05505505595218261,0.0528551957870962
UBOX5,-0.0011569177249879444,0.9665105480523525,0.988955037623531,-0.05510866908494015,0.05280156957736651
PRPF3,-0.0011978554837309345,0.9653262496801378,0.9887438675969066,-0.05514948248160992,0.052760745808512116
FXYD1,-0.0013752208720311436,0.9601961188470455,0.986147365302371,-0.05532630698087288,0.05258387220504924
CAPN3,-0.001446760685329824,0.9581273492180169,0.9850876425942815,-0.05539762767039665,0.05251252979356268
CLPTM1L,-0.001446947961205995,0.9581219339865857,0.9850876425942815,-0.05539781437193133,0.05251234303371926
SYTL1,-0.001466515488634149,0.9575561339947231,0.9850876425942815,-0.055417321868473784,0.052492829403193095
CMTM8,-0.0015069998149009264,0.9563855875913302,0.9850876425942815,-0.05545768186280171,0.052452456456347704
FBXO30,-0.0016232637578707393,0.9530245127418597,0.9824994976720204,-0.05557358776588707,0.052336511395032786
AC006129.4,-0.0016704066748306858,0.9516618922399868,0.9821605623335007,-0.055620585089852424,0.052289497364251585
NEU4,-0.001742960407903067,0.949565073698071,0.9805291521882255,-0.05569291428580572,0.052217141521817896
F3,-0.0017429605241894434,0.9495650703376451,0.9805291521882255,-0.05569291440173177,0.05221714140584824
ENDOG,-0.0017767699585340016,0.9485880886018679,0.9805291521882255,-0.05572661901024348,0.052183423993373564
LRRC47,-0.0018475131270569835,0.9465440945150108,0.9790058680340339,-0.055797142442442306,0.05211287297422301
C5orf27,-0.0019081467114626927,0.9447924773688715,0.978259240872401,-0.05585758726362197,0.052052403651322444
ZBTB43,-0.001961576323169984,0.9432491932345675,0.977193820690119,-0.055910850211599084,0.05199911845698349
CD3E,-0.0019630971071657177,0.9432052693340913,0.977193820690119,-0.05591236624729779,0.05199760177908795
WDR6,-0.002000139631002951,0.9421354457022542,0.977193820690119,-0.055949293037578944,0.051960659192786585
NRBP2,-0.0020422577543358356,0.9409191606205695,0.977193820690119,-0.055991279390131064,0.051918654521093115
EAF1-AS1,-0.0020626224282408305,0.9403311197397074,0.977193820690119,-0.05601158028267513,0.05189834463409013
RP11-345P4.9,-0.0020742652480786245,0.9399949416452752,0.977193820690119,-0.05602318661761569,0.051886733116772554
RP5-821D11.7,-0.0021851960633693743,0.9367924376449027,0.9752677557890035,-0.0561337690797316,0.05177609981483935
EMX2,-0.0022482651794535065,0.934972123101643,0.973934166047536,-0.05619663955132456,0.0517131992577792
RPP21,-0.0022849009358997413,0.9339148891578116,0.973934166047536,-0.05623315972218812,0.05167666121776555
ZBTB22,-0.002296977447529145,0.9335664108331928,0.973934166047536,-0.05624519810086239,0.05166461688545687
ZCCHC3,-0.002318459567646134,0.9329465568938609,0.973934166047536,-0.056266612349979525,0.05164319196823995
STK11IP,-0.0024089631596975842,0.9303355791590013,0.9733687226883825,-0.056356829458297834,0.0515529288250055
AC017002.1,-0.0024340365842618183,0.9296123561715075,0.9731479210610823,-0.05638182335858721,0.05152792185924115
ID3,-0.0025830834719142615,0.9253144353790012,0.9713245454254709,-0.05653039612518524,0.05137926863366583
SMIM13,-0.002606629666591846,0.924635652345081,0.9711485569130204,-0.056553867200417836,0.051355784410388065
OCRL,-0.002634895018464037,0.9238208991792383,0.9708294847569429,-0.056582042298561244,0.05132759337148052
TNFAIP8L1,-0.0026887096798676974,0.9222699044695363,0.9702728784563228,-0.05663568488753649,0.05127391995747466
PRDM1,-0.002766709092853117,0.92002240533183,0.9687867096594726,-0.05671343434444877,0.05119612471626711
HNRNPL,-0.0028775209395234666,0.9168305394408417,0.966155310558846,-0.05682388995959022,0.051085601805318764
MTRNR2L1,-0.0029744131463396747,0.914040714843626,0.9648354864833656,-0.05692046960075366,0.050988961156352854
UVSSA,-0.0030160782174443,0.9128413723492375,0.9648354864833656,-0.056961999953611876,0.050947403948091066
HIST2H2AA3,-0.003024533231082626,0.9125980161583832,0.9648354864833656,-0.05697042760634594,0.05093897080004539
KIAA1468,-0.0030792258777465414,0.9110240252797919,0.9643151242515903,-0.057024943078787624,0.05088441940866998
HIF1A-AS2,-0.0031670417592497254,0.9084975178271961,0.9627134879373522,-0.057112473812007424,0.05079682965659712
CDK5R1,-0.003196314997793459,0.9076555159682561,0.9623579689395573,-0.057141651812670086,0.05076763161332995
PTOV1,-0.0033909122779584924,0.9020608881047998,0.9574947974296757,-0.05733561364541127,0.05057353185764174
THBS3,-0.0033912000739938592,0.9020526175597379,0.9574947974296757,-0.0573359004986477,0.05057324479439196
CXCL3,-0.003538337403497079,0.8978256649328417,0.9545991960673751,-0.05748255465060942,0.050426480937982715
LONRF1,-0.003564781811500443,0.8970662747781688,0.9543258242320946,-0.05750891197222385,0.050400103405728036
PIWIL4,-0.0036236792302473692,0.8953752878909874,0.9541295832826002,-0.05756761516048347,0.050341354663176054
RP5-1142A6.8,-0.0037246766963297626,0.8924766873678978,0.9526436550556212,-0.05766827869128434,0.0502406112781716
RAB3B,-0.0037672161386591236,0.8912562434976921,0.9518756956973664,-0.05771067715406248,0.05019817852436812
LYL1,-0.0038216542684938962,0.8896948053589812,0.9509009525794335,-0.057764934587179836,0.05014387664066823
FAM126B,-0.003973650587638226,0.8853374049515781,0.947151503045044,-0.05791642469730552,0.049992259044306125
RP4-613B23.1,-0.00399254979822093,0.8847958452963635,0.9471054118665299,-0.05793526079225175,0.04997340675021769
RP6-99M1.2,-0.00408396146439421,0.8821771935709906,0.9456431575932346,-0.05802636663870173,0.049882221466818595
PAQR7,-0.004101428701851204,0.8816769585078739,0.9456431575932346,-0.058043775336887975,0.049864797384934594
CTC-524C5.2,-0.004273361873574469,0.876755600165992,0.9437397304830378,-0.05821513054528457,0.049693287248235754
JMJD8,-0.004378149775514215,0.8737585049535787,0.9432620223930679,-0.058319564637703325,0.04958875561188094
CXCL12,-0.0044444504397647844,0.8718631349574179,0.9426052354465508,-0.058385640832266,0.049522616479509896
RP3-402G11.26,-0.004529188404957617,0.869441759140831,0.941275978557025,-0.058470091217793944,0.0494380842769434
RP11-443B7.3,-0.004531598311607415,0.8693729141484412,0.941275978557025,-0.05847249293452713,0.049435680210776115
LCAT,-0.004551739565502942,0.868797567721056,0.941275978557025,-0.05849256571521684,0.049415587745372275
HIST1H2AE,-0.00457651812579629,0.8680898491693851,0.941275978557025,-0.05851725997725171,0.04939086914667037
GLI4,-0.004609200376330116,0.8671565490313549,0.941275978557025,-0.05854983093970842,0.04935826588274809
RP5-882C2.2,-0.0046475061041559365,0.8660628958453116,0.941275978557025,-0.058588006084472996,0.049320052585979726
RUFY4,-0.004658790119144753,0.8657407786766598,0.941275978557025,-0.058599251602516576,0.049308795768997035
RP11-350N15.5,-0.004677667547385159,0.8652019472718713,0.941275978557025,-0.05861806459724616,0.04928996381060998
MX1,-0.004688021761300236,0.8649064263842127,0.941275978557025,-0.05862838345329911,0.0492796345204804
MTA1,-0.004777048545836269,0.8623662846062686,0.940583203646332,-0.0587171057510371,0.049190821557322836
OTOA,-0.004800414575877312,0.8616998315249772,0.9403961400904404,-0.058740391724092816,0.04916751150559328
GNG11,-0.0049847930585658375,0.8564444172998258,0.9362741040677036,-0.0589241364278659,0.048983572678625624
KMT2B,-0.005084900539013703,0.8535936579315911,0.9336948474784244,-0.0590238982699617,0.04888370237394804
CTA-445C9.15,-0.0051247361719441555,0.8524597877227983,0.9335294505321711,-0.05906359606383106,0.04884396081989224
GK,-0.005138965668062953,0.852054837021361,0.9335294505321711,-0.05907777628176371,0.04882976488781655
ACPL2,-0.005212448702823521,0.8499642391135771,0.9318707757159818,-0.05915100449087281,0.04875645483525666
RP5-827C21.4,-0.005240656152002448,0.8491620138880639,0.9318707757159818,-0.05917911396761881,0.04872831363317124
RP11-293M10.5,-0.005417346626204001,0.8441404830553974,0.9281637255817448,-0.05935518879991628,0.04855203617909476
MTRNR2L11,-0.0054217292838236245,0.8440160077019825,0.9281637255817448,-0.059359556144403525,0.0485476637233594
ITPKB,-0.005464888887100666,0.8427904056263908,0.9277530537022843,-0.05940256483648783,0.048504604475869746
FAM219A,-0.0056120461221720284,0.8386144603543575,0.9247634792067785,-0.05954920601851967,0.04835778790643735
SLC19A1,-0.005704049260984137,0.8360059426234122,0.9238719732729765,-0.059640885336768396,0.04826599656797115
PGP,-0.005707569746995614,0.8359061636631588,0.9238719732729765,-0.059644393413760495,0.04826248416835908
GBP1,-0.005841996653113933,0.8320981717336532,0.9223958729836296,-0.05977834549483142,0.04812836503629784
POLRMT,-0.005942035829900773,0.8292668479522003,0.921237210743186,-0.05987803005081693,0.04802855363885739
SETD1B,-0.005944048621178634,0.8292099042175487,0.921237210743186,-0.05988003569607342,0.0480265454194457
MED25,-0.006079057315610409,0.8253924428659809,0.9196327090963116,-0.06001456407431494,0.04789184238838929
NOD2,-0.006096478595636214,0.8249001426256042,0.9196327090963116,-0.06003192323247748,0.04787446040761574
COMP,-0.006105114230541436,0.8246561375177586,0.9196327090963116,-0.06004052806181525,0.04786584424102122
IER5L,-0.006128949387197281,0.8239827485461446,0.9196327090963116,-0.06006427815064,0.04784206277703809
MYO15B,-0.006179953080625634,0.8225422313689938,0.9187714518524916,-0.06011509960640392,0.04779117377239616
KIAA2013,-0.00622852919843967,0.8211708321257806,0.9183193531718559,-0.060163501900378884,0.0477427066241397
TNRC18,-0.00635856271302515,0.8175024264723604,0.9174569464249762,-0.06029306885734468,0.04761296355965788
ANAPC2,-0.006415410715448402,0.8158999221416492,0.9174569464249762,-0.060349712319328244,0.04755624196397135
IRF2BPL,-0.006569267862047491,0.8115666721601478,0.9156631099194067,-0.060503014142087475,0.04740272518694497
ADAM19,-0.0065768811603527785,0.8113523987790449,0.9156631099194067,-0.06051059989529141,0.047395128664909233
KB-1208A12.3,-0.006597111590725716,0.8107830896201776,0.9156631099194067,-0.060530757101195744,0.04737494278292785
ARMC5,-0.006611876472073094,0.8103676507770919,0.9156631099194067,-0.060545468512976354,0.04736021038673999
SH3GLB2,-0.0067773913800244535,0.80571424080363,0.912854536390517,-0.060710382421402836,0.047195058031706615
ZNF787,-0.006808586664780765,0.804837956725894,0.9124833527649265,-0.06074146410350414,0.047163930748321835
RP11-497H16.9,-0.006825970764699727,0.8043497387277415,0.9124833527649265,-0.060758784851039666,0.04714658449783396
NSMF,-0.006845664236196552,0.8037967559919291,0.9124833527649265,-0.06077840651493631,0.04712693386450806
C12orf66,-0.006866320103957421,0.8032168549937354,0.9124833527649265,-0.06079898702115751,0.0471063228834802
ZNF335,-0.007001048105547681,0.7994371148468506,0.9100841930551326,-0.06093322235174332,0.046971886528332805
LTB,-0.00702105913207909,0.7988761111263218,0.909990774064755,-0.06095316003590466,0.04695191865300705
BTBD11,-0.0070582533568699524,0.7978336566526769,0.9093484988842748,-0.06099021782588623,0.046914804518182654
OSM,-0.007210774021901429,0.7935626933759189,0.9061854560395093,-0.06114217746401837,0.04676261071597017
FCHSD1,-0.007269043960139241,0.7919326111533223,0.9058831795251729,-0.06120023240404766,0.04670446499286782
RNF187,-0.007286593005037418,0.7914418599859396,0.9058671891405332,-0.06121771662685298,0.04668695328593711
GADD45B,-0.007332069044383462,0.7901705273928801,0.9058671891405332,-0.061263024534269336,0.04664157384864316
RAI1,-0.007492744727704175,0.7856831474748251,0.9025380775103795,-0.06142310439495182,0.0464812376950296
SOCS1,-0.007551898330743665,0.7840328751970365,0.9011872128701569,-0.06148203794400385,0.04642220839122885
OCLN,-0.007563578734779177,0.7837071286498858,0.9011872128701569,-0.06149367485196941,0.04641055248661616
BCL2L15,-0.007606432482362559,0.7825123352536484,0.9010748102920799,-0.06153636889306261,0.046367788498064104
NOP9,-0.007628215301052988,0.781905210684436,0.9010748102920799,-0.06155807045632675,0.046346051228592144
RP11-22N19.2,-0.007724829590490575,0.7792140083368054,0.9000040217871916,-0.061654323735387546,0.046249638349445794
RELL1,-0.007784171376252485,0.7775623428060263,0.8986426102989356,-0.06171344328649376,0.04619041977406414
MYO10,-0.007917697579215099,0.7738495738407981,0.895559796990461,-0.061846468050863815,0.04605716942216333
UBE2M,-0.008031410554631328,0.7706917864932098,0.8934193986193402,-0.06195975248287348,0.04594368985133403
KLHL21,-0.00806025639862842,0.7698913437557349,0.8934193986193402,-0.061988489396289946,0.04591490299412288
DENND4B,-0.00807771558628807,0.7694069879435291,0.8934193986193402,-0.06200588260937085,0.045897479465157626
RP11-469M7.1,-0.008113327808000186,0.7684193061751257,0.8934193986193402,-0.062041360158481614,0.045861939876137035
CRIM1,-0.00822494186926644,0.7653262007595516,0.8904591435659205,-0.06215255125267638,0.04575055257145026
CD69,-0.008378100816614088,0.7610878660288902,0.8874145636329595,-0.062305127617793755,0.04559770259926094
PANK4,-0.008420782134274083,0.7599080232230856,0.8868705430736258,-0.06234764613623241,0.04555510693445371
SLC48A1,-0.008484498318868864,0.7581477502439223,0.8868001108620542,-0.06241111892416284,0.0454915182502665
ALKBH6,-0.008612153714913853,0.7546248153788956,0.8839624841059812,-0.0625382853624541,0.045364116985250044
AP003419.16,-0.008752572487421686,0.7507555280432551,0.881059606721547,-0.06267816426743654,0.04522397572463674
CNN3,-0.00876308097601445,0.7504662132513623,0.881059606721547,-0.06268863226887823,0.04521348791869504
UAP1L1,-0.008874859861937163,0.7473909451752447,0.8787393538570328,-0.06279997975828944,0.04510192829789181
VIPR1,-0.008881331397308246,0.7472130222191566,0.8787393538570328,-0.0628064262764752,0.04509546941583603
PRR24,-0.008882124922862632,0.7471912066197202,0.8787393538570328,-0.06280721673416718,0.04509467744149298
CDKN2D,-0.009011793876900232,0.743629076672724,0.8759424957707226,-0.06293638346410896,0.04496526105741876
GCN1L1,-0.009109296936309234,0.7409541737476815,0.8733330832013615,-0.06303350769206771,0.04486794672168702
SWSAP1,-0.00923937454068302,0.7373904864377707,0.8701263069303578,-0.06316307831192682,0.044738119296248775
TUBB2A,-0.009291019786267571,0.7359771380269526,0.8690842524867682,-0.06321452176321732,0.04468657287457908
FAM13A-AS1,-0.009305641329308313,0.7355771596686997,0.8690842524867682,-0.06322908612322108,0.04467197925786513
TAF1C,-0.009411165588604395,0.7326926280818986,0.8662825098665883,-0.06333419700921972,0.04456665586088311
DNAH1,-0.009441048583565695,0.7318764515061746,0.8658563249450385,-0.06336396272528537,0.044536829529302636
TBC1D10B,-0.009520768987020712,0.7297005788453715,0.8658240028006406,-0.0634433697884462,0.04445725981887631
RECK,-0.009689808920147761,0.725094038528411,0.8621268292890995,-0.0636117430529693,0.04428853715100507
ABCA6,-0.009767415786883211,0.7229824696068847,0.8606934161986723,-0.06368904282148298,0.044211074910549784
WDR24,-0.010033499050786432,0.7157587978497895,0.8577349042700629,-0.06395406825496781,0.04394548258529779
RP11-146F11.1,-0.010067418859285554,0.7148397447276843,0.8577349042700629,-0.0639878526666064,0.043911624812425894
AAK1,-0.010249882922450713,0.7099030135734683,0.8574798002476731,-0.06416958627188615,0.0437294923285608
RP5-1115A15.1,-0.010257447427078625,0.7096986095573581,0.8574798002476731,-0.0641771204163475,0.043721941492922044
RP11-977G19.11,-0.010265946416404314,0.7094689792762641,0.8574798002476731,-0.06418558528761639,0.04371345785383371
METTL12,-0.01031075633077242,0.7082587169442441,0.8574798002476731,-0.06423021519027437,0.04366872874304832
MBD3,-0.010367476962222906,0.7067278149889538,0.8574798002476731,-0.06428670765263059,0.04361211008287437
WNT5B,-0.010463060798038845,0.704150667447386,0.8574798002476731,-0.06438190620314803,0.043516697301365335
7SK.1,-0.010487732141943169,0.7034860234642744,0.8574798002476731,-0.06440647794091571,0.04349206994876482
PPP6R2,-0.010608290347338305,0.7002414562434757,0.8561510726271582,-0.06452654847379925,0.04337172576634121
BOLA2B,-0.010627743071502337,0.6997184371462617,0.8561510726271582,-0.06454592236306925,0.04335230742917595
TSR3,-0.010639894937847082,0.6993917859918397,0.8561510726271582,-0.0645580249616447,0.04334017702324963
TMUB1,-0.010767782464332111,0.6959574531529342,0.855728941999422,-0.06468539302709288,0.04321251438332408
ID1,-0.010802498386871872,0.6950262503902462,0.8552784169310026,-0.0647199676353081,0.04317785920352676
MFI2,-0.010829275993036146,0.6943082947282786,0.8549486454852425,-0.0647466361523557,0.04315112836162413
TPRN,-0.010874552538798623,0.6930949723927258,0.8549486454852425,-0.06479172807108946,0.043105930710750764
TPM2,-0.010930470704341836,0.6915975599333395,0.8543552267955986,-0.06484741791171139,0.043050109678278665
KCNN1,-0.010973745361118057,0.6904395490908303,0.8540593380680843,-0.06489051563898904,0.04300690996073208
ATP5D,-0.010991202729689696,0.6899726020993917,0.8540377485269344,-0.06490790157574311,0.04298948276615065
CRYBB2,-0.01105545814085397,0.6882549244720388,0.8535798671650612,-0.06497189378554721,0.04292533813355096
