,mDC_corr,mDC_pval,mDC_qval,mDC_ci_low,mDC_ci_high
SNHG7,0.034625778900228776,0.3058030155851009,0.6487132226604849,-0.03164657263941766,0.10059500365304551
ITGAM,0.03456280201806179,0.3066842380537953,0.6487710095165014,-0.03170956170739487,0.10053258896523608
CTC-425F1.4,0.03455280435992176,0.3068242874424312,0.6487710095165014,-0.0317195612516296,0.10052268050839015
RP11-434H6.7,0.03449326548196481,0.3076591963571842,0.6498346348083783,-0.031779111087058415,0.10046367257832226
HIST2H2BE,0.03436160022004135,0.3095108502939746,0.6522341542538861,-0.03191079890983332,0.10033317981539838
CA11,0.03433045822846757,0.3099498828606695,0.6522341542538861,-0.031941945901124806,0.1003023148160535
RP11-1017G21.5,0.0342352982683602,0.3112939672865549,0.6539845364238996,-0.032037120341185964,0.10020800046876578
RP5-827C21.4,0.03415480640093715,0.31243386235286585,0.6542732646918837,-0.03211762351836924,0.10012822294463103
MPO,0.034052229160549556,0.31389049317973294,0.6562225240933062,-0.03222021392555937,0.10002655481982668
CTC-524C5.2,0.03402950670633018,0.3142137616620284,0.6562225240933062,-0.03224293910750192,0.10000403356246101
TMEM204,0.03401852065410194,0.31437013666982694,0.6562225240933062,-0.03225392645398015,0.09999314476241539
AF001548.5,0.03399086272011254,0.31476404457794827,0.6563450471604075,-0.03228158757538528,0.09996573159567101
BLOC1S3,0.03392048592648061,0.31576781915417773,0.6577376488339148,-0.03235197202171494,0.0998959771710614
ZNF816,0.033552846868015,0.3210454598015736,0.665003769550518,-0.0327196403716976,0.09953157874344311
USP20,0.03353563426638904,0.32129395607496936,0.665003769550518,-0.03273685390519371,0.09951451743217063
ZNF335,0.03345283931048002,0.32249100784997864,0.666403616185748,-0.032819652794136164,0.09943244966132371
KIAA0319L,0.033423110399897864,0.3229215366121453,0.666403616185748,-0.03284938289498559,0.09940298163965042
SIPA1,0.03341554379923417,0.32303117443820706,0.666403616185748,-0.032856949779872274,0.09939548142194046
P2RY8,0.0332386648157851,0.325600996892644,0.6696709578947446,-0.03303383324281494,0.099220152088982
CD163,0.03320777736090995,0.3260511083236214,0.6697347758364698,-0.03306472105414484,0.09918953482131082
RP11-809N8.4,0.033189604255204515,0.3263161267354403,0.6697347758364698,-0.033082894310422606,0.09917152062599435
SNORD3A,0.033033654187940194,0.3285960865661085,0.6737079973784716,-0.03323884386822445,0.09901693244888582
SLC35A3,0.032926241972754365,0.3301724111565755,0.6755251630559821,-0.03334625385574622,0.09891045639728235
GCHFR,0.03271226035751088,0.3333272229738068,0.6791412097634898,-0.03356022647063724,0.09869833526026478
NLRP1,0.03253485143770406,0.33595749661666374,0.683078689901794,-0.03373762332199868,0.098522464287905
C16orf54,0.03246036993970308,0.33706572463100304,0.6842038740556151,-0.03381209850873403,0.0984486272370314
HOMER3,0.03245070021946137,0.33720977449625567,0.6842038740556151,-0.033821767355622735,0.09843904113023288
RECQL5,0.03234265754231189,0.3388219712134616,0.6867633743643455,-0.03392979943088066,0.09833193185823542
PACS2,0.032230248294275565,0.34050455484245745,0.6892748080301974,-0.03404219600471446,0.09822049211629429
HSPH1,0.03217334697089835,0.34135830767711084,0.6896638683052471,-0.034099090273379304,0.09816408092392566
NOD2,0.032150872026562985,0.34169590017514484,0.6896638683052471,-0.03412156231290081,0.09814179945521666
DBN1,0.03197627393167921,0.3443257660196164,0.6921867041749579,-0.03429613555916729,0.09796870213509908
PLEC,0.03179339095083594,0.34709420312596817,0.6963221820908255,-0.034478988175827334,0.0977873868608131
SLC15A4,0.03172642274951552,0.34811147633386386,0.6969348370774084,-0.03454594414856483,0.09772099162737063
SNAPC4,0.0315719304510079,0.35046547955388263,0.7009309591077653,-0.03470040596705609,0.0975678188962701
OSBPL5,0.0315130696994309,0.35136498583758413,0.7017041766291606,-0.034759254272988684,0.09750946007039273
LILRB5,0.03138529686086863,0.3533226195501219,0.7030545620722953,-0.034886998513386495,0.09738277523245378
CXCR2,0.03124177520321885,0.35552973225826423,0.7054150851341341,-0.03503048546560342,0.09724047312808408
NDUFA7.1,0.03123397185713187,0.3556499823241449,0.7054150851341341,-0.03503828684642372,0.09723273601238672
UBQLN2,0.031214510013366822,0.35595000210037,0.7054150851341341,-0.03505774375354695,0.0972134393149902
KLHL9,0.031129116292866063,0.3572682954189089,0.7065972953840642,-0.035143115219466656,0.09712876962908476
CTD-2583P5.3,0.03107924071527116,0.35803968301818734,0.7067107205171912,-0.035192977351485036,0.09707931649362488
BRSK1,0.031021571812829035,0.358932906366465,0.7067107205171912,-0.035250630296104285,0.0970221356358955
BAG3,0.03097160226783206,0.3597080048708944,0.7067107205171912,-0.035300585657104366,0.09697258862458212
FAM193B,0.030961764131953146,0.35986073180548184,0.7067107205171912,-0.035310420961379915,0.0969628336397065
SLC24A4,0.03094806860069319,0.3600734084720105,0.7067107205171912,-0.03532411252943019,0.09694925384068138
CTC-459F4.3,0.030743520697921013,0.3632591787935616,0.7112614720777937,-0.03552859827976625,0.09674643151798329
PITPNM1,0.03062218740936859,0.3651571963533988,0.7140135492628321,-0.035649892078792975,0.09662611921511413
CNOT1,0.03047473221693214,0.36747214020821484,0.717149701664292,-0.035797296651755524,0.09647990222041145
DGAT2,0.030434980100780516,0.3680977784334083,0.717149701664292,-0.035837034628039555,0.09644048341969036
TAF10,0.03024531711659831,0.37109188738788734,0.7203571097655594,-0.03602662726369922,0.09625240788010443
SYNJ1,0.03020917246882691,0.37166418977675897,0.7203571097655594,-0.036062757963752856,0.09621656522173075
STX4,0.03020478426339437,0.3717337083284389,0.7203571097655594,-0.036067144464044076,0.09621221366820665
RP11-629O1.2,0.03012997432076314,0.3729200951584106,0.7211224371185627,-0.036141924944645,0.09613802817760593
LRRC47,0.030119696972829478,0.3730832629219122,0.7211224371185627,-0.036152198187118796,0.09612783655924936
RPP21,0.030029928978424447,0.3745103342891346,0.722928161100053,-0.0362419297267072,0.09603881678559409
RGL4,0.030014502295269772,0.37475591599415414,0.722928161100053,-0.036257350037480436,0.09602351857829694
MTRNR2L12,0.02998477856546278,0.3752293763665485,0.7231290540607304,-0.036287061400166826,0.09599404230448527
RNASEL,0.029830707491785624,0.37768943272454625,0.7247686980101061,-0.036441066492118014,0.09584125204797016
IGFBP7,0.029691008349920084,0.379928562352826,0.7257562195969106,-0.03658070308612261,0.09570271155819508
ARHGEF19,0.029403857734038138,0.3845565758820927,0.7324530890828186,-0.03686771700900355,0.0954179345124468
MPND,0.02936196526654563,0.38523462175038703,0.7325310562518585,-0.036909588620455215,0.09537638742240341
ZNF117,0.02930301951547395,0.38618991526932145,0.7334237188140945,-0.03696850463150019,0.09531792725305126
CTC-338M12.5,0.029240512028375874,0.38720450628171055,0.7346380070732453,-0.03703098007826901,0.09525593419097729
CES1,0.029050285066036994,0.39030214172736233,0.7383686893740825,-0.03722110634615646,0.09506726961082204
ZNF669,0.02899380822761852,0.3912246895647463,0.7387728908476269,-0.037277552365561115,0.09501125571793322
CMPK2,0.02897978497356091,0.3914539636442642,0.7387728908476269,-0.0372915679016897,0.09499734734891505
ARHGAP27,0.028930087446373244,0.39226715147655544,0.7387728908476269,-0.037341237867098136,0.0949480567595309
CTB-55O6.12,0.028838289581521407,0.3937719014288521,0.739928390592795,-0.03743298396068648,0.09485700971108736
PRKD2,0.028732416000990857,0.39551170339449726,0.7424850577626324,-0.03753879644436963,0.09475200070099844
AP5B1,0.02851854103110799,0.39904038038977985,0.7469608650126088,-0.03775254345955555,0.09453986776609791
RP5-882C2.2,0.028486549478519817,0.39956982279525155,0.7472375482646634,-0.037784515351223284,0.09450813627270732
RP11-229P13.20,0.028407264215809035,0.40088376565049855,0.7489794018546528,-0.03786375130311145,0.09442949494134646
SLC15A3,0.028252361937901316,0.4034583192325423,0.7523537038641122,-0.03801855483633055,0.09427584835619629
RP11-47L3.1,0.028209051512523915,0.4041799237355732,0.7529821985482896,-0.038061837083849095,0.09423288845782855
HSPA6,0.028090627779206612,0.40615693757794213,0.7546543916258623,-0.038180182500951176,0.09411542191547548
MIR4458HG,0.028060803853746014,0.4066557368598176,0.7547222111578415,-0.03820998641015317,0.09408583875994772
CREBZF,0.027898975283370323,0.4093686399254485,0.7558118954095312,-0.03837170431406242,0.09392531460627544
PADI4,0.027897422855610133,0.4093947168187637,0.7558118954095312,-0.038373255663384606,0.09392377467521067
STK11IP,0.02772840767008013,0.41223964051700057,0.7596064613282028,-0.03854215152709489,0.09375611813441835
RP6-99M1.2,0.027656524525306554,0.4134531392222357,0.7601326259128052,-0.038613982775959343,0.09368481169412292
CARS2,0.027586403904043256,0.41463891459393853,0.7607632886457502,-0.03868405211385751,0.09361525298425769
C17orf70,0.027574376752171392,0.4148425012254736,0.7607632886457502,-0.03869607040408323,0.09360332214716965
PPP1R9B,0.02749451534764989,0.41619583007067074,0.7615994722227788,-0.03877587248012742,0.09352409980071912
KBTBD11,0.027446883794403736,0.41700422908153445,0.7623662750155411,-0.03882346824578337,0.09347684900133327
CMTM8,0.02739137163413438,0.4179475418338976,0.7633780661481077,-0.03887893831798534,0.09342178021505122
AC079922.3,0.027196704956997393,0.4212653878736562,0.7670705233185382,-0.03907345417584483,0.09322866514239395
COG3,0.027179427341804556,0.421560605949335,0.7670705233185382,-0.03909071816242727,0.09321152499959914
CYP1B1-AS1,0.027157937621066868,0.4219279640521275,0.7670705233185382,-0.03911219087683224,0.09319020621100746
ACPL2,0.027022848682138664,0.424241539582905,0.7690457121509057,-0.039247171508688075,0.0930561904011323
HCG27,0.027008352479069218,0.42449024501164145,0.7690457121509057,-0.0392616559457881,0.09304180921187026
ASB1,0.02698391640006302,0.42490967724055606,0.7690457121509057,-0.0392860721279972,0.09301756694791811
SLC48A1,0.026899212339384873,0.4263654458422771,0.7701324197040392,-0.039370706606781186,0.09293353411245592
AP4E1,0.026741643335498014,0.4290812169089314,0.7734740666926014,-0.039528143642804776,0.09277721123890466
SLITRK4,0.026723152725503622,0.42940056715774144,0.7734740666926014,-0.03954661855075347,0.09275886664798634
AC093673.5,0.026621483729323003,0.43115894668987875,0.7752150758666506,-0.039648200401143696,0.09265799972394735
NR2C2,0.026498042519066425,0.43329946925522866,0.7776400194101419,-0.039771533962306406,0.09253553052614823
PATZ1,0.026497219851296383,0.4333137552015315,0.7776400194101419,-0.039772355905881004,0.09253471432960415
AC002451.3,0.02625563691964718,0.4375206825097929,0.7817414985756911,-0.0400137222917171,0.09229502788535177
CSTB,0.02618573655432063,0.43874228824522665,0.7830969921459925,-0.04008355855843327,0.09222567482808859
TMEM102,0.02599485967022389,0.4420880688343056,0.78775464388945,-0.04027425711065626,0.0920362892140122
CR1,0.025990966436914165,0.442156462530391,0.78775464388945,-0.04027814665636993,0.09203242634777195
KANSL1L,0.025855606740969223,0.44453812366452616,0.7905591699683399,-0.04041337689343115,0.09189812121626091
CITED2,0.02581353092318318,0.44527993510526165,0.7911088523635936,-0.04045541197503108,0.09185637271449128
TBC1D10B,0.025783473611922042,0.4458102868803895,0.7911088523635936,-0.04048544004232534,0.09182654908276308
DUS1L,0.025736995432910078,0.4466310860807603,0.7914060330734196,-0.04053187276518746,0.09178043201349603
ING5,0.02561546853752918,0.44878128685391994,0.7932561665040835,-0.04065327945339923,0.09165984797603964
TRAPPC5,0.025604551824461197,0.4489747250620917,0.7932561665040835,-0.04066418527252203,0.09164901586471542
IL23A,0.025602579759178897,0.4490096740176902,0.7932561665040835,-0.04066615536816818,0.09164705908076964
ZSWIM8,0.02558644031814542,0.4492957551854079,0.7932561665040835,-0.04068227867027637,0.09163104468348116
ABCA7,0.02549349237066496,0.45094531893360623,0.7945855340591035,-0.040775133001087614,0.09153881620504499
RP11-497H16.9,0.025421157739962986,0.4522314176544818,0.7954647596329015,-0.040847393984743637,0.09146704070078232
TCL1A,0.02536097750363677,0.4533029873725326,0.7954647596329015,-0.04090751242066546,0.09140732511786061
FGFBP3,0.025344939280121465,0.45358880520125366,0.7954647596329015,-0.04092353409320134,0.0913914106457848
CITED4,0.025344619841792742,0.4535944989547731,0.7954647596329015,-0.040923853201532884,0.09139109367190965
XIST,0.02532562160609258,0.45393320088824773,0.7954647596329015,-0.04094283178671017,0.09137224198274914
PRDM15,0.025310490282678462,0.45420306499978746,0.7954647596329015,-0.0409579474250714,0.0913572273438373
ZBTB7B,0.025194894934578375,0.45626766021806797,0.7979786184443082,-0.04107342194661753,0.0912425224129258
CTD-2035E11.5,0.02517756407085279,0.45657765199204503,0.7979786184443082,-0.04109073454257922,0.09122532489569814
CMTM2,0.0251450164783309,0.45716013972582814,0.7979786184443082,-0.04112324772046155,0.09119302762320622
ZDHHC8,0.02510027647774566,0.4579615080014491,0.7979786184443082,-0.0411679401855514,0.09114863148637724
TSPYL2,0.025093456059218144,0.45808374215086944,0.7979786184443082,-0.04117475333420533,0.09114186346532116
MINK1,0.025065639361200237,0.4585824564060239,0.7980355051210902,-0.041202540318626975,0.0911142604042913
GBP5,0.025046177985948815,0.4589315519746413,0.7980355051210902,-0.04122198084443147,0.09109494843538078
PCNXL3,0.02495559352916713,0.4605583978143587,0.7994444529437184,-0.041312467595578,0.09100505874805571
XAB2,0.0246023557646376,0.4669329904340638,0.8083596775153817,-0.041665313968840885,0.09065451998309874
BMP1,0.024420166643213084,0.47023979914383995,0.8108454403246159,-0.04184729476173481,0.09047371652419843
CRIPAK,0.02440919015582509,0.47043943830886803,0.8108454403246159,-0.041858258557365885,0.09046282338081083
OAS2,0.024385956877129873,0.47086215664083797,0.8108602486391915,-0.041881464919533234,0.09043976645927711
SPIDR,0.02428228554368356,0.4727509530762516,0.8120519384172203,-0.0419850152749429,0.09033688120226699
PTPRJ,0.024281883102941243,0.4727582932763963,0.8120519384172203,-0.04198541724328785,0.0903364818102399
RP11-802E16.3,0.024265604445316724,0.4730552555587013,0.8120519384172203,-0.04200167677453731,0.09032032645480202
PAQR7,0.0242034188126081,0.47419061498261295,0.8120519384172203,-0.04206378901997918,0.09025861152518447
CD79B,0.024141605245187995,0.4753206602800134,0.8120519384172203,-0.04212552913159582,0.09019726534180715
CATSPER1,0.024091871319160893,0.47623094064020144,0.8120519384172203,-0.04217520358918714,0.09014790709947668
EZH1,0.024075489299689373,0.47653098939805216,0.8120519384172203,-0.042191565948426955,0.09013164875663152
SRF,0.02393589895299997,0.47909187576182466,0.8130928807199511,-0.04233098732941861,0.08999311082395092
MIR4519,0.023931004913153864,0.4791817962900875,0.8130928807199511,-0.04233587539849635,0.08998825363537294
LINC01003,0.023922390881276404,0.4793400883306439,0.8130928807199511,-0.04234447891347921,0.0899797044580232
ARFGAP1,0.023848025768040258,0.48070780993587736,0.8130928807199511,-0.04241875282550017,0.08990589883046216
PLBD1,0.023795114941923764,0.4816822347415668,0.8130928807199511,-0.04247159831592964,0.08985338563700715
TUBGCP6,0.023790349279012007,0.4817700535075532,0.8130928807199511,-0.04247635807587251,0.08984865577072404
TMEM91,0.023771089850336883,0.48212504316438365,0.8130928807199511,-0.04249559361829347,0.0898295409762739
AC005076.5,0.023666536619082357,0.48405464137601784,0.8149817195206793,-0.04260001632153461,0.08972577206842196
CTB-83J4.2,0.023546811661143717,0.4862693660524974,0.8170501663484502,-0.042719590032400945,0.08960694348561297
VPS16,0.023510328269681424,0.48694533690582564,0.8170501663484502,-0.04275602695745771,0.08957073286971991
NADK,0.023497204942893948,0.48718861206988284,0.8170501663484502,-0.042769133526851,0.08955770761947267
SWSAP1,0.02347110397066577,0.4876726563965982,0.8170501663484502,-0.04279520110252008,0.08953180164441854
CTC-378H22.1,0.02346370981211006,0.4878098286319399,0.8170501663484502,-0.0428025857837464,0.08952446271046999
CXCL14,0.023400577819402038,0.48898186289293233,0.818313237217403,-0.042865636563330436,0.08946180193834133
NFYC-AS1,0.02334362850124398,0.4900404140308535,0.8186852650788492,-0.04292251216894162,0.08940527724430991
MEFV,0.023291575457811912,0.49100903001341356,0.8189224576444935,-0.04297449746163238,0.08935361194528264
ZNF487,0.023291046454784012,0.4910188790983837,0.8189224576444935,-0.042975025774283325,0.08935308688098646
FRAT1,0.023243617371478745,0.49190235354041667,0.8190518500223941,-0.04302239280951003,0.08930601078525024
FXYD1,0.0232022244142509,0.49267408632933996,0.8190518500223941,-0.04306373137184528,0.08926492565094493
RP11-539L10.3,0.023151157759162305,0.4936270675965151,0.8190518500223941,-0.04311473060710206,0.08921423844844362
GDPD3,0.023122867619634356,0.494155428007637,0.8190518500223941,-0.04314298324843183,0.08918615837250853
ELMO3,0.023122635021076768,0.4941597733821643,0.8190518500223941,-0.04314321553824388,0.0891859275006365
TAS2R14,0.023107479794168762,0.4944429452127017,0.8190518500223941,-0.04315835063303984,0.08917088476261364
CNFN,0.02298711515359444,0.49669500084642115,0.8220869075716759,-0.04327855430190415,0.0890514124521425
OSGIN2,0.022883119651256494,0.4986451696586891,0.822419411055607,-0.043382409179200915,0.08894818639553767
MARC1,0.022876381014236412,0.49877167546523227,0.822419411055607,-0.04338913865467936,0.0889414975676336
FOXJ2,0.022864431543650456,0.4989960471573346,0.822419411055607,-0.043401071864527956,0.08892963640775968
PPP1R3D,0.02280288405596839,0.5001525533076443,0.8230501500672771,-0.043462535299412255,0.08886854348045764
NOL3,0.022799326346128856,0.5002194476915525,0.8230501500672771,-0.04346608813530234,0.08886501203096824
HRAS,0.022696543689583827,0.5021540770806745,0.824291678946387,-0.043568729259217155,0.08876298732189143
LRP3,0.022632317885021208,0.5033649709870894,0.8247603457679675,-0.04363286591411479,0.08869923443222213
TMEM154,0.022444501282770684,0.5069148179410359,0.8272483220522195,-0.04382041868044138,0.08851279767690086
PRR24,0.022405408160693897,0.507655348355744,0.8272483220522195,-0.04385945629906122,0.08847399118126817
RP11-299J3.8,0.022395617415770116,0.5078409004631093,0.8272483220522195,-0.04386923311163937,0.0884642721895975
SELO,0.02233282359536483,0.5090317992628115,0.828486065182917,-0.0439319372739505,0.08840193826603826
MT-ATP8,0.02226038844414287,0.510407359083574,0.829359011689326,-0.044004268352541925,0.08833003298123433
GMEB2,0.02207000501492486,0.514032008717329,0.8338646835696191,-0.0441943749321431,0.08814103893207363
PRDM1,0.022038096252258096,0.5146408139912956,0.8340740635215147,-0.044226236824525055,0.08810936256769887
CTNNBIP1,0.021845676423620723,0.5183200102078565,0.8361833528273289,-0.04441837115320357,0.08791834134089559
PHKA2,0.021838851231194452,0.5184507611503459,0.8361833528273289,-0.04442518612883489,0.08791156566807971
MICALL1,0.021804075286511175,0.5191172316618822,0.8365691683900949,-0.04445990992080152,0.08787704194240155
RP11-206L10.2,0.02166087520920938,0.5218662613337397,0.8392730530940448,-0.04460289355703891,0.08773487877774187
APOL2,0.021649706077706735,0.522080990126939,0.8392730530940448,-0.04461404569272498,0.0877237904088382
VIM-AS1,0.02156419391671044,0.5237264789551241,0.8406841893601779,-0.0446994271845358,0.08763889603305887
PQLC1,0.021429705651399778,0.5263197607146164,0.8406841893601779,-0.04483370798292091,0.08750537744054557
RAB11FIP4,0.021417808735904185,0.5265494787384943,0.8406841893601779,-0.04484558643048869,0.08749356618861222
USP19,0.021388214997081777,0.5271211269626287,0.8406841893601779,-0.04487513414881671,0.08746418545847898
PFKFB4,0.021339714814866392,0.5280586647363272,0.8406841893601779,-0.044923558658892596,0.08741603412045239
KCTD11,0.02131606921720505,0.5285160556160624,0.8406841893601779,-0.044947167250726346,0.08739255848502175
C19orf35,0.021253068506624572,0.5297356976868421,0.8406841893601779,-0.045010069002636884,0.08733001025908489
USP6,0.021233817095596623,0.5301086737227048,0.8406841893601779,-0.045029290069610074,0.0873108970119021
MPZL3,0.021211478461503973,0.530541628254691,0.8406841893601779,-0.04505159343207676,0.08728871863711127
KDM3B,0.021205516608653253,0.5306572077224623,0.8406841893601779,-0.04505754586028184,0.0872827995440371
RAB37,0.021117813456538622,0.5323589372065818,0.8424981848603508,-0.045145109825353746,0.08719572487989381
RP11-443B7.1,0.02107225251850426,0.5332440558731578,0.8426891536720282,-0.04519059805520364,0.0871504900367681
ST3GAL2,0.02094696681153603,0.5356818200366242,0.844140145778627,-0.04531568240894574,0.0870260996367156
GABBR1,0.02090214198765652,0.536555363762572,0.844140145778627,-0.045360434687829264,0.08698159463599972
VNN2,0.02087171205973498,0.5371487877054778,0.844140145778627,-0.04539081521605392,0.08695138167397885
GUCY2D,0.020672542153137994,0.5410409735839673,0.844140145778627,-0.04558965876534494,0.08675362885060015
RP11-1055B8.4,0.020670875523001064,0.5410736021477522,0.844140145778627,-0.045591322642410254,0.0867519740564767
CFH,0.020670092908559708,0.5410889241731112,0.844140145778627,-0.04559210396394025,0.08675119699985236
LCAT,0.0206700549663678,0.5410896670108323,0.844140145778627,-0.045592141843448036,0.0867511593271088
ZSCAN25,0.020664922394152047,0.5411901579368841,0.844140145778627,-0.04559726593440762,0.08674606320236472
AK5,0.02065788264496125,0.5413280047156372,0.844140145778627,-0.04560429404517995,0.08673907343828459
DCUN1D2,0.020642077700973385,0.5416375482916527,0.844140145778627,-0.04562007283585424,0.08672338069219057
CRIP2,0.02063282517793014,0.541818802047771,0.844140145778627,-0.045629310032893035,0.08671419383676841
RFX2,0.020627534757576074,0.54192245313776,0.844140145778627,-0.04563459168503137,0.08670894095888682
TINCR,0.0205589074747798,0.5432679079157909,0.8455632461837191,-0.04570310489089937,0.08664080034370811
CAPS,0.02051587743366904,0.5441123680266268,0.8459340361317231,-0.04574606308658664,0.08659807513302335
METTL12,0.020502745152164426,0.5443702173268494,0.8459340361317231,-0.045759173392871506,0.0865850358339011
ENDOG,0.02042708768451572,0.5458569132554703,0.8462294823073719,-0.04583470381271197,0.08650991361374774
FAM134C,0.020351513518917053,0.5473439749612972,0.847193282983573,-0.045910150314027724,0.08643487335606677
RP11-538P18.2,0.020179172007563615,0.550742574881238,0.8511080991455913,-0.04608219786859791,0.08626374657902408
PSKH1,0.02000842220861399,0.5541199712412532,0.8513359741535789,-0.04625265254900303,0.08609419644959772
FAM160B2,0.01994668932885617,0.5553435194686713,0.8513359741535789,-0.04631427778190661,0.08603289635617259
NSMF,0.019892411559450703,0.5564203937288681,0.8513359741535789,-0.04636846048765532,0.08597899869470492
WDR74,0.01988271691104544,0.5566128430233597,0.8513359741535789,-0.046378138115534116,0.08596937189733544
SPAG8,0.019799308834211313,0.5582699199606114,0.8519816861129206,-0.04646139924212472,0.08588654706826264
IL2RB,0.019752704982814884,0.5591968443858907,0.8526220863419601,-0.04650792058487165,0.0858402687058917
SLC22A15,0.019734433352928068,0.559560460137599,0.8526220863419601,-0.04652615978776245,0.08582212461027537
DENND4B,0.019711631093156753,0.5600143984516164,0.8526502271914969,-0.046548921517973865,0.08579948144665982
GCN1L1,0.019651152174172837,0.5612192507019151,0.853794997897909,-0.04660929260627016,0.08573942417112085
UBOX5,0.019630127971799482,0.5616383847254887,0.853794997897909,-0.046630279210230774,0.08571854643157216
RP11-544I20.2,0.019579055678607064,0.5626571795793087,0.8543403228531044,-0.04668125992518465,0.0856678296862237
RNF103,0.01956295996379398,0.562978442742224,0.8543403228531044,-0.046697326707076846,0.08565184595329456
CCNT1,0.019546548117005978,0.5633061066411429,0.8543403228531044,-0.04671370901737917,0.08563554825277198
TPST1,0.019434014757399667,0.5655553124693438,0.8564248273897719,-0.04682603889000746,0.08552379662281621
GIGYF1,0.019225198578814114,0.5697402924474948,0.8613270422230603,-0.04703447303964209,0.08531642661100525
CHGB,0.019196886613501756,0.5703088381693465,0.8613270422230603,-0.047062732764059464,0.08528831028081071
PTDSS2,0.01918477284729136,0.5705521827187483,0.8613270422230603,-0.047074824145695485,0.08527628018833043
RASD1,0.019105322934833767,0.5721494157572016,0.8630728474981516,-0.047154126764334475,0.08519737858464962
VPS33B,0.019026081889300918,0.5737445580392135,0.8648128134263126,-0.047233220071314974,0.08511868358077049
ARAP3,0.018865944486620434,0.5769745667310023,0.8654080096732978,-0.04739305637459268,0.08495964715093816
AMPH,0.01885552883577721,0.577184948629329,0.8654080096732978,-0.047403452323815695,0.08494930299288436
PCSK5,0.018842703184041416,0.5774440587729879,0.8654080096732978,-0.04741625369559777,0.08493656535655575
ISG15,0.0188311078652871,0.5776783601488257,0.8654080096732978,-0.047427827044780546,0.08492504959151484
TNF,0.01879066953366873,0.5784958284363111,0.8654080096732978,-0.04746818861896333,0.08488488856295487
VIPR1,0.018766322047087586,0.5789882788432922,0.8654080096732978,-0.04749248978636104,0.0848607079339997
AC115618.1,0.018738442653978202,0.579552406436779,0.8654080096732978,-0.04752031604478525,0.08483301950768428
DGAT1,0.01871258862844361,0.5800757814102093,0.8654080096732978,-0.047546120703830484,0.08480734248446437
TECPR1,0.018693484729799262,0.5804626524084963,0.8654080096732978,-0.04756518806807114,0.08478836931889124
LPP-AS2,0.018628945524947087,0.5817705199545995,0.8654080096732978,-0.04762960349066259,0.08472427141854194
ZNF780A,0.018550589179097472,0.5833602321281561,0.8654080096732978,-0.04770780881310506,0.08464645012043094
DKFZP761J1410,0.01852670960565755,0.5838451079116702,0.8654080096732978,-0.04773164219973871,0.08462273344573007
SNHG10,0.018496962120754815,0.5844493936964796,0.8654080096732978,-0.04776133204285089,0.08459318878380571
TPRG1L,0.018480534804479684,0.5847832200191568,0.8654080096732978,-0.047777727477687604,0.0845768734217166
TNFAIP8L1,0.018454533418046492,0.5853117857245514,0.8654080096732978,-0.047803678328753846,0.08455104916549237
RP3-402G11.26,0.018396357780170073,0.5864952025888781,0.8654080096732978,-0.04786174057458781,0.08449326951808722
CLEC4D,0.01838565686516728,0.5867130025201897,0.8654080096732978,-0.04787242058333016,0.08448264139377087
AP003774.6,0.01832493767118833,0.5879495516167672,0.8654080096732978,-0.04793302086401752,0.08442233494434517
DHX32,0.01832159176721121,0.5880177260368372,0.8654080096732978,-0.04793636020115128,0.08441901177039493
CDA,0.018310177175449256,0.5882503313263565,0.8654080096732978,-0.04794775237890262,0.0844076747113293
CTD-2228K2.5,0.01819422980737242,0.5906154943921107,0.8654080096732978,-0.04806347109264667,0.08429251393663989
TPCN2,0.018189090650316566,0.5907204269385578,0.8654080096732978,-0.048068600073850096,0.08428740960304473
HNRNPL,0.01814475413112576,0.5916260558513629,0.8654080096732978,-0.048112848658858384,0.0842433733686443
NEXN,0.018081771730722902,0.5929136430772548,0.8654080096732978,-0.048175705696939054,0.08418081709497494
GADD45A,0.018056091017445874,0.5934390168959773,0.8654080096732978,-0.048201335143834255,0.0841553099829006
KIAA1468,0.018034505780256768,0.5938807702463846,0.8654080096732978,-0.04822287722295041,0.08413387059455908
CLDND2,0.018022388372838604,0.5941288251953281,0.8654080096732978,-0.048234970375502166,0.08412183503618265
ZCWPW2,0.01789218506307583,0.5967971894496512,0.8654080096732978,-0.048364911837467855,0.08399250998931249
FAM219A,0.01789196038403273,0.596801798683273,0.8654080096732978,-0.048365136062727625,0.08399228682387667
RP11-890B15.3,0.017891954566060807,0.5968019180377071,0.8654080096732978,-0.048365141868948934,0.08399228104509891
POU6F1,0.017891063165082467,0.5968202050637829,0.8654080096732978,-0.04836603146950193,0.08399139564920308
CTC-246B18.10,0.017887800463501122,0.5968871413186407,0.8654080096732978,-0.04836928758027863,0.08398815492650567
FAM184B,0.017884830421926793,0.5969480764434083,0.8654080096732978,-0.048372251621010304,0.0839852048911228
PLEKHH3,0.01787945570288459,0.5970583545278629,0.8654080096732978,-0.048377615477694716,0.08397986637322687
RP11-284N8.3,0.017860931229873176,0.5974385091155905,0.8654080096732978,-0.048396102483288385,0.08396146664178346
OCRL,0.017849110197383222,0.5976811547429727,0.8654080096732978,-0.048407899582946876,0.08394972518714204
RP11-796E2.4,0.017821533033862344,0.598247393810115,0.8654080096732978,-0.04843542084194999,0.08392233359859773
ZBTB43,0.017791159924947043,0.5988713227245988,0.8654080096732978,-0.04846573226197653,0.08389216476381131
