,mDC_corr,mDC_pval,mDC_qval,mDC_ci_low,mDC_ci_high
GRK6,0.01841027410599382,0.22594003288857567,0.41544487975063404,-0.011389813398392944,0.048177688075626154
LINC00954,0.01839515311199044,0.22632156608008258,0.41574325143366686,-0.011404937550119896,0.04816259705708991
RASGRP4,0.018378948672211744,0.22673094659840098,0.41574325143366686,-0.011421145358743475,0.04814642472548778
PTBP2,0.01831696132456783,0.22830183425588968,0.4174662112107697,-0.011483145448817835,0.04808456005820756
GPR27,0.01823445147635144,0.2304048036545724,0.41869711170264456,-0.011565671902691475,0.04800221315251454
ZNF844,0.018224923356805926,0.23064853525314433,0.41869711170264456,-0.011575201913687468,0.04799270382327721
MTMR3,0.0182112564768363,0.23099845705480915,0.41869711170264456,-0.01158887149725135,0.04797906388620234
ZNF213,0.01820786492504983,0.23108535146894948,0.41869711170264456,-0.011592263718232602,0.04797567901880356
TMPRSS2,0.01819133073471196,0.23150930378548307,0.41908253531970663,-0.011608801161146078,0.04795917740580444
F8A1,0.01813727627320805,0.23289916374796382,0.4203508387480211,-0.011662866142378377,0.04790522933448584
NOD2,0.01813113586381277,0.23305742067682622,0.4203508387480211,-0.011669007735759745,0.047899100999681574
IAPP,0.0179926649249281,0.236646495835673,0.42566332523841816,-0.01180750477739731,0.04776090175696641
CES1,0.01790710456019841,0.23888359125340608,0.4289095430287399,-0.011893080699355,0.047675508702004626
C5AR2,0.017871766541224632,0.23981189152602267,0.4301450840530519,-0.011928425016373274,0.04764023965809894
FAM126B,0.017864414337398212,0.2400053467977462,0.4301450840530519,-0.01193577852117288,0.047632901795459086
CDK19,0.017839180097668213,0.240670160308054,0.43032353035126,-0.011961017201587406,0.047607716753122364
SAMD4A,0.01783786817077913,0.2407047593529329,0.43032353035126,-0.011962329358309105,0.0476064073829683
FAM134A,0.017670400131862513,0.24515013043296385,0.4369971776990119,-0.012129825892737981,0.04743926487234431
HCG27,0.01757494456323487,0.24770956696195945,0.44116317850316655,-0.0122252969553305,0.04734399410657702
YPEL3,0.017546654147871526,0.2484716925821039,0.44196937355437665,-0.012253591858306026,0.047315758357671774
USP6,0.017541609187886557,0.24860777262433686,0.44196937355437665,-0.012258637613541788,0.04731072314122312
PUM1,0.017522798210237993,0.24911562910660645,0.44247574587959465,-0.012277451543036865,0.04729194848064313
RP11-1002K11.1,0.01746437848205348,0.2506974576994502,0.44488708056861287,-0.012335880304016925,0.04723364140533963
LA16c-358B7.3,0.017451529332972903,0.25104631178763415,0.4451080273339287,-0.012348731412517154,0.04722081700652254
SNORD3B-1,0.01728051855742731,0.255721510152884,0.4521078568797767,-0.012519767328795879,0.04705013470053439
CLEC9A,0.01726640386144817,0.2561100704964614,0.4521078568797767,-0.012533884021910191,0.04703604703774641
RP11-326G21.1,0.01726554652769516,0.256133685046809,0.4521078568797767,-0.012534741476587513,0.047035191345621556
LIN7A,0.017243647458069503,0.2567373893830559,0.45277064936531813,-0.012556643620152868,0.04701333419366311
TDRD9,0.017235290347982792,0.25696803478160235,0.45277493872708624,-0.012565001895776215,0.047004993072656716
INTS5,0.01722080930795065,0.2573680329902005,0.4530773535515154,-0.01257948494556802,0.04699053972836668
SLC25A53,0.017185532415627862,0.2583442650782327,0.4543927499248348,-0.012614766681483735,0.04695533025276439
NADK2,0.017176586086049862,0.2585922479094873,0.4544260583280981,-0.012623714227616809,0.046946401008517366
DNHD1,0.01708903160850721,0.2610278708901028,0.45696217056330357,-0.012711280359249033,0.04685901348778032
ZBTB22,0.01708332933316459,0.26118704708608176,0.45696217056330357,-0.01271698337774902,0.04685332207024727
RP5-940J5.9,0.017044157600213602,0.2622823198960391,0.4584741168931645,-0.012756160163408508,0.04681422487268349
ASNS,0.01696575403727689,0.2644840609393231,0.4619158247390994,-0.012834573564690501,0.04673597022088479
TMEM170B,0.016927947955622646,0.26555027551090293,0.46311377659102293,-0.012872384259400552,0.04669823581337752
CIC,0.01692488335110848,0.2656368335486815,0.46311377659102293,-0.012875449234120245,0.04669517701512944
PSD4,0.016889457711151093,0.2666388207206709,0.46445252002617304,-0.012910879112859468,0.046659818452829016
RNASEL,0.01685634925475487,0.26757761496502275,0.46567893692158346,-0.012943991463133688,0.04662677261911244
OSCAR,0.01681857428012345,0.2686514996393746,0.4665930771235783,-0.012981770800645291,0.046589069014017055
ZSCAN16-AS1,0.01681306345555434,0.2688084108630292,0.4665930771235783,-0.012987282254584346,0.046583568594144954
FAAH,0.01670726201073899,0.2718331231954575,0.4710191409779805,-0.013093095431476322,0.04647796655740828
RP11-802O23.3,0.016597614362468892,0.27499228502106676,0.47607739396317317,-0.013202754534058942,0.04636852486414478
TNK2,0.016530537709915298,0.2769371975226964,0.4780988514626011,-0.013269837840367924,0.046301573851668484
FAM89B,0.016502571068948594,0.2777508617089762,0.4780988514626011,-0.013297807176281701,0.04627365951551031
NUDCD3,0.016499901968211664,0.2778286017550463,0.4780988514626011,-0.013300476531783288,0.04627099540424747
ZSCAN25,0.01649057546016687,0.2781003612622839,0.4780988514626011,-0.01330980392670455,0.04626168632735235
SIGLEC14,0.016482743337385575,0.2783287164512622,0.4780988514626011,-0.013317636790251903,0.0462538688387352
PARP12,0.016471633708126373,0.27865285011512075,0.4782415697477505,-0.01332874746399199,0.04624277996134029
SYNJ1,0.016462657272196125,0.2789149333301074,0.4782776384848169,-0.0133377247384742,0.046233820287287244
SLC25A29,0.01637475862825209,0.28149014773831615,0.48167075646320984,-0.013425631339800558,0.046146085525124926
AC113189.5,0.016365573524293936,0.28176017638605455,0.48167075646320984,-0.013434817248694355,0.04613691751974011
STK11IP,0.01636201658183064,0.2818647924666263,0.48167075646320984,-0.013438374501518819,0.04613336719737258
SIPA1,0.01626306252422414,0.28478576926262456,0.4854080465782192,-0.013537336890967998,0.046034597009161335
FPR2,0.016254358736759466,0.28504366792721136,0.48543058984342263,-0.013546041383350122,0.04602590936660338
CAPN3,0.016245948196975984,0.2852930274257276,0.4854385646763667,-0.013554452600010028,0.04601751442349453
RP11-488L18.10,0.016150374025577802,0.2881370100104188,0.4898576074213118,-0.013650034166909058,0.04592211719136006
AP003774.6,0.016095004001263933,0.28979335842346055,0.49183064423622386,-0.013705408226589656,0.04586684942676413
RNASEK,0.016039339616587347,0.2914649591995161,0.49396821900841537,-0.013761076483838832,0.04581128766172496
RP11-544A12.8,0.0160322427077452,0.2916785440085733,0.49396821900841537,-0.013768173873135323,0.04580420382309342
PPP1R35,0.016028216062359973,0.2917997745352131,0.49396821900841537,-0.01377220078978561,0.0458001845921552
CTC-425F1.4,0.01601498056585793,0.2921984950914758,0.49422149553409034,-0.013785437171119247,0.04578697345998916
FAM188A,0.0159995930538619,0.2926625049806274,0.49458467621939084,-0.013800825698685956,0.04577161426073792
ATP6V0A1,0.015924216069228763,0.29494263722798997,0.4975902995410987,-0.013876207454228639,0.04569637576503358
RP11-20I23.13,0.015891705164526673,0.29592974526658045,0.49883144826584164,-0.013908720312116369,0.04566392448783544
TPCN1,0.015797300868627885,0.2988085986912373,0.502403610002894,-0.014003129922463716,0.04556969298054067
LTB4R,0.01577743182924649,0.2994168762233972,0.5030000697944285,-0.014023000012681412,0.0455498602400593
RP5-1159O4.1,0.015674015093483557,0.30259623780405,0.5074817716003678,-0.01412642183789849,0.045446632058127046
SLC25A12,0.015644065069788764,0.3035211733436849,0.5081738463408193,-0.014156373216457626,0.045416736521866403
NPTN,0.015609737223238877,0.30458361491009567,0.5090934220569754,-0.014190702550139338,0.04538247106163903
UBXN7,0.015588505026598089,0.30524198181387163,0.5097643871369708,-0.014211935631425001,0.04536127741664197
AC079922.3,0.015540728134611916,0.30672689374097284,0.5115140790069967,-0.014259714415766464,0.04531358717592555
TESC,0.015537680685274075,0.30682177086499973,0.5115140790069967,-0.01426276198119127,0.045310545249035356
AC006942.4,0.015523539679659502,0.3072622811504794,0.5115140790069967,-0.014276903518236012,0.045296429861876035
KMT2B,0.015521657058141335,0.30732095875823595,0.5115140790069967,-0.014278786209605359,0.04529455065009942
RP1-30M3.5,0.01551180881723617,0.307628029900175,0.5115959860200731,-0.014288634812467494,0.045284720242566814
PPIL2,0.015459888885354925,0.3092502641589173,0.5128936522272386,-0.014340556556989728,0.045232894232904344
AP4B1-AS1,0.015453137060577089,0.3094616388496805,0.5128936522272386,-0.014347308605680452,0.045226154610279755
ABCC6,0.015425635743213116,0.31032358909753144,0.5128936522272386,-0.014374810806999427,0.045198702966334825
ARAP3,0.015384643858775662,0.3116113003708417,0.5143401164190932,-0.01441580392531726,0.04515778503878159
SIN3B,0.015340646074333674,0.31299735123726913,0.5153416969748896,-0.014459802922654919,0.04511386652326121
ABTB1,0.015310135875004334,0.31396088501309316,0.5164994990596823,-0.014490313895303267,0.04508341122527362
CMTM2,0.015208773613262217,0.31717596564725725,0.5213563511550607,-0.014591678327756513,0.0449822309617136
PADI4,0.015163154345636405,0.3186299672721703,0.5233127939304518,-0.014637298372468254,0.044936693405166865
HDAC10,0.015126847816496468,0.3197902611212382,0.524784018250237,-0.014673605431397943,0.04490045181814691
SLC22A15,0.015061795665490057,0.3218761153842985,0.527334610175432,-0.014738658335114346,0.044835515831044837
SPOCK1,0.015051258989059672,0.32221480040115025,0.5274539306896717,-0.014749195109722871,0.04482499794632616
USP20,0.014995012536402499,0.3240266853666809,0.5299826411933181,-0.014805441974504471,0.044768851695145856
AP4E1,0.014939067495646212,0.3258354280675293,0.5320637771901054,-0.014861387238089309,0.04471300613232303
MYH11,0.014914007274486826,0.32664776654148675,0.5329516190940047,-0.014886447498554395,0.044687990411316644
GUCY2D,0.014883548051066165,0.327636885193861,0.533672537370069,-0.014916906719342647,0.04465758522494007
RP11-802E16.3,0.014882694563383913,0.3276646289118551,0.533672537370069,-0.014917760206154545,0.04465673325061724
MXD3,0.014875560692170416,0.32789658420066237,0.533672537370069,-0.01492489406839475,0.044649612027114566
KANSL1L,0.014810252520852838,0.33002500462846807,0.5356765312387832,-0.014990202016546487,0.04458441950065538
SLC35A3,0.01479974910128058,0.33036814822747407,0.5356765312387832,-0.01500070537649265,0.0445739346564081
PPP1R9B,0.01479770808232509,0.33043485448583054,0.5356765312387832,-0.015002746383098472,0.04457189724623883
NADSYN1,0.014749946418156922,0.3319983277553833,0.5377017814421882,-0.015050507687373276,0.04452421996017427
CTD-2007H13.3,0.014716029433113589,0.33311149337753565,0.5383877523724905,-0.015084424334272314,0.04449036281218811
ULK1,0.014706340793980541,0.33342991909515796,0.5383877523724905,-0.015094112864219258,0.044480691253396085
SMTN,0.014666551078103891,0.33473970132561404,0.5399378596992018,-0.015133902073004774,0.04444097162526446
FAM212B,0.014657055857083592,0.33505275040973814,0.5400037829511946,-0.015143397159066773,0.044431493115724995
B9D2,0.014587654996424594,0.33734655764391064,0.5432593915304534,-0.015212796870107969,0.04436221423701318
GUCY2C,0.014565401347003836,0.3380842067187245,0.5440057308434302,-0.015235050090105114,0.04433999964093103
CDYL2,0.014468134756109797,0.3413204766762781,0.546819606830439,-0.015332314457562066,0.04424290339935978
NCR3,0.01446762890761662,0.34133735899427653,0.546819606830439,-0.0153328202930178,0.04424239843532173
P2RX1,0.014463156678972494,0.34148663954783964,0.546819606830439,-0.015337292405733761,0.04423793402552211
RNF44,0.014408957017842198,0.3432991140663708,0.5483396426082026,-0.015391490567129355,0.044183829027693064
B3GALT6,0.014401725066753466,0.3435414192348769,0.5483396426082026,-0.015398722304864148,0.04417660969447859
DGCR2,0.014380712259414596,0.34424606871619046,0.5490226690779114,-0.015419734474602384,0.04415563353138071
ELMO3,0.014351912990495656,0.3452133283273423,0.5501230870694355,-0.015448532826894965,0.04412688444286741
WWP2,0.01433165104346619,0.34589488822442094,0.5507668204151293,-0.015468794099395864,0.044106657771094945
CRIPAK,0.01413139654084762,0.3526769691350363,0.5604763031275601,-0.015669040619270717,0.04390675059089515
SLC35F6,0.014123031053771655,0.35296210371796466,0.5604763031275601,-0.01567740572085708,0.0438983995610777
GPR85,0.014095363666021172,0.35390617434785543,0.560971963031653,-0.01570507180395436,0.04387077995854656
CTA-445C9.15,0.014092603267894672,0.3540004524776359,0.560971963031653,-0.01570783206941113,0.043868024325493755
CTC-444N24.8,0.013780268272246047,0.36477019406814715,0.5761975040057357,-0.016020149120441078,0.04355622556503176
RP11-295G20.2,0.013751977140875749,0.36575571605268686,0.577294622632085,-0.01604843833918229,0.04352798271904451
GSR,0.013708776406595843,0.36726381560443877,0.5792141575192421,-0.01609163606081596,0.043484855625022314
SMIM4,0.013622579448384067,0.37028442829062513,0.5830510362925398,-0.01617782667557406,0.04339880526710614
RP11-809N8.4,0.013553507166129018,0.372716036642322,0.5854761597190529,-0.016246893554985396,0.04332985014133057
CTC-246B18.10,0.013513593082285462,0.3741256621834731,0.5863075148278125,-0.016286804387095673,0.04329000362815353
PITPNM1,0.013504250656213898,0.3744560793804649,0.5863621637654636,-0.01629614603834071,0.04328067700422006
TMEM91,0.01348240254751182,0.37522949371179826,0.58710987028723,-0.01631799231473123,0.0432588658299871
AAK1,0.01345938669155661,0.37604531199592006,0.5875744534863561,-0.01634100620966633,0.04323588885189036
CLTCL1,0.01343749348332302,0.37682235181308676,0.5878961793469909,-0.01636289752323013,0.043214032595932116
PLEKHG3,0.013434819973668912,0.3769173085329498,0.5878961793469909,-0.016365570799557413,0.043211363596787004
PLEKHH3,0.013345907810064865,0.3800836551514424,0.5923691844622637,-0.01645447496078722,0.043122601195812515
MGAT4B,0.013273289505561118,0.3826818289814612,0.5954829401562501,-0.01652708637982469,0.04305010485999156
NLRX1,0.013199316424733288,0.3853396315092765,0.5991251861557227,-0.016601052123554713,0.04297625570090029
MPPE1,0.013190491908007038,0.3856574414304631,0.5991251861557227,-0.016609875743236763,0.04296744594552297
RP3-473L9.4,0.013182971210785353,0.38592842132409966,0.5991251861557227,-0.01661739567228869,0.042959937825010765
FRAT1,0.013172419074269002,0.3863088235571549,0.5992468381058603,-0.01662794672531822,0.04294940332894818
LINC01118,0.013136533186451348,0.38760421315623594,0.6003175323200407,-0.016663828878730327,0.042913577383541755
DACT3,0.013099302671605972,0.3889509339896978,0.6009958356974769,-0.016701055438116907,0.042876408976184464
MS4A7,0.013067311633416095,0.39011040088381754,0.6023183154501899,-0.01673304301150627,0.042844471239210154
RP11-448A19.1,0.0130101831064965,0.3921861550507174,0.6038584280023955,-0.016790165199370037,0.042787437744443026
RN7SL1,0.012955122539263491,0.39419309375383127,0.6053243792628492,-0.016845219472917724,0.04273246858568793
AC074289.1,0.012918526514370612,0.39553043638753793,0.6069082643409708,-0.016881811214746946,0.04269593321573904
ZCWPW2,0.012885500274666702,0.3967396762720582,0.6077405569979287,-0.016914833520656584,0.04266296164598259
PDLIM5,0.012884086233653953,0.39679150043556954,0.6077405569979287,-0.016916247391789905,0.04266154994425299
TMEM71,0.012878621612997413,0.3969918154583244,0.6077405569979287,-0.016921711354820047,0.04265609436273638
BMP8B,0.012856493187851268,0.397803593968434,0.6085137474428475,-0.016943837098778405,0.04263400252251259
ELANE,0.012800351129924364,0.3998676406748257,0.611199845222538,-0.016999972223303943,0.04257795315358681
TXNRD2,0.012733506434773105,0.40233354336985727,0.6144955735533463,-0.017066808418307152,0.04251121857275942
AP5Z1,0.012700566097981697,0.4035520584642657,0.6158825261485408,-0.01709974446836274,0.04247833240137332
TSPAN32,0.012644314813701228,0.4056379820100754,0.6176406418326859,-0.017155988282788505,0.042422173464650166
AC091729.9,0.01261987714364874,0.4065461879796034,0.618068199031941,-0.017180422648892347,0.042397775855213614
PLCB2,0.012603300973596377,0.40716291760536805,0.618068199031941,-0.017196996557602748,0.042381226838223825
PATZ1,0.012603248060692558,0.407164887164691,0.618068199031941,-0.0171970494632619,0.042381174011969315
RNF169,0.01257666795895393,0.40815498722804167,0.6190974729819837,-0.017223625904641198,0.04235463741632419
OSBPL5,0.012530845467910693,0.40986522207910403,0.6212166543964418,-0.017269441986576543,0.04230888982851273
STARD10,0.012520825604089538,0.41023976052979616,0.621309683122989,-0.017279460432263177,0.04229888632691477
CTC-479C5.12,0.01244822227002429,0.4129597118756805,0.6230236865890257,-0.01735205331184461,0.042226401374173404
PRKCD,0.012443111908497386,0.4131515636727683,0.6230236865890257,-0.017357162925672184,0.04222129933339392
LINC01003,0.012437720965078532,0.4133540061800385,0.6230236865890257,-0.01736255307865258,0.042215917165885714
NAA60.1,0.012394502306140842,0.41497908865007627,0.6246726190301604,-0.017405765338117433,0.04217276880008653
H1FX,0.012357316627031083,0.41638033877143554,0.625832266759491,-0.01744294542196977,0.042135643512851505
CPNE2,0.012336579099329873,0.4171629917256122,0.6260600420450942,-0.017463679793539518,0.042114939628479064
FBRSL1,0.012281742687829434,0.4192367397118989,0.6273432433716898,-0.017518507735757985,0.04206019205707749
PPBP,0.012280525650904229,0.419282833019587,0.6273432433716898,-0.017519724582683378,0.04205897698983709
RP11-110I1.13,0.012266898004840765,0.41979916150061913,0.6276424539692753,-0.017533350095214922,0.04204537139310179
RP11-1275H24.2,0.012247583059329761,0.42053161168621633,0.6282640945673594,-0.017552661997834253,0.04202608767996491
SLC6A8,0.01216322726882041,0.4237392832194681,0.6306817238615339,-0.0176370042382589,0.04194186803319874
MAN2A2,0.012124694891750285,0.42520924376770475,0.6317966909972147,-0.017675530284759558,0.041903397703614446
AP1G2,0.01211022065537325,0.4257621854149577,0.6317966909972147,-0.017690002120269048,0.041888946751835424
PTPRN2,0.012087781624690425,0.42662022510141606,0.6321243663937337,-0.017712437404266645,0.04186654379402725
RP1-193H18.2,0.01205384810491956,0.427919711723593,0.6334949091409938,-0.017746365201092653,0.04183266476873364
RPPH1,0.012014224489415457,0.4294400119990177,0.6346956375638464,-0.01778598204715417,0.04179310469887185
TOR4A,0.012009143150759372,0.4296352022420593,0.6346956375638464,-0.017791062510926617,0.04178803150256415
RP5-821D11.7,0.011950264334245382,0.4319006774181082,0.6366203150055919,-0.017849931077710983,0.0417292469216161
LSR,0.011924695162297404,0.4328866507419231,0.6375999369502416,-0.017875495734187348,0.04170371860892953
CDK5R1,0.011840892014750349,0.4361272974843301,0.6414207251363313,-0.017959283809112384,0.04162004910535957
CLEC4G,0.01179217207348702,0.43801769295672077,0.6429586005644272,-0.018007994795332945,0.04157140666759724
SMARCD2,0.0117888909086755,0.4381451753846298,0.6429586005644272,-0.018011275351960586,0.04156813071737679
ACPP,0.011699010623122208,0.4416455598058233,0.6469359377278329,-0.018101138728139753,0.041478393025072675
CYP46A1,0.011679294485764087,0.44241553903551745,0.6469359377278329,-0.01812085109186859,0.041458708102711815
VENTX,0.011669404375967248,0.44280206886754825,0.6469359377278329,-0.018130739299992916,0.0414488336424347
MMP17,0.011632505300795471,0.44424587768160095,0.6480763392061003,-0.01816763122875596,0.041411992902818974
NPEPL1,0.011614803304405513,0.44493948405175077,0.648135048721493,-0.018185329767919627,0.041394318863640825
NR2C2,0.011474672761202592,0.45045187018248645,0.6556834265899142,-0.01832543228436679,0.041254408974468866
RP5-1142A6.8,0.011332958117191214,0.4560656822359602,0.6628822809935129,-0.018467117394617722,0.04111291629112571
CMTM4,0.01129896589144903,0.4574180581307311,0.6638752211641336,-0.018501102358305717,0.04107897712812257
LINC01122,0.011275741674647951,0.4583433229298799,0.6647318367638023,-0.018524321573920702,0.04105578912540632
ZNF467,0.011176843141429176,0.46229521599332823,0.6694844587815789,-0.018623198450089588,0.04095704444790813
PTCH2,0.011122633320973411,0.4644694277175312,0.6716525835215611,-0.018677396152226362,0.0409029187144496
RFWD2,0.011065966427432863,0.4667482531777325,0.6737289184177541,-0.01873405019096648,0.04084633953232566
HMGA1P4,0.011019052043706937,0.46863956926721684,0.6757128673155219,-0.018780953787437882,0.04079949762015862
DCUN1D2,0.010948950883887042,0.47147352561746014,0.6783201412799427,-0.018851038584133836,0.040729504506009526
HGF,0.010936957204465787,0.4719593346673562,0.6784578412639297,-0.018863029434633118,0.040717529282952206
MPZL3,0.01092970641327516,0.4722531647104269,0.6784578412639297,-0.018870278511438326,0.04071028964542571
RLIM,0.010887412773222778,0.4739690719208194,0.6799382781568372,-0.018912562089097827,0.04066806100203593
AMPH,0.010849675104835692,0.47550302463321403,0.6811965135972886,-0.01895029068904608,0.04063038123890024
NOP9,0.010848942053989754,0.47553284845375243,0.6811965135972886,-0.018951023562898114,0.04062964931201999
SIRPD,0.010812004718646592,0.4770369531612919,0.6823657642912784,-0.018987951938323578,0.04059276857024688
RASAL3,0.010779664648135767,0.4783559896206313,0.6837595701781934,-0.01902028409732231,0.04056047798297533
ZNF598,0.010736631847624007,0.48011422921436087,0.6842797143479492,-0.019063306273862553,0.04051751093009118
RP11-395P17.3,0.010686244400550944,0.482177433909703,0.6862554009159618,-0.019113681140987368,0.040467200327449264
MYO15B,0.010633494051728361,0.4843425441391659,0.6888427294423692,-0.019166418157823512,0.04041453026485406
IKBKE,0.010516569574408635,0.4891603695334069,0.693210123681628,-0.019283312492833892,0.04029778315702464
MTA1,0.010441956459708343,0.49224820528150626,0.6961742272238577,-0.019357905946984146,0.04022328280225374
RP11-432J24.2,0.01044059471137099,0.4923046576588066,0.6961742272238577,-0.019359267333418334,0.04022192310879745
LMNB1,0.01038072231710527,0.4947901432660444,0.6983933643974795,-0.019419123706544184,0.04016214095306562
KIAA2013,0.010378857218735611,0.49486767670674514,0.6983933643974795,-0.01942098830240493,0.040160278662312324
FGD3,0.01029522520748011,0.4983509779208626,0.7005434797168735,-0.01950459756784835,0.040076772333431564
CKAP4,0.010275630949111129,0.4991689658834313,0.7005434797168735,-0.019524186436805552,0.04005720746120486
TSHZ3,0.010228053342879843,0.5011581188440761,0.7005434797168735,-0.019571750861569242,0.040009701113601
RP11-84C10.2,0.010214509780995647,0.5017251226767101,0.7005434797168735,-0.019585290646519524,0.03999617781175929
REXO1,0.01021391231580933,0.5017501434867324,0.7005434797168735,-0.019585887944837194,0.03999558124007995
ASCL2,0.010043831451648454,0.508899597360801,0.7080342224150276,-0.0197559204414693,0.03982575386788451
SCO2,0.009933692594855608,0.5135576568171896,0.7122446069380343,-0.019866027057477368,0.03971577824638751
CAPS,0.009929844980883559,0.5137207825243584,0.7122446069380343,-0.01986987353207616,0.03971193632186796
ZCCHC24,0.009765239922825035,0.5207246339757292,0.719441277024963,-0.02003442902039906,0.03954757384003084
PACS2,0.009669048750474172,0.5248401562503555,0.7231131041671565,-0.020130590478000802,0.0394515236771936
LY86-AS1,0.009659569490812446,0.5252466238962628,0.7231709242263604,-0.020140066779548316,0.039442058283670346
GPR162,0.009637417092588725,0.5261971390861995,0.723475484370769,-0.020162212243979693,0.0394199382688478
MCTP2,0.009603129260145834,0.5276700918609896,0.7235941623900569,-0.02019648928653322,0.039385700502388904
MANEA-AS1,0.009591084745009172,0.5281880040451494,0.7235941623900569,-0.020208529994807625,0.03937367355766625
GDAP2,0.009579621426068385,0.5286811652021738,0.7235941623900569,-0.02021998968255401,0.0393622269532817
HK3,0.009577190515810562,0.5287857750113576,0.7235941623900569,-0.020222419821774845,0.03935979958650643
TOPORS-AS1,0.0095597502679461,0.5295365930937286,0.7235941623900569,-0.02023985452761024,0.039342384750587045
RP11-85A1.3,0.00955509317260886,0.5297371767782285,0.7235941623900569,-0.020244510139985246,0.03933773443797858
RELL1,0.009550603086940945,0.529930603806831,0.7235941623900569,-0.020248998794648296,0.039333250890580165
ZNF865,0.009521535021893193,0.5311836853205554,0.7248063491581718,-0.02027805756654746,0.03930422512418519
RP11-556N4.1,0.009502444228166233,0.5320074777991803,0.7249332664516304,-0.02029714222949856,0.03928516208325153
RIN1,0.009422809808312336,0.5354507687641744,0.727326933601406,-0.02037675084150108,0.03920564319623563
TSR3,0.009421215962080513,0.5355197990545884,0.727326933601406,-0.020378344167343545,0.03920405165848975
CA11,0.00936300170815535,0.5380441553942461,0.7291527351790876,-0.020436539310639375,0.03914592161704104
NRG1,0.009327969511198082,0.5395661355061948,0.7304592242359609,-0.02047155990987401,0.03911094000034387
NELFB,0.009311471433575625,0.5402836430805444,0.7304592242359609,-0.02048805250033219,0.03909446571772478
CLPTM1L,0.009284248310310087,0.5414686289520727,0.7312959563246509,-0.020515266533886425,0.03906728182268233
ACPL2,0.009230230600912291,0.5438237806970326,0.7322994250006684,-0.020569266076207873,0.0390133418216891
RP11-346C20.3,0.009228158116270471,0.5439142416038664,0.7322994250006684,-0.02057133786037458,0.039011272315009726
CNFN,0.009208797191607861,0.5447596786976556,0.7322994250006684,-0.02059069222891258,0.03899193919780383
SS18,0.00915038955934937,0.547314122137396,0.7337813969173135,-0.020649079947468642,0.03893361531939801
ADAM19,0.009149485984564902,0.5473536862370254,0.7337813969173135,-0.020649983212588558,0.03893271303870415
PGLYRP2,0.009148947805239433,0.5473772517326734,0.7337813969173135,-0.02065052120745121,0.03893217563013056
KIAA1467,0.009116531053149341,0.5487976228411531,0.7351887128405454,-0.020682926816761833,0.038899805271818286
VNN2,0.009091558117357042,0.5498930745674011,0.7356053518746924,-0.02070789112577941,0.03887486803383387
GLT1D1,0.009084088591068453,0.5502209385998204,0.7356053518746924,-0.020715358064538423,0.038867409177725194
UBOX5,0.00899236682272998,0.5542547602750676,0.7389148881488103,-0.020807047788361226,0.03877581816285672
CTD-2260A17.2,0.008985373414919246,0.5545629150486722,0.7389148881488103,-0.020814038732342693,0.038768834703927085
NBEAL2,0.00893147793347328,0.5569405502770447,0.7410932607308228,-0.020867915128248093,0.03871501579704137
PRPF3,0.008914384302455544,0.557695682833835,0.7416006935270298,-0.020885002669895677,0.03869794641651752
ATP11B,0.008849933925188395,0.5605473292493466,0.7442009031879229,-0.02094942993103709,0.038633587317774616
AC005076.5,0.00882278416222476,0.5617506967969534,0.7449116238568373,-0.02097656988223,0.03860647593197757
TRIM7,0.008772694206154074,0.5639741202169102,0.7459497696735665,-0.021026641620815092,0.038556456664784265
HSPA1L,0.008698185511631956,0.5672892749280805,0.7483390435221486,-0.021101122940301628,0.03848205284367011
ARF6,0.008677969485346451,0.5681903638365181,0.7490296889379747,-0.021121331482024504,0.03846186521513942
PRKCZ,0.008653184275295236,0.5692960478314323,0.7494912799585678,-0.02114610748264071,0.03843711478806809
RELB,0.008512023445044033,0.5756128193835969,0.7553014772864128,-0.021287215163952718,0.03829615136283358
SLC16A5,0.008457438679191874,0.5780642609714964,0.7580168498132511,-0.0213417790596116,0.0382416426127128
NSUN3,0.008429908038235146,0.5793025415368093,0.7589571920862052,-0.021369299107029213,0.03821415024418026
GPR141,0.008408745750360134,0.5802552297763419,0.7593841529526796,-0.02139045322115215,0.038193017344949814
EBI3,0.008377074009137096,0.5816824041921571,0.7604855647663685,-0.02142211267958836,0.038161389537361215
AP5B1,0.00835955058762518,0.5824727390135813,0.7607807203442695,-0.02143962927956801,0.03814389039791998
RP11-443B7.1,0.008288963414393596,0.5856613985002832,0.7629601172180249,-0.021510188789289682,0.03807340085179286
AF001548.5,0.008089544840438237,0.5947132826280184,0.7721931627840238,-0.0217095276060029,0.03787425648635539
FLJ27365,0.008049434149715297,0.5965416510507486,0.7740605857977013,-0.021749621968294677,0.03783420066364934
DYNLL2,0.008023090562308101,0.5977438627227711,0.775113610223515,-0.021775954779492235,0.03780789305995682
TMEM205,0.008012909040635527,0.5982087996044817,0.7752098356729534,-0.02178613212519434,0.03779772543455254
SSBP3,0.008002260955710676,0.5986952174550481,0.7753337541976602,-0.021796775836179918,0.03778709187608812
CAPN10,0.007952268364471236,0.6009813348001174,0.7758309755457097,-0.021846747801536413,0.037737167396174
ABCD1,0.007937102091292116,0.6016756534955268,0.7758309755457097,-0.021861907787995256,0.03772202175656023
COL27A1,0.007932225229071742,0.6018989952280743,0.7758309755457097,-0.021866782625747996,0.03771715152635527
MTRNR2L2,0.007928623362280254,0.6020639710058557,0.7758309755457097,-0.02187038299643421,0.0377135545568122
