,mDC_corr,mDC_pval,mDC_qval,mDC_ci_low,mDC_ci_high
CRLS1,-0.0017878254831507454,0.8589461778536934,0.9417104705745898,-0.021501821781522584,0.01792756056451867
LINC01116,-0.0017913389298483,0.8586718918517446,0.9417104705745898,-0.021505333614835857,0.017924048235564028
SEMA3C,-0.0017981571353564854,0.8581396602771026,0.9417104705745898,-0.02151214868801744,0.0179172321977628
FPGT,-0.0018349996016726723,0.8552648453169797,0.9417104705745898,-0.02154897419697552,0.017880401413040706
CCAR2,-0.0018431120489461866,0.8546320881961174,0.9417104705745898,-0.02155708290317391,0.01787229153078273
PFKFB4,-0.001901101299426691,0.8501117705324016,0.9395723076318582,-0.02161504533623547,0.017814320539951075
CDA,-0.0019089499193806045,0.8495003379234187,0.9394195937481817,-0.02162289031637359,0.017806474381185253
ELF3,-0.0019099133691137065,0.84942528833512,0.9394195937481817,-0.021623853319137337,0.017805511233405576
PCIF1,-0.0019318470382022486,0.8477170975016717,0.9390169857928674,-0.021645776802731023,0.01778358442861903
EMR3,-0.0019332739096360927,0.8476059976518839,0.9390169857928674,-0.021647203010901554,0.017782158003078065
DPP8,-0.001967296912887778,0.8449577814632208,0.9370062548628453,-0.021681210175220227,0.017748145608137266
CAV2,-0.001975114697262646,0.844349522279427,0.9368551155531931,-0.021689024313689503,0.017740330254886447
XIST,-0.0019888062997418833,0.8432844770707688,0.9361966929448972,-0.021702709525143558,0.01772664290432887
LL22NC03-2H8.5,-0.002002003961303026,0.8422581257685471,0.9361966929448972,-0.021715901019250645,0.017713449334301842
SS18,-0.0020089390402181335,0.8417189081392552,0.9361966929448972,-0.021722832854553994,0.017706516402645443
SLC16A6,-0.0020303527828807208,0.840054412000004,0.9361966929448972,-0.02174423656981462,0.0176851092782016
ADAMTS2,-0.002050787272395998,0.8384666998673944,0.935031684964482,-0.02176466147363185,0.017664681087398597
ZNF726,-0.0020765217740983206,0.8364681248856953,0.9338522091665383,-0.021790383880019918,0.01763895449466293
CTA-29F11.1,-0.0020888409909789,0.8355117709877581,0.9333094346711873,-0.021802697297584044,0.01762663905459912
THBS3,-0.002116038666223142,0.833401249277912,0.9317911494653084,-0.021829882148245147,0.017599449696415685
OLIG1,-0.002121825443124255,0.8329523534686984,0.9317911494653084,-0.02183566619273278,0.017593664685351406
TRIQK,-0.002136515635412563,0.8318130407200347,0.9312740472810316,-0.021850349442645314,0.017578978969851156
FAM188A,-0.0022105113677053563,0.8260796444456981,0.9274706415298138,-0.02192431007629937,0.01750500565817388
PTPRN2,-0.002220579922279445,0.8253002136163566,0.9271199343681199,-0.021934373838344855,0.01749494013767704
HOTAIRM1,-0.0022213552588959944,0.8252402000879606,0.9271199343681199,-0.021935148805743467,0.01749416503453618
CYTH3,-0.002232187370620853,0.8244018670106721,0.9271199343681199,-0.02194597575670232,0.01748333618218701
RP11-378A13.2,-0.002241863521069775,0.823653166901892,0.9271199343681199,-0.02195564729321214,0.017473662939374544
AP5B1,-0.0022537276108187134,0.8227353922026747,0.9271199343681199,-0.021967505720697666,0.017461802409690325
ST6GALNAC3,-0.0022776287258205056,0.820887202269184,0.9268834451105405,-0.02199139541179339,0.017437908449862403
TRAM2-AS1,-0.002283202602862463,0.8204563363041482,0.9268834451105405,-0.021996966621477713,0.017432336238209903
RECQL5,-0.0023016032497992452,0.8190343341484585,0.9263721671137835,-0.02201535845416244,0.01741394108041091
HSPG2,-0.002312073153862866,0.8182254850980601,0.9262772859494554,-0.022025823336991227,0.017403474293689873
FCHSD1,-0.002331115977162714,0.8167548343203449,0.9259042524990774,-0.02204485701651759,0.017384437129183878
SLC16A5,-0.002332519885046777,0.816646437925562,0.9259042524990774,-0.02204626024972298,0.017383033637921402
RP11-6J24.6,-0.002341926900477231,0.8159202083604816,0.9259042524990774,-0.02205566274240231,0.01737362941209823
APOBEC3A,-0.002349639100854658,0.8153249378224969,0.9258695661199408,-0.022063371232268623,0.017365919496136226
KIAA1467,-0.002370931553943625,0.8136820220177357,0.9255924433840718,-0.022084653428915867,0.017344633337869727
NPPA-AS1,-0.002371265214985108,0.8136562833872284,0.9255924433840718,-0.022084986929092724,0.017344299775328344
JAK3,-0.0023738512399159774,0.8134568041104231,0.9255924433840718,-0.022087571707100774,0.017341714513669265
LY86-AS1,-0.0023742761264401576,0.8134240306192702,0.9255924433840718,-0.02208799638872906,0.0173412897525262
ATHL1,-0.0023858727817324963,0.8125296524849449,0.9255924433840718,-0.022099587448941138,0.017329696516580017
SNAPC4,-0.002389492945508965,0.8122505017045799,0.9255924433840718,-0.02210320586499863,0.017326077419145658
RP11-274B18.2,-0.002391774755774677,0.8120745635997069,0.9255924433840718,-0.022105486573401546,0.017323796280736135
TNFSF10,-0.002523669792752943,0.8019212420643516,0.9195919500275782,-0.022237317570906898,0.0171919397301194
CPAMD8,-0.002539128799074298,0.8007333537809442,0.9187605244249563,-0.022252769026476053,0.01717648518976625
MROH6,-0.002561177232714891,0.7990399236232244,0.9173477434309429,-0.02227480667454876,0.01715444310942046
SPAG4,-0.002564522726782301,0.7987830552562256,0.9173477434309429,-0.022278150530406292,0.01715109857768856
LRG1,-0.002634049947156594,0.7934496948738472,0.9146327783534185,-0.022347643605100186,0.01708159125704125
LRRC47,-0.0026652051711169573,0.7910629239376674,0.913837725619789,-0.02237878346653628,0.017050444888343966
VIM-AS1,-0.0026722800315894892,0.7905211977741822,0.913837725619789,-0.022385854833092217,0.01704337203343109
E4F1,-0.00269684231211096,0.7886412366594598,0.9122685633852143,-0.022410404968231164,0.017018816700432832
CKAP4,-0.0026971391177329075,0.788618527089608,0.9122685633852143,-0.02241070162694539,0.017018519978617915
CDKN2B,-0.0027071586385870165,0.7878520062287911,0.9122685633852143,-0.022420716186473306,0.01700850328487211
NEDD4,-0.0027114591613927033,0.7875230673749647,0.9122685633852143,-0.022425014578592823,0.017004203974288236
RP11-481A20.11,-0.002829711616003147,0.7784931986523882,0.9063395890469153,-0.02254320815968807,0.016885984566771588
RP13-582O9.5,-0.002833685400354666,0.7781902678678397,0.9063395890469153,-0.022547179956069443,0.01688201188336935
CXCR2,-0.002877534745296885,0.7748497778598283,0.9054202569660608,-0.022591007323125106,0.016838174645691144
S100P,-0.0029457010208432757,0.7696650822982583,0.9011384507612745,-0.02265913928235792,0.016770027041065456
OASL,-0.002952245152844764,0.769167875726951,0.9011384507612745,-0.022665680110274526,0.016763484691882043
GPR42,-0.0029524362897853417,0.7691533550516854,0.9011384507612745,-0.02266587115068608,0.01676329360698753
NUCB2,-0.0029774894343089515,0.7672507699152997,0.9011384507612745,-0.022690911630272034,0.01673824727190096
MAP3K7CL,-0.002995277116166626,0.7659007885106202,0.901016799203218,-0.022708690305034702,0.016720464409709573
AMPH,-0.0030178321486702252,0.7641900149399097,0.8997136296890396,-0.02273123389848535,0.016697915470675805
ITPR3,-0.003124155179395777,0.7561411519288785,0.8940921148304488,-0.022837502736229667,0.01659162089410171
ITGA3,-0.0031330076891013807,0.7554721774772223,0.8940921148304488,-0.02284635071371051,0.016582770733406374
TMEM107,-0.003144443893789572,0.7546082274088258,0.8940921148304488,-0.022857781058826347,0.016571337558737586
PIAS3,-0.0031466440797512166,0.7544420491455632,0.8940921148304488,-0.02285998011688676,0.016569137955123252
RASGRP4,-0.003171185463533672,0.7525892303646216,0.8929405990877308,-0.02288450890686676,0.01654460305404191
CTC-444N24.8,-0.0031847242982671717,0.7515676879106927,0.8922618782911036,-0.022898040783772985,0.016531067785481666
TNIK,-0.0031854679414671434,0.7515115905673647,0.8922618782911036,-0.022898784044593355,0.01653032433795039
RP3-402G11.26,-0.0032213114713207035,0.748809265809298,0.8900517321146446,-0.022934609117948115,0.016494490213459893
PGLYRP2,-0.003230847482888095,0.7480908419015011,0.8897305699068183,-0.02294414021071973,0.016484956695617815
RBM38,-0.003247107252216763,0.7468663681536891,0.8888067990318184,-0.022960391584788818,0.01646870117005082
TIMP1,-0.0032875012727588814,0.7438271869795696,0.886001784932282,-0.023000764703961295,0.016428317647145498
HEATR3,-0.003305762792516844,0.7424545248089117,0.8851484875349489,-0.023019016753424316,0.01641006085209567
EXOC3L1,-0.003321251038359525,0.7412909623364017,0.8848241492710507,-0.02303449695687292,0.01639457660314297
METTL7B,-0.003359699209510555,0.7384050840576382,0.8819098025598145,-0.023072925122647508,0.0163561383130345
ZNF844,-0.0033700023188381993,0.7376323674994931,0.8815173085409356,-0.023083222861158156,0.016345837841668497
RP11-101E13.5,-0.0033931868573266136,0.7358945347818011,0.8799702720131779,-0.02310639529868553,0.016322659223941185
PROK2,-0.00340323042130361,0.7351421226405304,0.8796004300430698,-0.02311643361393927,0.016312618218265355
MAPK8IP1,-0.003412363723934379,0.734458123115652,0.8793120472765796,-0.023125562140094473,0.01630348723862121
EZH1,-0.003424028965094029,0.7335848112013968,0.8793120472765796,-0.023137221275861344,0.016291824959645353
TNFSF14,-0.003490993165109249,0.7285782702652606,0.8770332725752227,-0.023204150324186715,0.016224877660230508
GLT1D1,-0.0035635179354994795,0.7231690298574678,0.8731694186539377,-0.023276636824638833,0.01615237099442586
LILRA3,-0.003575505765351983,0.7222762426181362,0.8731694186539377,-0.02328861830878064,0.016140386137162982
OGFOD2,-0.0035862393979110086,0.7214771817412342,0.8731694186539377,-0.023299346254728164,0.016129655161386428
MYO15B,-0.003591028503912346,0.7211207566777753,0.8731694186539377,-0.02330413282202633,0.016124867239316477
IL23A,-0.0036230974370769923,0.7187356178469069,0.8709952389658793,-0.023336184732173592,0.01609280621072454
IER2,-0.0036298186723148717,0.7182360696059726,0.8709215627170774,-0.02334290239446945,0.016086086627044173
ACAP3,-0.003630051273648062,0.7182187839278786,0.8709215627170774,-0.02334313487212221,0.01608585408283444
BMP8B,-0.0036309476992499134,0.7181521677547671,0.8709215627170774,-0.023344030821050337,0.01608495787736154
FXYD1,-0.003637562822557794,0.7176606436353694,0.8709215627170774,-0.023350642425791712,0.016078344377503707
RP11-709D24.5,-0.003658541899688894,0.7161026069977388,0.8709215627170774,-0.02337161033280147,0.016057370437540505
GIMAP8,-0.0036631686918836806,0.7157591513959296,0.8709215627170774,-0.02337623465916802,0.016052744775977755
FBRSL1,-0.0036961951035538797,0.7133092118478709,0.8691950801215615,-0.02340924344505819,0.016019726410337106
ILF3-AS1,-0.0037126841942466877,0.7120871346747037,0.8687807189486647,-0.023425723719644277,0.01600324132069037
EVI5L,-0.003736883659454466,0.71029494731584,0.8676525971827338,-0.023449910226893203,0.015979047708027494
FAM24B,-0.0037593395857327986,0.7086333160388529,0.8672238793693731,-0.023472354108173832,0.01595659719197459
PF4,-0.0037705084761005606,0.7078073868755915,0.8667474786847928,-0.023483517000329034,0.01594543098508467
DENND4B,-0.0037752217750238568,0.7074589457862888,0.8667474786847928,-0.023488227766517135,0.015940718817120003
NOTCH1,-0.0037779330087609943,0.7072585395557394,0.8667474786847928,-0.023490937542950896,0.015938008233548084
PTBP2,-0.0038299029742018174,0.7034210106240021,0.8629732423291991,-0.02354287951825243,0.015886050674707095
RP11-561P12.5,-0.0038544184195537412,0.7016133701309608,0.8612879033456755,-0.023567381723058632,0.0158615410448772
LAMB3,-0.003903225000910147,0.6980196590185535,0.8585466083127287,-0.02361616187396318,0.01581274597081462
NCLN,-0.003916461637515629,0.6970461848556189,0.8583354075300269,-0.023629391326291535,0.015799512438867964
RNASEL,-0.003945909261555967,0.6948822810808358,0.8577993332994148,-0.02365882294266281,0.015770071697003965
DEPDC5,-0.003963644071686599,0.6935802684056509,0.8575821372918329,-0.023676548095699912,0.01575234101516484
MMP17,-0.003964895003250518,0.6934884645334729,0.8575821372918329,-0.023677798345629143,0.01575109037432338
PSKH1,-0.003972397036306794,0.6929379967143405,0.8575821372918329,-0.023685296289521374,0.015743590083480977
PELI3,-0.003981506670125286,0.6922697877427332,0.8575821372918329,-0.023694400954932755,0.01573448256223017
NMNAT1,-0.004003981909302755,0.6906222110535061,0.8575821372918329,-0.023716863922096813,0.015712012521175312
RP11-1000B6.3,-0.004006171860609349,0.6904617519887017,0.8575821372918329,-0.02371905267657384,0.01570982307530072
HECW2,-0.004013797986288959,0.6899030896972473,0.8575821372918329,-0.023726674633027113,0.01570219870822481
PICK1,-0.004019218392825433,0.6895061130658975,0.8575821372918329,-0.023732092074817378,0.015696779550253705
SDC2,-0.004041181016389438,0.6878985023712441,0.8571742167023977,-0.02375404267385307,0.0156748219738229
SH3TC2,-0.004046510027592883,0.6875086438656243,0.8571742167023977,-0.02375936876455938,0.01566949418438907
TMEM38A,-0.004068221951274737,0.6859211076382175,0.8563228922401646,-0.023781068777728825,0.01564778722697486
MTRNR2L10,-0.0040888206787996935,0.68441624622266,0.8555203077783249,-0.023801656188236008,0.01562719319391134
RP11-305E17.6,-0.0040948346567798105,0.6839771246430744,0.855510140149025,-0.023807666858960855,0.015621180583365294
INPP5A,-0.004096986380332902,0.6838200385600013,0.855510140149025,-0.023809817398874604,0.015619029348716087
STARD10,-0.004098689976886575,0.6836956775883908,0.855510140149025,-0.02381152005816924,0.015617326139115652
DNAJC27-AS1,-0.004132311851561681,0.6812430709474555,0.8542435223188245,-0.02384512341186823,0.015583711877867987
FBXO30,-0.0041733089833141815,0.6782570174257958,0.8515750661544621,-0.023886097899631357,0.015542723969313917
NDST1,-0.004202919329970384,0.676103462148963,0.8494084635225896,-0.023915691850381615,0.015513120242938619
ALS2,-0.004221056556230633,0.6747856507167127,0.8482897509009973,-0.02393381901659498,0.015494987054728421
TNFRSF8,-0.00422844339113914,0.674249224673272,0.8481525418101679,-0.023941201750585377,0.015487601860699337
NSUN3,-0.004230479019275486,0.6741014280643902,0.8481525418101679,-0.023943236248232698,0.015485566684370494
C19orf35,-0.004252827000764877,0.6724796825803974,0.8475378856648182,-0.02396557180800214,0.015463223652272253
RIPK3,-0.0042656436679528575,0.6715502906224813,0.8475378856648182,-0.02397838134239863,0.015450409814698108
LIN7A,-0.004281370728912442,0.6704105392690138,0.8471218590363345,-0.023994099642016327,0.015434686217048832
CTA-373H7.7,-0.004311042791407922,0.6682622494207406,0.8454433174634609,-0.02402375514804983,0.01540502066218665
SBNO2,-0.004311334275034436,0.668241159118901,0.8454433174634609,-0.024024046468861797,0.015404729242315734
SLC35D2,-0.004363019328105632,0.6645056392501211,0.8423012093943105,-0.024075702599189747,0.015353055441252313
CYP1B1,-0.004366825094474118,0.6642309063705503,0.8423012093943105,-0.024079506231706245,0.015349250499248894
PPP1R12C,-0.004381975309129097,0.6631376813183721,0.8416421338983177,-0.02409464794614177,0.015334103560612924
RP11-686O6.2,-0.004382465124657844,0.6631023486471883,0.8416421338983177,-0.024095137486702386,0.015333613850848828
ENTPD1,-0.0043904120907307794,0.662529201783925,0.8416421338983177,-0.02410307999025981,0.015325668599422892
RP11-1275H24.2,-0.004396632037513845,0.662080747873914,0.8416421338983177,-0.024109296442576516,0.015319449992926067
LIPE-AS1,-0.004399660458248865,0.6618624446509409,0.8416421338983177,-0.024112323161344137,0.015316422224208943
CXCL9,-0.004409959820050562,0.6611202319320344,0.8416421338983177,-0.024122616732217262,0.015306125077150292
CCDC151,-0.004466899013129797,0.6570229943890449,0.8381687942559474,-0.02417952383518475,0.015249198052631271
IRF1,-0.004469193358734971,0.6568581123833541,0.8381687942559474,-0.024181816885052148,0.015246904194675191
COG3,-0.004476270791178257,0.6563496014750801,0.8381687942559474,-0.02418889031918987,0.015239828265189303
C1orf233,-0.004519068899163032,0.6532779710628673,0.8355391575771853,-0.024231664206871967,0.015197039203696004
SNORD3A,-0.004530647231250414,0.6524479972530701,0.8350156509009311,-0.024243235974146307,0.015185463306579099
TLR8,-0.0045713850185985705,0.6495311995657851,0.832245204840604,-0.024283950621535957,0.015144734044541955
NRBP2,-0.0045867449658813925,0.6484328276440341,0.832245204840604,-0.02429930182705496,0.015129377294693016
PTCH2,-0.004587998487701097,0.6483432234615873,0.832245204840604,-0.024300554635051007,0.015128124033404645
SMIM13,-0.004592800600226096,0.6480000062178825,0.832245204840604,-0.024305354012418415,0.015123322918375037
FLCN,-0.004598166044245738,0.6476166149186298,0.832245204840604,-0.0243107163993468,0.015117958587790688
KREMEN1,-0.004631060974350447,0.6452681318742064,0.8311857506621024,-0.02434359256197491,0.015085070459222192
CRIM1,-0.004646482462878047,0.6441683531516531,0.8303079097441762,-0.024359005237432525,0.015069652144638174
AF001548.5,-0.0046497327252786195,0.643936660917457,0.8303079097441762,-0.024362253641177962,0.015066402549987704
KBTBD4,-0.004678018165202231,0.6419218193963441,0.8284881739283114,-0.024390522888563415,0.01503812290358221
SNORA76,-0.004681382905545908,0.641682315592109,0.8284881739283114,-0.024393885700599353,0.015034758850316588
TNK2,-0.0046919386086614985,0.6409311976090285,0.8282867364934385,-0.024404435351424815,0.015024205299772986
TIPARP-AS1,-0.0046922403445023774,0.6409097322239883,0.8282867364934385,-0.024404736914195823,0.015023903625399014
RP2,-0.004693450364009621,0.6408236548643513,0.8282867364934385,-0.024405946239623135,0.015022693852349988
FBN2,-0.004709067420787209,0.6397131354279705,0.8282867364934385,-0.024421554333115093,0.015007079971292903
LILRA6,-0.004719414434075318,0.6389778096680148,0.827918376103792,-0.024431895402524304,0.014996735056768854
NR2C2,-0.004720870013861389,0.6388743951846938,0.827918376103792,-0.02443335014580888,0.01499527977189054
ATG16L2,-0.004740612142869927,0.6374724714303759,0.8275885256960733,-0.024453080921045083,0.014975541634486757
ZNF345,-0.004779458467911862,0.6347177115004428,0.8258104175656358,-0.024491904860580307,0.01493670311880761
SCAP,-0.004785298760761814,0.634303986983929,0.8258104175656358,-0.024497741782772847,0.014930863994900003
RP11-47A8.5,-0.004791537447904177,0.6338621665101163,0.8258104175656358,-0.024503976867844498,0.014924626554953644
FBXL6,-0.004808763394184112,0.6326429120610982,0.8250960449679895,-0.024521192860306254,0.014907404044400132
KLHL9,-0.004811891214437362,0.6324216314965967,0.8250960449679895,-0.024524318871929705,0.014904276846737738
TECPR1,-0.0048145994487175745,0.6322300615087992,0.8250960449679895,-0.024527025539889984,0.014901569151218468
SSBP3,-0.004838810571036629,0.6305185582381323,0.8244923175907065,-0.024551222646753097,0.014877362832476594
LUM,-0.0049168900975983185,0.6250125805985358,0.8189108729294347,-0.024629256816895265,0.01479929863974295
AP5Z1,-0.004994167649372255,0.6195836785502182,0.8144568301988578,-0.024706489241590104,0.01472203602763483
GADD45A,-0.005017905403861279,0.6179201906071347,0.812837361401698,-0.02473021308691419,0.01469830281497292
KLHDC4,-0.005037414232145277,0.6165545205307976,0.812117268250586,-0.024749710467355746,0.01467879770274927
BTBD9,-0.0050508119425773145,0.6156174123675302,0.8114213569386106,-0.024763100307282994,0.014665402535635082
ATF7IP2,-0.005067229525052703,0.6144699321129807,0.8104470533184497,-0.024779508235581657,0.01464898806009732
KCNJ3,-0.005080339345979692,0.6135543193045515,0.8097774759438395,-0.02479261033979799,0.014635880712501307
TTLL4,-0.005138737075484252,0.6094830525797853,0.8064085837681063,-0.02485097361292637,0.014577493918136421
KMT2E-AS1,-0.005139536558756118,0.6094273990561874,0.8064085837681063,-0.024851772623547222,0.014576694583637088
OCLN,-0.005139841095665266,0.6094062002673757,0.8064085837681063,-0.024852076980408852,0.014576390103391328
VSTM1,-0.005189657261694695,0.6059429242456844,0.8040084923981842,-0.024901863645064894,0.014526583157141932
GPX8,-0.005208044464948582,0.6046668539761593,0.8028519766840643,-0.024920239934621988,0.014508199332197661
PUM1,-0.005241323691296264,0.6023603491418197,0.8003248280097136,-0.02495349937426071,0.014474926186399095
CWF19L2,-0.005258717180552737,0.6011564263687821,0.7992602185814015,-0.024970882504569362,0.01445753585778546
NT5E,-0.005266669461732217,0.6006063564857547,0.7992602185814015,-0.024978830045680207,0.014449585017674536
RP11-126K1.2,-0.0052850533174620155,0.5993355921956132,0.7984437251733505,-0.02499720293391677,0.014431204483821373
RP11-67L2.2,-0.005302367303918085,0.5981398962428585,0.7979218373938669,-0.02501450657896868,0.01441389361373736
FKTN,-0.005334475317959516,0.5959254024568745,0.796037633833712,-0.025046595384076067,0.014381791347586763
RRP12,-0.005348243378185864,0.5949769636060918,0.7953059075812068,-0.025060355194981905,0.014368025739630343
KDM5C,-0.0053771672968830515,0.5929867327487142,0.7943090788276056,-0.025089261759192884,0.014339106948315455
FOSB,-0.0053898143766140045,0.5921174571558194,0.7943090788276056,-0.02510190124025923,0.014326462100185148
RP11-505K9.1,-0.005405402285142129,0.5910468539210232,0.7943090788276056,-0.025117479774532443,0.014310876933496022
JMJD8,-0.005415218816842046,0.590373095384573,0.7943090788276056,-0.02512729039785443,0.014301062123561166
RP11-629O1.2,-0.005436374670978916,0.5889222647171273,0.7941648746355282,-0.025148433505788683,0.014279909967126284
RP11-212P7.2,-0.005451528099021642,0.5878840821320012,0.7935275074141208,-0.025163577793194346,0.014264759176811777
RP4-549L20.3,-0.005485127108480043,0.5855851901584153,0.7918164866924076,-0.025197156503261865,0.014231165983577352
TBC1D10B,-0.005492361449521858,0.5850907527867214,0.7916872149159114,-0.025204386467738628,0.014223932889027256
UBXN7,-0.005511991415397287,0.5837501037464455,0.7909515057588358,-0.025224004547668922,0.014204306295039172
SPATA13,-0.005562396377867572,0.5803142135205124,0.7873709595613241,-0.025274378920386944,0.014153909921161922
UBR4,-0.0056023248078403195,0.5775992068391382,0.7846897706525894,-0.02531428304754555,0.014113988223562518
LYPD3,-0.005612975589385636,0.5768759988207796,0.7846897706525894,-0.02532492733577972,0.014103339227236472
FOXO4,-0.005618674049063705,0.5764892380474218,0.7846897706525894,-0.02533062231952317,0.014097641720862947
NFAM1,-0.005627273161122511,0.5759058383718796,0.7846074736912704,-0.02533921618389132,0.014089044044939802
ZNF684,-0.0056494034573170825,0.574405709539592,0.7836394044234297,-0.02536133296146291,0.014066917431314437
ZNF628,-0.005655177425462607,0.5740146185345989,0.7836394044234297,-0.025367103399319375,0.014061144420803917
DNAJC11,-0.005664511998697958,0.5733826221715467,0.7833203750932691,-0.025376432262480934,0.014051811392963477
PLK3,-0.005666223679634984,0.5732667687813895,0.7833203750932691,-0.02537814289598909,0.014050099995032813
CALR,-0.00571498643458168,0.5699709824165415,0.7802706207564379,-0.025426875763056248,0.014001345253914832
FLYWCH1,-0.005717446051254088,0.5698049809956622,0.7802706207564379,-0.025429333869687713,0.013998886038980092
SPAG5,-0.00573461889274339,0.5686466156806336,0.7800715494996944,-0.02544649616155335,0.013981715995743786
FRAT1,-0.005758795196971474,0.5670177532342735,0.7789069519811671,-0.025470657594095135,0.013957543611250595
TMEM62,-0.0057592623962278615,0.566986298025499,0.7789069519811671,-0.025471124505734178,0.013957076487514842
TNRC18,-0.005760544034604736,0.5669000132200748,0.7789069519811671,-0.0254724053550643,0.013955795056264795
KMT2B,-0.005773435243036103,0.5660324778419443,0.7789069519811671,-0.02548528862336262,0.013942905927592394
HOXA5,-0.005787510015549519,0.5650860207397516,0.7789069519811671,-0.0254993547192686,0.013928833418302011
CCDC61,-0.005788712031769055,0.5650052265124019,0.7789069519811671,-0.02550055599412521,0.013927631595004649
RNU12,-0.0057888644427200545,0.564994982517395,0.7789069519811671,-0.025500708311070226,0.013927479208511355
METTL22,-0.0058052097983291515,0.5638968809769138,0.7789069519811671,-0.02551704357966859,0.01391113647055985
KDM7A,-0.005852176090280267,0.5607473589141083,0.7756679494386794,-0.02556398082930339,0.013864177641494077
ADIRF,-0.005869598309139112,0.5595812081046228,0.7756679494386794,-0.02558139225277034,0.013846758168889254
SSC5D,-0.005886519435450911,0.5584497249843375,0.7746489895834452,-0.025598302882735655,0.013829839698388234
MFGE8,-0.005940371828931704,0.5548561363303466,0.771821605196733,-0.02565212179594599,0.013775995682031606
AC079922.3,-0.0059478596245596,0.5543573695937193,0.7716685684737257,-0.025659604927329976,0.01376850904212907
IL2RB,-0.0059613617923588835,0.5534585364302139,0.7709836590090978,-0.02567309867887259,0.013755008952773567
MGAM,-0.005983045774899368,0.5520165391015679,0.770571610489882,-0.025694769130185133,0.013733328293095646
MLYCD,-0.005992439929944266,0.551392395563479,0.770571610489882,-0.025704157417342593,0.013723935571859424
SPI1,-0.006010427736340095,0.5501982623029525,0.7701999652125252,-0.025722133978280444,0.013705950501191876
AP003733.1,-0.006021180707590542,0.5494850273437164,0.7697443749310354,-0.025732880220994972,0.013695199159245976
SFXN2,-0.006026077610882913,0.5491603712409006,0.7697443749310354,-0.025737774058602243,0.013690302996428113
SIPA1,-0.006032795220755488,0.5487151594487099,0.7697443749310354,-0.025744487461407208,0.013683586400806075
AL592284.1,-0.0060334291465590105,0.5486731550091535,0.7697443749310354,-0.02574512099010737,0.013682952570623231
SLC22A15,-0.00605261686489788,0.5474025127408226,0.7697443749310354,-0.025764296681396535,0.013663767739040992
PARP12,-0.006068696574823199,0.5463388099271254,0.7697443749310354,-0.025780366301230553,0.013647690437098507
RP11-108M9.4,-0.006150315458303907,0.5409554101289291,0.7646764423475612,-0.02586193381140096,0.013566083619078522
NOL3,-0.0061560376711892245,0.5405789821517448,0.7646764423475612,-0.025867652412712546,0.013560362242236923
INTS5,-0.006182823592196939,0.5388186496741597,0.7634225693099266,-0.025894421410636678,0.013533580217618885
STARD5,-0.006186935313034294,0.5385486878433956,0.7634225693099266,-0.025898530531226198,0.013529469092384713
MAFK,-0.006203971824041863,0.5374308507231749,0.7628192927307746,-0.02591555626126481,0.01351243504209747
BLOC1S3,-0.006228488328611875,0.5358242677049704,0.7628192927307746,-0.025940057231340755,0.013487922058559752
ZNF669,-0.006233760581606735,0.5354790896350896,0.7628192927307746,-0.025945326140562237,0.013482650559663613
SRC,-0.006243654120457528,0.5348316552592844,0.7628192927307746,-0.025955213401767444,0.013472758432943387
GLI4,-0.006257586666107727,0.5339205776707341,0.7628192927307746,-0.025969137100403054,0.013458827869377372
RP11-146F11.1,-0.006309632682861606,0.5305241291492471,0.7587106602026336,-0.0260211500008562,0.013406789189142449
RCN3,-0.006317466702255465,0.5300138435095518,0.7585273823838935,-0.026028979026309604,0.013398956264800818
LMO2,-0.006332008750404812,0.529067277457975,0.7577190084805775,-0.0260435117979514,0.01338441624294813
PPP1R9B,-0.0063350457393061745,0.5288697034157217,0.7577190084805775,-0.026046546848477625,0.0133813796761699
C12orf66,-0.006346516120295453,0.5281238263040637,0.7577190084805775,-0.02605800990515401,0.013369910886213778
CCBE1,-0.006365486857427627,0.5268914054665879,0.7577190084805775,-0.026076968517309156,0.013350942769088932
CAPN10,-0.006365621995692547,0.5268826315704821,0.7577190084805775,-0.0260771035691508,0.013350807649436762
ARC,-0.0063768240619961735,0.5261555931140961,0.7577190084805775,-0.026088298469035813,0.013339607123503051
FAM160B2,-0.006397671795922983,0.5248038958002809,0.7570753874735157,-0.026109132852654458,0.013318762243126758
RAMP2,-0.0064404985927244895,0.5220327373733336,0.753625442680776,-0.026151932170647672,0.013275941254516721
RP11-529G21.2,-0.0064593827621200126,0.5208132089003079,0.7529601017240432,-0.02617080420050231,0.013257059623227036
RP11-1246C19.1,-0.006479847952149129,0.5194932375101403,0.751599181091566,-0.026191256218779865,0.013236597167923051
ZNF185,-0.0064928195816027125,0.5186574832191142,0.7514361983594386,-0.02620421949092327,0.013223627263293259
MIEF2,-0.006499166607113169,0.5182488014035158,0.7514361983594386,-0.02621056242478173,0.013217281079322709
PTRF,-0.0064998303390882885,0.5182060736473615,0.7514361983594386,-0.02621122572878597,0.013216617435258798
IL3RA,-0.00650490280437679,0.517879593763581,0.7514361983594386,-0.026216294922802415,0.013211545641243997
RP11-111M22.2,-0.006506228252283914,0.5177943012842317,0.7514361983594386,-0.02621761951575089,0.01321022036857519
RP11-467D6.1,-0.006512584151771968,0.5173854005828592,0.7514361983594386,-0.02622397131450742,0.013203865308442182
