,Osteoclasts_corr,Osteoclasts_pval,Osteoclasts_qval,Osteoclasts_ci_low,Osteoclasts_ci_high
APCDD1,0.01099424894169671,0.46964119734310483,0.6355853584779809,-0.018805751133346184,0.04077473278014017
TCL1A,0.010934076232750436,0.4720760707016638,0.6384450744867765,-0.018865909725543313,0.04071465274331946
CRIPAK,0.010807777611831292,0.4772092486726234,0.6436323245183445,-0.018992178014581612,0.0405885479348222
BRICD5,0.010680753679238125,0.4824025521458646,0.6497533356805127,-0.019119170482321205,0.040461717970751696
YRDC,0.010670856717647705,0.4828084693397263,0.6498588895318976,-0.019129064951977845,0.04045183608175443
WDR62,0.010423625069422881,0.4930084388751814,0.6604515480947738,-0.01937623245618447,0.040204979064822746
ADAP1,0.010411982056062063,0.49349162053819295,0.6606527497623312,-0.01938787235897083,0.040193353604538316
RP13-582O9.5,0.010401859536388138,0.49391190801965246,0.6607695384430146,-0.019397992167724396,0.040183246339083115
FAM134A,0.010362084945959193,0.49556520328942855,0.6625346114058128,-0.019437756046955034,0.04014353162829518
SLC9B2,0.010327161047654337,0.49701930314399456,0.6640023322967525,-0.019472670462612873,0.04010866022945274
JUP,0.010288723823588707,0.4986223076836447,0.6652768382275394,-0.019511097166066645,0.040070280702407146
CCR7,0.010265356475664095,0.49959817198625034,0.6660944696501838,-0.019534458075109312,0.04004694838759079
FURIN,0.010251654869931254,0.5001708477885441,0.6660944696501838,-0.01954815589022641,0.04003326730865766
SLC25A29,0.010245574759315252,0.500425085098721,0.6660944696501838,-0.019554234315166744,0.0400271963032666
RP11-195F19.5,0.010160068788386852,0.5040077253964974,0.6681338415451205,-0.019639716346730663,0.03994181814827581
CTC-378H22.1,0.010147498382128818,0.5045355548255026,0.6681338415451205,-0.019652283196881705,0.03992926649583243
ZNF432,0.010141090038674666,0.5048047522561167,0.6681338415451205,-0.019658689723822894,0.03992286770938182
NSUN3,0.010083537118205322,0.5072257844420458,0.6708906375553458,-0.019716226220628442,0.039865400510267275
NTNG2,0.010046672859998666,0.5087797202872014,0.6724976449365807,-0.019753079855315783,0.039828591055474726
ZCWPW2,0.009876356212934829,0.5159913124953696,0.6783432822906613,-0.01992334636931027,0.03965852655635047
STK17A,0.009874089000689014,0.5160876675750358,0.6783432822906613,-0.01992561290253946,0.03965626268899725
WLS,0.009872403991836563,0.5161592854221854,0.6783432822906613,-0.01992729740654333,0.03965458016589557
MYLPF,0.009862872276472775,0.5165645084150521,0.6783432822906613,-0.0199368262629071,0.03964506250868395
RNF169,0.00986134426693434,0.5166294841970779,0.6783432822906613,-0.019938353813621672,0.03964353675227615
EP400NL,0.009838373056143204,0.5176068024530184,0.6787388605861127,-0.019961318109953337,0.03962059939700895
ELANE,0.009816452494586516,0.518540311361582,0.679378054630825,-0.019983232043983227,0.03959871111323711
LATS2-AS1,0.009810848342592842,0.5187791092569052,0.679378054630825,-0.019988834497005437,0.039593115208707695
ENTHD2,0.009801841751510183,0.5191630070351018,0.679432325829579,-0.019997838353702408,0.03958412186844423
MARC1,0.009767390429191667,0.5206328152062965,0.6808148877809241,-0.020032279172052,0.03954972118761607
LINC00954,0.00975044842837232,0.5213564026028779,0.6808148877809241,-0.02004921598143166,0.039532804064681265
CNFN,0.0097479401976016,0.521463572278548,0.6808148877809241,-0.020051723442166186,0.03953029951558275
PLCB1,0.00974052336037249,0.5217805392364752,0.6808148877809241,-0.020059138000205468,0.039522893562867284
AKAP12,0.009728452545505748,0.5222966109066365,0.6808386833369033,-0.02007120509870939,0.03951084045542161
HTRA1,0.009637044560895276,0.5262131311856784,0.6854936653134509,-0.020162584658819184,0.03941956628148885
ZNF684,0.00956323965758378,0.5293863284416427,0.6866970048325959,-0.020236366248254523,0.03934586905733095
DNAJC27-AS1,0.009555863720461322,0.5297039861890809,0.6866970048325959,-0.020243739837588117,0.03933850386367186
PIWIL4,0.009538301789879824,0.5304607113236195,0.6869673963877683,-0.020261296165092275,0.039320967499994995
INPP5A,0.009518550516477766,0.5313124279371223,0.6876215636185588,-0.020281041114957443,0.03930124495885414
GUCY2C,0.009461920957376404,0.5337582506426353,0.6898868855211651,-0.02033765241476174,0.03924469765036571
RP11-401F2.3,0.00941295775104981,0.5358775381298451,0.691275055688955,-0.020386599679651847,0.039195805406019926
RP11-473I1.5,0.009398424585695092,0.5365073951739975,0.6912959928494977,-0.020401128085807244,0.03918129327601846
POFUT2,0.009382696989992806,0.5371894371610422,0.6912959928494977,-0.020416850516989087,0.03916558843033671
NPTN,0.009372406119705311,0.5376359460518019,0.6912959928494977,-0.020427138000053902,0.039155312437864395
ANXA2R,0.009340597267216274,0.5390172720778257,0.6926232304419729,-0.02045893634281634,0.03912354953254357
JMJD8,0.009321539966940396,0.5398457020699937,0.693105685333675,-0.020477987317631452,0.03910451973127547
RP13-582O9.7,0.009220330331238603,0.5442559803829472,0.6974741171111942,-0.02057916299739959,0.03900345577545215
FGD3,0.009216896175485122,0.544405939495926,0.6974741171111942,-0.02058259599028424,0.039000026552090866
ACADSB,0.009213595150506062,0.5445501045389314,0.6974741171111942,-0.020585895896812655,0.03899673026763032
ZNF516,0.00919611744261303,0.5453137210053538,0.6975515296419226,-0.02060336767210329,0.038979277648230164
LCAT,0.00912691316790352,0.5483425226525367,0.699621585172111,-0.020672548277521505,0.03891017253483922
ACAP3,0.009073405882475988,0.5506900077713379,0.7019674843609693,-0.02072603706674107,0.038856741723559386
RP11-378A13.2,0.009052952127854477,0.5515886642228984,0.7019674843609693,-0.02074648370591336,0.0388363171570359
ECI1,0.009039137003488377,0.5521960530184036,0.7019674843609693,-0.020760294010171824,0.038822521733169545
RP11-497H16.9,0.009031292327159175,0.5525410941371196,0.7019674843609693,-0.02076813594442536,0.03881468823837016
SEMA3C,0.009025279641904303,0.5528056283181146,0.7019674843609693,-0.020774146525487605,0.038808684120910285
PLEKHG3,0.00902059714546637,0.5530116824880016,0.7019674843609693,-0.020778827381752345,0.038804008295321005
ZNF276,0.008862648962187308,0.5599841860708588,0.7085514191100662,-0.020936719474080108,0.038646284366534694
GIGYF1,0.008822637555661714,0.5617571982731074,0.7097295268381134,-0.020976716435691045,0.03860632953252915
NCR3,0.008784551067037705,0.5634474281014461,0.7106673219029047,-0.02101478908572188,0.03856829680629233
MED14,0.008648349562428262,0.56951184706695,0.7169489242264143,-0.02115094039480839,0.038432286855863744
RAB11FIP4,0.008575304114492742,0.5727769973213472,0.7206021323307248,-0.021223958467337264,0.03835934368462412
TYK2,0.008523455011466006,0.5751000417052508,0.722608285461189,-0.02127578794584739,0.03830756698700206
ZNF780A,0.00845985761502786,0.5779555209284142,0.7248190603805144,-0.021339361052401862,0.038244058183648406
ULK1,0.008438359783579128,0.578922264300896,0.7255728189342878,-0.02136085061864324,0.03822259024491081
CTC-250I14.6,0.008427026800272972,0.5794322065363298,0.7257534708131808,-0.021372179233707045,0.038211273009038316
RP11-742B18.1,0.008307685120566479,0.5848148872662489,0.7301905200353919,-0.02149147444918461,0.03809209669339128
LUCAT1,0.008279601763929516,0.5860849033011323,0.731316005125438,-0.021519546748574283,0.03806405212689736
CRTC1,0.008264508436178522,0.5867679980814027,0.7317081761115669,-0.021534634114222996,0.03804897962742446
FRAT1,0.008240562886133578,0.5878524831505947,0.7326000795042588,-0.021558570177551032,0.03802506709361656
AP000769.1,0.008191251114420605,0.5900887085227329,0.7349252967414325,-0.021607862305378023,0.03797582320575231
RP6-99M1.3,0.008145904793212345,0.5921485559677637,0.7365659780815318,-0.021653190434514018,0.03793053918177205
MINK1,0.008093671618580418,0.5945253166742113,0.7381061244611038,-0.021705402502368975,0.03787837761398534
S100B,0.008053577260344802,0.5963526769153261,0.7390734985486388,-0.021745480548699396,0.0378383381112882
FOXJ2,0.008052103453751742,0.5964198965510243,0.7390734985486388,-0.021746953753867083,0.037836866319277546
PPIL2,0.00803560118884161,0.597172792609219,0.7390734985486388,-0.021763449275759166,0.037820386602894364
HMGA1P4,0.008026172345751661,0.5976031661390313,0.7390734985486388,-0.021772874258830413,0.03781097063600681
KLHDC4,0.008019898729631946,0.5978895993803253,0.7390734985486388,-0.021779145303696738,0.037804705584322904
PRSS57,0.00800664485533733,0.5984949337172938,0.7391988398832905,-0.021792393738156227,0.03779146979587457
KLHL18,0.008001364932319444,0.5987361571030483,0.7391988398832905,-0.02179767149120135,0.03778619707477318
LONRF1,0.00797516985208396,0.599933580643083,0.7397565096307499,-0.021823855781073456,0.03776003770060527
SNAI1,0.007880141211094947,0.6042865715735919,0.7432383406767571,-0.0219188449343969,0.03766513824886923
CTC-444N24.8,0.007825535566677387,0.6067942943597727,0.7445097332172484,-0.021973427644895543,0.03761060659651584
STXBP5-AS1,0.007725851983512298,0.6113841296663276,0.746550697989135,-0.022073068903635026,0.037511057629684756
RP11-334C17.5,0.007717606542072214,0.6117644706056988,0.746550697989135,-0.02208131081765286,0.03750282329671619
ASPM,0.007690170637396123,0.6130307710815828,0.7470841829397176,-0.0221087349560135,0.03747542432527824
PSD4,0.007654609554455372,0.6146738072444793,0.7481673825601515,-0.022144280721297448,0.037439911046761025
FAM101B,0.0076443731817827845,0.6151471194243399,0.7482844174971738,-0.0221545126707685,0.03742968842080089
GADD45G,0.007633558380964675,0.6156473510992198,0.7484340346696396,-0.022165322791661005,0.03741888813671027
RP11-16E12.1,0.007572087801988611,0.6184940197392454,0.7509743789245183,-0.022226766637904738,0.037357499937629005
P2RX1,0.007514521028598279,0.6211651055116191,0.7528354119334467,-0.022284308172153485,0.03730001010859625
ITGAX,0.007505473255085258,0.6215853756725545,0.7528848506314701,-0.0222933519608757,0.03729097441050378
FOXP4,0.007484166765130898,0.6225755519465098,0.7536240970481242,-0.022314649047830707,0.03726969633756898
DPF2,0.007428085533941079,0.6251850747066479,0.7558605656416754,-0.02237070539992424,0.03721368977427096
COQ7,0.007380508443347297,0.627402579393977,0.758079608719641,-0.022418261237177,0.03716617588224468
DLG4,0.0073201412121584805,0.6302210625171148,0.759994003061692,-0.022478601307391793,0.03710588864543733
ZCCHC14,0.007313761967557966,0.6305192182658996,0.759994003061692,-0.02248497766910149,0.03709951784149378
NXPE3,0.0071682983767329626,0.637334198062518,0.7654183105060749,-0.02263037486449959,0.03695424606283115
HOMER3,0.00713144253549136,0.6390658052051823,0.7667110197416218,-0.02266721368310263,0.03691743862078841
HES1,0.007124577716635484,0.6393885544365123,0.7667110197416218,-0.022674075322358885,0.03691058280790428
C11orf21,0.007120720564616401,0.6395699282622904,0.7667110197416218,-0.022677930686616957,0.03690673071486158
LINC00482,0.0071047925170017465,0.6403191365867188,0.7671456322391607,-0.02269385134231422,0.03689082354883409
ZNF598,0.0070654748785920025,0.6421700903686312,0.768435138293947,-0.022733150669422934,0.03685155739102515
TBC1D10B,0.007044694794826702,0.6431492520330984,0.7686795879720887,-0.02275392103813602,0.03683080447853836
ARRB1,0.006961746550912561,0.6470639512469372,0.7728927629584126,-0.022836830246014933,0.036747964438757795
VIPR1,0.006904303472720119,0.6497806876950323,0.7751527999901763,-0.022894246050876,0.036690596053869345
VPS9D1,0.0069021799020462914,0.649881210267341,0.7751527999901763,-0.02289636860953449,0.03668847524071396
PTGER2,0.006893937512105215,0.6502714371461527,0.7751527999901763,-0.02290460706891207,0.03668024355121481
MAP2K2,0.0068741851388260805,0.6512069815223441,0.7755069936016391,-0.02292435000637059,0.03666051680442707
GSR,0.006801539511259162,0.6546524590079007,0.7779584263118394,-0.02299696073077919,0.03658796522673753
SNORD3B-1,0.006729905535258367,0.6580571702706881,0.7813198239479624,-0.023068559981834852,0.03651642368342173
RP11-134P9.3,0.00663206331869759,0.6627190055773702,0.7848095408456769,-0.023166354274971226,0.03641870722396584
RP11-561P12.5,0.00661842727685703,0.6633697580636089,0.7848095408456769,-0.023179983592558722,0.036405088663376946
RP11-346C20.3,0.006559693857769536,0.6661755888188978,0.7876593374354548,-0.02323868792221418,0.03634643041341768
RP11-556N4.1,0.006550371548335872,0.6666213680188009,0.7877169709048845,-0.023248005595606653,0.03633712001613428
HOPX,0.006528540055325773,0.6676657784075974,0.7880124356696451,-0.0232698262114248,0.036315316399413815
TPCN1,0.006503693681610146,0.668855202687364,0.788537786499165,-0.023294660171288777,0.03629050171713816
RP11-214N9.1,0.006502637250570074,0.6689057936885557,0.788537786499165,-0.0232957160736952,0.03628944663275711
TACSTD2,0.006411169434688262,0.6732917343187017,0.7926013512739336,-0.023387137867399974,0.03619809516140905
PLK3,0.006394124786309461,0.674110270725008,0.7927888423938445,-0.023404173884648664,0.036181072138327074
RP11-108M9.4,0.006369575572773533,0.6752898771198851,0.7937056375627085,-0.02342871063645314,0.036156554041082596
LINC01118,0.006262582308013662,0.6804402574473332,0.7985355115963336,-0.023535649169843253,0.036049695972283885
CHD3,0.0062565951986350695,0.6807289048812571,0.7985355115963336,-0.023541633196427183,0.036043716408051846
INTS5,0.006234094989186161,0.6818140910504986,0.7985355115963336,-0.023564121801307118,0.03602124453501651
CTC-503J8.6,0.006145319463432858,0.6861021422468936,0.8021370950016717,-0.02365285124652154,0.03593258051788274
IGFBP2,0.006044604263999077,0.6909791587893139,0.8059982267347569,-0.023753513599502694,0.035831991256393865
B3GALT6,0.006028575714665471,0.6917565128357461,0.8063718692515395,-0.023769533682735513,0.03581598269406925
F12,0.00601626077594889,0.6923539845380917,0.8065213487545284,-0.023781842106443105,0.035803683101241726
AAK1,0.006000801371537147,0.6931042840859228,0.8065213487545284,-0.023797293319531496,0.03578824294832552
INPPL1,0.005946299219088324,0.6957518627907402,0.8091276059653157,-0.023851766479892584,0.03573380855360787
RP4-728D4.2,0.005919555239584916,0.6970523780969513,0.8099049131448932,-0.023878496168384764,0.0357070977578958
CD69,0.00590737645268107,0.6976449075426525,0.8099049131448932,-0.023890668433269084,0.035694934068264475
SNHG10,0.00589163536392074,0.6984110252111144,0.810320160244942,-0.023906401079226237,0.035679212479661625
ASPHD2,0.005864190297077582,0.6997475090428391,0.811396293361188,-0.023933831390485074,0.03565180137667276
CRIM1,0.005764228406172382,0.7046231586252325,0.8160959408712558,-0.024033739158500853,0.035551962811819965
MSC,0.005748784069712455,0.7053775465231507,0.8164930293476843,-0.024049175079768847,0.035536537476482756
CYP1B1-AS1,0.00570758825613723,0.707391195550598,0.8176957903664903,-0.024090348377391227,0.03549539227657672
KLHL15,0.005696966718365689,0.7079107083014531,0.8176957903664903,-0.02410096409347133,0.03548478377217849
SEC31B,0.005644572356767371,0.710475367062825,0.8194809368730979,-0.024153329639256635,0.03543245360391164
JMJD4,0.005633256945141322,0.711029678420829,0.8194809368730979,-0.024164638806170563,0.035421152034427465
