,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
CCL5,-0.004857301534692127,0.7755062133118111,0.9981158848214339,-0.03822187089273443,0.02851808582754764
SLC20A1,-0.004864377352319258,0.7751879681710862,0.9981158848214339,-0.038228936538253204,0.028511015596069757
FLOT2,-0.004864547225901573,0.775180328324448,0.9981158848214339,-0.03822910616758633,0.028510845856556572
CCL4,-0.0048713942417556175,0.7748724106756947,0.9981158848214339,-0.03823594333700099,0.028504004242962715
MAP2K2,-0.004879325830979362,0.7745157628330862,0.9981158848214339,-0.03824386351619524,0.028496078907812746
VSTM1,-0.004886120157199897,0.7742102903931334,0.9981158848214339,-0.03825064806506849,0.028489289935595116
PPP1R9B,-0.0048983569424510655,0.7736602135181915,0.9981158848214339,-0.038262867233265094,0.028477062785297214
S100P,-0.0049067305162102375,0.7732838639748342,0.9981158848214339,-0.03827122874600791,0.028468695798934966
HSPA1A,-0.004927297504190967,0.772359708758895,0.9981158848214339,-0.03829176609015406,0.02844814497092332
TNNT1,-0.00492984502217949,0.7722452612396058,0.9981158848214339,-0.03829430993436441,0.02844559945261615
PADI4,-0.004932775710700691,0.7721136058679555,0.9981158848214339,-0.03829723639600193,0.028442671064011653
METTL22,-0.00494416194350223,0.7716021641886356,0.9981158848214339,-0.038308606201196624,0.028431293761348495
MECP2,-0.0049454076590934246,0.7715462157117845,0.9981158848214339,-0.03830985011899431,0.028430049022238058
BATF,-0.004948996205888186,0.7713850509488512,0.9981158848214339,-0.03831343348628727,0.028426463287823743
ZNF770,-0.004953457328361469,0.7711847118010988,0.9981158848214339,-0.03831788816863682,0.028422005660379678
CES1,-0.004955681402921525,0.7710848392257992,0.9981158848214339,-0.038320109032003884,0.028419783327756434
SMARCD3,-0.004965524523643091,0.7706428771972533,0.9981158848214339,-0.038329937936942234,0.02840994791238991
RASGEF1B,-0.004978613869234731,0.7700552730182958,0.9981158848214339,-0.038343008368437036,0.028396868803340202
FGD3,-0.004990652964975298,0.7695149328850478,0.9981158848214339,-0.038355030057612,0.028384839112702898
KLRB1,-0.004996243943579458,0.7692640359282683,0.9981158848214339,-0.038360612949290475,0.028379252498558993
SIRPB1,-0.004996504517695665,0.76925234316995,0.9981158848214339,-0.03836087314645523,0.028378992127802725
ADAM8,-0.005005838638468192,0.7688335272027595,0.9981158848214339,-0.03837019376132782,0.028369665288674177
GAK,-0.005014493308434477,0.7684452579823837,0.9981158848214339,-0.038378835903330785,0.028361017365113077
PLCB2,-0.00501481365664174,0.7684308875081509,0.9981158848214339,-0.03837915578772607,0.02836069726652469
NBR1,-0.005024222858363144,0.7680088363862243,0.9981158848214339,-0.03838855136340719,0.028351295393504315
LYL1,-0.005031116164540221,0.7676996797425448,0.9981158848214339,-0.038395434683222054,0.028344407452683115
APBB3,-0.005040868314824139,0.767262370416619,0.9981158848214339,-0.038405172700115765,0.028334662887502336
CXorf21,-0.00504227013673958,0.7671995155137712,0.9981158848214339,-0.03840657248990744,0.028333262155385362
AQP9,-0.005043867245954767,0.767127906182627,0.9981158848214339,-0.038408167283744854,0.02833166628762833
DOK3,-0.005045794684532874,0.7670414885729473,0.9981158848214339,-0.03841009192783035,0.02832974034705204
TOPORS-AS1,-0.005049859268567872,0.7668592605397702,0.9981158848214339,-0.038414150618025625,0.028325678921192227
TLR8,-0.0050526142703504594,0.7667357525070423,0.9981158848214339,-0.03841690162429895,0.02832292605941496
ANKRD13D,-0.005055955501668877,0.7665859714746096,0.9981158848214339,-0.03842023800923563,0.028319587422788613
GPR34,-0.0050561937639531,0.7665752909633754,0.9981158848214339,-0.03842047592589729,0.028319349345502724
JDP2,-0.005084310931507918,0.7653152030058847,0.9981158848214339,-0.03844855228021005,0.02829125398288388
NPLOC4,-0.005096186689817624,0.764783169865489,0.9981158848214339,-0.038460410784537345,0.02827938741841566
RP11-792A8.4,-0.0051006905717295116,0.7645814252682739,0.9981158848214339,-0.038464908120417744,0.028274887020808256
PHF21A,-0.005102128807158612,0.764517005044199,0.9981158848214339,-0.03846634426520216,0.028273449897745453
MPPE1,-0.005111931759248074,0.7640779629118176,0.9981158848214339,-0.03847613296387412,0.028263654523822696
APOBEC3A,-0.0051164070457247295,0.7638775546712446,0.9981158848214339,-0.03848060174118951,0.028259182694832706
CCR1,-0.005127483024911295,0.7633816281701503,0.9981158848214339,-0.038491661604979424,0.028248115266906976
C11orf21,-0.005129504397992173,0.7632911317389819,0.9981158848214339,-0.03849368003610836,0.02824609545355356
