,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
PLK2,0.07547906082948666,9.293981449986983e-05,0.000780131170195877,0.03768130141048834,0.1130611527114068
POU5F2,0.07422591334536216,0.00012144480905357736,0.0010063311314311388,0.036422823193365685,0.11181687663997669
AK5,0.07246644464668596,0.00017559267260303717,0.0014305638326776852,0.03465607226732283,0.11006966480256543
PPIF,0.07236124148446499,0.00017946111432773048,0.0014559627643576127,0.034550441169208496,0.10996518714571461
RUNX1,0.07193085372067529,0.0001961363017208101,0.001578042693098136,0.034118311510269,0.10953775878178763
CCL3L1,0.07095875188820093,0.00023930317612715025,0.001917391977316299,0.03314232734810689,0.108572290056565
RRAD,0.07089731683417577,0.00024231066894104142,0.0019334995352949767,0.03308064936091424,0.10851127181876088
WDR62,0.0707291584203732,0.0002507249244467621,0.0019873100318568656,0.03291182747003363,0.10834425285370856
CCNT1,0.07072170470400431,0.00025110415564978444,0.0019873100318568656,0.03290434439461635,0.10833684959489803
RP11-452L6.1,0.0706441166700108,0.0002550837401602816,0.002010599073864984,0.032826451004996295,0.10825978654144859
SGK1,0.0706105102445278,0.0002568257322463887,0.0020120037832807823,0.03279271246058234,0.10822640736534911
RP11-390B4.5,0.07060068252932016,0.0002573372554170366,0.0020120037832807823,0.032782846125383326,0.10821664608992335
CBWD3,0.07050011963348055,0.00026262660402727125,0.002036931940835516,0.03268188847092122,0.10811676262772137
SNHG9,0.07024212594714768,0.0002766659524161173,0.0021287908005351254,0.03242288556263238,0.10786050855200029
HBEGF,0.07013164579654982,0.00028289035186269257,0.0021530168285456234,0.03231197478808124,0.10775077182294877
ADSSL1,0.0701268460801204,0.00028316371497083076,0.0021530168285456234,0.03230715638467087,0.10774600438306065
AC113189.5,0.07002253434029594,0.0002891661327246448,0.002173229191291032,0.03220243895688418,0.10764239367857298
RP11-727F15.9,0.0698220624616396,0.00030103774406644825,0.0022537150028758422,0.03200118973664015,0.10744326679269475
DACT3,0.06966018541217531,0.0003109550585451505,0.00231900714815018,0.0318386872372438,0.10728247359545728
NLRP3,0.06938664476006735,0.0003284110717363627,0.0024398048586084567,0.03156409424081282,0.10701075996956262
MIR24-2,0.06915752824515427,0.00034373302288731583,0.002543886760986662,0.0313341006804478,0.10678316943924564
INSIG1,0.06857165939765489,0.00038600529968365113,0.002835091954873483,0.03074600737470767,0.1062011847219134
RP11-1100L3.8,0.06842114734625773,0.0003976235473706087,0.0029094039937796615,0.03059492807923755,0.10605166635651471
PICK1,0.06753877893804044,0.00047256836572135466,0.0033937409671618768,0.029709269000269715,0.10517508914568396
SMIM4,0.06738516312615883,0.00048689091796813843,0.0034708878306625754,0.029555086369926573,0.10502247557398266
RP11-452H21.4,0.06702141000536048,0.0005224345810946416,0.003710625101620916,0.029189998234849086,0.10466108862929725
RP11-51J9.5,0.06671097555950414,0.0005546642656133622,0.00391088731281567,0.028878432442759373,0.10435266566532382
P2RY8,0.06492926482618035,0.000778343387917697,0.005332889855732914,0.02709037061045885,0.10258235961583179
ALOX5AP,0.06387788648096501,0.0009469884303831274,0.006420316666128965,0.02603535809924552,0.10153759920225383
BAG3,0.06376718697674903,0.0009665877519566572,0.006530361153463269,0.025924280859050335,0.10142759166544418
RASD1,0.06363367341530407,0.0009907255248243327,0.006670197196647156,0.025790312957186177,0.10129491145368726
CXCL3,0.06347623228649898,0.0010199052275490926,0.006842893550926266,0.025632337810065013,0.10113845130151805
TCHH,0.06324232322540634,0.0010647275527968945,0.007070228509839653,0.02539763885213671,0.10090599622976439
NUP153,0.06319071712547171,0.0010748585560437797,0.007113142457914296,0.025345859043249923,0.10085471036197406
IGFBP7,0.06316719758288918,0.0010795052670296405,0.007119594261124058,0.025322260399964804,0.1008313366991778
MDM4,0.06222516857797335,0.00128162012973798,0.00833913232067766,0.024377097847725168,0.09989511643862209
HSD17B1,0.06202978369645471,0.001327686975449526,0.008609983429420171,0.02418107151348826,0.09970092798811538
AC005076.5,0.06166936732658506,0.0014166918493671984,0.009095912238155621,0.023819479525034264,0.0993427110834161
ARMC5,0.06136237792163605,0.001496803737380052,0.009515745727147282,0.023511496581260793,0.09903758740095352
C1S,0.06114224577457152,0.0015567944633858644,0.00983265297884427,0.02329065642263568,0.09881878874139555
SLC16A10,0.06072768638020864,0.0016758161590437392,0.010550024455798085,0.022874773708659275,0.09840673071986332
SLC9B2,0.06069974434767836,0.0016841318679667301,0.010568063728114854,0.022846742953318448,0.09837895681948071
CTNNB1,0.06052332321520799,0.0017375176148470366,0.010867892436091625,0.022669763014595584,0.09820359588882766
MTRNR2L10,0.060490002263450124,0.0017477735888943185,0.010896890639440784,0.022636336786538945,0.09817047491642436
DCUN1D2,0.06029702746121047,0.0018082717994318278,0.011174664080616131,0.02244275395198757,0.09797865663204583
