,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
NPHP3,-0.03970872205058685,0.1493567461767291,0.40004014243950425,-0.09346366825518083,0.014277057764827681
ITPKC,-0.03986883873945631,0.14772133535063892,0.39621866642777304,-0.09362263554016272,0.014116719508702706
AC040977.1,-0.039874689384285594,0.1476618374401399,0.39621866642777304,-0.09362844413400662,0.01411086071525521
RFWD2,-0.03990107102262806,0.14739377749159505,0.39621866642777304,-0.09365463611123513,0.014084442287244585
CTD-2562J15.6,-0.039976929122006205,0.14662506395811964,0.39551277905748466,-0.0937299484420688,0.014008477982435093
EMR3,-0.04011508043892228,0.14523296924510018,0.3928738014194377,-0.09386710423544567,0.013870131645302137
SIRPD,-0.040231658038742346,0.1440661462661806,0.39027334059839797,-0.09398284018549088,0.01375338787164411
SLC9A3R2,-0.040493427086447355,0.14147226656884176,0.3854459601351944,-0.0942427140580559,0.013491240326044717
ASGR2,-0.04061442221359771,0.14028549731079484,0.3833124595585603,-0.09436283072034063,0.01337006774133959
SULT1B1,-0.040618295465070585,0.14024763357964953,0.3833124595585603,-0.09436667582487045,0.013366188782969878
YPEL3,-0.040777733293880875,0.13869581969468375,0.3811626072361859,-0.0945249536263537,0.013206514626426124
TUBA4A,-0.040817574425900206,0.1383101145700542,0.38068377856316576,-0.0945645044605445,0.013166614009676968
RP11-536K7.3,-0.040821972093899025,0.1382675910235567,0.38068377856316576,-0.09456887007504351,0.013162209765212195
LPL,-0.04086742426675346,0.13782867723671036,0.38068377856316576,-0.09461399083730945,0.013116689498477226
POU6F1,-0.040882909028682836,0.13767939212893016,0.38068377856316576,-0.09462936264300674,0.013101181487050546
SCARF1,-0.04093305351338696,0.1371968145316341,0.38068377856316576,-0.09467914116435051,0.013050961535005024
TESC,-0.041149906930781834,0.13512485825393694,0.3779117906100534,-0.0948944088526649,0.0128337786180473
KLHL18,-0.041296598306758824,0.13373702089119727,0.3751353067538901,-0.09504002470577799,0.012686861462573562
DLEU7,-0.04154403226806407,0.13142104808526026,0.3697312152798655,-0.09528563930070466,0.012439041382541155
SELM,-0.0417378975705439,0.12962826350391682,0.3652285940562879,-0.09547807455201916,0.012244868921154053
SOCS3,-0.04182797611841329,0.12880173346779256,0.3636730863652033,-0.09556748726697133,0.012154646268088832
SLC35D2,-0.041868631555045666,0.12843003477733775,0.363470396486087,-0.09560784190710889,0.012113925504117993
DENND5A,-0.042067315430817216,0.12662549956228591,0.3594347140041569,-0.0958050532438364,0.011914919796734355
VEGFA,-0.04209230049908144,0.1263999761020045,0.3594347140041569,-0.09582985283747532,0.011889893954521991
PGLYRP2,-0.04216265113653222,0.1257666455215697,0.35914415014355017,-0.09589968087430994,0.011819428146279919
TSPAN2,-0.04217645899511359,0.12564263078072593,0.35914415014355017,-0.09591338609894454,0.011805597619955404
CYP1B1-AS1,-0.04229024942531772,0.12462424614906543,0.3569554199654227,-0.09602632994797,0.011691619598616152
CSF2RB,-0.042359233119251015,0.12401000284851477,0.35573262146424406,-0.09609479974142648,0.011622521497476473
IL8,-0.04239301509858256,0.12371006365348326,0.35540909361265466,-0.09612832987325227,0.011588683303780926
DNAJC5,-0.042676594826647894,0.12121449659210769,0.34982724776354485,-0.09640979068197092,0.01130462681426128
GPR27,-0.0427548265136385,0.12053300609698532,0.3483899217323822,-0.09648743630628308,0.011226262068855238
SLC16A5,-0.04284553055878177,0.11974661936211671,0.34664455818393236,-0.09657746003499428,0.01113540292190811
CDH23,-0.04287911297199981,0.11945648619106877,0.34633262179670166,-0.09661079034375458,0.011101762857437407
FOLR2,-0.04295196156483246,0.11882900582570861,0.34504018664070435,-0.09668309164518749,0.011028788784697874
SIN3B,-0.042985026471245705,0.1185450542961167,0.34474281486726743,-0.09671590795697337,0.010995666735080102
RP11-206L10.2,-0.04319530370703306,0.1167516701668539,0.3405705401641406,-0.0969246015142627,0.01078502332333643
ADAP1,-0.043309425566951096,0.1157873087087892,0.3386071355572504,-0.09703786190088003,0.010670700726415912
TBC1D2,-0.043491990759549494,0.11425759579943727,0.33483823213446195,-0.09721904606740546,0.010487811472506457
PNPLA2,-0.04356253653666574,0.11367076532045974,0.33363335910904646,-0.09728905724259071,0.010417139506105162
MXI1,-0.043669486754132944,0.11278563021163537,0.331547851040086,-0.09739519596807232,0.01030999695213911
CPNE2,-0.04373365388935097,0.11225718303897213,0.33050603192404354,-0.09745887564427101,0.010245713825505235
RP11-701P16.2,-0.04375988424005435,0.11204172566081413,0.33038390843150006,-0.09748490660398182,0.010219435931162686
GUCY2C,-0.04383868437716407,0.11139641584019877,0.3289919030801516,-0.09756310729678475,0.010140492516988472
CTSL,-0.04415102684909642,0.10886734953953973,0.3220235152267694,-0.09787306720726142,0.00982757551396507
RP11-386I14.4,-0.04415954434319846,0.10879902311080315,0.3220235152267694,-0.097881519583579,0.009819042204477307
PELI2,-0.04417907434315444,0.10864248340276406,0.3220235152267694,-0.09790090024389034,0.009799475911301422
BEST1,-0.04425557849592801,0.10803098906401935,0.3210498407395505,-0.09797681900150823,0.009722829190331565
SNHG9,-0.04426401096333692,0.1079637554995561,0.3210498407395505,-0.0979851869070311,0.009714380969912433
KIAA0232,-0.04428221007344178,0.10781876347418812,0.3210498407395505,-0.0980032466525682,0.009696147835101856
VMO1,-0.0443033162919701,0.10765080339041125,0.3210498407395505,-0.09802419120025428,0.009675002111842251
LPAR6,-0.04435103715120798,0.10727181068981004,0.32080184015740043,-0.09807154634858449,0.009627191754997348
ICAM1,-0.04440631558411029,0.1068341168490668,0.31999682633498083,-0.09812640084866182,0.009571809342195509
PPP1R12C,-0.04459265725303116,0.10536906913183935,0.31610720739551806,-0.09831131104996221,0.009385114720948426
CCDC88B,-0.044709269040321416,0.1044603763391685,0.3143744131031394,-0.09842702514425343,0.009268280143308499
AC093495.4,-0.04482448502161958,0.10356867423425566,0.31268189566113114,-0.09854135275103927,0.0091528425909789
NACC2,-0.04485944364097685,0.10329931342735497,0.3123652805709348,-0.09857604154105323,0.00911781645845771
RASGRP4,-0.0448662107456666,0.1032472362856296,0.3123652805709348,-0.09858275639852461,0.009111036269625297
CCDC149,-0.04524378605262229,0.10037443222023563,0.30708380582929234,-0.09895740878513046,0.008732723059623339
ZCCHC24,-0.04542162491990975,0.09904355653420784,0.3048870679951208,-0.09913386567478574,0.008554531285330434
BLOC1S3,-0.04544243884475964,0.09888871690732619,0.3048870679951208,-0.09915451763477012,0.008533675832828701
RP11-334C17.5,-0.04546639555794431,0.09871073624682948,0.3048870679951208,-0.09917828787000492,0.008509671263416748
BTG2,-0.04554723636507316,0.09811203287320684,0.30393923397425743,-0.09925849896358785,0.008428668508543959
RP11-401F2.3,-0.045564761280430716,0.09798262690776838,0.30393923397425743,-0.09927588727567314,0.008411108392236565
UNKL,-0.04574952879239268,0.09662655216513212,0.30130348532280116,-0.0994592125651387,0.008225967726243665
TOR4A,-0.045806778748587657,0.0962094296629126,0.30049622850307733,-0.09951601491079064,0.008168601397850674
GPD2,-0.045937646063767504,0.095261334888765,0.2980251646684757,-0.09964585772119548,0.008037466733896746
RBM38,-0.045981318603934646,0.09494660825846608,0.2980224943517803,-0.09968918796049621,0.007993704561974721
NLRP1,-0.04603307474658238,0.09457470463790515,0.29734662931685746,-0.09974053818009278,0.007941841929415753
HDAC4,-0.0465322561587308,0.09104728239804401,0.2893719103527685,-0.10023578983066064,0.0074416185290260145
CPAMD8,-0.04669751194722434,0.08990306641661709,0.2869343245800939,-0.1003997387945728,0.00727601183485006
H6PD,-0.046719550300425655,0.0897513521334328,0.2869323530326412,-0.10042160265051164,0.007253926461458742
FAM110A,-0.0468862197100521,0.08861063583540639,0.28376323347628457,-0.10058695071073703,0.00708689974741331
ARL8A,-0.04695064121066434,0.08817286157876261,0.2828382840170105,-0.10065086068502593,0.007022339333543614
TRIM7,-0.047007924831992565,0.08778505658366532,0.28239374738123507,-0.1007076890847359,0.00696493181256767
MBOAT1,-0.0471187037076283,0.08703899088434924,0.2811004144377197,-0.10081758662852348,0.006853912322291115
NRGN,-0.04715415362653571,0.08680132745810198,0.2811004144377197,-0.10085275423907632,0.006818385124209157
IGLL5,-0.04716062502292174,0.08675799842469403,0.2811004144377197,-0.10085917408547915,0.0068118996057731675
IFI44,-0.04734439738842684,0.08553481730334442,0.2781346199641285,-0.10104148068671122,0.0066277243121045356
PINK1,-0.04749426808867824,0.08454762100258165,0.2758691979578493,-0.10119015335203366,0.006477522303627903
