,mDC_corr,mDC_pval,mDC_qval,mDC_ci_low,mDC_ci_high
TRIM52-AS1,0.02642769540444391,0.17929358287006036,0.3627950763584997,-0.012144829667591048,0.06492168539211517
CMTM2,0.02633559296282507,0.1808146685306361,0.3651277878780564,-0.012236982558708306,0.06482990672045721
BOLA2B,0.02626993266391075,0.18190489001305388,0.36688761738265424,-0.012302678423267622,0.06476447684116622
FBLN1,0.026031313832965374,0.18590794616536133,0.37305626399981184,-0.012541423700749434,0.06452669260068099
METTL22,0.025976035527261056,0.18684450631930283,0.3735006613217515,-0.012596730671574264,0.06447160701210093
AC093495.4,0.02588087139366298,0.1884649878885184,0.3763605951489748,-0.012691943600596351,0.0643767741002719
GRB10,0.025805207307192348,0.18976079129648193,0.3781115195605612,-0.012767645984675039,0.06430137286885801
HECW2,0.025637674935110186,0.19265322448691657,0.3827969380336228,-0.012935261580360524,0.06413442093579036
KLF2,0.025615374800402158,0.1930406631802143,0.3831210110769697,-0.012957572629434167,0.06411219790046516
CTGF,0.025541867952754854,0.19432180835408908,0.38418758321650914,-0.013031115181613713,0.06403894492140383
PRKCZ,0.025506851405283967,0.19493429693360442,0.3848583707226047,-0.013066148590948068,0.06400404916374025
GPM6A,0.025500288426889634,0.19504924991236394,0.3848583707226047,-0.013072714719140182,0.06399750881390646
C1orf115,0.025449478926574034,0.19594087839830232,0.3862333616936715,-0.0131235484921028,0.0639468743882805
S100Z,0.025406679355283995,0.19669425791399497,0.3871216528711642,-0.013166368354833362,0.063904222138
VIM-AS1,0.02528751084798447,0.1988030853785775,0.38955189555901104,-0.01328559261503007,0.06378546308132045
SPATA13,0.025079073473653807,0.2025312516113783,0.3956842088131657,-0.013494124869757127,0.06357773925466018
POU5F2,0.02502692030076579,0.20347198799989286,0.39674036598209195,-0.013546301257893797,0.0635257640969725
CCNT1,0.024984092757287815,0.2042468828947247,0.39786008721045096,-0.013589147708372381,0.0634830825812166
C1orf56,0.02488676973884721,0.20601575698236463,0.40022662450404556,-0.013686513165142213,0.06338609087833777
SMIM1,0.02488394496772579,0.2060672635494859,0.40022662450404556,-0.013689339157099585,0.06338327571268924
SLC30A1,0.02481775898065356,0.20727676779599213,0.4015243374365871,-0.01375555357267941,0.06331731461192804
GPR42,0.024800060687420265,0.20760106261977307,0.4015243374365871,-0.013773259410438344,0.06329967639684124
GUCY2D,0.02479205684699936,0.20774784175992855,0.4015243374365871,-0.013781266654836899,0.06329169971814212
NAA60.1,0.024716612945830392,0.20913507333902792,0.4026357771177596,-0.013856742398677058,0.06321651160064334
KLF13,0.024596582953847045,0.21135593516890427,0.4061228870542027,-0.01397682214585319,0.06309688765542046
SULF2,0.024534489312103055,0.21251149066497077,0.4079480019251085,-0.01403894109018028,0.06303500363468069
RP11-261C10.3,0.024496545349657603,0.2132198640598425,0.40891198300838266,-0.014076900367872907,0.06299718762095957
PADI2,0.024460500772954558,0.21389435378607424,0.4095534136750109,-0.01411295939020365,0.0629612644857757
ERCC5,0.02445660259470501,0.21396739110807428,0.4095534136750109,-0.014116859124718672,0.06295737943530443
PLK3,0.02439433623606873,0.21513646806486864,0.410713099992045,-0.014179150182811582,0.06289532261104391
SLC26A6,0.02437315401479319,0.215535219680152,0.41096763521705904,-0.014200340738276227,0.06287421160282457
MBOAT1,0.024302293164060382,0.2168730287235866,0.4127247753923918,-0.014271229217524517,0.06280358873059518
MAST3,0.024280575860984838,0.21728423065937197,0.4131108623178663,-0.014292954910506693,0.06278194428553883
CDK16,0.024132612972512915,0.2201007233924227,0.41726552054223154,-0.014440973991152349,0.06263447682452912
EHD1,0.024081838120539184,0.2210732348776625,0.4175125950118141,-0.014491767736381781,0.06258387159568929
C16orf54,0.02379690325451128,0.22658782704023228,0.42640345312525807,-0.01477680493305091,0.0622998849364503
ADCK4,0.023794176543059712,0.22664106888251234,0.42640345312525807,-0.014779532593481257,0.062297167268837134
GPX8,0.023712983976184796,0.22823052474585082,0.4286985014488613,-0.014860753154780516,0.062216243736326754
CHST15,0.023709785474229486,0.22829330183055851,0.4286985014488613,-0.014863952749127399,0.06221305582235336
WLS,0.023336778944974282,0.23569878181117687,0.44176813263852904,-0.01523708125439104,0.061841278666117556
PHKA2,0.023294317053183237,0.23655244470402048,0.442949478610078,-0.015279556350451803,0.0617989560448787
DKFZP761J1410,0.023164815042459364,0.23916946265642314,0.4453162584955501,-0.01540909777233957,0.06166987793202795
CXCL11,0.023127572840470293,0.23992582885157865,0.4454802608732963,-0.015446351068453155,0.06163275739617519
CLEC9A,0.02311536862877925,0.24017405499983735,0.4455239953832343,-0.01545855889237456,0.06162059303111524
ASPN,0.022956490688928032,0.24342204412610868,0.4502853670728298,-0.01561748280793071,0.06146223278241007
RP11-473M20.9,0.02292247989909838,0.24412132588672886,0.4511580514756602,-0.015651503186455404,0.06142833256211819
CYP1B1-AS1,0.02289549499048098,0.24467715340599905,0.4515842357514434,-0.015678495639411733,0.061401435318597264
IPP,0.022889178367087502,0.24480738952738357,0.4515842357514434,-0.01568481402066226,0.06139513920775874
TMPRSS2,0.02286158829402516,0.24537681142729928,0.4517940734079243,-0.015712411735668733,0.06136763869456694
NDUFA7.1,0.022822000904903512,0.2461954623370305,0.4528491056160627,-0.01575200998710613,0.06132817970756461
ENDOG,0.02273267571957035,0.24804969305585578,0.45502547764085294,-0.015841359237686564,0.06123914380722622
DNAJC27-AS1,0.022641473136419468,0.2499529472216936,0.4580930631613848,-0.015932585756274254,0.06114823595686676
RAB3GAP1,0.02251793650408434,0.25254718172364043,0.4624201859261117,-0.016056153785788462,0.06102509753019165
MPO,0.02247165969542727,0.2535237922750273,0.4635501973479301,-0.016102442052463424,0.06097896958754655
CHKB,0.022455212031706563,0.2538715304426924,0.4635501973479301,-0.01611889374875732,0.060962574794037265
ANKRD62,0.02238711671162415,0.2553147378070203,0.4640596930076271,-0.016187005541944854,0.06089469814194864
RP11-67L2.2,0.022371477304715903,0.2556470014438704,0.4642380987758196,-0.016202648681667497,0.06087910890608185
TPM2,0.022311870182034343,0.2569161242018859,0.4645290290285049,-0.01626226985823863,0.06081969283013136
RP11-16E12.1,0.022311636497193085,0.25692110827819103,0.4645290290285049,-0.0162625035976372,0.060819459893736126
PTTG1,0.0223103445999896,0.25694866332633026,0.4645290290285049,-0.016263795796377822,0.06081817213414651
CTD-2007H13.3,0.02214067727971637,0.2605853441002367,0.4689117398827308,-0.016433501598397238,0.0606490471006345
CNKSR3,0.02207934800459455,0.26190860069109856,0.47022555937144894,-0.016494844236566195,0.06058791330065524
TMEM88,0.022072441862980158,0.2620578995419577,0.47022555937144894,-0.016501751864770403,0.060581029152926846
RABGEF1,0.022051956350214334,0.2625011065174957,0.47022555937144894,-0.016522241765509503,0.06056060885851732
SLC35A3,0.021693422121265207,0.2703418558954055,0.4817155797239633,-0.01688084754656942,0.06020321085205268
FFAR3,0.021671979133072648,0.2708158227758317,0.4820716127149679,-0.016902294499597605,0.060181835505410154
SSC5D,0.02159144875513207,0.2726009124796852,0.4840512309523296,-0.016982839450730265,0.06010155884381631
SYNE1,0.021547820168475843,0.2735713649659792,0.48523436201031916,-0.017026475723553074,0.06005806750389825
LINC00482,0.021454009893654487,0.2756660183798929,0.4876911260993179,-0.017120302027523154,0.05996455184210027
EML1,0.02145274762057125,0.27569427753773845,0.4876911260993179,-0.017121564511655998,0.05996329352860146
CBX4,0.02141741458247897,0.2764860978499669,0.4886559109059576,-0.01715690340745485,0.059928071275934525
RP11-452L6.1,0.02140152464778059,0.27684269893217395,0.48885046481077554,-0.017172795945058144,0.05991223113227371
DPEP2,0.021274431856497588,0.27970617860893854,0.4920201839099337,-0.017299908853801026,0.05978553588772013
GPR27,0.02127386592091904,0.279718974312928,0.4920201839099337,-0.017300474876172693,0.05978497171961535
TCP11L2,0.021255852213412533,0.28012646880197434,0.4920201839099337,-0.017318491333382497,0.05976701425787556
ITGAL,0.021075121402224388,0.28423714967329805,0.4983574427958886,-0.017499248345844515,0.05958684637862249
FBN2,0.021049771194152914,0.2848169801972936,0.4989329255576265,-0.017524602027399114,0.05956157492954603
AC009005.2,0.021022477513942518,0.2854421566074241,0.49952547856944973,-0.017551899391929485,0.05953436599119604
CRIPAK,0.021002037524235486,0.28591095218170726,0.49952547856944973,-0.017572342103132573,0.05951398942642508
C19orf77,0.02081838020167413,0.2901464896881457,0.5060338514086129,-0.017756022432129457,0.05933090054962644
RP11-727F15.9,0.020714596101821137,0.2925585453870957,0.5075931232219361,-0.01785981838145302,0.05922743653060755
MROH6,0.02063672420419802,0.2943771841073771,0.508936317423652,-0.017937698624076116,0.05914980425456957
UBR4,0.02059300988384601,0.29540141045276835,0.5098181000242294,-0.017981417423859284,0.0591062242445013
LINC00861,0.02056841533799697,0.29597870760906975,0.5103702410337263,-0.01800601442508526,0.05908170519975672
RP11-84C10.2,0.02050217757069083,0.2975372285738823,0.5118855391999065,-0.018072258572981236,0.05901567054011261
RP11-410L14.2,0.02049821924006041,0.29763053811366247,0.5118855391999065,-0.018076217274188205,0.05901172433640549
C12orf57,0.020458183684342775,0.29857539261090404,0.5118855391999065,-0.01811625651003391,0.05897181136779759
NTNG2,0.020434132852334374,0.29914396264741416,0.5122646614247169,-0.018140309493344425,0.05894783411917306
TLN2,0.020397638665455634,0.3000080759484224,0.5132785649398843,-0.018176806859285247,0.0589114515011789
TLR8,0.020380056983189423,0.3004249699292847,0.5132785649398843,-0.018194390036424674,0.058893923532560705
RP1-17K7.2,0.020376364953015428,0.3005125637393876,0.5132785649398843,-0.018198082377480298,0.0588902427788597
RARRES2,0.020327884341383606,0.3016643492990658,0.5148024136489222,-0.01824656697372898,0.05884191014315694
RP11-206L10.3,0.020305431352259484,0.30219877325426225,0.5152412848125542,-0.018269021746795327,0.058819525625445464
SERPINB9,0.020232489966391116,0.3039392590100035,0.5169259670667944,-0.018341968659486525,0.05874680641037204
C9orf47,0.020231981045339378,0.30395142592026336,0.5169259670667944,-0.01834247761765696,0.058746299037997475
KIF22,0.02013445580278426,0.30628895480591123,0.5200094155651729,-0.018440009604339547,0.05864907020332445
LINC00910,0.020087610970235373,0.3074159742478719,0.5214763703451926,-0.018486857415329853,0.05860236748620473
RMRP,0.019860364709741368,0.3129220812329082,0.5281059464551974,-0.018714115720611157,0.058375808241012205
IFITM3,0.01982149799478821,0.3138702683098009,0.529255733042802,-0.018752984096474586,0.05833705863134961
NBPF12,0.019806345905204026,0.3142404277709083,0.5294297096599075,-0.018768136801973527,0.05832195216352166
TMEM86B,0.01974092194049792,0.3158420011258436,0.530762399686771,-0.018833563222650458,0.058256724982746796
RP13-582O9.5,0.019686672958846102,0.31717406628218137,0.5312129843222684,-0.0188878139902346,0.05820263892322124
DEPDC5,0.019613982192392708,0.318964725856103,0.5337612247870483,-0.01896050679365393,0.05813016610932966
LPP-AS2,0.01940856706716839,0.3240605842122758,0.5391041430309924,-0.01916592547054906,0.057925364696533116
RP11-792A8.4,0.019380693433968782,0.3247561229116974,0.5391585379854733,-0.019193799334756373,0.05789757409072126
WNT5B,0.01937749698510844,0.3248359468185036,0.5391585379854733,-0.0191969958062754,0.057894387159330374
SPAG5,0.01937457400906905,0.3249089525429353,0.5391585379854733,-0.01919991880234466,0.05789147288580428
RP1-193H18.2,0.019362972863306155,0.3251988138149582,0.5391751455127817,-0.01921152002110297,0.05787990627340851
SNAI1,0.019275555919266312,0.3273883802374751,0.5414605154386264,-0.019298937181156238,0.0577927492126378
RP13-582O9.7,0.019069078789319648,0.33259797026393867,0.5482475270435497,-0.01950541247967226,0.057586883590691036
MMP17,0.019046508222484063,0.3331706703940701,0.5482583717739976,-0.019527982646818716,0.05756437967081949
DOK3,0.019041726655472366,0.33329207831559393,0.5482583717739976,-0.01953276412410966,0.057559612217920206
XAB2,0.019036139100827604,0.333433987069814,0.5482583717739976,-0.019538351571674512,0.05755404115425655
AC093673.5,0.019023405940820075,0.33375752036971496,0.5483356776248093,-0.019551084478661974,0.057541345565644324
KCNJ2,0.018938398037919635,0.33592264484946577,0.5505244667243725,-0.01963609037175918,0.05745658817408485
ACTR5,0.018909215634447064,0.336667989630136,0.5512903579162343,-0.019665271956698906,0.05742749164074601
SLC9A3R2,0.018847343290206757,0.3382517774242917,0.5530411088435223,-0.019727142348100205,0.05736580114136874
IRF1,0.018845659724009884,0.33829493949934064,0.5530411088435223,-0.019728825857030872,0.05736412251911767
RPGR,0.018829256493804233,0.3387156588022686,0.5532727771045294,-0.019745228517835594,0.05734776744709652
KCNQ1OT1,0.018693185738867933,0.3422186075677609,0.5571588660154925,-0.019881293748817898,0.05721209538470597
APCDD1,0.01861850836109573,0.3441508747881761,0.5585072698369987,-0.019955967487697693,0.05713763620987107
XXcos-LUCA11.4,0.018614526306825398,0.34425410496047837,0.5585072698369987,-0.01995994933584365,0.05713366577889669
CCL17,0.018608700527163614,0.34440516716547287,0.5585072698369987,-0.019965774811738973,0.05712785700202162
FAAH,0.018591439188494104,0.3448530010067252,0.5585258384714715,-0.019983035234994735,0.057110646025995186
PARP10,0.01857378208130989,0.3453114866192759,0.5585258384714715,-0.02000069138198619,0.05709304041248203
RP11-334C17.5,0.018422812305763515,0.3492474197607853,0.5625975900776908,-0.020151651965510584,0.056942509934134536
AP1G2,0.018389451857454758,0.3501209850546344,0.5630899540659692,-0.020185010145345,0.05690924632297768
PIK3R3,0.018316778504228644,0.35202877504298524,0.5647840298626535,-0.02025767825953402,0.05683678362650214
CTB-55O6.12,0.018238025681296732,0.35410357082256794,0.5676535011650382,-0.020336424945029182,0.05675825862457044
IFITM1,0.01818634679057903,0.35546927207795287,0.5689229754080554,-0.020388099548181115,0.05670672897473627
SLC25A12,0.01811162838783835,0.35744969329554865,0.5716312433911879,-0.020462811387476874,0.056632225984668626
CCBE1,0.01796182192983587,0.361441195456941,0.5766193810065277,-0.02061260338835225,0.05648285012537117
PPP1R15A,0.017912620732468944,0.36275819961739575,0.5773270544472678,-0.020661799459756686,0.05643378997407775
KDM6A,0.017899436144258762,0.3631116304772811,0.5774261132609851,-0.02067498264261225,0.05642064315079066
H1FX,0.017868893684620923,0.3639311896292923,0.5782656642907744,-0.02070552179517932,0.05639018812331588
RPP21,0.017771715158909213,0.36654650449925397,0.5819549386885673,-0.02080268931973791,0.05629328730814421
CDC42SE1,0.01770333867477491,0.36839368587553956,0.5839525812079897,-0.020871057626519144,0.0562251057909689
NMNAT1,0.017529425622201014,0.3731179509365765,0.5900262334188447,-0.02104494825457302,0.056051687010533806
RP11-443B7.3,0.01735025105738449,0.3780241568715428,0.5956405882408868,-0.021224097275644938,0.05587301924049194
RASD1,0.017341756267452345,0.3782577451791499,0.5956405882408868,-0.021232590793025096,0.055864548416792066
HSPA1L,0.017333171545570094,0.3784938966338407,0.5956405882408868,-0.021241174223226474,0.05585598790923177
PRMT8,0.017312194661731662,0.37907131737771016,0.5956405882408868,-0.021262147926901332,0.05583507016958778
RELB,0.017297343567653497,0.3794804436699384,0.595811337923585,-0.02127699674897766,0.05582026092763188
FLYWCH1,0.017279797868074057,0.37996415200002365,0.5960988239051004,-0.02129453974238994,0.05580276465204636
RP11-206L10.2,0.017248266547447155,0.3808343739750345,0.5965691106769961,-0.021326066140071574,0.055771322091658145
LCAT,0.017247135766747995,0.38086560469847563,0.5965691106769961,-0.02132719674279848,0.05577019449267206
NEDD4,0.017089812253405917,0.3852259876292402,0.6005527778842635,-0.021484494533443765,0.05561331268751328
SULT1A2,0.016974963761645562,0.38842830167608355,0.603646804250528,-0.021599323041328593,0.05549878544809644
CA11,0.016943824460439447,0.38929934085525786,0.6045266976632548,-0.021630456748854887,0.05546773307455163
ZNF516,0.01691573132730398,0.3900861896787109,0.6048556393390708,-0.021658544771310753,0.05543971830152991
RP11-552D4.1,0.01691448172634662,0.39012121165641533,0.6048556393390708,-0.0216597941435272,0.05543847218467271
EAF1-AS1,0.01689093856971833,0.3907814015390044,0.6050675182202954,-0.021683332968035086,0.0554149946479421
C19orf35,0.016729044932195618,0.39533951156054914,0.6105593858446798,-0.02184519565774384,0.05525355108955081
ACADSB,0.01666889897850597,0.3970410661100754,0.6111153466063312,-0.021905329598653822,0.05519357183391702
DUSP1,0.01666018971837321,0.3972878201464015,0.6111153466063312,-0.021914037096176994,0.05518488668896731
SNORA76,0.01665794076369859,0.39735155338615324,0.6111153466063312,-0.021916285594749833,0.05518264396050531
RP11-432J24.2,0.016653018219375194,0.3974910751157943,0.6111153466063312,-0.021921207139389234,0.05517773504284903
SH3TC1,0.016639572386016207,0.3978723263733448,0.6111153466063312,-0.021934650232603294,0.055164326420973145
RECK,0.01663192199791114,0.39808934834522713,0.6111153466063312,-0.0219422990553991,0.055156697199194235
CENPF,0.016625566288790774,0.39826969776845156,0.6111153466063312,-0.0219486534606742,0.05515035907099124
DUOX1,0.016579559927715575,0.3995766388711459,0.6112901351603788,-0.021994650290819127,0.05510447987836228
RP11-661A12.14,0.01657012361626582,0.3998450222901466,0.6112901351603788,-0.022004084627208414,0.05509506963018021
UVSSA,0.01656016462373515,0.40012838902580516,0.6112901351603788,-0.02201404152782783,0.05508513813714922
PCIF1,0.01651194738740596,0.40150203608238255,0.6115661522220671,-0.02206224852779499,0.055037053933987286
RP5-1068E13.7,0.01648300229632931,0.40232800133889113,0.6115661522220671,-0.022091187387763767,0.05500818861767401
RP11-709D24.5,0.016474629265282818,0.4025671204468947,0.6115661522220671,-0.022099558604265688,0.05499983865129845
RLIM,0.016470833383112435,0.40267555223632867,0.6115661522220671,-0.022103353662037202,0.054996053223634864
SH3TC2,0.016461408890168172,0.40294484449792023,0.6115661522220671,-0.022112776103340875,0.054986654682563155
HNRNPL,0.016456515802845777,0.4030847004307825,0.6115661522220671,-0.022117668122772743,0.05498177506645944
HCG27,0.016405278083772887,0.4045509395573864,0.6128529512164227,-0.02216889454853797,0.054930678300054527
RP11-490O6.2,0.016336009518913685,0.4065382165192053,0.6149239384878598,-0.02223814752390516,0.05486159996912617
STK17A,0.016312353735087996,0.40721821920884194,0.6154830249170226,-0.02226179789899417,0.054838009067273395
AC079922.3,0.016252497698151104,0.4089418488477533,0.6166780884145208,-0.022321640057421866,0.05477831700856249
ANKRD49,0.01615553118552672,0.4117433108228007,0.6199597459085905,-0.022418583500327566,0.05468161555553632
HNRNPH1,0.01611881220622667,0.41280712247200635,0.6210899270576544,-0.022455293554301328,0.05464499675953649
HAS1,0.01608089871351099,0.41390724702027504,0.6218103012734058,-0.022493197722188815,0.054607186600462806
AC115618.1,0.01602772741328432,0.4154530199123444,0.6231795298685167,-0.0225463557581076,0.05455416003307404
NFKBIA,0.016012622192386253,0.4158927730479217,0.6233676258155925,-0.022561457171018814,0.054539095889110385
SYTL4,0.015959662042164063,0.4174367515553047,0.6247374176106938,-0.022614403831074728,0.05448627961947138
RP13-516M14.1,0.01593136216792863,0.41826317644954625,0.6249527782996002,-0.022642696407975713,0.054458056541124865
AC091729.9,0.015914976194019614,0.41874212630473906,0.6249527782996002,-0.022659078128394062,0.05444171500483575
LINC01122,0.01591158556966824,0.4188412719920165,0.6249527782996002,-0.022662467870016557,0.05443833357304439
WDR62,0.01590002642794144,0.4191793780720017,0.6249869975314131,-0.02267402399572377,0.05442680576347795
MPPE1,0.01574026718903228,0.4238687577118363,0.6302645601364961,-0.022833740494392272,0.05426747851540127
JUN,0.015736137531414427,0.42399037983968024,0.6302645601364961,-0.0228378690211001,0.0542633599984141
CYB5D2,0.01566801810656573,0.42599949906190504,0.631923141232094,-0.022905969601551057,0.05419542415106736
BASP1,0.015637851907795673,0.4268909934119802,0.6322067512591163,-0.022936127340850255,0.054165339134327195
ILF3-AS1,0.01552331666980778,0.43028570473251526,0.6363390433973729,-0.023050629820582317,0.05405111149187546
MT-ND6,0.015522058757544642,0.43032307473317044,0.6363390433973729,-0.023051887367451278,0.05404985695226007
NPEPL1,0.015505663169911062,0.4308103262559846,0.6365848561591785,-0.02306827818138472,0.05403350531248355
KDM4B,0.01544298445580463,0.4326759866061294,0.6383902391666328,-0.023130938454933556,0.053970994416210186
MARCKSL1,0.015413740519848352,0.4335480419589265,0.6392013139067295,-0.02316017368341221,0.053941828675510665
RP5-882C2.2,0.015379253093483146,0.43457776224249967,0.6397681533235908,-0.023194650756255788,0.053907433380476835
IL11RA,0.015326601695640839,0.436152538564593,0.6400650776138479,-0.023247286170578845,0.05385492246171644
EHBP1L1,0.015321450329559644,0.4363067896079822,0.6400650776138479,-0.023252435961361596,0.053849784828539665
ECI1,0.015184998615192657,0.44040408358889394,0.6449935729370581,-0.023388845203243892,0.05371369613491796
ARHGAP27,0.015156417468081922,0.441265086210347,0.6457776132510097,-0.023417417272145684,0.05368519084476365
RP11-805I24.1,0.015111211351893958,0.4426288787597883,0.6468187668243627,-0.023462608900891167,0.05364010458150123
UBOX5,0.015084613466983548,0.44343241647717546,0.6475158187586443,-0.023489198188174364,0.053613577140951184
FCHSD1,0.014974895196165496,0.4467558593733797,0.6510446196674549,-0.02359888041626846,0.05350414888354431
KMT2B,0.014959216750960225,0.4472319241703494,0.651146039375773,-0.023614553635236544,0.05348851180490763
NFIL3,0.0149382141685603,0.44787010408115147,0.6514743323610986,-0.02363554918694292,0.05346756460685846
RP11-182L21.6,0.014930176632312935,0.44811446764525387,0.6514743323610986,-0.023643584023592224,0.05345954825682974
EAF1,0.014872149359876989,0.449880902731857,0.6530847951078129,-0.023701591658328292,0.053401673791687525
MFI2,0.014760181182563498,0.45330049973679387,0.6561276576482207,-0.023813521209031883,0.05328999973643486
MXD4,0.01473212130828438,0.4541597619984298,0.6564131253956897,-0.023841571251715474,0.053262013419823534
PAM16,0.01467896023611963,0.4557901978399411,0.6578107440441072,-0.0238947135308171,0.05320899154099619
CTA-373H7.7,0.014561714935422264,0.45939768591537566,0.6625349899419564,-0.024011916613357307,0.05309205245946551
AP000487.5,0.014512498775000915,0.46091675271296306,0.6639312516555614,-0.024061114735855916,0.053042964526020024
GMIP,0.014508656338788693,0.461035468244936,0.6639312516555614,-0.02406495575593671,0.05303913209299144
SLITRK4,0.014434564514067452,0.463327938396332,0.66626490343722,-0.024139020051386507,0.05296523293283035
NADK,0.014420509300629552,0.46376353496520695,0.6664080361130473,-0.02415306999474177,0.05295121422022221
SLCO4C1,0.014392119368413165,0.4646440851984496,0.6671157534484004,-0.024181449235516832,0.05292289796921043
SPOCK1,0.01437134936300208,0.46528888186775297,0.6671495681444354,-0.024202211379716513,0.05290218182954156
DCUN1D2,0.014341049031900888,0.466230434523785,0.6680165835698451,-0.024232500182805896,0.05287196002101881
KCNK7,0.014308484415859439,0.46724352493298704,0.6680344595534374,-0.024265052330416776,0.05283947971670439
RP13-638C3.4,0.01425020277737382,0.4690597169911024,0.6689518238568277,-0.024323311449669646,0.05278134876932311
SCO2,0.014227967430614637,0.46975364933767394,0.6691964702849191,-0.024345538135946813,0.0527591708447327
C12orf66,0.01421248786437203,0.47023707827903805,0.669404254290978,-0.02436101165051215,0.05274373123160092
RNF169,0.014193214153376495,0.4708393824457838,0.6697808431778977,-0.02438027780069144,0.05272450724074192
LGALS12,0.014161544713641165,0.4718299767676828,0.6707088486955664,-0.024411934754713486,0.05269291943622377
ZNF669,0.014047428002552136,0.4754089565975538,0.673864160781236,-0.024526005833551273,0.05257909624752136
ZBTB45,0.014030866529315188,0.47592959877513263,0.6741202816936342,-0.024542560600829016,0.05256257728926211
KLK1,0.013963743268406863,0.47804294411643133,0.67623804447308,-0.024609656466013964,0.05249562612462942
FAM13A-AS1,0.013906087790269849,0.47986228558901,0.6772718237174425,-0.02466728813516937,0.052438118191919306
ZNF684,0.013798110462046598,0.4832796798727862,0.6793668468507846,-0.024775220184155886,0.052330416499650485
SNHG9,0.013783445664942773,0.4837448248882037,0.6793668468507846,-0.024789878762361394,0.05231578906853942
SLC25A29,0.013738582813719723,0.48516931192739043,0.680885170242049,-0.024834722485612967,0.05227104042547463
PICK1,0.013702611151185273,0.48631312314034947,0.6815257407684191,-0.02487067869893716,0.05223516022486242
CDKN2B,0.013656087618330266,0.48779461609455266,0.6830885109040931,-0.024917182102728135,0.052188754835685934
AC132872.2,0.013645967384790148,0.4881172062284921,0.6830885109040931,-0.024927297935499575,0.05217866027982579
SNORD3B-1,0.013621532595047012,0.48889655742786486,0.6832148508664243,-0.024951722067249302,0.05215428745507804
CAPN3,0.01357547806538945,0.49036729285478586,0.6847875645993242,-0.024997756383600817,0.052108349591835766
TOPORS-AS1,0.01346925782358364,0.49376844408524057,0.6885673872159156,-0.025103929381657175,0.052002397807844686
HIST1H1E,0.013384378121659685,0.49649531767612276,0.6909124315450887,-0.025188770705988486,0.051917732004740244
RP11-101E13.5,0.013352608119730857,0.4975180311727092,0.6918501092675191,-0.025220526200485732,0.05188604192148493
RP11-629O1.2,0.013299946636935182,0.49921573155511734,0.6936002880957225,-0.025273163464519393,0.051833512739763596
RNF44,0.013291876964881693,0.49947615300085313,0.6936002880957225,-0.025281229406471043,0.05182546332225023
ALDH1L1,0.013252512882075145,0.5007475287383063,0.6948791808873768,-0.02532057522173546,0.05178619796986738
ARFGAP1,0.013221451016109028,0.5017519692575747,0.6956230697873859,-0.025351622588581497,0.05175521392714822
KCNJ3,0.013214243773116544,0.5019851804668427,0.6956230697873859,-0.025358826456726734,0.05174802473077567
HIST1H2AE,0.013200805713759948,0.5024201607850167,0.6957396500256203,-0.025372258212909858,0.051734620309063915
CMTM8,0.013173576543210885,0.5033021597657296,0.6964746565355491,-0.025399474568811,0.05170745925498012
NOL3,0.013103643461134138,0.5055711500258477,0.6984389950957803,-0.02546937447681793,0.05163770085620694
SOS2,0.013068844134292466,0.5067022217731552,0.6992279093779866,-0.02550415715540474,0.05160298831322345
RP11-299J3.8,0.012953653399498598,0.5104556909852251,0.7036441245690623,-0.025619292115865017,0.051488084181148544
CETP,0.012948861419311824,0.5106121509101769,0.7036441245690623,-0.025624081753646742,0.05148330410164424
IL1B,0.0129270684669101,0.5113240147400264,0.7039105889030237,-0.025645864030925603,0.05146156524885498
RP11-214N9.1,0.012879821463133703,0.512869108215747,0.7039105889030237,-0.02569308776531155,0.05141443540734187
EFEMP2,0.012875736955380189,0.5130027957509469,0.7039105889030237,-0.025697170253339445,0.051410361020216004
AC040977.1,0.012830873762256632,0.5144723785664642,0.7039105889030237,-0.02574201117763493,0.051365608905064884
RP11-620J15.3,0.012817027036027833,0.5149263967542391,0.7039105889030237,-0.025755850999391,0.051351796431059596
GCN1L1,0.01281359284413373,0.5150390321270103,0.7039105889030237,-0.025759283476585865,0.05134837073193944
CNFN,0.012812795472239163,0.515065186332974,0.7039105889030237,-0.025760080450220865,0.05134757533181988
ZSCAN16-AS1,0.012729599543424775,0.5177978385055011,0.7071577918432567,-0.02584323455610591,0.05126458486476748
CFH,0.012623378017787871,0.5212976504332643,0.709185064560895,-0.025949401907927026,0.051158624891664096
UBE2S,0.012619427402672412,0.5214280504940922,0.709185064560895,-0.025953350491414798,0.051154683987536136
RP11-140K17.3,0.012550113590181051,0.5237186540931322,0.7100445570583429,-0.02602262846304772,0.05108554035974319
METTL12,0.012546134065890755,0.5238503212185354,0.7100445570583429,-0.026026605918354883,0.051081570595078556
SHPRH,0.0124165450942229,0.5281471701387559,0.71537967102811,-0.026156126848379428,0.05095229876974735
NHSL2,0.012229051766832493,0.5343955878569475,0.7224175773457745,-0.02634351943870882,0.05076526201372978
ASPM,0.012204652733843496,0.5352114450000098,0.7224808001599861,-0.02636790516315983,0.05074092219687937
RP11-378A13.2,0.012176286153626434,0.5361607574376125,0.7229094321760954,-0.026396256213014706,0.05071262440443792
PTGER2,0.012173379437486344,0.5362580810544813,0.7229094321760954,-0.026399161334257657,0.05070972473346833
GLI4,0.012138699387074625,0.5374199347135008,0.7231469028807096,-0.026433822305681,0.050675128688916424
