,Osteoclasts_corr,Osteoclasts_pval,Osteoclasts_qval,Osteoclasts_ci_low,Osteoclasts_ci_high
C1QB,0.0029541143556613063,0.8623056038484966,0.9984030845204589,-0.030419649257927985,0.036321298576175255
DHX57,0.0029540077805865345,0.8623105218456852,0.9984030845204589,-0.0304197557353118,0.03632119214076902
ZNF787,0.0029523358062575316,0.8623876772168557,0.9984030845204589,-0.0304214261769434,0.036319522357493084
PRPF3,0.0029407913667896944,0.862920445752087,0.9984030845204589,-0.030432960028546258,0.03630799304145031
NDST1,0.002934860942921529,0.8631941552828695,0.9984030845204589,-0.030438885009931138,0.0363020703830915
CDC34,0.0029311214872221377,0.863366752509624,0.9984030845204589,-0.03044262103264228,0.036298335822764316
SELM,0.0029224825341059115,0.8637655144174221,0.9984030845204589,-0.03045125205124599,0.0362897081754553
DGAT2,0.0029210085842750716,0.8638335533320352,0.9984030845204589,-0.030452724646819335,0.036288236154087467
VPS18,0.0029176781897258565,0.8639872912015729,0.9984030845204589,-0.03045605198088571,0.03628491011637363
WWP2,0.0029149854000015234,0.8641115996827573,0.9984030845204589,-0.030458742295516573,0.03628222084882703
FAM129B,0.0029125636864293708,0.8642233972228658,0.9984030845204589,-0.030461161782743502,0.036279802302451376
RP11-611L7.1,0.0029100963743923522,0.8643373025936016,0.9984030845204589,-0.030463626826113217,0.03627733821684405
RFNG,0.0029034033717142303,0.8646463044264878,0.9984030845204589,-0.03047031367260192,0.03627065396436099
ABTB1,0.0029030947811834818,0.8646605519004024,0.9984030845204589,-0.030470621979220645,0.03627034577719858
FAM65A,0.0028911864448699885,0.8652103875105795,0.9984030845204589,-0.030482519354676725,0.03625845300179642
ECI1,0.0028878731527996037,0.8653633815275792,0.9984030845204589,-0.03048582959539331,0.03625514403760434
7SK.2,0.0028878360828427777,0.8653650932922055,0.9984030845204589,-0.03048586663120667,0.036255107016064776
MATK,0.0028818881516584544,0.8656397567121034,0.9984030845204589,-0.03049180908283279,0.03624916685231871
TSPAN2,0.002878278015058852,0.8658064734233721,0.9984030845204589,-0.030495415892427373,0.03624556142906781
LINC00482,0.0028764177215810875,0.8658923844174472,0.9984030845204589,-0.03049727447116926,0.03624370356402657
DUS1L,0.0028736265669591864,0.8660212868712011,0.9984030845204589,-0.03050006305259595,0.036240916052559406
JMJD8,0.002872838375356784,0.8660576881623688,0.9984030845204589,-0.03050085051746204,0.03624012888965012
RP1-17K7.2,0.002872694003573534,0.8660643557588728,0.9984030845204589,-0.030500994756125683,0.036239984706286435
DKFZP761J1410,0.002872576407524711,0.8660697867648682,0.9984030845204589,-0.030501112243742735,0.03623986726371116
GSR,0.002871210055989077,0.8661328902274091,0.9984030845204589,-0.03050247733533922,0.036238502695321015
SULF2,0.0028684866328059747,0.8662586711146569,0.9984030845204589,-0.030505198246829807,0.03623578282594707
AP4E1,0.0028635577324096673,0.8664863202381052,0.9984030845204589,-0.030510122600262077,0.03623086035604178
TMEM127,0.002862034147873199,0.8665566916596904,0.9984030845204589,-0.0305116447789475,0.03622933875892262
MAF,0.0028575385366265598,0.8667643414037172,0.9984030845204589,-0.03051613624107456,0.03622484901100781
PCIF1,0.0028559230071775006,0.8668389640417645,0.9984030845204589,-0.030517750279179193,0.03622323558825919
AC092580.4,0.0028510133642750605,0.8670657517747804,0.9984030845204589,-0.030522655388772586,0.036218332346615575
RP11-22N19.2,0.0028487371229969725,0.8671709003227683,0.9984030845204589,-0.03052492952774242,0.03621605907258658
TSR3,0.002845706769288781,0.867310887938274,0.9984030845204589,-0.03052795708211726,0.036213032668633
ZNF185,0.002841978773646083,0.8674831089257797,0.9984030845204589,-0.03053168163312963,0.03620930953120988
ICAM1,0.0028400642161118383,0.8675715575535857,0.9984030845204589,-0.030533594421271845,0.036207397468313425
FLCN,0.002837835938689827,0.8676745014824586,0.9984030845204589,-0.030535820639060986,0.036205172093993564
PHKA2,0.0028366924816535214,0.86772732879158,0.9984030845204589,-0.030536963039052904,0.036204030126577115
REXO1,0.0028333997155510957,0.8678794567132384,0.9984030845204589,-0.030540252760741116,0.03620074164958482
GABBR1,0.00282429275939082,0.8683002294187977,0.9984030845204589,-0.03054935129305836,0.036191646552252564
KCNMA1,0.002823163024419107,0.8683524296631153,0.9984030845204589,-0.030550479982650963,0.0361905182880053
TIPARP-AS1,0.0028216845225927777,0.8684207458057184,0.9984030845204589,-0.030551957116244716,0.03618904171081055
ZSWIM8,0.0028193952270391663,0.8685265276874509,0.9984030845204589,-0.03055424429295484,0.03618675539504732
RP11-538P18.2,0.00281934181131893,0.8685289959051065,0.9984030845204589,-0.03055429765923231,0.03618670204884983
CD9,0.0028167809642868466,0.8686473282622034,0.9984030845204589,-0.030556856135664834,0.03618414453464165
RAB3GAP1,0.0028159494593457263,0.8686857513145176,0.9984030845204589,-0.030557686870780164,0.03618331411177173
MOAP1,0.002815253495017135,0.8687179114023452,0.9984030845204589,-0.03055838219073403,0.0361826190530944
VNN3,0.0028108446737553413,0.8689216453892927,0.9984030845204589,-0.03056278692923594,0.036178215968236636
GPR85,0.0028074556993612364,0.86907825762086,0.9984030845204589,-0.0305661727644115,0.03617483140242311
HIST1H2AC,0.0028072252743855937,0.8690889062706657,0.9984030845204589,-0.030566402975915893,0.03617460127717027
ZNF467,0.002806123291324152,0.8691398326395516,0.9984030845204589,-0.030567503938024716,0.03617350072745246
AL592284.1,0.002805959387719886,0.8691474072264797,0.9984030845204589,-0.030567667689770536,0.03617333703702984
SGSH,0.0028007214910488036,0.8693894759661034,0.9984030845204589,-0.03057290073253074,0.03616810595209984
FPGT,0.002798174583940615,0.8695071853816411,0.9984030845204589,-0.03057544527878234,0.036165562356513824
CCL3,0.002791731083146533,0.8698049950512303,0.9984030845204589,-0.030581882804839172,0.03615912723171389
PFKFB4,0.0027881805243325777,0.8699691048445499,0.9984030845204589,-0.030585430070213682,0.036155581287137036
ANAPC2,0.002787049165578887,0.8700213983670871,0.9984030845204589,-0.03058656037936115,0.036154451398498634
SIN3B,0.0027859855803491714,0.8700705597883253,0.9984030845204589,-0.030587622977782978,0.03615338919523984
CENPF,0.002785025279100625,0.8701149476111405,0.9984030845204589,-0.030588582387987024,0.036152430141695266
GBP5,0.002784895769407162,0.870120933944484,0.9984030845204589,-0.030588711777506303,0.036152300800266955
MXI1,0.0027769031060795825,0.8704903936213249,0.9984030845204589,-0.03059669702214498,0.03614431851922469
CREM,0.002771045668054368,0.870761170767869,0.9984030845204589,-0.030602549020665403,0.036138468687172895
AP000350.4,0.0027686241785030924,0.8708731156061966,0.9984030845204589,-0.030604968260834052,0.036136050341295
LRRC69,0.0027648224578114503,0.8710488733899715,0.9984030845204589,-0.03060876644922275,0.03613225355535891
CPNE2,0.002761144511995238,0.8712189149804662,0.9984030845204589,-0.030612440976822034,0.03612858038271774
LRRC47,0.00275981467849285,0.8712803983199502,0.9984030845204589,-0.030613769574178957,0.036127252274828554
CXCL14,0.002754280037419644,0.8715362945012858,0.9984030845204589,-0.030619299069265034,0.03612172481432797
MMP17,0.002746985552369675,0.8718735782450034,0.9984030845204589,-0.0306265867689435,0.036114439789931146
ITPKC,0.0027374569738033913,0.8723141974797675,0.9984030845204589,-0.030636106478626943,0.036104923564205374
ST3GAL2,0.0027368252500727954,0.8723434109637052,0.9984030845204589,-0.03063673761415617,0.03610429265922694
HPSE,0.002734513243952754,0.8724503290475152,0.9984030845204589,-0.030639047467327922,0.036101983649379894
SIRPD,0.0027339302272438477,0.8724772908617623,0.9984030845204589,-0.030639629941073325,0.036101401388182484
