,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
ARC,0.045369173186910215,0.17953356977751622,0.39963976168354914,-0.020893389292078277,0.11123489751645617
RP5-821D11.7,0.04536469393471565,0.17957658757171557,0.39963976168354914,-0.020897875822499776,0.1112304645610214
PLA1A,0.04531630516208966,0.18004179059519076,0.39963976168354914,-0.020946343050715382,0.1111825757591036
APCDD1,0.04516354308093224,0.18151628630069072,0.4014511765301892,-0.021099350770492832,0.11103139006512498
NFKB1,0.045125800350745746,0.18188196161163672,0.4014511765301892,-0.021137153712114214,0.11099403634121063
IBSP,0.04508463296183615,0.1822814385724536,0.4018803370101339,-0.021178386559818744,0.11095329304359859
CHST15,0.04501109528489008,0.18299664280266292,0.40300384257665095,-0.0212520406054344,0.11088051237373973
RP11-6J24.6,0.044955446019505844,0.18353924771803154,0.4037451464953331,-0.021307777454124353,0.1108254355000189
SIN3B,0.044881280306920505,0.1842642433697137,0.4043876170798278,-0.02138205925176384,0.1107520320047872
TRMT44,0.04486228486439408,0.18445027023947247,0.4043876170798278,-0.021401084308499987,0.11073323166700254
ANKRD28,0.04472583822585032,0.18579060243283418,0.4055977487966408,-0.02153774225918139,0.11059818510466718
ABCD1,0.044622617715049565,0.18680931356742547,0.40728170699905886,-0.02164112098040643,0.11049602212133756
GPM6A,0.044555672530188245,0.18747221085542098,0.4077949371636994,-0.021708168017448598,0.11042976206730515
UAP1L1,0.04438913400914455,0.18912880386038744,0.40915282071342096,-0.021874957328988014,0.11026492539552672
AKR1C1,0.044273687462672955,0.19028347674613943,0.41074406874717323,-0.02199057556183701,0.11015065646502435
IRF2BPL,0.04412413530297169,0.19178695715069294,0.4130796000168771,-0.022140347492919675,0.11000262722737757
RP3-525N10.2,0.04304070662176044,0.20293993366034224,0.4342382859981122,-0.02322527948923104,0.10893014405165785
PRKCDBP,0.04297357085975248,0.20364623200444543,0.4352743890171353,-0.02329250327044692,0.10886368149152893
RAI1,0.04269950183033001,0.2065480810542767,0.43969586000629685,-0.02356692540533559,0.10859235457000208
RUFY4,0.04269347883759824,0.20661218727846908,0.43969586000629685,-0.023572956045840355,0.10858639172810149
C1S,0.04261234838723583,0.20747711092235777,0.4410576327633636,-0.023654189042636768,0.10850607105470093
AP5Z1,0.04242038558859193,0.20953403687074135,0.44123260232551936,-0.023846390991834717,0.1083160208435448
TNFSF14,0.042324198921184136,0.21057022264444913,0.4418818376692937,-0.023942695647995494,0.10822079070358638
GDF15,0.04214884497293626,0.2124687586917976,0.4439645704007711,-0.024118261531826158,0.10804717744897908
SSC5D,0.041935004768643626,0.2148006354595412,0.44693125849416415,-0.02433235465528763,0.10783545454180313
RP11-109G23.3,0.041935004768606246,0.21480063545995032,0.44693125849416415,-0.024332354655325048,0.10783545454176612
DAB2,0.04176086118718479,0.21671318339036028,0.4494791951800065,-0.024506699714309355,0.1076630307927976
RP11-182L21.6,0.04154510848079147,0.21909962470651034,0.4539484824786049,-0.024722696447830695,0.10744940334960587
SLC44A2,0.041491701417689285,0.2196932565750097,0.4546977644002313,-0.02477616296167408,0.10739652143092285
CTNNB1,0.04129197073212087,0.2219235150251453,0.4584839133668317,-0.024976112620025342,0.10719875136506253
