,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
AP5Z1,-0.03222188251082961,0.10151503982951357,0.5188255772730036,-0.07069419515800193,0.006346151271013439
UNC13D,-0.03225476158036338,0.10116645129936451,0.5183800334021701,-0.07072694386873617,0.00631323931307344
ZNF713,-0.03230367714845298,0.10064960542503205,0.5170677916006181,-0.07077566534310528,0.006264274660897883
FAM65B,-0.03282231195591991,0.0952980747618778,0.4908469668903991,-0.07129223095124812,0.005745108055866665
PLBD1,-0.032957710781292,0.09393911383070255,0.48637405411562185,-0.07142708617862756,0.005609566972738029
KCNQ1OT1,-0.03298203367533487,0.09369664491944431,0.48637405411562185,-0.0714513112723219,0.005585218373519898
MSL1,-0.03303795587040583,0.09314107266602918,0.4847736144271283,-0.07150700843674117,0.0055292369047281265
CPT1A,-0.03327537070760068,0.09081176933630863,0.4738940489313158,-0.07174346524654641,0.0052915677322361
RBP7,-0.033920621214051185,0.08471702431049763,0.45038568152202896,-0.07238609016378768,0.004645603974657274
DPF2,-0.03393205070404856,0.08461212280857618,0.45038568152202896,-0.07239747285818114,0.0046341615605438235
CCDC159,-0.0339378321395244,0.0845590999686721,0.45038568152202896,-0.07240323061898891,0.004628373583752159
FES,-0.034135633219455605,0.0827611447739791,0.44475704630569257,-0.07260022016973026,0.004430347148267291
RP11-169K16.9,-0.03424977480579079,0.08173779813290583,0.44165137247289443,-0.07271389209568306,0.004316074143630453
UBR4,-0.034265238653633436,0.08159994799189715,0.44165137247289443,-0.0727292922372978,0.004300592413825247
NADK,-0.03431372188824554,0.08116897295776411,0.4409810229458801,-0.07277757561721093,0.004252052994704977
NAB2,-0.034510825310958074,0.07943586211327937,0.4327508642050357,-0.07297386469556955,0.0040547192886683965
IGJ,-0.03470161800545365,0.0777869961585915,0.42493557405643784,-0.0731638662806935,0.0038637008229973208
NCF1,-0.035145178553677894,0.07406117073680116,0.409089976521105,-0.07360557684403385,0.003419604517802553
KLHL15,-0.035189436855131664,0.07369754463148483,0.4082185223581967,-0.07364964972678585,0.003375291924070634
KLF6,-0.03519473700475243,0.07365409658468086,0.4082185223581967,-0.07365492766153132,0.0033699852625274094
HIST1H1C,-0.03525928488011788,0.07312664214551583,0.40733182970381426,-0.07371920482013798,0.003305357907409844
SMIM13,-0.03554130504816781,0.07085821025483903,0.39692607608854746,-0.07400003843473468,0.003022986700736742
SYNJ1,-0.03592982225263744,0.06782791583853874,0.3842935917366352,-0.07438691102758929,0.0026339758257492257
TCN2,-0.03598267452851189,0.06742404092016989,0.38309992305070745,-0.07443953868283348,0.002581055491074785
VCL,-0.036382679055192026,0.0644310726756839,0.3692682575603502,-0.07483783625640783,0.0021805288677801383
MED25,-0.036513329378025094,0.06347757272135163,0.36485804842446456,-0.07496792639238148,0.0020497053360012917
ZNF516,-0.036553392238767086,0.06318753428218002,0.36485804842446456,-0.07500781721414873,0.002009589097697178
SERPINH1,-0.03659155239582866,0.06291228916723851,0.36485804842446456,-0.07504581338842865,0.0019713779827133277
CD3D,-0.036781375623060886,0.06155779313000066,0.3590267758140921,-0.07523481924331392,0.001781299597919709
