Gene_set,Term,Overlap,P-value,Adjusted P-value,Genes
GO_Biological_Process_2021,positive regulation of transcription by RNA polymerase II (GO:0045944),2/908,0.3148831351305229,0.3301064928085889,KLF6;NAMPT
GO_Biological_Process_2021,MAPK cascade (GO:0000165),1/303,0.3174220265507131,0.3319235404540452,MAP3K8
GO_Biological_Process_2021,chemical synaptic transmission (GO:0007268),1/306,0.3200178996557216,0.3337908219193855,HSPA8
GO_Biological_Process_2021,proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),1/321,0.3328557450883828,0.3463044620616508,HERPUD1
GO_Biological_Process_2021,cellular response to oxygen-containing compound (GO:1901701),1/323,0.3345497751245923,0.3471901948396272,PDK4
GO_Biological_Process_2021,post-translational protein modification (GO:0043687),1/345,0.3529136452779844,0.3653276931018331,SOCS3
GO_Biological_Process_2021,cellular response to DNA damage stimulus (GO:0006974),1/350,0.3570188779358029,0.3686510719537613,BTG2
GO_Biological_Process_2021,ubiquitin-dependent protein catabolic process (GO:0006511),1/354,0.3602850505843202,0.3710936021018498,HERPUD1
GO_Biological_Process_2021,cellular protein modification process (GO:0006464),2/1025,0.3691704588199363,0.3792973292613809,SOCS3;PDK4
KEGG_2021_Human,Amyotrophic lateral sclerosis,1/364,0.3683809474250587,0.3798928520320918,FUS
GO_Biological_Process_2021,protein transport (GO:0015031),1/369,0.3723919203682807,0.3816554009744569,CHMP1B
GO_Biological_Process_2021,negative regulation of cell population proliferation (GO:0008285),1/379,0.3803406343055469,0.3888345938806087,BTG2
GO_Biological_Process_2021,phosphorylation (GO:0016310),1/400,0.396719541631115,0.4045753741386619,PDK4
GO_Biological_Process_2021,cellular protein metabolic process (GO:0044267),1/417,0.4096734535169073,0.4167542292567057,LGMN
GO_Biological_Process_2021,organelle organization (GO:0006996),1/420,0.4119315430579297,0.4180192013297218,CHMP1B
GO_Biological_Process_2021,organelle assembly (GO:0070925),1/425,0.4156766104472609,0.4207832027131978,CHMP1B
KEGG_2021_Human,Pathways of neurodegeneration,1/475,0.4518895760040144,0.458841723327153,FUS
GO_Biological_Process_2021,neutrophil degranulation (GO:0043312),1/481,0.4560874828527986,0.4605589287631202,HSPA8
GO_Biological_Process_2021,neutrophil activation involved in immune response (GO:0002283),1/485,0.4588689212696588,0.4622347079782382,HSPA8
GO_Biological_Process_2021,neutrophil mediated immunity (GO:0002446),1/488,0.4609460339122279,0.4631945511508242,HSPA8
GO_Biological_Process_2021,protein phosphorylation (GO:0006468),1/496,0.466447648734769,0.4675825578557782,PDK4
KEGG_2021_Human,Herpes simplex virus 1 infection,1/498,0.46781460667218,0.46781460667218,SOCS3
GO_Biological_Process_2021,positive regulation of intracellular signal transduction (GO:1902533),1/546,0.4996308828689895,0.4996308828689895,LIMS1
