,4.0_3_corr,4.0_3_pval,4.0_3_qval,4.0_3_ci_low,4.0_3_ci_high
OGT,-0.038623273,0.027645305,0.076556507,-0.072903549,-0.004251844
GYS1,-0.038744664,0.02715991,0.075428262,-0.073024475,-0.004373414
FAM173A,-0.038786801,0.026993148,0.075044375,-0.07306645,-0.004415614
SMARCD2,-0.038816918,0.026874498,0.074793576,-0.073096451,-0.004445776
SETD7,-0.038818013,0.026870191,0.074793576,-0.073097542,-0.004446873
QSOX1,-0.038850521,0.026742646,0.074584473,-0.073129925,-0.004479429
MED23,-0.038886832,0.026600794,0.074267609,-0.073166097,-0.004515795
CLSTN3,-0.038986087,0.026216362,0.073350034,-0.07326497,-0.004615198
ATG16L2,-0.039024649,0.026068304,0.073013462,-0.073303383,-0.004653818
RP11-572O17.1,-0.039099669,0.025782337,0.072289496,-0.073378113,-0.004728951
POLRMT,-0.039130905,0.02566407,0.072034691,-0.073409228,-0.004760234
TEX10,-0.039365103,0.024792189,0.069661813,-0.07364252,-0.004994788
KLHL9,-0.039411635,0.024622043,0.069257725,-0.073688872,-0.005041391
TIRAP,-0.039451276,0.024477894,0.068925977,-0.073728358,-0.005081093
FLYWCH1,-0.039562681,0.024076692,0.068014716,-0.07383933,-0.005192669
TLK2,-0.039569528,0.024052222,0.068014716,-0.07384615,-0.005199526
AACS,-0.039624405,0.023856868,0.067538818,-0.073900814,-0.005254489
RP11-159G9.5,-0.039647563,0.023774846,0.067379142,-0.073923881,-0.005277682
FAM151B,-0.039700378,0.023588688,0.066923678,-0.073976491,-0.005330579
PWWP2B,-0.039709785,0.023555665,0.066902159,-0.073985861,-0.005340001
AC137934.1,-0.039809634,0.023207609,0.066056288,-0.07408532,-0.005440005
PBXIP1,-0.039839654,0.023103841,0.065832178,-0.074115222,-0.005470071
RAB27A,-0.040027232,0.022464523,0.064219235,-0.074302065,-0.005657943
ANAPC4,-0.040071359,0.022316377,0.063934719,-0.074346019,-0.00570214
MAP2K2,-0.040113139,0.022176896,0.063673838,-0.074387635,-0.005743986
ROGDI,-0.040143772,0.022075113,0.063520292,-0.074418147,-0.005774666
SIPA1,-0.040395786,0.021253036,0.061423609,-0.074669168,-0.006027082
RP11-545E17.3,-0.040411164,0.021203748,0.061348577,-0.074684485,-0.006042484
SNAPC3,-0.040655649,0.020433394,0.05931548,-0.074928002,-0.006287362
LY75,-0.040761247,0.020108278,0.058500852,-0.075033181,-0.006393131
CCDC71L,-0.040855344,0.019822382,0.057732963,-0.075126904,-0.006487382
VCL,-0.040990478,0.019418014,0.056617935,-0.075261498,-0.006622736
DHX37,-0.041104676,0.019081926,0.055885817,-0.07537524,-0.006737121
HSBP1L1,-0.041124007,0.01902554,0.055782798,-0.075394494,-0.006756484
DPY19L3,-0.041323141,0.018453116,0.054286012,-0.07559283,-0.006955948
AREGB,-0.041463178,0.018059644,0.053187977,-0.075732305,-0.007096219
MT-ND6,-0.041597272,0.017689775,0.052157073,-0.075865859,-0.007230537
PRAM1,-0.041630856,0.017598187,0.052003631,-0.075899307,-0.007264178
DIS3,-0.041665424,0.017504348,0.051784515,-0.075933736,-0.007298804
PARP6,-0.041736888,0.017311741,0.051272387,-0.076004911,-0.007370389
VAMP1,-0.041893058,0.016897292,0.050214551,-0.076160449,-0.007526824
LRP3,-0.041970725,0.016694436,0.049724084,-0.076237801,-0.007604623
PTGR2,-0.041982962,0.01666267,0.049685739,-0.076249988,-0.007616881
GCN1L1,-0.042067269,0.016445256,0.049120721,-0.076333953,-0.007701332
ANKRD13D,-0.042109106,0.016338295,0.048940452,-0.076375619,-0.00774324
ACCS,-0.042231924,0.016027813,0.048175026,-0.076497938,-0.00786627
WRNIP1,-0.04225942,0.015959017,0.048023128,-0.076525322,-0.007893814
ZNF320,-0.042279876,0.015908005,0.04792446,-0.076545694,-0.007914305
PREP,-0.042403127,0.015603666,0.047061515,-0.076668443,-0.00803777
CLCN7,-0.042404421,0.015600499,0.047061515,-0.076669731,-0.008039066
TRIM37,-0.042501035,0.015365569,0.046503392,-0.076765949,-0.008135847
PRKCI,-0.042503589,0.0153594,0.046503392,-0.076768493,-0.008138407
NLRX1,-0.042561974,0.015218993,0.046166033,-0.076826639,-0.008196893
RP11-660L16.2,-0.042582171,0.015170685,0.046072633,-0.076846753,-0.008217126
FAM184B,-0.042729581,0.014822177,0.045118433,-0.076993558,-0.008364794
GLE1,-0.043082775,0.014015688,0.042712932,-0.077345296,-0.008718613
AGO1,-0.043142267,0.013883722,0.042404123,-0.077404542,-0.008778211
KBTBD4,-0.043246972,0.013654122,0.041804821,-0.077508813,-0.008883104
LRRC47,-0.043374508,0.013378991,0.041106011,-0.077635821,-0.00901087
IFITM3,-0.043435675,0.013248784,0.040801289,-0.077696733,-0.009072147
MT1E,-0.043454924,0.013208039,0.040723496,-0.077715902,-0.009091431
ANKDD1A,-0.043525552,0.013059489,0.040347473,-0.077786237,-0.009162187
DNAJA4,-0.043527911,0.013054555,0.040347473,-0.077788585,-0.00916455
RP11-805I24.1,-0.043627662,0.012847336,0.039844923,-0.077887921,-0.009264483
TMTC3,-0.043682203,0.01273527,0.039543991,-0.077942235,-0.009319123
HKR1,-0.043725276,0.012647381,0.039317509,-0.077985127,-0.009362274
ZNF419,-0.043910424,0.012275667,0.038207106,-0.0781695,-0.009547762
PDSS1,-0.043952842,0.012191881,0.037991287,-0.07821174,-0.009590258
ZNF770,-0.044183384,0.011745297,0.03673024,-0.078441314,-0.009821227
