,4.0_2_corr,4.0_2_pval,4.0_2_qval,4.0_2_ci_low,4.0_2_ci_high
SETD1A,-0.02093028408580066,0.23286278922946835,0.36302853329786705,-0.05526759211088451,0.013456472410859862
CCDC153,-0.020933575676076746,0.23278929855313446,0.36302853329786705,-0.05527087508479955,0.01345317997390103
RP11-497H16.9,-0.020955278611570823,0.2323051530888528,0.36258905200218566,-0.055292521190163126,0.013431471437180488
PFKFB4,-0.02097538717579964,0.23185721239266643,0.3621047913258389,-0.05531257707038889,0.013411357654278795
RNASEL,-0.0209800067162588,0.2317543936050348,0.3621047913258389,-0.05531718450383818,0.013406736911003081
FAR2,-0.021012112323041416,0.23104070128395116,0.36168871689094734,-0.055349205927026676,0.013374622904124058
TOP3B,-0.021052934068469874,0.23013550891868273,0.36048623493516113,-0.05538992053241524,0.01333379037567041
AP4E1,-0.021053967756785436,0.2301126203995436,0.36048623493516113,-0.05539095150624815,0.013332756412818248
INSR,-0.021092480964979392,0.22926099160848,0.3597591932758368,-0.05542936352593508,0.013294232923515965
KLRB1,-0.02110700821350836,0.2289403387156148,0.3594705019833236,-0.05544385257958487,0.013279701770420267
CLK2,-0.021119797438119755,0.2286583125674856,0.35924215176373187,-0.05545660816694052,0.01326690909635837
ZNF248,-0.02113665887613252,0.2282868645060906,0.35887295496175625,-0.05547342524013917,0.013250043093352485
ETS1,-0.02114364063382074,0.22813318609689148,0.3588458609059956,-0.05548038862213782,0.01324305943972488
TRIM39,-0.021144668781854396,0.22811056132050667,0.3588458609059956,-0.055481414063847385,0.013242031012207889
NAPEPLD,-0.021168368098317663,0.227589491855834,0.3586341303659936,-0.05550505097813471,0.013218325233350746
RP11-262H14.1,-0.021184933706405812,0.22722577277268863,0.3582756489161697,-0.05552157294481274,0.01320175508515474
FAM19A2,-0.02119240358371416,0.22706189762961915,0.35823202805392823,-0.05552902313688654,0.013194283154411575
STXBP5,-0.021193161014108872,0.22704528572680027,0.35823202805392823,-0.05552977857102493,0.013193525515588302
DPY19L1,-0.021195609586954555,0.22699158974836142,0.35823202805392823,-0.05553222069023107,0.013191076268677873
TNFRSF8,-0.021198349067736533,0.22693152503156255,0.35823202805392823,-0.05553495295014809,0.013188336033258372
COG7,-0.021220350158034283,0.22644954902842918,0.35812526394754585,-0.05555689603018645,0.013166328863647537
SFI1,-0.021233529781290356,0.22616117394873247,0.3578844088358402,-0.055570040886853155,0.013153145582659231
SLC29A3,-0.021252693624295098,0.22574232932807425,0.3574366803930375,-0.05558915415623144,0.013133976399796389
FSTL3,-0.02126359492669592,0.2255043177359891,0.35727491303954906,-0.05560002667872686,0.01312307204855269
EPHB6,-0.021267945147010744,0.22540938800201726,0.35727491303954906,-0.05560436541200052,0.013118720609298433
RP11-554J4.1,-0.021284614782725156,0.2250458902033844,0.35697870400174964,-0.055620991018447065,0.01310204629066487
SPRY1,-0.021305137422718407,0.22459894882848208,0.35648475281768727,-0.05564145942613692,0.013081517859080771
DDX60,-0.021326159197294053,0.22414179490708297,0.3559739858729639,-0.05566242561949468,0.013060490122002737
TCP11L2,-0.021329977418381368,0.2240588326441143,0.3559739858729639,-0.055666233742020274,0.013056670814672057
LL22NC03-86G7.1,-0.021335644836787272,0.22393573149928014,0.3559739858729639,-0.05567188616920231,0.013051001782095813
SH3GLB2,-0.021338220349551636,0.22387980514774564,0.3559739858729639,-0.05567445486859807,0.013048425535054146
FBXL20,-0.021340384091237043,0.22383282797562531,0.3559739858729639,-0.05567661288587988,0.013046261176134272
STX2,-0.021348331025721312,0.22366035188295474,0.3559739858729639,-0.05568453879316989,0.013038311971922236
TMEM203,-0.021404187044206373,0.22245076204208225,0.355003339909391,-0.05574024689730374,0.012982439877735433
PRDM10,-0.021415485298178393,0.22220666295285907,0.35482909748999353,-0.05575151520596449,0.012971138345947719
ZFYVE26,-0.021423292724784593,0.22203809532664642,0.3547753284988336,-0.055759301934367185,0.012963328649141058
ZNF589,-0.021434188252740113,0.22180300652828167,0.35467818767481946,-0.05577016857029788,0.01295242994603149
RP11-175O19.4,-0.021462957726024585,0.2211831148119794,0.35405452949209115,-0.05579886171554081,0.012923652049532285
CTSO,-0.021478705961581093,0.22084431589368003,0.3537274974423742,-0.05581456814557009,0.012907899179033221
ANKAR,-0.02148322613654062,0.22074714004337892,0.3537274974423742,-0.05581907631805939,0.012903377670565458
ZNF639,-0.02149773507324258,0.2204354303316748,0.353503159617259,-0.05583354671956327,0.012888864444044348
SLC27A4,-0.021551975262903467,0.21927292981355795,0.3518534505245011,-0.05588764272153511,0.012834608089005353
ALKBH1,-0.021560106850978304,0.21909902978074658,0.35178904049045395,-0.055895752675884335,0.012826474059993627
ZNF12,-0.02157379915764101,0.21880643334401528,0.3515338544256324,-0.055909408544541225,0.01281277763289648
PPM1F,-0.02157541435493703,0.21877193604418288,0.3515338544256324,-0.055911019442622494,0.012811161948687274
DRAXIN,-0.02159139435559196,0.21843084640116606,0.3513597101131906,-0.05592695689924031,0.012795177121066887
FAM13A-AS1,-0.02159545665682197,0.21834419837233443,0.3513597101131906,-0.055931008382494006,0.012791113589964521
SGPP1,-0.021625934161290813,0.21769490682518577,0.3506047795163739,-0.05596140468879206,0.01276062682212506
SUSD1,-0.021650337112770836,0.21717602832989003,0.3499834280071144,-0.055985742580043525,0.012736216407493983
TTLL4,-0.021656117263646763,0.21705325566680278,0.3499834280071144,-0.05599150731459591,0.012730434482871537
SEMA4B,-0.02166528847857574,0.216858557887891,0.3499006179418119,-0.05600065406414783,0.012721260448866314
SMARCD2,-0.02168094869664676,0.21652639395836482,0.34957913818937963,-0.05601627249328182,0.012705595403727168
SLC2A13,-0.02168306640857497,0.2164815039456065,0.34957913818937963,-0.05601838455285391,0.012703477037744887
GBP5,-0.021685469472744644,0.21643057331222992,0.34957913818937963,-0.056020781202665494,0.012701073231016416
DOPEY1,-0.02170592933026507,0.21599729538006351,0.3493683190956747,-0.056041186431863746,0.012680607035200533
RECQL5,-0.021706571517761553,0.2159837059008184,0.3493683190956747,-0.05604182690423956,0.012679964648293298
INPP5A,-0.021712006073628075,0.21586872863168183,0.3493683190956747,-0.056047246944648105,0.012674528403763074
TAOK2,-0.021725525160192934,0.21558290047346884,0.3493425928806057,-0.056060729913553056,0.012661005107633903
IRF9,-0.021739063234911052,0.21529694397592858,0.3490943049671345,-0.05607423180733305,0.01264746280483323
SCRG1,-0.02174235238033398,0.21522751061995793,0.3490943049671345,-0.056077512160513356,0.012644172630271035
PSD4,-0.02175190086346084,0.21502603495861483,0.34908547650688704,-0.056087035115309186,0.01263462115530508
RP11-293M10.5,-0.021757552834811008,0.21490684080222655,0.34908547650688704,-0.05609267197289751,0.012628967410058548
OSGIN2,-0.02177208074120471,0.21460068087583395,0.3488255813989143,-0.05610716102062199,0.012614434933927674
TRAF6,-0.021791153559687183,0.21419921910723172,0.34838834029191057,-0.05612618280192867,0.01259535609405651
RP11-499P20.2,-0.02182381441331741,0.21351300185895028,0.34748712555014805,-0.056158756200115637,0.012562684871075997
RP11-134P9.3,-0.021861088264326697,0.21273180255655122,0.3464301180951887,-0.05619593015422778,0.01252539909644842
PHLDB1,-0.02186892261397644,0.21256787000137622,0.34637763203446065,-0.05620374349508789,0.01251756222848881
RP2,-0.021876878762100795,0.21240148217083432,0.34632107756310865,-0.056211678303500726,0.01250960351857964
TSPYL1,-0.021878022669953107,0.2123775672286331,0.34632107756310865,-0.05621281914284544,0.012508459242044405
JRKL,-0.02188413389343263,0.21224983676093867,0.34632107756310865,-0.05621891397158375,0.01250234604738411
AC090186.1,-0.021907804666440107,0.21175561824298728,0.34591135153978664,-0.05624252121822971,0.012478667615086302
AGER,-0.021912141032258338,0.21166517006927055,0.34591135153978664,-0.05624684594217928,0.012474329841945278
GPR157,-0.02191348449802285,0.21163715364439706,0.34591135153978664,-0.05624818580087137,0.012472985939910208
DHX57,-0.021931895865322154,0.21125347575059794,0.3457353087890931,-0.05626654772301376,0.012454568581275867
SNORD3A,-0.021934925822342466,0.21119038211132846,0.3457353087890931,-0.05626956954062348,0.01245153763602634
ITPKC,-0.021952667260669644,0.21082122049519814,0.34546308138953885,-0.056287263307283064,0.012433790398595742
PAFAH2,-0.0219603483373654,0.21066153840038615,0.34546308138953885,-0.056294923738052886,0.012426106804483836
GCLM,-0.021974476633569114,0.21036805328022368,0.34546308138953885,-0.056309014048326875,0.012411973867231337
SLBP,-0.021975035911766902,0.2103564415597502,0.34546308138953885,-0.05630957182254443,0.01241141440503179
FAM184B,-0.021985060120185185,0.2101483977875651,0.34546308138953885,-0.05631956907077702,0.012401386895011591
RP11-598F7.3,-0.02198813931619809,0.21008452162840863,0.34546308138953885,-0.056322639983886286,0.01239830668343734
MAN2A2,-0.021995676430286888,0.20992822777550846,0.34546308138953885,-0.05633015682072404,0.012390767080750566
RIN2,-0.022001768756414797,0.20980195535399426,0.34546308138953885,-0.056336232753698604,0.012384672740205951
RP11-67L2.2,-0.02200428710326381,0.20974977496736424,0.34546308138953885,-0.056338744323469185,0.012382153559923803
HCFC2,-0.022037909809106544,0.20905400874557167,0.3451425254242646,-0.05637227650621638,0.012348519685011066
ZNF559,-0.022048172725672374,0.208841967923593,0.3450090299240261,-0.056382511776293116,0.012338253343724133
CTA-445C9.15,-0.022074673818187226,0.208295152622459,0.3443219681942597,-0.05640894144615615,0.012311743374301534
PAQR4,-0.022075923823410035,0.20826938604519007,0.3443219681942597,-0.056410188081322366,0.012310492949178367
NBEAL2,-0.022088784791124243,0.20800441475900144,0.3442741414828029,-0.056423014369213015,0.012297627654976575
SCYL3,-0.022101789505595205,0.20773673039198182,0.34404760763911346,-0.05643598400472111,0.012284618554084676
ABCD1,-0.022118866035898695,0.20738561257144272,0.3436825211486417,-0.05645301445513337,0.01226753624628012
ZNF468,-0.022177991199446984,0.20617323937470544,0.34232046689108286,-0.056511979918977585,0.01220839092386583
PCED1A,-0.022225228797176512,0.2052083263672423,0.34093360603022566,-0.05655908975372515,0.01216113704745185
TMPO-AS1,-0.02223061665162222,0.205098478515791,0.34093360603022566,-0.056564463025990074,0.01215574732652409
KBTBD7,-0.022232374964927956,0.20506263918201217,0.34093360603022566,-0.056566216580005824,0.012153988403664
ASB7,-0.022238850610078957,0.20493068669342862,0.34093360603022566,-0.056572674695468096,0.012147510511766511
GMEB2,-0.022246081644768937,0.20478341475993334,0.34093360603022566,-0.056579886152220774,0.012140276964834126
RP11-102N12.3,-0.022247122971811258,0.20476221275661166,0.34093360603022566,-0.05658092465958786,0.012139235275712267
C2CD3,-0.02226267209653697,0.20444581358605218,0.34093360603022566,-0.056596431672006134,0.012123680735526705
ARMC7,-0.022269013463217836,0.2043168792614305,0.34093360603022566,-0.056602755859358124,0.012117337155492897
FMO5,-0.022324416864324053,0.20319291665316697,0.3395154833531316,-0.05665800905051009,0.01206191429898189
NYAP2,-0.02233838309249442,0.20291029679337902,0.339258792477169,-0.05667193738018899,0.012047943133101419
KDM1B,-0.022380696178824683,0.20205579831767106,0.338045006091269,-0.05671413556495297,0.012005615005174683
PEX6,-0.02238538922394178,0.2019611855959922,0.338045006091269,-0.05671881585850663,0.012000920284166133
SMCR5,-0.022390883954393852,0.20185045176071703,0.338045006091269,-0.056724295657202876,0.011995423589613348
BPI,-0.02239908293400709,0.2016853021759768,0.338045006091269,-0.0567324723525027,0.011987221675396923
CH25H,-0.022449091128390358,0.20068013358030334,0.3365999689516568,-0.056782344528026565,0.011937195481752759
PPP6R2,-0.02245272659770766,0.2006072030840763,0.3365999689516568,-0.05678597010243581,0.01193355869722288
LOXL3,-0.02245886244849914,0.20048415673663744,0.3365999689516568,-0.05679208925080429,0.01192742062458631
GNPDA2,-0.022471381073784283,0.20023328308335686,0.3364942712519032,-0.056804573791091495,0.011914897458160626
PARP10,-0.022484129762765648,0.19997803443186102,0.336280198565086,-0.05681728775763557,0.011902144133496642
TRIB3,-0.022511183162780144,0.19943716991610483,0.3358001004349268,-0.05684426743789345,0.01187508085925688
SPAST,-0.022524078569596883,0.19917973499645492,0.3355814881746806,-0.05685712768744049,0.011862180728013573
CPOX,-0.022526935762507277,0.19912272884375237,0.3355814881746806,-0.056859977089128315,0.011859322486778493
DHX32,-0.022533410447620337,0.19899359129447203,0.3355814881746806,-0.05686643411648142,0.011852845423977298
PIP5K1B,-0.02254562414571075,0.19875015572954102,0.335502509350894,-0.05687861449755757,0.011840627232814616
CMTM4,-0.022571044456683773,0.1982441922503475,0.3348633433644277,-0.05690396543321707,0.011815197537506834
PLBD1,-0.022578932697197247,0.19808737701446544,0.33481349713884584,-0.05691183213670204,0.01180730637587409
ZNF513,-0.022604661196896057,0.19757653440199252,0.33416481381173013,-0.05693749036101439,0.011781568318806121
ARRDC2,-0.02261275219508067,0.19741608591587267,0.33410830499275745,-0.056945559249895986,0.011773474305639813
MOB3C,-0.022630788474064183,0.19705876066576,0.33371831329745577,-0.05696354622715412,0.011755431289505545
ZNF276,-0.022673594084522988,0.1962126131862345,0.33271384440992696,-0.05700623474031215,0.011712609600091857
SLC9A6,-0.022695259768964547,0.19578535843316125,0.33220354366400906,-0.057027841109131845,0.011690935729354307
