"","Sunitinib_5","Pazopanib_199","Axitinib_1021","Cabozantinib_249","Temsirolimus_1016"
"TCGA-B8-4146-01",5.68970405990606,32.0346220596349,12.1973319710814,21.247078559359,0.0623895413950767
"TCGA-CJ-5679-01",32.6710792283082,30.4255519515846,8.58235312784597,31.4157549776461,0.0882479661169081
"TCGA-B0-5709-01",9.03565531133397,26.0215241107009,5.20818491134121,10.9869828848464,0.100013331954633
"TCGA-B2-4102-01",11.4694960592427,27.7201327310507,8.54535353499363,11.1851700051429,0.137790527008384
"TCGA-B8-5162-01",5.07634013714422,19.5086829652623,3.9586346275125,7.27517191165997,0.0477883780577761
"TCGA-B8-5550-01",17.5876501641905,27.3122646048421,5.91657910948319,18.1865546096004,0.095587901576621
"TCGA-B0-5702-01",51.6246362405363,34.1847499480269,17.711599627769,28.4589600197631,0.394772419484191
"TCGA-CJ-4912-01",22.3021773775189,26.4718995963743,10.9065446345164,13.5752455231643,0.216245096977637
"TCGA-BP-4349-01",18.7434040160258,24.6438475064547,7.52151968728679,15.6858594029912,0.130007878681406
"TCGA-B0-5696-01",22.5610559489874,24.6972366893805,9.8477668181019,26.4857191796777,0.102855474782546
"TCGA-BP-4781-01",15.1225736887692,28.5617627889274,7.27020677975149,17.5937636497227,0.195268098859506
"TCGA-BP-4163-01",12.095922686692,24.8708467863755,8.4245241655346,10.3147384232218,0.238435114283492
"TCGA-CW-6097-01",8.90682562725863,26.1184720815384,4.86416018070828,10.7136385349711,0.0963833543712431
"TCGA-BP-4962-01",21.9715939577484,37.3333164261543,12.1367660308646,23.160264562925,0.156352320679907
"TCGA-B0-4697-01",9.4359242490071,26.7436983031155,5.93840906624692,7.99183226091739,0.0425750055227181
"TCGA-B8-5549-01",10.3365116496603,23.8162655065555,9.81157549891648,16.6949909900253,0.193477237768462
"TCGA-BP-4998-01",9.14159711290316,22.4833021290305,7.70332133967896,11.6178496421316,0.16289204961919
"TCGA-B0-5690-01",10.404577901445,18.3631599644502,4.31874974962974,11.9153364495468,0.0868762569838321
"TCGA-G6-A8L8-01",32.6403566534974,33.0511061133564,13.2241835100678,17.3623368729837,0.258160032048955
"TCGA-B0-5104-01",13.4263083072661,22.1124629874297,7.37934811820904,18.6899210213348,0.144275931297468
"TCGA-A3-3313-01",17.5436631873293,44.4770374478875,6.10933444252227,22.3727892186578,0.194040557545917
"TCGA-B2-5633-01",11.7309140980801,24.8431293719694,8.12569849104702,10.6574517164852,0.159891029529387
"TCGA-CJ-4872-01",13.458101564257,21.4622065699053,5.46910359034445,14.8596673861843,0.074965599476372
"TCGA-CJ-5684-01",15.852351721015,25.6606555555451,8.4513962799681,17.4913820109103,0.112922626864511
"TCGA-CJ-4886-01",12.2375724737803,24.141595037626,7.33384156949607,15.1356266208026,0.0970437500601607
"TCGA-BP-5009-01",13.1779678927015,20.5924270937185,8.04417859700112,12.374692279851,0.107326597781986
"TCGA-BP-4969-01",33.1217110698903,39.0172917289937,10.9885686690523,25.3945203326877,0.118948519473807
"TCGA-CZ-5461-01",11.9808228685056,18.8455323543053,6.77932162061561,15.1324399110274,0.110940357192516
"TCGA-CW-5587-01",10.2917688694499,30.3620350708678,8.70300408545672,15.4327871979784,0.0935112509646605
