,4.0_1_corr,4.0_1_pval,4.0_1_qval,4.0_1_ci_low,4.0_1_ci_high
GADD45G,-0.001366522647013068,0.937193621891289,0.9620683940570218,-0.035341884099320924,0.032611993927176106
MAN1A1,-0.0013977021349382988,0.9357636535679006,0.9613509409701478,-0.03537302466770818,0.032580847508790575
RP11-70C1.1,-0.0014041043686828117,0.9354700567898955,0.9613509409701478,-0.035379418901752856,0.032574452057206375
IL10RB-AS1,-0.0014407789995725582,0.9337883837834929,0.9608229457553155,-0.035416047653460084,0.03253781622369975
RP4-635E18.8,-0.0014409966912870627,0.9337784026544721,0.9608229457553155,-0.035416265072574366,0.0325375987620045
CPT2,-0.0014736470300141225,0.9322815087191987,0.9607760062427478,-0.035448874489134016,0.03250498288612828
PTBP2,-0.0014936408642044262,0.9313649852206566,0.9602077268249026,-0.03546884322841852,0.03248501011995926
CALCRL,-0.001501993750202268,0.9309821132270059,0.9602077268249026,-0.03547718562240543,0.032476666027576984
RP11-229P13.20,-0.0015084877766626803,0.9306844569709725,0.9602077268249026,-0.035483671488485774,0.032470178834519546
TCL1A,-0.0015235000626261433,0.929996400100249,0.9602077268249026,-0.03549866489908667,0.03245518233442229
TJP2,-0.001525684678031566,0.9298962771479264,0.9602077268249026,-0.03550084676643991,0.03245300001492989
CPEB2,-0.0015388922889103575,0.929290983753557,0.9602077268249026,-0.03551403775641867,0.03243980627763774
CTD-2292M16.8,-0.001609718809527806,0.9260457715561118,0.9588584170049503,-0.035584774944609376,0.03236905395284708
CITED2,-0.0016348584449146426,0.9248941872167078,0.9582419034518178,-0.035609882789888234,0.0323439405711295
MON1B,-0.0016473423915966945,0.9243223868743686,0.958205706535116,-0.03562235093416613,0.03233146964566287
ACOX1,-0.0016599454750997615,0.9237451693629569,0.958205706535116,-0.03563493805373107,0.03231887969690727
TBC1D10B,-0.0016709976352988205,0.9232390166948639,0.958205706535116,-0.035645976205627594,0.03230783904623208
MS4A14,-0.0016748668298589764,0.9230618276113602,0.958205706535116,-0.03564984049413333,0.03230397387902292
TMEM30A,-0.0017189750395698454,0.9210421717353331,0.9576322804954306,-0.035693892703788456,0.03225991150864886
IFI27,-0.001737469136255221,0.9201955024515306,0.9573236437687996,-0.03571236328096894,0.032241436592604
PALB2,-0.0017540135422811176,0.9194381675910895,0.9569142781023211,-0.035728886627300865,0.032224909325474
RP11-690G19.3,-0.001763560389728283,0.9190011853656924,0.9568381304480487,-0.03573842131392951,0.03221537235946594
RP11-504P24.8,-0.0017647095325670841,0.9189485879732153,0.9568381304480487,-0.03573956899256778,0.03221422440562718
VPS37B,-0.0018221161657255367,0.9163214860527685,0.9558770325192796,-0.03579690236599531,0.03215687705610754
MBOAT1,-0.0018347752885467643,0.9157422880071561,0.9558770325192796,-0.035809545303724225,0.0321442309762129
PPP2CB,-0.0019340462163997365,0.911201878322337,0.9528671729573543,-0.03590868893350482,0.032045061951851084
NPLOC4,-0.002030795274797162,0.9067795980291283,0.9493751364715795,-0.03600531328420368,0.03194841156444968
YTHDF3,-0.0020602042626050076,0.9054359152166025,0.9483458610193806,-0.03603468423849534,0.03191903244390346
MICAL2,-0.0020729797147860576,0.9048522948732706,0.9481121655445026,-0.036047443150387895,0.03190626994795791
RIN3,-0.002182754427463649,0.8998396113363838,0.943988104433462,-0.0361570752820496,0.03179660610673703
TTLL4,-0.002263228296888212,0.8961674263637835,0.9416381667346188,-0.036237444108419684,0.0317162129954814
SOAT1,-0.002277407788686047,0.8955206155764146,0.9413346198904758,-0.0362516050460978,0.03170204768770938
LMO2,-0.002300352586521029,0.8944741143581767,0.9406105240951639,-0.03627451979135087,0.0316791258130938
TMEM144,-0.002324944584016902,0.8933526889710174,0.9398070287975102,-0.036299079539134846,0.031654558344784485
CACTIN,-0.0023808122451890387,0.8908058500224505,0.9375027553257481,-0.03635487378346968,0.03159874625599095
BTG2,-0.0024344716238623946,0.8883607393182681,0.9360531828553866,-0.036408462447845846,0.03154514005357942
FAM212B,-0.0024980725028765313,0.8854639978426606,0.9337491236271842,-0.036471979258248875,0.03148160194965421
NLRX1,-0.0025059432042790317,0.8851056274054727,0.9337491236271842,-0.03647983953695207,0.031473738997664494
WWP2,-0.002546640375403549,0.8832529715312998,0.9332885958727676,-0.036520482748182675,0.031433081829464166
MAP2K2,-0.0026276278819873287,0.8795680878712824,0.9313414254157382,-0.03660136254002973,0.03135217359429124
C4orf32,-0.0026607758657280394,0.8780606210307639,0.9304187886023002,-0.036634466308033596,0.03131905792770751
SLC27A3,-0.0027068107623760863,0.8759678315218976,0.9293244844302504,-0.03668043967555554,0.031273067788386795
C11orf71,-0.002749842749413678,0.8740123402760165,0.9286220333808317,-0.036723414017044875,0.031230077508994182
BAP1,-0.002851048367262908,0.8694163310968145,0.9253601581483699,-0.036824483564815116,0.03112896948653125
LPL,-0.0028811835753992493,0.8680486574216956,0.9246528833613039,-0.036854578122137986,0.031098863204248657
RP11-16E12.1,-0.002945463349227283,0.8651326705052973,0.9222938481673821,-0.03691877098001947,0.031034644924558145
DNAJC5,-0.0029561141489192156,0.8646496838301114,0.9221527447174342,-0.036929407351147595,0.031024004287008695
TMEM8A,-0.00297760836507446,0.8636751298652563,0.9214870553937623,-0.03695087242579701,0.031002530555462187
GUCY2D,-0.0029975003100626034,0.8627734079530046,0.9208985644952931,-0.03697073737368145,0.030982657540124286
DNAH1,-0.0030140721372055508,0.8620223266905412,0.9208443213631695,-0.03698728668924255,0.0309661014626142
SLC35A1,-0.003043327159390506,0.8606967124642241,0.9198018503782647,-0.03701650192519308,0.030936874198480173
CCDC159,-0.003065668374288606,0.8596846430770038,0.9196112377096847,-0.03703881271738515,0.030914554142470314
