,4.0_3_corr,4.0_3_pval,4.0_3_qval,4.0_3_ci_low,4.0_3_ci_high
SNIP1,0.03035240917410988,0.25936705133356097,0.5439877181999986,-0.022394976578038687,0.08293128105562013
DDX60L,0.030280762358971744,0.26049395797902575,0.5448487846119084,-0.022466653222366018,0.08286006111743374
SPINT1,0.030260439716480687,0.26081422033553303,0.5448487846119084,-0.022486984227196652,0.0828398594609511
MOSPD2,0.03022378479120963,0.26139254876697005,0.545291895421026,-0.022523654124888274,0.08280342264278232
CTC-378H22.1,0.03019659800786086,0.26182206358408455,0.545291895421026,-0.022550851921537874,0.08277639753763169
RAB12,0.03011075062158517,0.2631815332787626,0.5476176321904893,-0.022636733571867008,0.08269106017305335
C16orf70,0.030059755259314574,0.2639913894750332,0.548796439380819,-0.022687748919219257,0.08264036741056542
NLRP12,0.029944313003583516,0.2658310604699361,0.550766444843476,-0.022803235401973456,0.08252560916881935
RAPGEF6,0.029936724974646896,0.26595229014702093,0.550766444843476,-0.022810826288650013,0.08251806605133744
MT1E,0.029891171404562017,0.26668087285152975,0.5514062422138633,-0.022856396886886045,0.08247278197364674
C18orf32,0.029775622537230848,0.26853510461277186,0.5542265792124741,-0.022971987963812526,0.08235791571310337
PICALM,0.029706456119110342,0.26964925012133767,0.5548497077445247,-0.023041178973432178,0.08228915722828498
RAP1GAP2,0.02967346017162786,0.27018186915628983,0.5548497077445247,-0.023074186474298285,0.0822563557096557
STXBP5,0.029669463445910885,0.2702464329958111,0.5548497077445247,-0.023078184591642598,0.08225238252693783
SIRPB1,0.029602790490101973,0.2713250382814568,0.5560603176797358,-0.023144880513592793,0.08218610206643434
CLMN,0.02959379134707734,0.27147084763436113,0.5560603176797358,-0.023153882720494654,0.08217715586460404
RP11-334C17.5,0.029481448697747856,0.27329559938124093,0.5587130686544772,-0.023266262898444617,0.08206547340432109
NLRC4,0.02943444741166174,0.27406150792299744,0.5591876108863644,-0.023313279490022112,0.08201874793256853
RAP2B,0.029358980627717548,0.27529433643739676,0.5612672739778733,-0.023388770360869435,0.08194372352146485
RBP7,0.02930829048448909,0.27612453148230576,0.5619944108879746,-0.023439476345269775,0.08189333018023089
ABAT,0.029281430088758536,0.2765651371151149,0.5619944108879746,-0.02346634502513578,0.08186662694906621
TP73-AS1,0.029278202436997334,0.2766181142282378,0.5619944108879746,-0.023469573667223066,0.08186341817774183
PHC2,0.02925428480090567,0.2770109019649366,0.5619944108879746,-0.02349349860757061,0.08183964041602491
PEX6,0.029252027986429414,0.27704798411875975,0.5619944108879746,-0.02349575610814059,0.08183739679669005
APOL1,0.029245946399674504,0.2771479286570834,0.5619944108879746,-0.02350183954107949,0.08183135076509933
AC025335.1,0.029098240037208015,0.2795828626473704,0.5660583690580042,-0.023649589543115707,0.08168450675911061
SH2D3C,0.029052446663891205,0.2803407047590786,0.5666753097963536,-0.023695395978067413,0.08163898027835563
MBOAT1,0.029040751897929075,0.2805344665316043,0.5666753097963536,-0.023707094044222363,0.0816273536365542
MARCH2,0.029011091275476252,0.2810262982665557,0.5672328047960893,-0.023736762971950282,0.08159786572849484
NFKB1,0.028954203594993438,0.2819712432241114,0.5683582598455239,-0.023793666321564037,0.08154130904848234
FBXL20,0.028951486658334635,0.2820164272597272,0.5683582598455239,-0.0237963839980237,0.08153860791182206
SDS,0.028877340993570737,0.28325140033945595,0.5695368631156008,-0.023870549551134577,0.0814648931335086
ANKAR,0.02883678375041441,0.2839284689381145,0.5704617862151109,-0.023911117427444784,0.08142457133928913
FAM151B,0.028782127553141086,0.2848426370154451,0.5718613063992283,-0.02396578767948567,0.08137023216799133
NYAP2,0.028733054412960493,0.28566511613482104,0.5730747520628319,-0.024014873169963185,0.08132144340364983
RP11-597D13.9,0.02871586716575161,0.2859535576880592,0.5732158273106175,-0.02403206468257167,0.08130435569589328
BLVRB,0.028590151168620348,0.28806933617748254,0.5765774679927069,-0.024157810930298347,0.08117936683930246
SLC24A4,0.028434028898359286,0.29071148725275686,0.5796744728083557,-0.02431396844429498,0.08102414527676824
AC002117.1,0.028409213983070523,0.29113293954878483,0.5796744728083557,-0.024338788724332847,0.08099947328986679
PLEKHF2,0.02840505078780561,0.29120368671609986,0.5796744728083557,-0.02434295281327094,0.08099533406736659
LIPA,0.028372818664985006,0.29175181320367727,0.5799725908466443,-0.0243751917931103,0.08096328748413215
SLC23A2,0.02830965257726177,0.29282799698718187,0.5816719395935858,-0.024438371000524057,0.08090048468758435
RP11-793H13.11,0.028292109927440193,0.293127349112525,0.5818267926493321,-0.02445591721922175,0.08088304285783922
MBD2,0.0281872933380732,0.2949202380116084,0.5836222782338154,-0.024560754455288252,0.08077882799299918
TAF10,0.028067641466934863,0.29697583456448395,0.5867777611235798,-0.024680428477262005,0.0806598616063225
ZSWIM4,0.028055519092628118,0.2971846271139592,0.5867777611235798,-0.024692553011409303,0.08064780859738961
MOB3A,0.02794302578027589,0.2991268557326703,0.5893147186268695,-0.024805065626513138,0.08053595824879992
RNF44,0.027933064976891735,0.299299238512471,0.5893147186268695,-0.024815028074673357,0.08052605431328373
SNAPC4,0.027904064467745116,0.29980150138150363,0.5893298249791493,-0.024844033312868167,0.08049721931369123
AGTRAP,0.02767623552046714,0.3037668126215519,0.5953014046006252,-0.025071896322372385,0.08027068755262645
PLCB2,0.027648083841617332,0.3042591904748261,0.5958083938598497,-0.025100051829654697,0.08024269578342046
EHBP1L1,0.027411026094174583,0.30842635465706425,0.6014864803955925,-0.025337138496082788,0.08000698130186364
LIPN,0.027405438558006475,0.30852502875694776,0.6014864803955925,-0.025342726642303876,0.08000142535599614
PTGS2,0.02733181667995202,0.3098271143263872,0.6035772101184177,-0.02541635625060419,0.07992821940936573
ATXN7L3,0.02731578212559307,0.31011118336088705,0.6036831036091934,-0.025432392412684753,0.07991227536798699
FAM8A1,0.02724623836524944,0.31134521136643756,0.6044723621555803,-0.025501942831715082,0.07984312386166163
ZBTB11,0.027241091233318776,0.31143667365245653,0.6044723621555803,-0.025507090436178406,0.07983800574144752
PALB2,0.02721842270318876,0.3118396940574367,0.6048079084744972,-0.025529761014106228,0.07981546494907771
WWP1,0.02718289118071396,0.31247209413834487,0.6055050656414074,-0.02556529563720733,0.07978013353942662
SESN2,0.027170678328602774,0.3126896566242734,0.6055050656414074,-0.025577509524279438,0.07976798943933515
TFEB,0.027122384110116884,0.3135509563650194,0.6063369487323554,-0.025625807681126517,0.07971996693929294
HK3,0.027107438072588363,0.31381782599234664,0.6064067990499169,-0.025640754887596533,0.07970510494339501
PRKAB1,0.026993048302945043,0.3158652576676573,0.6097737406720992,-0.025755152822731244,0.0795913576135332
LILRB5,0.026984183554485827,0.3160242902570012,0.6097737406720992,-0.02576401814630343,0.07958254259439204
MAP2K3,0.02684759427047218,0.31848132076675983,0.6140637644717863,-0.025900615242941155,0.07944671850676736
CYB5D1,0.026785865914126614,0.3195958064164107,0.6157608352363103,-0.02596234648378599,0.07938533532240198
ZFYVE16,0.026642779497627854,0.32218897111636446,0.6189419708288054,-0.026105438039537313,0.07924304748105328
ZDHHC7,0.026629240557530947,0.3224350462544485,0.618942119960398,-0.026118977353975836,0.07922958399171659
TMEM38A,0.026616864901067863,0.32266008536748303,0.618942119960398,-0.026131353335687262,0.07921727728639727
MAML3,0.026595417262213775,0.32305033173453124,0.6192387102832589,-0.026152801499919963,0.07919594910539196
JMY,0.02646986141444855,0.32534102079075755,0.6227211963860967,-0.026278359448996973,0.07907109160536555
ZNF765,0.02639842194023566,0.32664908789175107,0.6229563156600303,-0.026349799375957484,0.07900004874431538
XAF1,0.02634507643439476,0.327628073701948,0.624370252131051,-0.026403144868499363,0.07894699905023189
ATP6V0A1,0.026320922832297117,0.3280719604162672,0.624472492779566,-0.026427298365768608,0.07892297928681886
GPNMB,0.026143537024026532,0.33134382666242623,0.6273570435654583,-0.026604681517129258,0.07874657452814049
ITPKC,0.026103478357648095,0.33208561164135186,0.62785682546293,-0.02664473912373165,0.07870673695416211
ACVR1B,0.02602398016143099,0.33356088723966293,0.6298283314048693,-0.026724234715101484,0.07862767702804513
PPM1M,0.025985772853110798,0.3342714134709063,0.63062643778289,-0.026762440534144172,0.0785896801195293
NAPRT1,0.02588615690585705,0.33612851021554435,0.6323161953088408,-0.026862051873823074,0.07849061201811783
SIDT1,0.025745318714228995,0.33876538513872934,0.6354571250139762,-0.02700288176378133,0.07835054660449044
TRIM4,0.025711416042601947,0.339402109993311,0.6357049196460232,-0.027036782124346185,0.07831682964640505
C2,0.025664309716712113,0.34028808369291985,0.6357049196460232,-0.027083885037705056,0.07826998116183626
HCFC2,0.025652055588454275,0.34051880114060706,0.6357049196460232,-0.027096138239843078,0.07825779406972855
ITPRIP,0.025634918256629478,0.3408416260323994,0.6357049196460232,-0.027113274249910075,0.07824075046122624
GPX8,0.02563368680408172,0.3408648310839517,0.6357049196460232,-0.02711450560628523,0.07823952574225466
DDX26B,0.025625007107764223,0.3410284168338965,0.6357049196460232,-0.0271231846202052,0.07823089350196832
XRN1,0.025569116186669672,0.3420829919380215,0.6365287670237783,-0.0271790709566837,0.07817530797420601
NEK6,0.025429989845599042,0.34471712514615804,0.638419030926077,-0.02731818445353574,0.07803694041230072
SFXN3,0.025406144896128916,0.3451698844846588,0.6387039317872039,-0.027342026996532227,0.0780132253070104
METRNL,0.025291797170070966,0.3473463362638367,0.6410296149588223,-0.02745636234844272,0.07789949941743599
CHST13,0.025262986941592867,0.34789607143420065,0.6412870817254596,-0.027485169241549284,0.07787084564645971
CCL3L1,0.025258911091270583,0.3479738883335256,0.6412870817254596,-0.027489244612934775,0.077866791923528
HPSE,0.025206413622319374,0.3489771675204093,0.6426853512569276,-0.027541735756378485,0.07781457930267864
PYROXD2,0.025108475935774876,0.35085375304096955,0.6456888396300196,-0.027639660864698802,0.07771717224873854
RP11-488L18.10,0.025060842296594193,0.35176876649375666,0.6460975172400554,-0.027687288020305602,0.07766979632859267
ZNF600,0.02505414032378024,0.35189762834111793,0.6460975172400554,-0.02769398906167364,0.07766313059734671
RPH3A,0.025045738012310265,0.3520592255280667,0.6460975172400554,-0.027702390198685603,0.07765477371554617
BCL2L11,0.024930642785836708,0.3542775119106103,0.6492617163884825,-0.02781746858726051,0.07754030004244092
GOLPH3,0.024894127053991442,0.3549831356719302,0.6496488026085184,-0.027853978684861686,0.07750398121810245
ANKRD37,0.024856979798669954,0.3557018711573595,0.650511146417217,-0.027891120064091644,0.07746703413244302
KDM6B,0.024778149619345585,0.35723013322261943,0.6522592806083017,-0.027969937291293462,0.07738862825440368
RP11-260M2.1,0.02465523002482383,0.359621371208645,0.6541626586805783,-0.028092835380940605,0.07726636897276844
SELK,0.024551114054641034,0.36165464421203,0.6554866721611657,-0.028196931888563342,0.07716281106640963
TPGS1,0.024518754589420457,0.36228805267973063,0.6554866721611657,-0.028229285071732568,0.07713062481737185
DLD,0.02451272728404496,0.3624061085709134,0.6554866721611657,-0.028235311194797864,0.07712462976329568
RNF11,0.024505555794039468,0.3625466067689642,0.6554866721611657,-0.028242481273056157,0.07711749664201106
SLC9A6,0.024431695673595648,0.36399559748143095,0.6565411325883326,-0.028316326537906097,0.07704403137269132
SLC16A5,0.024272874504943056,0.36712358358351005,0.6603701421337881,-0.02847511381258141,0.07688605731603214
FAM174A,0.024177742534051912,0.36900519593763825,0.6623945730355966,-0.028570224206572906,0.07679143148998502
TP53INP1,0.024160519325833043,0.3693464924888372,0.6625546636591565,-0.02858744340628287,0.07677429981564393
PTPRJ,0.02411789330142677,0.3701920157776747,0.6631660650741166,-0.028630059375345015,0.07673190019647026
