TF,fdr,nes,es,tag %,gene %,lead_genes
ZNF276 human tf ARCHS4 coexpression,1,0.874720611,0.305247084,34/91,35.14%,SPI1;ITGAX;CDC42SE1;IRF1;NCF1;LFNG;R3HDM4;SBNO2;YPEL3;GIMAP6;CSF2RB;ITGAL;FBRSL1;KDM2A;JAK3;PPP1R12C;HDAC10;RNF44;DOK3;IQSEC1;TNK2;NBEAL2;NADK;DNAH1;GIGYF1;MMP25;ITPKB;GIMAP8;ZBTB7B;SETD1B;CIC;PPP6R1;PBXIP1;REXO1
TBX15 human tf ARCHS4 coexpression,1,0.870305279,0.369966631,15/25,34.98%,SAMD4A;FABP3;PADI2;SYNPO2L;PDLIM5;FILIP1L;NEXN;TPM2;GBE1;FBXO32;PPP1R3B;ADSSL1;PDLIM3;SPEG;CAPN3
TRPS1 human tf ARCHS4 coexpression,1,0.869226821,0.373427569,21-Aug,27.48%,MGP;MAP3K1;TFRC;KDM2A;CLMN;ZNF217;KRT8;FBXO32
ZBTB47 human tf ARCHS4 coexpression,1,0.867922896,0.393991581,18-Nov,34.98%,CRYAB;SAMD4A;FABP3;CCDC9;MTRNR2L11;SYNPO2L;TPM2;ADSSL1;PDLIM3;SPEG;CAPN3
GZF1 human tf ARCHS4 coexpression,1,0.865787259,0.323433369,15/62,12.72%,CD83;NR4A3;RGS1;JUNB;THBD;BTG2;PPIF;TLE3;PPP1R15A;IER5;GRASP;NR4A2;GPR183;OTUD1;TNFAIP3
NEUROG3 human tf ARCHS4 coexpression,1,0.865130171,0.370115066,22-Nov,30.49%,PLTP;G0S2;FABP3;LPL;ACOX1;PNPLA2;ALDH1L1;GBE1;SREBF1;ZNF516;DGAT2
KLF2 human tf ARCHS4 coexpression,1,0.863848615,0.308567388,34/94,35.50%,SPI1;CSF3R;JUNB;ITGAX;CDC42SE1;NCF1;JUND;ZNF467;LFNG;RASSF3;R3HDM4;SBNO2;YPEL3;CSF2RB;ITGAL;CD300LB;JAK3;HDAC10;RNF44;DOK3;IQSEC1;NBEAL2;NADK;DNAH1;MMP25;ITPKB;GIMAP8;ZBTB7B;SETD1B;ATG2A;PBXIP1;TECPR1;REXO1;ZNF865
CREB3L4 human tf ARCHS4 coexpression,1,0.863180301,0.349841373,13/24,36.01%,MGP;PAQR7;SLC25A29;CCDC149;TMC4;HSPB1;ZNF217;MXD3;KRT8;SREBF1;SFXN2;SH3GLB2;STARD10
HOXB5 human tf ARCHS4 coexpression,1,0.862038303,0.327424375,24-Jun,27.02%,COL6A1;IGFBP5;MARCKSL1;FBRSL1;NR2C2;GSK3A
TIGD3 human tf ARCHS4 coexpression,1,0.8572314,0.308330161,18/100,16.96%,SPI1;APOBEC3A;FCGR3A;CSF3R;ITGAX;C5AR1;CDC42SE1;NCF1;ZNF467;TMEM154;LFNG;LILRA6;R3HDM4;SIGLEC14;CLEC12A;SBNO2;FFAR2;YPEL3
HOXA11 human tf ARCHS4 coexpression,1,0.856475663,0.320067036,Aug-41,18.74%,COL1A1;THBS2;COL6A1;ADAMTS2;TMUB1;KLHL15;COL6A2;SELM
PBX4 human tf ARCHS4 coexpression,1,0.855762389,0.330811112,13/35,30.39%,JUNB;PPP1R15A;FXYD6;R3HDM4;FAM110A;ITGAL;SLC44A2;EHD1;BATF;JAK3;PLK3;RELB;ERV3-1
GRHL2 human tf ARCHS4 coexpression,1,0.853351513,0.349331559,13/26,38.56%,KRT18;CD9;SULF2;ELF3;TMC4;CLMN;HSPB1;ZNF217;KRT8;SREBF1;SH3GLB2;STARD10;ELMO3
NHLH1 human tf ARCHS4 coexpression,1,0.85150789,0.387449046,15-May,28.19%,GPM6A;FAM110A;MARCKSL1;FSCN1;CDKN1C
ZBTB33 human tf ARCHS4 coexpression,1,0.847165374,0.378823449,17-Apr,17.42%,CTNNB1;PIK3R3;MAP3K1;KLHL15
ZNF75D human tf ARCHS4 coexpression,1,0.846033462,0.358729925,23-Jan,0.36%,CXCL13
MYSM1 human tf ARCHS4 coexpression,1,0.842403891,0.358505856,23-Jun,22.17%,DMXL2;MAP3K1;MDM4;NFKBIZ;KDM2A;NR2C2
HHEX human tf ARCHS4 coexpression,1,0.841951994,0.326217382,Jan-32,0.56%,SPI1
PPARG human tf ARCHS4 coexpression,1,0.841240601,0.334188182,31-Jul,20.53%,OLR1;G0S2;PPIF;MSR1;LPL;ACOX1;PNPLA2
THAP9 human tf ARCHS4 coexpression,1,0.840651693,0.362602517,15-Jun,26.97%,SNX29P2;THAP2;SS18;EIF4E;NAF1;MAK
PHOX2B human tf ARCHS4 coexpression,1,0.840347935,0.376137483,15-Jun,22.42%,GABARAP;RGS5;LRRC8B;KREMEN1;MARCKSL1;PRMT8
T human tf ARCHS4 coexpression,1,0.835823096,0.367804601,18-Apr,25.69%,DUSP4;HSF4;HSPE1;METTL12
LGR4 human tf ARCHS4 coexpression,1,0.833396354,0.357857587,18-May,22.88%,CTNNB1;SEPP1;PDLIM5;ACOX1;SERPINH1
SIX1 human tf ARCHS4 coexpression,1,0.832486264,0.373104375,19-Dec,34.98%,SAMD4A;FABP3;RRAD;PADI2;SYNPO2L;NEXN;TPM2;FBXO32;ADSSL1;PDLIM3;SPEG;CAPN3
ELK4 human tf ARCHS4 coexpression,1,0.832278351,0.331980757,Oct-33,26.66%,STAT1;NR4A1;RASSF3;MAP3K1;PDLIM5;KDM2A;NR2C2;MYH11;AAK1;ZNF217
MESP1 human tf ARCHS4 coexpression,1,0.832236647,0.317347112,Feb-33,3.22%,PLA1A;G0S2
NRF1 human tf ARCHS4 coexpression,1,0.830475933,0.37294806,19-Jul,33.45%,FCGR3A;SNX29P2;ARRB1;MBOAT1;RGL4;TNFAIP8L1;PPP6R1
NR5A2 human tf ARCHS4 coexpression,1,0.828436105,0.378779531,16-Jun,21.55%,SEPP1;CNKSR3;BCL2L15;ACOX1;ELF3;SLC35A3
MYOD1 human tf ARCHS4 coexpression,1,0.82614047,0.37507872,19-Dec,34.98%,SAMD4A;FABP3;RRAD;PADI2;SYNPO2L;NEXN;TPM2;FBXO32;ADSSL1;PDLIM3;SPEG;CAPN3
EMX1 human tf ARCHS4 coexpression,1,0.822856445,0.366214173,18-May,22.22%,SNX29P2;GPM6A;TWISTNB;NRGN;CA11
ZNF672 human tf ARCHS4 coexpression,1,0.822723402,0.294555361,Jul-66,15.37%,SPI1;TYMP;BCL3;PIM3;R3HDM4;SBNO2;TMUB1
NFYC human tf ARCHS4 coexpression,1,0.821738813,0.300173391,Dec-73,18.44%,SPI1;CSF3R;ITGAX;C5AR1;NCF1;ZNF467;LILRA6;R3HDM4;SIGLEC14;FFAR2;YPEL3;CSF2RB
SIX2 human tf ARCHS4 coexpression,1,0.820667345,0.332281616,28-May,11.64%,COL1A1;CCDC151;RRAD;ECE1;DNAAF1
ZNF33A human tf ARCHS4 coexpression,1,0.818222143,0.377275237,15-Sep,42.24%,TMEM154;MDM4;NEDD4;ZNF516;ERV3-1;MTRNR2L12;ZNF117;RALGAPA2;SOS2
CSDC2 human tf ARCHS4 coexpression,1,0.817927117,0.351736253,24-Jun,22.22%,CRYAB;FABP3;FXYD6;ATP6V0A1;CRIP2;CA11
NFIX human tf ARCHS4 coexpression,1,0.814104868,0.305214372,14/45,36.87%,CRYAB;COL6A1;SAMD4A;PACS2;ZER1;CAMKK2;TPM2;TNK2;BRSK1;SPEG;CIC;MAPK8IP1;CAPN3;MEF2D
SP6 human tf ARCHS4 coexpression,1,0.812571295,0.330021676,27-Jan,0.61%,IFI6
KLF11 human tf ARCHS4 coexpression,1,0.810932712,0.334613102,25-Jun,17.42%,HERC5;GRASP;OTUD1;KLHL18;MAFB;KLHL15
SP3 human tf ARCHS4 coexpression,1,0.808255986,0.315754843,15/37,33.55%,CTNNB1;TMEM154;DMXL2;RASSF3;MAP3K1;MBOAT1;KDM2A;NR2C2;ANKRD13A;PELI1;CHST15;ZNF217;DENND5A;KDM3B;PTPRJ
ZBTB2 human tf ARCHS4 coexpression,1,0.805776448,0.314834066,23-Nov,41.32%,STAT1;KLHL18;KLHL15;GIMAP6;KDM2A;ZNF217;VCPKMT;SRF;YRDC;SLC30A1;CNOT1
MYF5 human tf ARCHS4 coexpression,1,0.803528081,0.332240219,29-Dec,32.38%,MT2A;CDC42EP2;NNMT;CCBE1;NEXN;ANKRD13A;TPM2;GBE1;FBXO32;SPARC;CAV2;PDLIM3
ZNF516 human tf ARCHS4 coexpression,1,0.802540795,0.291457701,13/87,13.99%,SPI1;APOBEC3A;CSF3R;ITGAX;C5AR1;TLE3;NCF1;ZNF467;TMEM154;DMXL2;LILRA6;SIGLEC14;CLEC12A
SMARCA1 human tf ARCHS4 coexpression,1,0.802443809,0.333592936,23-Jun,22.88%,SDC2;CTNNB1;COL27A1;HSPG2;CALD1;SERPINH1
NKX2-5 human tf ARCHS4 coexpression,1,0.802225997,0.311410356,Jul-35,22.83%,SAMD4A;FABP3;RRAD;SYNPO2L;PDLIM5;CRIP2;NEXN
FLI1 human tf ARCHS4 coexpression,1,0.799682696,0.285848588,14/76,18.64%,SPI1;FCGR3A;CDC42SE1;IRF1;NCF1;TMEM154;RASSF3;R3HDM4;SIGLEC14;CLEC12A;YPEL3;GIMAP6;CSF2RB;ITGAL
NR2F2 human tf ARCHS4 coexpression,1,0.795661745,0.304409319,Dec-36,31.00%,COL6A1;ECE1;BEST1;IER5L;CALD1;MARCKSL1;BGN;SERPINH1;RAB13;PHF21A;TNRC18;SMTN
PBX2 human tf ARCHS4 coexpression,1,0.793252406,0.274404865,32/97,38.20%,SPI1;CSF3R;CDC42SE1;NCF1;R3HDM4;SBNO2;YPEL3;CSF2RB;BCL6;FOXO4;KDM2A;TFE3;PPP1R12C;CHST15;HDAC10;RNF44;DOK3;IQSEC1;XAB2;NBEAL2;NADK;GIGYF1;MMP25;ZBTB7B;CIC;PPP6R1;REXO1;ZNF865;NOP9;RASGRP4;PPP1R9B;ARHGAP27
ZBTB22 human tf ARCHS4 coexpression,1,0.793141183,0.273972165,30/81,39.79%,SPI1;BCL3;SBNO2;PNPLA2;EHD1;PLEKHO2;TFE3;PPP1R12C;HDAC10;GSK3A;MXD4;TNK2;XAB2;NBEAL2;NADK;TNRC18;FURIN;ZBTB7B;CIC;SH3GLB2;PPP6R1;PBXIP1;REXO1;ABCD1;ZNF865;DNAJC5;PPP1R9B;ARHGAP27;FAM129B;TRIM25
ZNF652 human tf ARCHS4 coexpression,1,0.791299213,0.322126917,23-Nov,36.62%,TMEM154;MDM4;FBXO48;CNKSR3;AAK1;RP11-111M22.2;PHF21A;ZNF516;C5AR2;SELK;NHSL2
BCL11B human tf ARCHS4 coexpression,1,0.790730042,0.290454649,20/50,34.73%,JUNB;CDC42SE1;MAF;TNFAIP3;TMEM154;MAP3K1;NFKBIZ;GIMAP6;ITGAL;KDM2A;AAK1;JAK3;RNF44;DNAH1;ITPKB;GIMAP8;SETD1B;PTPRJ;PBXIP1;TECPR1
IRX3 human tf ARCHS4 coexpression,1,0.788717638,0.309461044,17/46,36.01%,APBB3;MT-ND6;DNAAF1;HSF4;IER5L;SLC25A29;CRIP2;NEXN;TMC4;HSPB1;MXD4;SREBF1;TNRC18;SH3GLB2;CAPS;ZNF865;STARD10
ZBTB7C human tf ARCHS4 coexpression,1,0.786172954,0.350783951,22-Aug,26.71%,RRAD;DNAAF1;CD9;ELF3;LYPD3;TMC4;CLMN;DUOX1
CDX1 human tf ARCHS4 coexpression,1,0.785563591,0.334836046,19-May,20.02%,ADAMDEC1;SEPP1;GPR160;BCL2L15;ELF3
ZNF841 human tf ARCHS4 coexpression,1,0.785356604,0.348649036,22-May,16.91%,RND3;MDM4;FBXO48;CNKSR3;ZNF713
ZSCAN18 human tf ARCHS4 coexpression,1,0.785193501,0.339348334,21-Jul,34.83%,FXYD6;GPM6A;CA11;PHF21A;BRSK1;MAPK8IP1;PTPRN2
HBP1 human tf ARCHS4 coexpression,1,0.784665639,0.292682764,Oct-41,16.75%,MX2;RASGEF1B;CDC42SE1;IRF1;TMEM154;LILRA6;HPSE;MAP3K1;TNFSF10;APOL2
MYBL1 human tf ARCHS4 coexpression,1,0.784140608,0.297788367,Sep-42,18.64%,FCGR3A;MX2;CDC42SE1;SNX29P2;ZBP1;ECE1;MAP3K1;THAP2;ITGAL
ZNF189 human tf ARCHS4 coexpression,1,0.783529539,0.325081556,20-May,25.08%,RIN2;BTG2;SLC48A1;ACOX1;MAPK13
IRX1 human tf ARCHS4 coexpression,1,0.780967115,0.3348593,18-May,28.50%,COL1A2;MARCKSL1;NOTCH1;PHF21A;JAG1
ZNF341 human tf ARCHS4 coexpression,1,0.780344682,0.34077195,19-Oct,39.94%,NMNAT1;NXPE3;PLIN5;C5AR2;SELK;SIAH2;SLC24A4;RASGRP4;SPIDR;SULT1A2
RARB human tf ARCHS4 coexpression,1,0.779937957,0.376314094,15-Jun,29.01%,COL3A1;LUM;CALD1;NRP2;EIF4A3;SPARC
ZNF747 human tf ARCHS4 coexpression,1,0.776978506,0.356695599,15-Jul,32.28%,SLC16A10;ZNF713;RP11-111M22.2;TRAPPC5;PLIN5;C5AR2;SFXN2
RFX6 human tf ARCHS4 coexpression,1,0.776535292,0.325191682,24-Jun,14.25%,PLA1A;ZNF331;RIN2;BTG2;MAFB;GCH1
GLI2 human tf ARCHS4 coexpression,1,0.774731968,0.337378707,20-Jul,26.05%,COL1A1;CALD1;MARCKSL1;SERPINH1;RAB13;HSPE1;FSCN1
CUL4B human tf ARCHS4 coexpression,1,0.774639382,0.313122768,28-Jul,24.11%,FN1;COL1A2;ECE1;HSPG2;CALD1;SERPINH1;ANKRD13A
PLXNB1 human tf ARCHS4 coexpression,1,0.773206709,0.278864788,14/52,33.86%,A2M;COL27A1;PACS2;HSF4;SLC25A29;FBRSL1;TMC4;TNK2;SREBF1;TNRC18;GIGYF1;CIC;SH3GLB2;MAPK8IP1
IRF3 human tf ARCHS4 coexpression,1,0.771935704,0.268090832,28/94,35.50%,SPI1;TYMP;CDC42SE1;BCL3;LFNG;R3HDM4;SBNO2;YPEL3;ITGAL;CHKB;FBRSL1;JAK3;PPP1R12C;HDAC10;RNF44;TNK2;XAB2;NBEAL2;NADK;GIGYF1;ZBTB7B;CIC;FCHSD1;SH3GLB2;PPP6R1;PBXIP1;REXO1;ZNF865
PAX8 human tf ARCHS4 coexpression,1,0.771348417,0.318177589,24-Dec,39.17%,SDC2;CALR;IER5L;SLC25A29;ITGA3;TMC4;DUOX1;CAV2;VEGFA;FAM129B;RALGAPA2;ITPR3
HOXD3 human tf ARCHS4 coexpression,1,0.770498744,0.344775147,16-Jan,3.93%,COL3A1
PRDM8 human tf ARCHS4 coexpression,1,0.769525666,0.276745943,25/66,37.59%,SOCS3;PTGS2;BCL3;PACS2;PIM3;RNF19B;SBNO2;MECP2;FAM65A;NRGN;EHD1;CAMKK2;PPP1R12C;HDAC10;IQSEC1;TNK2;DENND5A;BRSK1;CIC;PPP6R1;REXO1;ZNF865;MEF2D;DNAJC5;PPP1R9B
SOX10 human tf ARCHS4 coexpression,1,0.768314219,0.292591338,14/41,37.79%,PMP22;THBS2;APOD;LMNA;NRP2;BRSK1;ITPKB;CIC;SH3GLB2;AATK;MAPK8IP1;ATP13A2;S100B;SLC6A8
HOXD8 human tf ARCHS4 coexpression,1,0.766342042,0.311282349,24-May,16.65%,COL3A1;COL6A1;TIMP3;DAB2;HSPG2
ATXN7 human tf ARCHS4 coexpression,1,0.765643649,0.281411583,20/53,33.55%,JUNB;CDC42SE1;IRF1;TNFAIP3;TMEM154;RASSF3;MAP3K1;MDM4;NFKBIZ;CSF2RB;ITGAL;KDM2A;NR2C2;JAK3;ZNF217;NBEAL2;DNAH1;GIMAP8;SETD1B;PTPRJ
ID2 human tf ARCHS4 coexpression,1,0.765139949,0.314611946,29-Apr,8.12%,CCL4L2;CCL4;CCL3;CCL3L1
GRHL1 human tf ARCHS4 coexpression,1,0.763160285,0.339500591,16-Jun,26.71%,MAP3K7CL;CD9;TINCR;LYPD3;NT5C3A;DUOX1
ZBTB39 human tf ARCHS4 coexpression,1,0.763067167,0.329704427,20-Jan,1.79%,CCL20
FOXE1 human tf ARCHS4 coexpression,1,0.761268197,0.296587167,31-Jul,22.93%,SDC2;PLVAP;CALR;HSPG2;CD9;SLC25A29;ITGA3
STAT5B human tf ARCHS4 coexpression,1,0.76000007,0.269567701,27/101,28.86%,SPI1;FCGR3A;CSF3R;ITGAX;CDC42SE1;NCF1;LFNG;LILRA6;RASSF3;R3HDM4;SIGLEC14;SBNO2;FFAR2;YPEL3;CSF2RB;ITGAL;BCL6;FOXO4;AQP9;CD300LB;JAK3;CHST15;RNF44;DOK3;IQSEC1;NBEAL2;NADK
WNT8B human tf ARCHS4 coexpression,1,0.757886262,0.34301462,15-Feb,8.27%,PLTP;ID3
ZNF746 human tf ARCHS4 coexpression,1,0.756862966,0.279466616,30/89,34.01%,SPI1;CSF3R;ITGAX;C5AR1;CDC42SE1;TLE3;NCF1;LILRA6;R3HDM4;SIGLEC14;SBNO2;FFAR2;YPEL3;CSF2RB;BCL6;AQP9;KDM2A;RAB24;CD300LB;PLEKHO2;CHST15;DOK3;NBEAL2;NADK;MMP25;ZBTB7B;SETD1B;ATG2A;PTPRJ;ITGAM
ZNF628 human tf ARCHS4 coexpression,1,0.75595687,0.350688718,15-Jun,35.50%,CCDC9;MTRNR2L11;PPP1R12C;PPP6R1;REXO1;ZNF865
ZNF696 human tf ARCHS4 coexpression,1,0.755506254,0.305121141,20-Jul,29.16%,HAMP;NMNAT1;NOTCH1;TRAPPC5;MXD3;RNF24;PPP1R35
ALX4 human tf ARCHS4 coexpression,1,0.753521448,0.29784675,28-Mar,10.06%,COL3A1;COL1A1;COL1A2
MST1R human tf ARCHS4 coexpression,1,0.751336125,0.285150141,14/30,41.73%,ADAMDEC1;LAMB3;ELF3;ITGA3;MAPK13;TMC4;TNRC18;ZBTB7B;SLC16A5;ELMO3;FAM129B;ITPR3;TOR4A;MROH6
MAFK human tf ARCHS4 coexpression,1,0.750947465,0.252171901,35/89,39.79%,IER3;SLC7A5;BCL3;PIM3;LMNA;SBNO2;PNPLA2;FBRSL1;TFE3;PPP1R12C;HDAC10;SRC;TNK2;XAB2;SREBF1;TNRC18;FURIN;SMTN;ZBTB7B;ATG2A;CIC;SH3GLB2;PPP6R1;REXO1;ABCD1;ZNF865;NOP9;MEF2D;DNAJC5;PPP1R9B;SRF;TAF1C;FAM129B;ITPR3;TRIM25
MEOX2 human tf ARCHS4 coexpression,1,0.746637795,0.286729678,30-Aug,28.80%,COL3A1;ADAMTS2;BGN;NRP2;SERPINH1;TPM2;MXD4;ALDH1A1
SOX8 human tf ARCHS4 coexpression,1,0.745835767,0.310111045,30-Apr,10.73%,APOE;CRYAB;PACS2;FXYD6
BMP2 human tf ARCHS4 coexpression,1,0.743876932,0.320557621,25-Jul,26.86%,TM4SF1;SLC7A5;B4GALT1;SLC16A6;PDLIM5;FSCN1;SGK1
ARNTL human tf ARCHS4 coexpression,1,0.743288929,0.272510245,17/75,21.35%,FCGR3A;MX2;ITGAX;CDC42SE1;IRF1;NCF1;TNFAIP3;TMEM154;RASSF3;MAP3K1;FFAR2;GIMAP6;CSF2RB;ITGAL;CX3CR1;BCL6;AQP9
JUNB human tf ARCHS4 coexpression,1,0.742684678,0.260745116,14/103,12.72%,SPI1;TYMP;IER2;DUSP2;GADD45B;BTG2;SOCS3;CDC42SE1;JUN;BCL3;GRASP;NR4A2;PIM3;TNFAIP3
ZDHHC11 human tf ARCHS4 coexpression,1,0.741224101,0.315737011,26-Apr,18.85%,APBB3;DNAAF1;GPM6A;AMPH
DPF3 human tf ARCHS4 coexpression,1,0.74083427,0.335578714,18-Dec,34.98%,SAMD4A;FABP3;SYNPO2L;PDLIM5;FILIP1L;NEXN;TPM2;FBXO32;ADSSL1;PDLIM3;SPEG;CAPN3
CREB5 human tf ARCHS4 coexpression,1,0.739964824,0.258701888,17/101,13.99%,SPI1;APOBEC3A;FCGR3A;MX2;CSF3R;ITGAX;C5AR1;CDC42SE1;NCF1;ZBP1;TMEM154;LILRA6;RASSF3;R3HDM4;HCAR2;SIGLEC14;CLEC12A
FOXE3 human tf ARCHS4 coexpression,1,0.739756291,0.317609678,20-Feb,6.59%,HSPA1A;DNAJB1
LBX1 human tf ARCHS4 coexpression,1,0.738982223,0.322772452,20-Nov,34.98%,FABP3;RRAD;PADI2;SYNPO2L;NEXN;TPM2;FBXO32;ADSSL1;PDLIM3;SPEG;CAPN3
HOXA3 human tf ARCHS4 coexpression,1,0.735199708,0.32319432,20-May,17.42%,TM4SF1;EREG;NFKBIZ;B4GALT1;KLHL15
PAX9 human tf ARCHS4 coexpression,1,0.735072696,0.317231988,24-Sep,26.71%,NR4A3;RRAD;DNAAF1;CD9;SLC25A29;ELF3;LYPD3;TMC4;DUOX1
ZBTB10 human tf ARCHS4 coexpression,1,0.734635986,0.29647661,27-May,17.42%,ZNF331;JUN;JUND;MDM4;KLHL15
GATAD2B human tf ARCHS4 coexpression,1,0.734572503,0.300976624,14/32,32.99%,MDM4;MECP2;ITGAL;KDM2A;NOTCH1;NR2C2;AAK1;GSK3A;RNF44;IQSEC1;PHF21A;SETD1B;KDM3B;CIC
FOXA1 human tf ARCHS4 coexpression,1,0.734388868,0.287402065,15/37,33.20%,CDKN1A;KRT18;NDRG1;SULF2;ELF3;KDM2A;TMC4;HSPB1;ZNF217;KRT8;SREBF1;ZBTB7B;H1F0;CBX4;SH3GLB2
OLIG1 human tf ARCHS4 coexpression,1,0.730174402,0.312254133,29-Apr,10.73%,APOE;CRYAB;PACS2;FXYD6
RELA human tf ARCHS4 coexpression,1,0.72991862,0.252903992,26/75,37.59%,TYMP;BCL3;PIM3;RNF19B;SBNO2;ICAM1;FAM65A;KDM2A;EHD1;TFE3;PPP1R12C;HDAC10;XAB2;RELB;FURIN;ZBTB7B;SETD1B;ATG2A;CIC;PPP6R1;PARP12;REXO1;ABCD1;ZNF865;MEF2D;PPP1R9B
HES7 human tf ARCHS4 coexpression,1,0.727274842,0.296922587,24-Mar,10.93%,CBWD5;CBWD3;S1PR3
POU3F1 human tf ARCHS4 coexpression,1,0.726935919,0.322843679,15-Jun,20.84%,RGS16;GPM6A;HES1;PAQR7;MARCKSL1;HIST1H4C
ID1 human tf ARCHS4 coexpression,1,0.72685841,0.283183015,Oct-37,26.05%,SLC7A5;KRT18;PHLDA2;CALR;LMNA;IER5L;TNFRSF12A;SERPINH1;ITGA3;FSCN1
FOXJ2 human tf ARCHS4 coexpression,1,0.725623766,0.254989924,25/64,38.51%,CDC42EP2;BTG2;R3HDM4;SBNO2;YPEL3;FAM65A;BCL6;FOXO4;KDM2A;KIAA0232;NBEAL2;FURIN;ZBTB7B;SETD1B;ATG2A;CIC;PPP6R1;PTPRJ;PBXIP1;ZNF865;NHSL2;MEF2D;PPP1R9B;ARHGAP27;WWP2
ZNF316 human tf ARCHS4 coexpression,1,0.724919059,0.249452226,34/102,38.20%,SPI1;ITGAX;BCL3;PIM3;LFNG;SBNO2;FAM65A;FBRSL1;KDM2A;TFE3;PPP1R12C;HDAC10;RNF44;MXD4;TNK2;XAB2;NBEAL2;NADK;TNRC18;GIGYF1;FURIN;ZBTB7B;SETD1B;ATG2A;CIC;SH3GLB2;PPP6R1;REXO1;ZNF865;MEF2D;DNAJC5;PPP1R9B;TAF1C;ARHGAP27
MNT human tf ARCHS4 coexpression,1,0.724493042,0.261795698,36/96,38.20%,SPI1;ITGAX;TLE3;JUND;LRG1;R3HDM4;SIGLEC14;SBNO2;MECP2;YPEL3;FAM65A;FBRSL1;KDM2A;JAK3;PPP1R12C;HDAC10;RNF44;IQSEC1;TNK2;NBEAL2;NADK;TNRC18;GIGYF1;MMP25;C5AR2;ZBTB7B;SETD1B;ATG2A;CIC;REXO1;ZNF865;FAM160B2;MEF2D;RASGRP4;PPP1R9B;ARHGAP27
PAX3 human tf ARCHS4 coexpression,1,0.724037733,0.326317997,16-May,28.50%,CTNNB1;CALD1;STK17A;CKB;JAG1
KLF13 human tf ARCHS4 coexpression,1,0.721852011,0.254519765,34/86,38.20%,SPI1;CDC42SE1;LFNG;RASSF3;SBNO2;CSF2RB;ITGAL;FOXO4;KDM2A;CD300LB;PLEKHO2;PPP1R12C;HDAC10;RNF44;DOK3;IQSEC1;TNK2;NBEAL2;NADK;FURIN;ITPKB;GIMAP8;ZBTB7B;SETD1B;CIC;PPP6R1;PTPRJ;ITGAM;PBXIP1;REXO1;ZNF865;MEF2D;PPP1R9B;ARHGAP27
TFDP2 human tf ARCHS4 coexpression,1,0.72032739,0.32385069,16-Jul,23.80%,CBWD3;GPM6A;MDM4;FBXO48;CNKSR3;NOTCH1;RP11-111M22.2
DMRT2 human tf ARCHS4 coexpression,1,0.719603125,0.330446649,18-Nov,37.74%,FABP3;RRAD;FABP7;PADI2;SYNPO2L;TPM2;ADSSL1;PDLIM3;SPEG;CAPN3;PIF1
DNAJC1 human tf ARCHS4 coexpression,1,0.719433931,0.311583538,19-Jul,32.89%,IER2;GIMAP7;TRAPPC5;CARS2;ITPKB;MIF;CBX4
POU4F1 human tf ARCHS4 coexpression,1,0.718845727,0.325212624,15-Feb,10.06%,SNAI1;COL1A2
RGS7 human tf ARCHS4 coexpression,1,0.717373173,0.335172461,17-Aug,34.83%,KCNMA1;NRGN;CA11;ATP1B1;CAMKK2;BRSK1;MAPK8IP1;PTPRN2
HOXD4 human tf ARCHS4 coexpression,1,0.717171522,0.325651408,17-Mar,14.96%,COL3A1;PHLDA2;LMNA
ZNF800 human tf ARCHS4 coexpression,1,0.716295023,0.297000312,27-Oct,24.36%,BTG2;OTUD1;TNFAIP3;MAP3K1;CLEC12A;NFKBIZ;MBOAT1;KDM2A;ANKRD13A;PELI1
ZBTB7A human tf ARCHS4 coexpression,1,0.71547465,0.27266047,Sep-40,19.97%,FCGR3A;IRF1;ZBP1;FBLIM1;RNF122;APOL2;RP11-347C12.1;STK17A;PMAIP1
ZNF503 human tf ARCHS4 coexpression,1,0.714561266,0.269092847,Sep-38,23.54%,JUN;HES1;TMUB1;KLHL15;IER5L;MARCKSL1;HIST1H4C;FBRSL1;RAB13
RFX1 human tf ARCHS4 coexpression,1,0.706540159,0.316652027,16-Jul,44.84%,CCDC9;APOL2;GSK3A;REXO1;SIRPD;UBALD2;ANKRD13D
RERE human tf ARCHS4 coexpression,1,0.706317759,0.269601676,Nov-36,35.14%,PACS2;CCDC9;FBRSL1;KDM2A;PPP1R12C;RNF44;IQSEC1;TNRC18;SETD1B;CIC;REXO1
USF2 human tf ARCHS4 coexpression,1,0.703260417,0.239736391,30/94,38.20%,SPI1;TYMP;IFI30;BCL3;SBNO2;FBRSL1;FOXO4;PLEKHO2;TFE3;PPP1R12C;HDAC10;GSK3A;MXD4;IQSEC1;TNK2;XAB2;NBEAL2;NADK;FURIN;ZBTB7B;CIC;SH3GLB2;PPP6R1;REXO1;ABCD1;ZNF865;MEF2D;DNAJC5;PPP1R9B;ARHGAP27
ZNF627 human tf ARCHS4 coexpression,1,0.702732563,0.316621411,19-May,17.72%,RND3;PIK3R3;FXYD6;ZNF713;THAP2
ELF1 human tf ARCHS4 coexpression,1,0.702314637,0.289283873,27-Jun,18.64%,CDC42SE1;TNFAIP3;MAP3K1;CLEC12A;NFKBIZ;ITGAL
ZNF613 human tf ARCHS4 coexpression,1,0.701282335,0.313580992,16-Jul,37.64%,RGS16;ZNF713;NFKBIA;ERV3-1;CHMP1B;ORC3;ZNF432
