TF,fdr,nes,es,tag %,gene %,lead_genes
ZBTB4 human tf ARCHS4 coexpression,1,0.696341763,0.252976957,20/55,32.29%,CD81;NISCH;TPCN1;PNPLA6;TP53INP2;TFE3;ZSWIM8;DLG4;DNAJC5;ZNF865;CA11;DYNLL2;ZBTB47;CHD3;TNK2;MINK1;PPP3R1;MEF2D;ZDHHC8;PIP5K1C
NCOA2 human tf ARCHS4 coexpression,1,0.689308195,0.259330052,16/48,30.98%,AQP9;DMXL2;TRIB1;AGFG1;RASSF3;SIRPB1;CR1;SOS2;DNAH1;SYNE1;WDFY3;TLR8;NLRC4;CNOT1;RALGAPA2;ZNF217
MYSM1 human tf ARCHS4 coexpression,1,0.687466435,0.299801475,23-Feb,9.57%,NFKBIZ;DMXL2
RBM20 human tf ARCHS4 coexpression,1,0.686179738,0.305414516,16-Apr,21.46%,FABP3;DNAAF1;SAMD4A;ADSSL1
ATXN7 human tf ARCHS4 coexpression,1,0.676002459,0.242518065,Sep-53,18.79%,TNFAIP3;NFKBIZ;JUNB;KLF2;IRF1;RUNX1;RASSF3;RASAL3;SPATA13
RXRG human tf ARCHS4 coexpression,1,0.674888395,0.283810988,19-Feb,8.11%,PHACTR1;FABP3
TSC22D2 human tf ARCHS4 coexpression,1,0.674622822,0.295802559,18-May,20.60%,RIN2;EAF1;DDIT3;EIF4E;ARF6
ZNF384 human tf ARCHS4 coexpression,1,0.668798295,0.243510814,Jan-57,0.45%,FCGR3A
ZNF182 human tf ARCHS4 coexpression,1,0.667090092,0.279406231,24-Nov,41.61%,RGS2;FPR2;CLEC10A;TLR8;MAST3;ERV3-1;NLRP1;UVSSA;CSF2RB;GRK6;GLT1D1
NFAT5 human tf ARCHS4 coexpression,1,0.66690422,0.27545971,26-Mar,9.57%,MTRNR2L1;AAK1;DMXL2
ZNF688 human tf ARCHS4 coexpression,1,0.664778681,0.278091899,24-Apr,21.96%,RASGEF1B;MAFF;LRRC69;SLITRK4
ZBTB39 human tf ARCHS4 coexpression,1,0.662708399,0.309103629,20-Jan,3.27%,CCL20
RFX1 human tf ARCHS4 coexpression,1,0.656502337,0.315699512,16-May,32.49%,ATP1B3;UBALD2;ZNF513;FBXL6;GSK3A
FOXE3 human tf ARCHS4 coexpression,1,0.65477839,0.305061888,20-Feb,9.92%,HSPA1A;DNAJB1
ZNF747 human tf ARCHS4 coexpression,1,0.654625284,0.297839839,15-Jan,4.63%,SLC16A10
MESP1 human tf ARCHS4 coexpression,1,0.65060044,0.259148911,Nov-34,28.01%,G0S2;PPARG;SREBF1;CHCHD10;LRP3;ATP5D;UBE2S;RNF187;NDRG1;ZNF358;FABP4
ZNF460 human tf ARCHS4 coexpression,1,0.649505009,0.293373732,22-Aug,28.97%,MTRNR2L1;ATP6V0A1;EIF4E;CTNNB1;SYNE1;WDFY3;KLHL9;PTBP2
MGA human tf ARCHS4 coexpression,1,0.643380644,0.274982365,19-Feb,9.42%,MTRNR2L1;AAK1
AKNA human tf ARCHS4 coexpression,1,0.642565119,0.212095013,23/88,23.43%,FCGR3A;KLF2;ARAP1;ITGAX;IRF1;DPEP2;SPI1;DOK3;FPR2;RASSF3;SIRPB1;PRKCD;NFAM1;RASAL3;NADK;ATG16L2;SIGLEC14;DENND4B;MAP3K3;DNAH1;YPEL3;LILRA6;UNC13D
ZNF628 human tf ARCHS4 coexpression,1,0.61935086,0.299184619,15-May,26.90%,ADAP1;DCAF15;ZNF865;ZNF513;ZBTB47
ZNF316 human tf ARCHS4 coexpression,1,0.617811126,0.198544319,29/102,31.13%,CEBPB;PIM3;ARAP1;ITGAX;SPI1;PNPLA6;PRKCD;TFE3;BCL3;NADK;ZSWIM8;DENND4B;DNAJC5;STK11;DCAF15;ZNF865;DOT1L;CUL9;INPPL1;FURIN;CHD3;TNK2;ENGASE;MINK1;GAK;AP5Z1;POLRMT;MEF2D;ZDHHC8
ZNF275 human tf ARCHS4 coexpression,1,0.614094477,0.266889921,17-Jan,4.89%,MAF
ATMIN human tf ARCHS4 coexpression,1,0.609563543,0.262582015,21-Jul,30.98%,AGFG1;SLC30A1;GPD2;RNF187;DYNLL2;CNOT1;ZNF217
NCOR1 human tf ARCHS4 coexpression,1,0.605735267,0.262940139,19-Feb,9.42%,MTRNR2L1;AAK1
ESR2 human tf ARCHS4 coexpression,1,0.605470742,0.239263136,May-38,14.81%,CTSD;EIF2AK3;SREBF1;SLC35F6;SIAH2
ZNF518B human tf ARCHS4 coexpression,1,0.595315573,0.277527126,18-May,20.60%,ABCA1;RIN2;EAF1;EIF4E;ARF6
ZNF696 human tf ARCHS4 coexpression,1,0.592846074,0.2739216,20-Nov,43.12%,HAMP;ATP5D;UBE2S;RRP12;CDC34;ZNF821;TECPR1;MARVELD1;TRAPPC5;INTS5;NMNAT1
RNASE2 human tf ARCHS4 coexpression,1,0.59150529,0.222444422,18/66,24.63%,ALOX5AP;OSM;FOSB;ITGAM;RETN;HGF;CEBPA;SPI1;RUNX1;DOK3;PRKCD;HK3;LMO2;CLEC12A;LYL1;UNC13D;PNP;VSTM1
AKAP8 human tf ARCHS4 coexpression,1,0.591286019,0.231862973,Dec-39,30.63%,JUNB;USP36;CYP1B1;UBALD2;RASAL3;DENND4B;PGS1;PIK3CD;GAK;KLHL18;MEF2D;CDK11B
MXD3 human tf ARCHS4 coexpression,1,0.590477445,0.197170489,24/87,23.43%,CSF3R;AQP9;ARAP1;ITGAX;S100A12;DPEP2;SPI1;DOK3;FPR2;UBALD2;APOBEC3A;SIRPB1;PRKCD;NFAM1;HK3;NADK;ATG16L2;SIGLEC14;CLEC4D;YPEL3;LILRA6;UBE2S;DCAF15;UNC13D
ATF4 human tf ARCHS4 coexpression,1,0.584099301,0.218142991,14/48,32.49%,PPIF;USP36;PIM3;H2AFX;KLHL15;STK11;UBE2S;DCAF15;RNF187;INPPL1;POLRMT;CCAR2;H1FX;GSK3A
KLF16 human tf ARCHS4 coexpression,1,0.582214798,0.201230695,24/81,32.49%,CEBPB;ARAP1;SPI1;UBALD2;PNPLA6;TFE3;DENND4B;DNAJC5;STK11;DCAF15;ZNF865;INPPL1;FURIN;TOR4A;MINK1;GAK;POLRMT;MEF2D;CCAR2;CDC34;ZDHHC8;H1FX;PIP5K1C;GSK3A
H1F0 human tf ARCHS4 coexpression,1,0.571835258,0.213190293,Jan-39,1.01%,A2M
ZNF574 human tf ARCHS4 coexpression,1,0.56744264,0.24306142,21-Apr,17.98%,IER2;EIF4A3;H2AFX;KLHL15
MXD4 human tf ARCHS4 coexpression,1,0.566276692,0.182113995,32/93,36.22%,CD81;ARAP1;NISCH;TPCN1;SREBF1;PNPLA6;TFE3;ZSWIM8;LRP3;MAP3K3;DNAJC5;STK11;ZNF865;RNF187;INPPL1;PPP6R2;FURIN;CHD3;TNK2;ENGASE;MINK1;GAK;MEF2D;ZDHHC8;H1FX;PIP5K1C;GSK3A;OSBPL5;PLEKHM2;PPP1R12C;TAF1C;MBD3
RLF human tf ARCHS4 coexpression,1,0.566124886,0.235614443,26-Feb,9.57%,PELI1;DMXL2
ZNF414 human tf ARCHS4 coexpression,1,0.552871379,0.246594462,23-May,21.96%,RASGEF1B;IRF1;RGS16;LRRC69;SLITRK4
FOXN3 human tf ARCHS4 coexpression,1,0.54906919,0.241732378,18-Jul,38.69%,PPP1R3B;ZSWIM8;ADSSL1;FOXO4;MEF2D;FILIP1L;PLCB2
ZNF580 human tf ARCHS4 coexpression,1,0.545803335,0.19893302,22/58,36.22%,JUND;BRI3;ARL8A;UBALD2;ATP5D;RNASEK;DCAF15;ZNF865;ALKBH6;TAF10;CHRNE;ZNF358;AP5Z1;ZDHHC8;H1FX;GLI4;FBXL6;GSK3A;TSR3;PPP1R12C;TAF1C;MBD3
ZNF273 human tf ARCHS4 coexpression,1,0.54278127,0.230757385,15-Jul,37.98%,DNAAF1;EIF4E;ZNF674;RP11-111M22.2;ZNF345;NEDD4;C5AR2
KLF13 human tf ARCHS4 coexpression,1,0.536480431,0.184098673,29/86,30.33%,ITGAM;KLF2;PLEKHO2;ARAP1;SPI1;DOK3;UBALD2;PNPLA6;RASSF3;PRKCD;NFAM1;RASAL3;NADK;DENND4B;MAP3K3;ZNF865;GIMAP8;TLR8;FURIN;CHD3;MYO15B;FOXO4;TNK2;ENGASE;MINK1;PIK3CD;GAK;TMEM127;MEF2D
SKI human tf ARCHS4 coexpression,1,0.534920765,0.182501861,31/80,38.04%,CD81;NISCH;TPCN1;PNPLA6;TFE3;ZSWIM8;LRP3;DLG4;DNAJC5;STK11;DCAF15;ZNF865;INPPL1;DYNLL2;CHD3;TNK2;MINK1;PPP3R1;GAK;MEF2D;CCAR2;ZDHHC8;PIP5K1C;GSK3A;ATP13A2;PLEKHM2;KCTD2;PPP1R12C;KMT2B;TNRC18;TSC2
IRX4 human tf ARCHS4 coexpression,1,0.53468118,0.267698672,15-Jan,3.17%,RHOB
ZNF547 human tf ARCHS4 coexpression,1,0.531645254,0.23977781,17-Feb,12.64%,SMIM4;PET100
ADAR human tf ARCHS4 coexpression,1,0.524945692,0.181278662,29/85,32.24%,AQP9;ARAP1;STAT1;LPCAT1;DOK3;FPR2;APOBEC3A;RASSF3;PRKCD;NFAM1;RASAL3;NADK;DENND4B;MAP3K3;DCAF15;OAS2;IFIT3;GIMAP8;TLR8;OAS1;CHD3;MINK1;PIK3CD;CNOT1;GAK;PARP12;CCAR2;MX2;SIPA1
ZNF841 human tf ARCHS4 coexpression,1,0.507121978,0.229122664,22-Feb,10.08%,AAK1;RND3
RREB1 human tf ARCHS4 coexpression,1,0.485507941,0.186659119,14/44,30.53%,NFKBIZ;USP36;CEBPA;RUNX1;CLMN;PER1;DNAH1;DOT1L;CUL9;MYO15B;CNOT1;GAK;MEF2D;RALGAPA2
MRPL28 human tf ARCHS4 coexpression,1,0.485158354,0.215760708,19-Jul,36.22%,EIF4A3;H2AFX;UBE2S;SCO2;POLRMT;TSR3;MBD3
EDF1 human tf ARCHS4 coexpression,1,0.482333995,0.20020429,27/27,80.25%,CHCHD10;ATP5D;TAF10;POLRMT;CDC34;TSR3;MBD3;KIAA2013;TMUB1;ZNF598;SNAPC4;PTOV1;CENPB;ZNF787;MAP2K2;UBE2M;BOLA2B;DUS1L;PPP1R35;RABL6;RFNG;JMJD8;NENF;TPRN;ECI1;NCLN;NELFB
MECP2 human tf ARCHS4 coexpression,1,0.4813177,0.161572203,35/80,40.10%,ARAP1;DENND5A;NISCH;TPCN1;ZSWIM8;AATK;DENND4B;DLG4;MAP3K3;DNAJC5;DNAH1;YPEL3;SYNE1;ZNF865;CUL9;DYNLL2;CHD3;TNK2;ENGASE;MINK1;PPP3R1;GAK;MEF2D;PIP5K1C;GSK3A;PLEKHM2;NLRP1;PPP1R12C;KMT2B;TNRC18;TSC2;PLCB2;UBR4;FAM219A;NACC2
DMRT2 human tf ARCHS4 coexpression,1,0.454274963,0.196912757,18-Apr,24.99%,FABP3;ADSSL1;TRPV4;FABP7
MACF1 human tf ARCHS4 coexpression,1,0.453969771,0.185765115,28-Nov,35.37%,AAK1;DMXL2;DNAH1;SYNE1;CUL9;WDFY3;CHD3;RALGAPA2;RLIM;MAP3K5;ZFYVE26
ATF7 human tf ARCHS4 coexpression,1,0.450759091,0.201510702,20-Jul,31.13%,TPCN1;TRIOBP;ZSWIM8;PER1;MINK1;MEF2D;ZDHHC8
ZCCHC6 human tf ARCHS4 coexpression,1,0.44923614,0.188592622,19-Dec,54.56%,FPR2;CR1;TLR8;MEFV;GLT1D1;HSPA1L;AP000769.1;MCTP2;SIRPD;PTPRJ;STEAP4;PARP8
RXRB human tf ARCHS4 coexpression,1,0.447881171,0.145989008,33/89,35.47%,ARAP1;NISCH;TPCN1;PNPLA6;TFE3;NADK;AMPD2;ZSWIM8;DENND4B;DNAJC5;STK11;YPEL3;DCAF15;ZNF865;INPPL1;PPP6R2;CHD3;TNK2;ENGASE;MINK1;GAK;AP5Z1;PHRF1;MEF2D;ZDHHC8;SIPA1;PIP5K1C;GSK3A;OSBPL5;PLEKHM2;ABTB1;NLRP1;PPP1R12C
HOXC9 human tf ARCHS4 coexpression,1,0.438773968,0.177067059,29-Nov,36.22%,H2AFX;CHCHD10;LRP3;UBE2S;RNF187;HOXA5;POLRMT;CDC34;PGP;TSR3;MBD3
ZNF263 human tf ARCHS4 coexpression,1,0.438044841,0.176423348,Jan-37,3.43%,ATF3
PPP1R10 human tf ARCHS4 coexpression,1,0.432536256,0.165447411,13/43,30.98%,USP36;TRIB1;PQLC1;H2AFX;IER5;KLHL15;DOT1L;INPPL1;GMEB2;CNOT1;GAK;CCAR2;ZNF217
H1FX human tf ARCHS4 coexpression,1,0.428246292,0.146362839,21/79,31.13%,JUND;PIM3;H2AFX;UBALD2;DENND4B;PER1;STK11;UBE2S;DCAF15;ZNF865;DOT1L;RNF187;INPPL1;CHD3;ENGASE;GAK;POLRMT;MEF2D;CCAR2;CDC34;ZDHHC8
ZBTB2 human tf ARCHS4 coexpression,1,0.419153595,0.185923755,23-Aug,32.90%,STAT1;GIMAP6;KLHL15;SLC30A1;CNOT1;KLHL18;ZNF217;PIAS3
MNT human tf ARCHS4 coexpression,1,0.415285811,0.134588148,38/96,38.04%,JUND;KLF2;BRI3;ARAP1;ITGAX;SPI1;TRIOBP;NFAM1;NADK;AMPD2;ZSWIM8;ATG16L2;SIGLEC14;DENND4B;PER1;YPEL3;ZNF865;DOT1L;NTNG2;CHD3;TNK2;CAPN10;PIK3CD;AGRP;GAK;MEF2D;ZDHHC8;JAK3;RASGRP4;MEFV;ABTB1;NLRP1;PPP1R12C;KMT2B;LRG1;TNRC18;C5AR2;TSC2
FOXK1 human tf ARCHS4 coexpression,1,0.414101422,0.149909994,13/56,30.33%,VEGFA;AAK1;USP36;DNAJC5;NPLOC4;ZNF865;DOT1L;CUL9;INPPL1;CHD3;MINK1;GAK;MEF2D
ZBTB33 human tf ARCHS4 coexpression,1,0.410305513,0.189933794,17-Jul,34.86%,KLHL15;CTNNB1;KLHL9;CNOT1;ZNF217;ZNF821;RLIM
CENPB human tf ARCHS4 coexpression,1,0.407138008,0.150451807,18/63,32.49%,CD81;HSPB1;SREBF1;PNPLA6;TFE3;LRP3;DNAJC5;NPLOC4;STK11;ZNF865;RNF187;INPPL1;MINK1;POLRMT;CCAR2;ZDHHC8;PIP5K1C;GSK3A
ZFP41 human tf ARCHS4 coexpression,1,0.402400705,0.14456597,21/61,38.04%,CXCL12;TPCN1;SREBF1;ZSWIM8;ZNF865;CUL9;INPPL1;CHD3;OPLAH;MINK1;GAK;POLRMT;CCAR2;ZDHHC8;GSK3A;ATP13A2;PPP1R12C;MBD3;KMT2B;TNRC18;TSC2
MLLT1 human tf ARCHS4 coexpression,1,0.401263462,0.1469307,24/80,33.90%,CD81;NISCH;SREBF1;PNPLA6;TFE3;LRP3;DLG4;DNAJC5;DCAF15;ZNF865;RNF187;INPPL1;DYNLL2;ZNF358;CHD3;MINK1;POLRMT;CCAR2;CDC34;ZDHHC8;PIP5K1C;GSK3A;ATP13A2;PLEKHM2
MINK1 human tf ARCHS4 coexpression,1,0.399494583,0.136192404,27/80,35.67%,ARAP1;TPCN1;SREBF1;PNPLA6;TFE3;ZSWIM8;DENND4B;DLG4;DNAJC5;ZNF865;CUL9;INPPL1;PPP6R2;FURIN;CHD3;TNK2;ENGASE;PPP3R1;GAK;CCAR2;ZDHHC8;PIP5K1C;GSK3A;ATP13A2;PLEKHM2;PPP1R12C;TAF1C
ELK1 human tf ARCHS4 coexpression,1,0.3963789,0.152024219,17/49,33.90%,PIM3;EHD1;H2AFX;PNPLA6;TFE3;DNAJC5;UBE2S;DCAF15;ZNF865;RNF187;INPPL1;MINK1;POLRMT;CCAR2;PIP5K1C;GSK3A;PLEKHM2
ZNF341 human tf ARCHS4 coexpression,1,0.394844453,0.178401102,19-Oct,44.28%,USP36;SIAH2;ZNF674;RASGRP4;MEFV;C5AR2;SELK;SMIM13;NMNAT1;VPS9D1
ZNF703 human tf ARCHS4 coexpression,1,0.387326652,0.142445386,14/55,32.49%,PIM3;H2AFX;KLHL15;LRP3;STK11;UBE2S;ZNF865;RNF187;INPPL1;ZNF358;HOXA5;ZDHHC8;H1FX;GSK3A
CIC human tf ARCHS4 coexpression,1,0.383452195,0.123439792,32/92,38.04%,ARAP1;NISCH;TPCN1;SREBF1;PNPLA6;TFE3;ZSWIM8;DENND4B;DNAJC5;STK11;DCAF15;ZNF865;DOT1L;CUL9;INPPL1;PPP6R2;CHD3;TNK2;MINK1;GAK;MEF2D;CCAR2;ZDHHC8;PIP5K1C;GSK3A;ATP13A2;PLEKHM2;PPP1R12C;TAF1C;KMT2B;TNRC18;TSC2
ZNF808 human tf ARCHS4 coexpression,1,0.382559183,0.17485125,15-Jan,9.42%,AAK1
PPP2R3B human tf ARCHS4 coexpression,1,0.369874888,0.134156647,29-Aug,31.44%,FABP3;ATP5D;ADSSL1;ZNF865;ZBTB47;ZNF358;POLRMT;SMARCD3
ZIC4 human tf ARCHS4 coexpression,1,0.352814068,0.167274232,16-Apr,24.43%,NISCH;DLG4;IGSF21;GPR162
ZNF836 human tf ARCHS4 coexpression,1,0.334993725,0.151499746,18/18,84.99%,IRF1;ALKBH6;FGFBP2;PLAC8;ZNF844;ABCC6;KANSL1L;ZHX1-C8ORF76;APOBEC3D;GDAP2;KCNJ2;NRBP2;RNF122;ZBP1;PAQR7;ZNF414;CD79B;FAM184B
DMTF1 human tf ARCHS4 coexpression,1,0.30354134,0.140101523,15/15,86.10%,CREB5;POU5F2;ZNF780A;AP000769.1;MCTP2;NR2C2;KANSL1L;CYP46A1;MAP3K1;FAM126B;DNHD1;SHPRH;SS18;CREBZF;MDM4
ZDHHC11 human tf ARCHS4 coexpression,0.99998161,0.285362617,0.116896376,26/26,88.46%,DNAAF1;APBB3;LRP3;GPR162;SLPI;KMT2B;CCDC17;FAM219A;PLEKHH3;AMPH;MTA1;BRD9;CEBPE;TPPP3;PTOV1;SPAG8;AGAP3;DNAJA4;ACAP3;THBS3;GPM6A;YJEFN3;CAPS;EME2;PIGQ;MNT
SIM2 human tf ARCHS4 coexpression,0.999975742,-0.267504944,-0.119918699,17/17,88.16%,SPON2;CARS2;CDK19;TMPRSS2;ACPP;SFXN2;KCNJ3;ZNF432;PLA1A;MARC1;ZNF713;IGF1R;NEDD4;RALGAPA2;ZNF674;NDRG1;TRIB1
MNX1 human tf ARCHS4 coexpression,1,-0.284883357,-0.109511568,40/40,89.32%,RNF40;FOXM1;CMTM4;CDK16;INTS1;TPRN;SMARCD2;HNRNPL;FXYD2;JMJD8;RABL6;KDM5C;DUS1L;WDR62;UBE2M;CDKN2A;CBX4;IAPP;MEPCE;YRDC;TRIM28;ALYREF;DHX30;SNAPC4;ZNF598;FBRSL1;SLC26A6;TMUB1;LSR;MTA1;KMT2B;MBD3;POLRMT;HOXA5;RNF187;UBE2S;LRP3;KLHL15;H2AFX;RIN2
ZNF234 human tf ARCHS4 coexpression,1,-0.311492549,-0.156132556,15-Mar,18.64%,SOX4;MDM4;LRP2BP
SREBF1 human tf ARCHS4 coexpression,1,-0.326835079,-0.120272382,Nov-65,19.85%,ACSS2;SLC9A3R2;ADAM15;NDST1;KIFC2;FAM129B;INTS1;ITPR3;PPP6R1;CIC;NELFB
ZNF687 human tf ARCHS4 coexpression,1,-0.328672676,-0.116352201,77/77,88.87%,RNF40;ATP2A3;MED25;ZBTB22;ATG2A;INTS1;GIGYF1;PPP6R1;CIC;NBEAL2;NELFB;KDM2A;PITPNM1;SMARCD2;KDM4B;SETD1B;HNRNPL;TYK2;TMEM102;RAI1;TLE3;HDAC10;GMIP;PPP1R9B;RABL6;KDM5C;DUS1L;XAB2;REXO1;CBX4;PSD4;CSNK1G2;MEPCE;ZBTB7B;EML3;NOP9;USP19;SMG5;CENPB;TRIM28;TRIM25;RNF44;ZNF598;FBRSL1;SBNO2;TMEM259;ULK1;FGD3;MTA1;AP5B1;SH3GLB2;ANAPC2;GRK6;SCAP;TNRC18;KMT2B;TAF1C;GSK3A;H1FX;ZNF217;CCAR2;GAK;PIK3CD;GMEB2;INPPL1;DOT1L;ZNF865;UNC13D;DCAF15;STK11;DENND4B;NADK;PRKCD;UBALD2;SREBF1;ARAP1;PIM3
SMAD4 human tf ARCHS4 coexpression,1,-0.329213236,-0.155681745,21-Mar,15.67%,RNF169;KDM3B;MIB1
NFRKB human tf ARCHS4 coexpression,1,-0.329315266,-0.139313318,May-32,19.90%,RNF40;MED15;KDM3B;PPP6R1;KDM2A
ZNF212 human tf ARCHS4 coexpression,1,-0.334068202,-0.148018499,22-May,27.66%,MED16;USP20;SLC27A3;CCDC61;UBA1
TCF25 human tf ARCHS4 coexpression,1,-0.346278491,-0.11858126,96/96,88.77%,CAMTA2;MED25;SYTL1;MED15;CCDC88B;PIGQ;KIFC2;ZBTB22;FAM193B;EME2;INTS1;GIGYF1;PPP6R1;CIC;PACS2;NELFB;PITPNM1;SIRT7;ABCA7;KDM4B;FAM160B2;TYK2;PRKD2;ACAP3;HDAC10;GMIP;RFNG;PPP1R9B;TUBGCP6;RABL6;ZNF276;DUS1L;AGAP3;MAP2K2;REXO1;FAM65A;CSNK1G2;KLHDC4;SELO;EML3;MXD4;EHBP1L1;ARFGAP1;CENPB;SIN3B;FLYWCH1;MAPK8IP3;ATHL1;ANKRD13D;PTOV1;NPEPL1;ELMO3;LENG8;E4F1;FBRSL1;SBNO2;TMEM259;VPS9D1;ULK1;MTA1;SH3GLB2;ANAPC2;HSF4;TSC2;TNRC18;KMT2B;TECPR1;MBD3;TAF1C;PPP1R12C;NLRP1;PLEKHM2;GLI4;ZDHHC8;AP5Z1;GAK;MINK1;ENGASE;TNK2;MYO15B;CHD3;PPP6R2;INPPL1;CUL9;DOT1L;ZNF865;DCAF15;STK11;DENND4B;ZSWIM8;PNPLA6;APBB3;SREBF1;NISCH;IER5L;ARAP1
SLC2A4RG human tf ARCHS4 coexpression,1,-0.347178251,-0.13262323,Oct-69,19.85%,PXN;SLC9A3R2;MED15;ADAM15;KIFC2;FAM129B;INTS1;PPP6R1;CIC;NELFB
SNAPC4 human tf ARCHS4 coexpression,1,-0.365293512,-0.135045845,20/69,27.96%,RNF40;MED25;MED15;KIFC2;EME2;INTS1;GIGYF1;PPP6R1;CIC;NELFB;NCLN;SRF;TPRN;SMARCD2;HNRNPL;TYK2;ACAP3;RAI1;UBA1;HDAC10
ZC3H11A human tf ARCHS4 coexpression,1,-0.366689411,-0.169225257,25-Jun,21.56%,RNF169;KDM3B;MIB1;CREBZF;KDM2A;KDM7A
TIGD5 human tf ARCHS4 coexpression,1,-0.372535491,-0.139679255,52/52,86.45%,RNF40;ADAM15;EME2;CDK16;INTS1;MICALL1;ST3GAL2;NELFB;NCLN;TBC1D10B;SMARCD2;RIN1;JMJD8;RABL6;KDM5C;NRBP2;DUS1L;UBE2M;MAP2K2;PLEC;CDKN2A;ZNF787;MEPCE;JMJD4;CENPB;TRIM28;ALYREF;ZHX1-C8ORF76;SNAPC4;ZNF598;E4F1;FBRSL1;TMEM259;B3GALT6;BRD9;SH3GLB2;ANAPC2;INTS5;KIAA2013;MBD3;PGP;ZDHHC8;POLRMT;INPPL1;ZNF865;UBE2S;STK11;NPLOC4;LRP3;H2AFX;SREBF1;IER5L
HSF1 human tf ARCHS4 coexpression,1,-0.388382745,-0.147455867,59/59,85.74%,RNF40;MED25;MED15;ADAM15;CDK16;INTS1;PPP6R1;CIC;NELFB;NCLN;SMARCD2;HNRNPL;RAI1;HDAC10;RABL6;KDM5C;DUS1L;XAB2;UBE2M;MAP2K2;PLEC;REXO1;ZNF787;MGAT4B;EML3;USP19;SMG5;ARFGAP1;CENPB;TRIM28;ZNF598;FBRSL1;SBNO2;MAFK;TMUB1;TMEM259;MTA1;SH3GLB2;ANAPC2;SCAP;TNRC18;KMT2B;MBD3;TAF1C;PPP1R12C;PLEKHM2;FBXL6;ZDHHC8;POLRMT;GAK;MINK1;OPLAH;INPPL1;TAF6L;ZNF865;DCAF15;STK11;PNPLA6;SREBF1
ZNF282 human tf ARCHS4 coexpression,1,-0.389536227,-0.147074055,54/54,85.74%,RNF40;ADAM15;LMNB1;CDK16;INTS1;MICALL1;PPP6R1;CIC;NELFB;NCLN;SRF;SMARCD2;HNRNPL;UBA1;RABL6;KDM5C;DUS1L;XAB2;UBE2M;MAP2K2;REXO1;ZNF787;CSNK1G2;MGAT4B;NOP9;USP19;SMG5;ARFGAP1;CENPB;TRIM28;ALYREF;HIRA;SNAPC4;ZNF598;FBRSL1;TMEM259;MTA1;SH3GLB2;ANAPC2;TNRC18;KMT2B;MBD3;GSK3A;ZDHHC8;CCAR2;POLRMT;INPPL1;DOT1L;ZNF865;DCAF15;UBE2S;STK11;H2AFX;SREBF1
ZNF598 human tf ARCHS4 coexpression,1,-0.389611088,-0.147993747,66/66,85.74%,RNF40;MED15;ADAM15;CDK16;INTS1;ITPR3;PPP6R1;CIC;NELFB;NCLN;SRF;SMARCD2;HNRNPL;RAI1;UBA1;HDAC10;PPP1R9B;RABL6;KDM5C;DUS1L;XAB2;UBE2M;MAP2K2;REXO1;ZNF787;CSNK1G2;MGAT4B;EML3;NOP9;USP19;SMG5;ARFGAP1;CENPB;TRIM28;ALYREF;LENG8;HIRA;SNAPC4;FBRSL1;SBNO2;MAFK;TMEM259;MTA1;SH3GLB2;ANAPC2;KIAA2013;TNRC18;KMT2B;MBD3;TAF1C;PPP1R12C;GSK3A;H1FX;ZDHHC8;CCAR2;POLRMT;GAK;MINK1;INPPL1;DOT1L;ZNF865;DCAF15;UBE2S;STK11;H2AFX;SREBF1
SREBF2 human tf ARCHS4 coexpression,1,-0.392007985,-0.14159292,64/64,86.35%,LLGL1;FSCN1;NDST1;GGT7;LMNB1;KIFC2;CDK16;INTS1;PPP6R1;CIC;NELFB;PITPNM1;WDR6;HNRNPL;ACAP3;RAI1;UBA1;PPP1R9B;RABL6;KDM5C;AGAP3;XAB2;REXO1;MGAT4B;NOP9;USP19;SMG5;ARFGAP1;SIN3B;MAPK8IP3;TRIM28;PTOV1;LENG8;HIRA;ZNF598;TMEM259;MTA1;SH3GLB2;ANAPC2;BRSK1;SCAP;UBR4;TNRC18;KMT2B;LSS;PLEKHM2;ATP13A2;GSK3A;PIP5K1C;ZDHHC8;CCAR2;POLRMT;MINK1;CHD3;DYNLL2;INPPL1;RNF187;DOT1L;DCAF15;DNAJC5;DLG4;PNPLA6;SREBF1;NISCH
TCFL5 human tf ARCHS4 coexpression,1,-0.392287623,-0.1729024,19-May,24.74%,FOXM1;LLGL1;NELFB;SMARCD2;HNRNPL
MTA1 human tf ARCHS4 coexpression,1,-0.400208528,-0.148070907,67/67,85.74%,RNF40;LLGL1;LMNB1;EME2;CDK16;INTS1;GIGYF1;PPP6R1;CIC;NELFB;WDR6;SMARCD2;HNRNPL;ACAP3;RAI1;UBA1;RABL6;KDM5C;DUS1L;XAB2;UBE2M;MAP2K2;REXO1;CSNK1G2;NOP9;USP19;SMG5;ARFGAP1;CENPB;SIN3B;MAPK8IP3;TRIM28;PTOV1;LENG8;CEBPE;HIRA;SNAPC4;RNF44;ZNF598;FBRSL1;TMEM259;ULK1;SH3GLB2;ANAPC2;TSC2;TNRC18;KMT2B;MBD3;TAF1C;PPP1R12C;GSK3A;H1FX;ZDHHC8;CCAR2;POLRMT;GAK;MINK1;CHD3;INPPL1;RNF187;DOT1L;ZNF865;DCAF15;STK11;LRP3;H2AFX;SREBF1
CPSF4 human tf ARCHS4 coexpression,1,-0.402267496,-0.161093583,Aug-37,21.31%,RNF40;FOXM1;LLGL1;MIF;CDK16;INTS1;NELFB;NCLN
