TF,fdr,nes,es,tag %,gene %,lead_genes
TET2 KO MOUSE GSE27816 CREEDSID GENE 458 DOWN,0.13026130544318873,-1.3689276329915812,-0.47482513023340556,7/35,4.22%,RPL36;PRTN3;CTSG;MS4A3;LGALS1;MSRB1;HSPE1
GATA6 OE HESC HUMAN GSE69322 KSRMEDIA RNASEQ DOWN,0.13095021802325582,-1.3674429428504755,-0.42175218367103484,12/40,8.71%,SPARC;HSPD1;HSP90AA1;MTRNR2L12;TOP2A;CENPF;MKI67;SESN3;TUBA1B;NPEPPS;PUM2;HNRNPH1
MYOD1 MUT MOUSE GSE6487 CREEDSID GENE 1178 DOWN,0.13105719101032112,-1.366289311874829,-0.45025622688039313,8/40,3.27%,CKB;GAPDH;SPARC;SPP1;HSPD1;HSP90AA1;CALR;MKI67
HNF1B OE HUMAN GSE3308 CREEDSID GENE 280 DOWN,0.1310954712362301,-1.366514474778857,-0.5617535452948202,6/18,5.36%,CKB;GAPDH;HSP90AA1;HIST1H4C;UBE2C;TUBA1B
OVOL2 OE MOUSE GSE55074 CREEDSID GENE 2603 DOWN,0.13119730231467724,-1.3667862819678165,-0.5000718484234917,6/24,6.54%,CKB;STMN1;HIST1H4C;H2AFZ;TUBA1B;FABP5
OTX2 SILENCING HUMAN GSE22875 CREEDSID GENE 163 UP,0.1312113395710284,-1.3674797791784705,-0.4954236946796316,7/31,5.89%,SLC35F5;CA2;HSP90AA1;TOP2A;CD63;RTN3;SRSF9
VDR KO MOUSE GSE2421 CREEDSID GENE 1153 UP,0.1316980946967475,1.4039935119460956,0.48715579759692884,29/69,12.70%,FCGR3A;MS4A7;MAFB;MARCKS;CTSS;C3AR1;CLEC7A;MCL1;SDCBP;CD36;TMEM176B;TNFAIP2;CXCL16;LIPA;FGL2;C1QA;SAT1;TLR2;RHOB;RNF149;MPEG1;RHOQ;TM6SF1;BACH1;RAB8B;BASP1;FGD2;TXNIP;PICALM
RBM10 KD HEK293 HUMAN GSE44976 RNASEQ DOWN,0.1317349858552125,-1.3646967896895643,-0.5042728710956043,14/31,16.01%,UBB;MT-ATP6;MTRNR2L12;MT-ND4L;TUBA1B;SRSF9;UBFD1;STUB1;H1FX;TOP3B;BTBD2;LRP3;PARP6;OGT
LMX1B KO MOUSE GSE10516 CREEDSID GENE 84 DOWN,0.13178540030143382,1.4042339748998145,0.5471221505069104,11/34,14.79%,IER3;CD83;VEGFA;VCAN;PFKFB3;SDC2;ADM;NFIL3;TRPS1;PTX3;ANKRD37
MYOD1 MUT MOUSE GSE6487 CREEDSID GENE 1180 DOWN,0.13196347526564922,-1.3649480574378638,-0.5129765651421836,4/32,1.86%,CKB;GAPDH;RPL36;HSP90AB1
STAT1 KO MOUSE GSE33057 CREEDSID GENE 1529 DOWN,0.133424487178134,1.4019353422796699,0.556080522731766,15/37,14.83%,ATF3;PPP1R15A;JUNB;RGS2;FOSB;FOS;NR4A3;NR4A1;PLA2G7;FOSL2;GRASP;COLGALT1;EGR2;STXBP2;SESN2
FOXD4L6 SIRNA T47D HUMAN GSE79586 RNASEQ UP,0.1334819960206838,-1.3619681146584064,-0.4419149217387028,10/50,7.41%,HSPD1;HSP90AB1;MT-ATP6;MGST1;HSP90AA1;GOLM1;MT-ND2;SPINT1;NPEPPS;MT-ND3
PAX5 KD HUMAN GSE50588 CREEDSID GENE 2810 UP,0.1355827771241004,1.399334729822816,0.467263797520516,24/75,14.37%,MS4A7;NR4A2;RGS2;CTSS;FOS;TGIF1;PTAFR;CYP1B1;CXCR4;SIGLEC14;EHD1;NFIL3;GPCPD1;RHOQ;KLF2;ENTPD1;GIMAP4;TSC22D3;DUSP6;MX2;CDC42EP2;TXNIP;GIMAP5;ITPRIP
KLF10 SIRNA KLF10 HUMAN GSE90566 RNASEQ UP,0.1357216834573016,-1.3588489370340389,-0.42704339670994435,13/47,7.41%,GAPDH;S100A4;MT-ND4;HSP90AB1;MT-ATP6;MTRNR2L12;HSPB1;MT-ND4L;MKI67;MT-ND1;CD9;MGAT4B;MT-ND3
NR5A2 KD HUMAN GSE47803 CREEDSID GENE 1819 DOWN,0.13575853502380958,1.3994579265032718,0.5176540769861055,23/54,21.33%,SGK1;MAFB;MARCKS;THBS1;TIMP1;FOS;KLF6;EGR1;ST8SIA4;SLC15A3;TIPARP;IFI44L;MX2;LPCAT1;IFIT3;WBP1L;XAF1;GBP1;MX1;IFI44;EGR3;SLC30A1;RSAD2
KLF15 DEFICIENCY MOUSE GSE7137 CREEDSID GENE 675 DOWN,0.1359419192475567,1.398769609835867,0.5489928630302029,9/33,10.38%,NFKBIA;CTSL;CEBPB;HERPUD1;G0S2;GLUL;GPCPD1;CYP27A1;TSC22D3
HSF1 KD HUMAN GSE3697 CREEDSID GENE 2093 UP,0.13708852670057803,1.3971703574814665,0.5734422173861973,6/31,6.96%,OLR1;ZFP36L1;ATF3;MARCKS;SAT1;RHOB
POU5F1 OE HUMAN GSE34920 CREEDSID GENE 1423 UP,0.13813876988984086,-1.3557044338891158,-0.4786910410368886,11/35,12.97%,RPL36;VIM;HSP90AA1;H2AFZ;ANXA1;SRSF9;CHCHD10;UBE2M;POLE4;BTBD2;RRAGD
AFF4 SHRNA HELA HUMAN GSE69021 RNASEQ UP,0.13814785105351543,-1.3554669971647926,-0.4646465810074876,12/36,8.82%,HSPD1;MT-ND4;MTRNR2L1;MT-ATP6;MTRNR2L12;TOP2A;MTRNR2L8;CENPF;MTRNR2L10;RMND5A;HNRNPH1;HMGB2
POU5F1 KD HUMAN GSE34904 CREEDSID GENE 1350 DOWN,0.1387625725081156,-1.3537379722762974,-0.48361748836898355,11/34,5.89%,VIM;HSPD1;HSP90AB1;HSP90AA1;TOP2A;UBE2C;MT1G;SLC44A1;SOX4;PTOV1;SRSF9
BATF KO MOUSE GSE54215 CREEDSID GENE 1523 DOWN,0.1388093087395039,-1.354402682458132,-0.4544261943015816,15/51,10.30%,GAPDH;STMN1;CST7;PTTG1;HIST1H4C;UBE2C;PTPN22;NCF1;GM2A;MCTP2;PRELID1;SDF4;HNRNPH1;EMB;DAPL1
ZFP42 KD MOUSE GSE9978 CREEDSID GENE 1334 UP,0.1390171438281422,-1.3533430293368969,-0.466910733779336,7/32,4.60%,SPP1;PTTG1;CALR;H2AFZ;UBE2C;HSPB1;CD9
ADAR OE HEK293 HUMAN GSE87198 RNASEQ DOWN,0.13903388772889816,-1.3539257115559098,-0.44326396968727033,12/49,5.89%,SPARC;STMN1;CA2;UBB;HSPD1;GOLM1;H2AFZ;TOP2A;PTOV1;PLD3;NPEPPS;SRSF9
JUN SIRNA PC3 HUMAN GSE53470 RNASEQ UP,0.14019456675515427,-1.3515658124237002,-0.5254066889661101,4/20,3.46%,SPARC;CD59;CALR;MBOAT7
BNC1 KD MOUSE GSE4029 CREEDSID GENE 97 UP,0.14088665188767865,1.3936215507093916,0.529082614283938,11/37,12.62%,DUSP1;LGMN;RGS2;UPP1;DDIT4;INSIG1;PLTP;ZFAND5;OTUD1;IFRD1;TXNIP
IRF7 KD HUMAN GSE50588 CREEDSID GENE 2786 UP,0.14089644508409715,1.3932045330922538,0.4778448635684476,26/83,17.57%,CD83;DUSP1;RGS2;FOS;PFKFB3;SERPINB9;BTG2;DDIT4;EGR1;PDE4B;PTAFR;DMXL2;CXCR4;PDE4A;RXRA;DUSP6;BCL3;MX2;BRI3;ALOX5AP;IFIT3;ANKRD37;IFIT1;ISG15;XAF1;GBP1
ESR1 KD HUMAN GSE26298 CREEDSID GENE 479 DOWN,0.14228886168910648,-1.3483557437796894,-0.5588067008990606,12/25,4.60%,GAPDH;RPL36;UBB;PTTG1;MT-ND4;LGALS1;MT-ATP6;HIST1H4C;H2AFZ;UBE2C;HSPE1;CD9
SOX17 OE HUMAN GSE10809 CREEDSID GENE 1272 UP,0.14231959362467647,-1.3489930801862522,-0.46284996132620815,8/40,3.35%,CKB;SPARC;IGFBP6;VIM;LGALS1;HSPB1;S100A13;CD63
SETDB1 KD THP1 HUMAN GSE103409 SGRNA9DAY7 RNASEQ UP,0.14250352160975815,-1.348391315239779,-0.3845946556340133,15/92,5.44%,GAPDH;PRTN3;CA2;MMP14;MYB;UBB;HSPD1;CLEC11A;HSP90AB1;HSP90AA1;CALR;CD63;CEBPA;PTOV1;PLD3
IRX6 SIRNA MCF7 HUMAN GSE79586 RNASEQ UP,0.142684954880104,-1.346968509999999,-0.3891731044122667,15/82,4.22%,UBB;HSPD1;MT-ND4;HSP90AB1;HIST1H2AC;MT-ATP6;MGST1;HSP90AA1;CALR;HSPB1;MT-ND4L;MT-ND2;SLC44A1;MT-ND1;HSPE1
CTCF DEPLETION MOUSE GSE11664 CREEDSID GENE 124 UP,0.1427774071369661,-1.3471952877165876,-0.42660263902731216,5/44,5.17%,CKB;GAPDH;HSPD1;HSPB1;SPRY1
NFE2L2 KO MOUSE GSE18344 CREEDSID GENE 959 UP,0.1432761724245627,1.3908360845298178,0.631502762956049,10/17,20.72%,GPR34;BTG2;IFIT1;XAF1;IFI44;TLR1;CSF2RB;KCNE3;IER5;JAG1
NFE2L2 KD HUMAN GSE38332 CREEDSID GENE 2212 DOWN,0.14342048744699262,1.3900266769282577,0.5849667184813313,8/22,7.49%,NAMPT;BCL2A1;HMOX1;UPP1;CEBPB;ADM;PPIF;BIRC3
HNF1A KO MOUSE GSE23040 CREEDSID GENE 2995 UP,0.14349504822101852,1.3902519865108303,0.5206741228300269,11/34,14.79%,NAMPT;NEAT1;SOCS3;CCL20;DDIT4;AREG;RNASE1;DUSP6;TXNIP;TFRC;ANKRD37
MECOM OE MOUSE GSE34729 CREEDSID GENE 1428 DOWN,0.14354401364157324,1.3892720124368374,0.4935819933400148,19/57,9.01%,OLR1;FCGR3A;C5AR1;PLAUR;IL10;CCL3;RGS1;CCL2;ADORA3;CCL4;GPR34;FPR1;ID2;TREM1;PLA2G7;IL1RN;GAS7;ITGAX;IL1R2
PAX7 OE H9 HUMAN GSE98976 MESOD RNASEQ UP,0.14361809946284762,-1.3447959241186043,-0.4187341883297158,18/50,17.95%,GAPDH;UBB;MT-ATP6;CALR;MT-ND2;MT-ND1;MT-ATP8;MT-ND3;HNRNPH1;DCTN1;UBA1;TNRC18;IFITM3;VCL;CLSTN3;SUN2;ENTPD4;SEC23A
GFI1B OE MOUSE GSE33709 CREEDSID GENE 452 UP,0.14366635493260876,1.3885855251429902,0.48573275257919934,22/69,14.26%,TNFAIP3;GADD45B;ELL2;CYBB;HMOX1;VEGFA;GABARAPL1;SERPINB9;ID2;DDIT4;TREM1;CD55;INSIG1;HES1;SLC15A3;ATP6V0A1;IL1R2;JUND;FGD2;CD300LF;CFP;ALOX5AP
GFI1B OE MOUSE GSE33709 CREEDSID GENE 772 DOWN,0.14366635493260876,1.3885855251429902,0.48573275257919934,22/69,14.26%,TNFAIP3;GADD45B;ELL2;CYBB;HMOX1;VEGFA;GABARAPL1;SERPINB9;ID2;DDIT4;TREM1;CD55;INSIG1;HES1;SLC15A3;ATP6V0A1;IL1R2;JUND;FGD2;CD300LF;CFP;ALOX5AP
MSGN1 OE MOUSE GSE29848 CREEDSID GENE 1630 DOWN,0.14371175030599753,-1.3450014764015987,-0.49707512076567417,10/27,6.92%,SPP1;ATOX1;HSPD1;LGALS1;HSP90AA1;HSPB1;CSTB;HSPE1;TUBA1B;CHCHD10
GATA3 OE MDAMB231 HUMAN GSE72141 RNASEQ UP,0.14376601300748915,-1.3442293674558705,-0.4196839482889916,18/60,4.75%,CD59;S100A4;UBB;MT-ND4;HSP90AB1;MTRNR2L1;MT-ATP6;MGST1;MTRNR2L12;CALR;MTRNR2L8;MT-ND4L;CD63;MBOAT7;SLC44A1;MT-ND1;MT-ATP8;ANXA1
CLOCK KD HUMAN GSE50588 CREEDSID GENE 2782 UP,0.1438324042291055,1.3893504816178615,0.5060798667857119,17/57,19.96%,CD83;DUSP1;NR4A2;RGS2;FOS;CEBPD;EGR1;KLF2;MX2;SLC36A1;PNPLA6;IFIT3;ANKRD37;IL7R;ZFYVE16;EGR3;GIMAP8
CREB1 KD MOUSE GSE17478 CREEDSID GENE 2158 UP,0.14401817194844105,-1.3450116652932416,-0.454098211205181,10/56,5.13%,IGFBP6;VIM;SPP1;S100A4;NUCB2;TSPO;FXYD6;COMTD1;MSRB1;CEBPA
EGR1 KO MOUSE GSE16974 CREEDSID GENE 552 UP,0.14432590308508303,-1.345049945651396,-0.5474137542703719,6/21,6.92%,CKB;RPL36;PTTG1;CST3;TUBA1B;CHCHD10
KLF13 KD HUMAN GSE50588 CREEDSID GENE 2795 UP,0.1452476902532,1.3870584963383967,0.458975628549218,23/72,12.78%,IER3;CD83;DUSP1;TNFAIP3;JUNB;DUSP2;MAP3K8;FOS;UPP1;NFKBIZ;SERPINB9;CXCL16;EGR1;IVNS1ABP;CXCR4;BIRC3;RGCC;BCL3;MAP3K7CL;TNF;BASP1;DENND5A;BRI3
NEUROD1 KO MOUSE GSE35396 CREEDSID GENE 3091 DOWN,0.14544110379987776,1.3872161466083455,0.5043763717245777,14/51,7.15%,CD163;NEAT1;ZFP36L1;MARCKS;THBS1;STAB1;TMEM176B;ID2;FGL2;TMEM176A;PLTP;C1QB;RHOB;CYP1B1
MYBL1 KO MOUSE GSE28025 CREEDSID GENE 377 UP,0.1462597136432211,-1.3412677535566733,-0.5290525887245876,7/18,6.92%,SPARC;VIM;HSPD1;MGST1;CST3;TUBA1B;CHCHD10
TWIST1 OE MOUSE GSE50002 CREEDSID GENE 1075 DOWN,0.14702938976430857,1.385122726727023,0.5349328276344413,10/32,7.15%,CXCL2;TNFAIP3;NFKBIA;FOSB;TIMP1;CXCL1;NFKBIZ;PTGS2;SDC3;CYP1B1
ZBTB20 DEFICIENCY MOUSE GSE19513 CREEDSID GENE 544 UP,0.14722364167000587,1.3838666809189233,0.5142285744481156,9/27,12.70%,SGK1;MARCKS;NR4A3;ID2;IVNS1ABP;FOSL2;CTNNB1;BASP1;PICALM
PPARG V290M DOMNEG MOUSE GSE11870 CREEDSID GENE 1726 DOWN,0.14750237090290327,1.384191207935069,0.543814653781217,15/38,13.50%,NAMPT;NFKBIA;MARCKS;KLF6;EGR1;ACSL1;ADM;SAT1;PDK4;RHOB;MNDA;TSC22D3;JUND;TXNIP;RIN2
VAX2 KO MOUSE GSE19626 CREEDSID GENE 2370 DOWN,0.14757251285879738,1.383879153279056,0.5724704073636997,17/28,15.55%,MS4A7;PLIN2;JUNB;PHLDA1;FOS;CLEC5A;AREG;A2M;EGR1;G0S2;SLC25A37;RNF144B;IL1R1;BCL6;RIN2;SNX30;CHST15
DDIT3 MUT MOUSE GSE2082 CREEDSID GENE 899 DOWN,0.14892691415313225,1.3821939073110332,0.5582371917669208,18/33,7.11%,IER3;CXCL2;IL1B;CD14;SGK1;CCL2;CTSS;VCAN;CXCL1;NR4A1;ID2;BTG2;TGIF1;CD52;C1QA;ADM;C1QC;EREG
NANOG KD HUMAN GSE34904 CREEDSID GENE 1349 UP,0.15001481874937453,-1.3360679024217708,-0.48925843078411796,8/26,5.89%,VIM;S100A4;UBB;HIST1H4C;H2AFZ;BEX2;TUBA1B;SRSF9
ZXDC KD HUMAN GSE45417 CREEDSID GENE 885 UP,0.15001604579876723,1.3811115337158886,0.5743584578512443,12/31,10.38%,CTSL;VEGFA;HERPUD1;SAT1;GLUL;INSIG1;PPIF;HES1;CXCR4;IRS2;GPCPD1;TSC22D3
NCOA2 KO MOUSE GSE41558 CREEDSID GENE 3047 DOWN,0.15021040545961348,-1.336141077707386,-0.45658910490446375,9/33,7.03%,RPL36;SPARC;VIM;HSP90AB1;CALR;CST3;TUBA1B;FABP5;CRIP1
HOXC13 OE MOUSE GSE2374 CREEDSID GENE 201 DOWN,0.15022708239386717,-1.336365536778001,-0.39399433985041066,22/66,10.27%,GAPDH;RPL36;ATOX1;TSPO;H2AFZ;CSTB;CST3;CD63;SLC44A1;PTMS;TMEM159;ANXA1;SPINT1;TUBA1B;PLD3;CFD;SRSF9;AKT1S1;DCTN1;STUB1;UBE2M;CTSD
NEUROD1 KO MOUSE GSE35396 CREEDSID GENE 3093 DOWN,0.15045396092527463,-1.3364157281033078,-0.4945044195133576,3/32,0.27%,CKB;GAPDH;RPL36
TSHZ3 SIRNA MDAMB231 HUMAN GSE79586 RNASEQ UP,0.15314093545197105,1.3783375920283383,0.45722180577161053,33/88,13.84%,IER3;PLAUR;NAMPT;NFKBIA;PHLDA1;CDKN1A;THBD;VEGFA;CXCL1;MCL1;ATP2B1;HBEGF;DDIT4;ICAM1;SLC2A3;INSIG1;ATP13A3;PPIF;EREG;BIRC3;ZC3H12A;ZFAND5;EHD1;AXL;ARL5B;MAPK6;HLA-DRA;SLC6A6;PICALM;TFRC;SSH1;COLGALT1;STK40
FOXQ1 OE HUVEC HUMAN GSE79306 RNASEQ DOWN,0.1535003956974581,-1.3308987103894188,-0.4112302013895954,17/70,5.32%,STMN1;NUCB2;UBB;MT-ND4;HSP90AB1;MT-ATP6;HSP90AA1;MTRNR2L12;CALR;HSPB1;MT-ND2;CD63;IL32;MT-ND1;SOX4;FRY;GRB10
EZH2 SHRNA HUVEC HUMAN GSE71164 RNASEQ DOWN,0.15378485114081508,-1.331311366000788,-0.4031693947213664,17/65,5.93%,GAPDH;SPARC;VIM;MMP14;HSPD1;MT-ND4;HSP90AB1;MT-ATP6;HSP90AA1;MTRNR2L12;ANPEP;CST3;SOX4;CD9;GRB10;TUBA1B;NDST1
DLX5 DEFICIENCY MOUSE GSE22381 CREEDSID GENE 383 UP,0.15380890132795255,-1.3315897228394118,-0.5251362246890255,3/19,3.27%,MPO;ACP5;MKI67
ZIC3 OE HUVEC HUMAN GSE79306 RNASEQ UP,0.1538201881884945,-1.3309415832288367,-0.5229210813801284,7/21,3.73%,MT-ND4;MTRNR2L1;TOP2A;SULT1B1;MT-ND4L;MKI67;MT-ND1
FLI1 KD HUMAN GSE27524 CREEDSID GENE 1607 UP,0.15413968607076514,1.3772808939903838,0.5017998272663703,22/59,13.50%,MARCKS;DAB2;PHLDA1;VCAN;SDC2;ATP2B1;LIPA;FGL2;DDIT4;PNRC1;PTGS2;ADM;SAT1;CYP1B1;GAS7;SORL1;IFI44L;MAP3K7CL;TRPS1;DPYD;PTX3;RIN2
SMAD3 KO MOUSE GSE28598 CREEDSID GENE 1159 UP,0.15418562751083056,-1.3297480510951436,-0.48692289457353366,9/27,8.90%,SPINK2;SPP1;NUCB2;CALR;BEX2;PSTPIP1;CHCHD10;CRIP1;ECI1
ESR1 KO MOUSE GSE9371 CREEDSID GENE 2430 UP,0.15479521387727688,1.3762871040012787,0.5002516795078222,13/43,15.51%,PPP1R15A;JUNB;RGS2;THBS1;PFKFB3;EGR1;CLEC10A;IRS2;HPSE;CREB5;TXNIP;IFIT3;ZBTB16
GLI1 SIRNA HCT116 HUMAN GSE57871 8HR RNASEQ UP,0.15519207523358447,-1.3283728470235696,-0.45736180730041776,11/43,7.41%,GAPDH;STMN1;UBB;MT-ND4;MT-ATP6;CALR;PTMS;ANXA1;NPEPPS;TTLL12;MT-ND3
DLX5 DEFICIENCY MOUSE GSE22381 CREEDSID GENE 382 UP,0.15521722756048015,1.375402988362974,0.5495927799190456,8/27,6.01%,IER3;CD83;KLF4;TIMP1;SKIL;TMEM176B;TMEM176A;PLTP
RARB KO MOUSE GSE19925 CREEDSID GENE 2999 UP,0.1555039800399429,1.3754880382246182,0.5968766496486941,7/23,12.62%,NAMPT;FOSB;TGIF1;PDK4;IL1R2;PPP1R3B;TXNIP
HIVEP2 KO MOUSE GSE41307 CREEDSID GENE 3094 UP,0.15569759282379264,1.3747971127972363,0.5045914122456477,15/56,6.96%,SGK1;RGS2;CTSS;SKIL;CEBPB;RBFOX3;ATP2B1;C1QA;PLA2G7;PLTP;CTSB;C1QC;DMXL2;C1QB;RHOB
ZBTB48 KO HELA HUMAN GSE96777 RNASEQ DOWN,0.15598857440545433,-1.3268768505466764,-0.4162019417643315,10/49,4.75%,RPL36;CD59;VIM;STMN1;S100A4;LGALS1;H2AFZ;CENPF;MKI67;ANXA1
ESR1 MUT HUMAN GSE1045 CREEDSID GENE 1193 UP,0.155989665484738,-1.326579814039187,-0.43245363258677555,10/38,4.22%,GAPDH;UBB;HSPD1;HSP90AB1;LGALS1;H2AFZ;CSTB;MT1G;CST3;HSPE1
NR3C1 KD HUMAN GSE50588 CREEDSID GENE 2808 DOWN,0.15623163767015275,1.373959501176648,0.5118360582415257,7/48,4.45%,ZFP36;HMOX1;SAMSN1;CEBPB;SERPINB9;CEBPD;LIPA
TCF21 SIRNA HCASMC HUMAN GSE44461 RNASEQ UP,0.15660558048868942,-1.3255858137223817,-0.5149917273142542,5/17,2.47%,GAPDH;SPARC;VIM;LGALS1;CALR
KCNIP3 KO MOUSE GSE16874 CREEDSID GENE 1030 UP,0.15893841696462488,1.3717762186919342,0.442054862571798,35/108,9.20%,IER3;FCGR3A;CXCL2;CD163;IL1B;FN1;CD14;SLC11A1;HMOX1;CLEC5A;CLEC7A;GPR34;FPR1;TMEM176B;TNFAIP2;CEBPD;ID2;FGL2;TMEM176A;EGR1;TREM1;PTGS2;C1QA;PLA2G7;G0S2;CTSB;C1QC;DMXL2;C1QB;TLR2;ITGAX;MPEG1;AXL;IL1R2;RGCC
TCF12 KD HUMAN GSE50588 CREEDSID GENE 2789 UP,0.1591472068045678,1.371226569952325,0.4991913455754591,12/57,7.15%,IER3;CD83;PLIN2;SERPINA1;CTSS;HMOX1;SOCS3;CEBPB;NFKBIZ;PTAFR;DMXL2;CYP1B1
BCL6 KO MOUSE GSE40493 CREEDSID GENE 2772 UP,0.16011378207553903,1.3701901414816136,0.48649634564483285,24/83,10.08%,IER3;CXCL3;IL10;CCL3;PLIN2;RGS1;LGMN;GADD45B;SAMSN1;CEBPB;TNFRSF1B;SERPINB9;ID2;LPAR6;FGL2;MAF;RCBTB2;CTSB;ST8SIA4;SLC15A3;NFIL3;AXL;IL1R2;ENTPD1
SOX2 KD MOUSE GSE64965 CREEDSID GENE 2616 UP,0.16085436103422865,1.3692191926063062,0.5105047297704356,20/50,16.77%,SLC11A1;CCL2;THBD;STAB1;UPP1;TMEM176B;TNFAIP2;TMEM176A;PDE4B;EREG;IRS2;TCN2;FOSL2;MNDA;CH25H;SEMA3C;IFIT3;IFIT1;ISG15;SERPINB2
NEUROG3 OE MOUSE GSE3653 CREEDSID GENE 2585 UP,0.1610172313693359,-1.3203890308770565,-0.5231418100063425,9/20,8.71%,VIM;STMN1;HSP90AB1;GOLM1;BEX2;CST3;RTN3;FABP5;HNRNPH1
INSM1 KO MOUSE GSE46139 CREEDSID GENE 2229 DOWN,0.16117341613414332,-1.3195130818255159,-0.4545774334798591,9/34,6.12%,STMN1;UBB;HSPD1;FXYD6;BEX2;CST3;HSPE1;PLD3;PRELID1
GATA4 KO MOUSE GSE11194 CREEDSID GENE 510 DOWN,0.16135790175973674,-1.3196702883503946,-0.44826659430334825,8/31,7.03%,CKB;HSPD1;PLAC8;SULT1B1;ANPEP;PCYT2;TUBA1B;CRIP1
EZH2 KO MDAMB231 HUMAN GSE72524 RNASEQ DOWN,0.16145430020233306,-1.3185600820385852,-0.39560156015862147,17/63,8.71%,STMN1;S100A4;MMP14;MT-ND4;HSP90AB1;MT-ATP6;CENPF;MT-ND4L;CST3;MT-ND1;MT-ATP8;TUBA1B;NPEPPS;NDST1;CD99L2;UACA;HNRNPH1
LHX1 ABLATION MOUSE GSE4230 CREEDSID GENE 776 DOWN,0.16153628674733336,1.3680182439008746,0.5329573079275727,14/32,9.05%,IER3;NEAT1;SGK1;LGMN;SOD2;GABARAPL1;TMEM176B;TMEM176A;IVNS1ABP;SAT1;GLUL;TCN2;LAMP1;VMP1
NFE2L2 KNOCKOUT FEMALE MOUSE GSE867 CREEDSID GENE 1363 DOWN,0.161677474861101,1.3666090332903467,0.6133763965804466,11/25,7.91%,PLIN2;NFKBIA;PHLDA1;MARCO;CXCL1;TMEM176B;ID2;TMEM176A;G0S2;MPEG1;LAMP1
TET2 KO MOUSE GSE27816 CREEDSID GENE 457 UP,0.1619168538397077,1.3666766926576632,0.5415512657447472,15/35,15.82%,IER3;DUSP1;FOS;GABARAPL1;CCL4;TMEM176B;LPAR6;EGR1;CXCR4;DUSP6;JUND;OTUD1;MSL3;UBALD2;ANKRD50
SOX2 KO HUMAN GSE59234 CREEDSID GENE 2957 UP,0.1621023112865467,1.3669253196257305,0.5039366691060553,8/32,11.29%,PLAUR;FN1;DAB2;RCBTB2;HES1;GAS7;SLC9A9;BCL6
NFE2L2 KO MOUSE GSE48879 CREEDSID GENE 2834 DOWN,0.16247240788765754,1.3669268747501497,0.49548656968267424,18/49,14.98%,IER3;IL1B;CD14;PHLDA1;TIMP1;HMOX1;TNFAIP2;ID2;ICAM1;PLA2G7;GLUL;C1QC;BCL3;CDC42EP2;FKBP5;RIT1;ALOX5AP;IER5L
IKZF3 MUT MOUSE GSE12356 CREEDSID GENE 599 DOWN,0.1625164839821811,-1.3170990762733747,-0.44113434132722507,15/51,7.03%,RPL36;VIM;ACP5;STMN1;HSP90AB1;MGST1;HSP90AA1;HIST1H4C;H2AFZ;MKI67;SOX4;GM2A;TUBA1B;PRELID1;CRIP1
RUNX1 KO MOUSE GSE2592 CREEDSID GENE 973 DOWN,0.16318483245237486,-1.31548426486237,-0.44322657947856947,9/34,5.89%,RPL36;MPO;ACP5;PLAC8;HSP90AB1;LGALS1;HSPB1;CD9;SRSF9
TFAP2C KD HUMAN GSE15481 CREEDSID GENE 2964 DOWN,0.16345866794041258,-1.31551650922884,-0.44667101547595095,7/40,3.19%,CA2;DUT;PTTG1;TOP2A;UBE2C;CENPF;S100A13
DNMT1 KO HUMAN GSE3699 CREEDSID GENE 2851 DOWN,0.16395255976598955,1.3645037733351797,0.5091008262857851,9/32,12.78%,IER3;NFKBIA;CCL2;AREG;MAF;IVNS1ABP;TIPARP;ARHGEF40;BRI3
DLX5 OE MOUSE GSE22381 CREEDSID GENE 372 DOWN,0.16527244026877408,1.3632908701260749,0.5470532289079061,4/25,8.48%,IER3;JUNB;FOSB;NFKB1
MYC KD HUMAN GSE54872 CREEDSID GENE 1308 UP,0.16751104941085818,1.3611910912735736,0.5328449846755386,8/30,7.19%,ATF3;MARCKS;LPAR6;GK;SLC2A3;MAF;PLA2G7;CXCR4
MYC MYC  VS WT MOUSE GSE55272 CREEDSID GENE 1817 DOWN,0.1679667656133414,1.360667453796858,0.5877245262744965,7/17,14.52%,RBP7;RNASE1;IRS2;GPCPD1;BCL6;SMAD7;SEMA3C
HSF1 KD HUMAN GSE3697 CREEDSID GENE 781 UP,0.16883606266226675,1.3595886515031708,0.5388571468986727,11/30,17.41%,IER3;VSIG4;ZFP36L1;KCNN1;RHOB;JUN;CTNNB1;EPHB2;SH3TC1;PANX1;TNFAIP6
TP53 MUTATION HUMAN GSE27157 CREEDSID GENE 3046 DOWN,0.1689608224024896,-1.3087172649941334,-0.43279496051348915,13/45,5.13%,RPL36;SPARC;VIM;SPP1;RAB13;DUT;HSPD1;HSP90AB1;HIST1H2AC;HSPB1;HSPE1;SLPI;CEBPA
NR1I3 KO MOUSE GSE40120 CREEDSID GENE 3067 UP,0.16912437105985326,1.3596146760647538,0.5082851502476778,15/42,12.89%,NAMPT;NEAT1;DUSP1;RGS1;SDS;PHLDA1;HMOX1;ID2;BTG2;G0S2;IL1RN;GPCPD1;OGFRL1;TXNIP;FKBP5
MEF2A KD MOUSE GSE47150 CREEDSID GENE 957 DOWN,0.1696810871558914,1.3586427891846744,0.5067332395362801,13/45,6.69%,IER3;FCGR3A;DUSP1;CDKN1A;FOS;GABARAPL1;RBFOX3;HERPUD1;ATP2B1;PLA2G7;INSIG1;DMXL2;PLXNC1
