TF,fdr,nes,es,tag %,gene %,lead_genes
NFE2L2 KO MOUSE GSE867 CREEDSID GENE 1362 DOWN,0.0,2.154071350622325,0.6216339918458963,20/45,9.51%,TYROBP;CTSS;ID2;MPEG1;TMEM176B;ZFP36L1;HMOX1;C1QA;CD74;LGALS1;MARCO;PLIN2;TMEM176A;SOD2;C1QC;ALDH1A1;NFKBIA;GABARAPL1;UBC;CSTB
DNMT1 KO MOUSE GSE31626 CREEDSID GENE 1237 UP,0.0,2.150422815754128,0.5882858152378236,27/62,15.75%,SAT1;CTSS;ID2;TXNIP;ZFP36;MPEG1;DUSP6;CTSL;CHST15;MCL1;DDIT4;MT2A;ZFAND5;AMPD2;IFITM2;RNF149;NFKBIA;SAMSN1;UBC;PISD;SGK1;IER3;AIM2;ARL8A;CD300LF;SLC44A2;TRPS1
TCF4 DELETION MOUSE GSE12505 CREEDSID GENE 2866 UP,0.0,2.145309855535233,0.584424975947372,29/80,11.49%,SAT1;CST3;JUNB;DUSP1;CD68;CFP;CYBB;TXNIP;KLF6;KLF2;ZFP36;FOS;EVI2A;CRIP1;MCL1;CD52;KLF4;TNFAIP3;IER5;FOSB;CTSB;C1QC;HERPUD1;RNF149;NR4A1;PLBD1;CD14;IER2;PLD3
SOX3 KO MOUSE GSE53760 CREEDSID GENE 1668 UP,0.0,2.1407892495398917,0.6742544726036862,18/38,18.76%,RGS2;CDKN1C;RHOB;LY96;CKB;ARL4A;RIN3;SAMD4A;RTN1;PLXNC1;ANXA1;CXCR4;PLA2G4A;DAB2;NPL;TRPS1;TMTC2;HBEGF
NCOA1 KD HUMAN GSE28645 CREEDSID GENE 888 UP,0.0,2.139705827263148,0.5534314330812047,34/91,12.71%,RGS2;CLEC7A;HLA-DPA1;TNFSF10;HMOX1;HLA-DQB1;HLA-DRA;NFKBIZ;CD74;IL15;KLF4;BIRC3;TNFAIP3;IFIT3;GBP1;HCAR3;IRF9;SECTM1;JAZF1;PPP1R15A;WARS;JAK2;SLC15A3;GABARAPL1;TNF;CREBRF;CXCR4;IFIT2;IFI44L;CTSO;MX2;DDX58;AIM2;ISG15
KLF1 OE MOUSE GSE46600 CREEDSID GENE 252 UP,0.0,-2.08998809515507,-0.6443741591317996,22/45,6.09%,CTSG;PRTN3;MPO;ELANE;STMN1;MYB;RPL36;DUT;GAPDH;PLAC8;CALR;UBE2C;H2AFZ;HSPD1;HSP90AA1;TUBA1B;HNRNPH1;HSPE1;HSP90AB1;MKI67;SRSF9;LMO2
SETDB1 KD THP1 HUMAN GSE103409 SGRNA6DAY4 RNASEQ UP,0.0,-2.0908351757227632,-0.6441102378122792,16/50,8.30%,PRTN3;ELANE;HSPB1;CLEC11A;GAPDH;CALR;CENPF;HSPD1;HSP90AA1;UBB;HSP90AB1;CD63;P2RY8;NCLN;ZNF117;CEBPA
TP53 SIRNA MDAMB231 HUMAN GSE68248 RNASEQ DOWN,0.0,-2.091029656931923,-0.7148263635541343,17/33,9.51%,STMN1;GAPDH;CALR;CENPF;H2AFZ;TOP2A;MT-ND4;HSP90AA1;MT-ATP6;TUBA1B;HSP90AB1;MT-ND3;MKI67;MT-ND1;MTRNR2L12;MT-ND2;VIM
MYC OE MOUSE GSE38304 CREEDSID GENE 1846 UP,0.0,-2.09490792232041,-0.7532240355463301,10/25,2.89%,FABP5;RPL36;GAPDH;PLAC8;CALR;HSPD1;HSP90AA1;SLPI;HSPE1;HSP90AB1
SOX7 OE MOUSE GSE10809 CREEDSID GENE 1004 DOWN,0.0,-2.0979249303223986,-0.7095409259276838,13/31,3.20%,FABP5;RPL36;MGST1;DUT;PTTG1;UBE2C;H2AFZ;HIST1H4C;HNRNPH1;HSPE1;LBR;HSP90AB1;RAB13
