Term,tag %,gene %,fdr,es,nes,lead_genes
TEAD3 human tf ARCHS4 coexpression,Aug-38,17.58%,0.598708854,-0.338651695,-1.042106997,MFGE8;UBFD1;DVL3;SLC4A2;SRF;MOGS;ARFGAP1;QSOX1
NEUROG2 human tf ARCHS4 coexpression,29-Jun,10.39%,0.595021143,-0.34583333,-1.044402244,MTRNR2L8;SOX4;MIB1;PAXBP1;BASP1;TMEM120B
NCOR1 human tf ARCHS4 coexpression,Sep-34,17.28%,0.593431982,-0.348996692,-1.045582837,MTRNR2L1;MTRNR2L8;C2CD3;MTRNR2L12;RALGAPA2;ZNF407;SYNE2;ATG2B;ZFYVE26
ZNF572 human tf ARCHS4 coexpression,Dec-32,25.91%,0.588673628,-0.36399013,-1.048221459,ZNF438;CCDC117;UBTD2;NAPEPLD;TRIM37;MAPK6;RABGAP1;FAR1;ZNF12;ANKRD50;GABPA;EXOC6
ZNF225 human tf ARCHS4 coexpression,16-May,18.68%,0.582429108,-0.405648723,-1.05183252,C2CD3;ZNF639;ZNF169;ZNF320;TMEM116
ZNF781 human tf ARCHS4 coexpression,21-Feb,3.46%,0.579406053,-0.37162205,-1.053875272,STMN1;SOX4
SPIC human tf ARCHS4 coexpression,18-Jul,16.74%,0.574921173,-0.394358357,-1.056503352,MTRNR2L1;MTRNR2L10;C2CD3;F11R;PIKFYVE;FAM19A2;NUDT4
MATR3 human tf ARCHS4 coexpression,19-Jun,16.40%,0.575317356,-0.386890461,-1.056945385,FBXO45;CCDC117;BTRC;UBTD2;PIP5K1B;ANGEL1
HNF4G human tf ARCHS4 coexpression,21-Jul,16.67%,0.574987136,-0.390484562,-1.057556319,SEPP1;TM9SF3;DGAT1;GPR160;VILL;MYO15B;ACOX1
GPATCH8 human tf ARCHS4 coexpression,16/46,28.69%,0.573361697,-0.330721484,-1.058881511,MKI67;ASXL1;MT-ND2;NUP153;SYNE2;KDM3B;FOXK2;TLK2;BRPF3;STK35;SIK3;NPEPPS;ETS1;KMT2D;SYNGAP1;UBAP2L
ZNF14 human tf ARCHS4 coexpression,26-Apr,5.63%,0.566992107,-0.353350918,-1.062319043,STMN1;SOX4;ZNF682;ZNF770
MGA human tf ARCHS4 coexpression,Sep-36,17.73%,0.560952228,-0.349575208,-1.0657277,MTRNR2L1;MTRNR2L8;IGF1R;MIB1;KANSL1L;SYNE2;PIKFYVE;RBM26;RABGAP1
ARNTL2 human tf ARCHS4 coexpression,29-Jun,9.25%,0.560284111,-0.354611878,-1.066568056,CD59;CALR;EREG;MFN1;ATP13A3;KIF23
MIER2 human tf ARCHS4 coexpression,18/44,25.15%,0.560253538,-0.329645791,-1.067079618,LONP1;STK11;FLYWCH1;NCLN;ZNF444;FZR1;INTS1;RFNG;ARFGAP1;POLRMT;ERCC2;TRIOBP;ATP13A2;UAP1L1;TMEM189;PPP1R37;REXO1;MICALL1
NKX2-5 human tf ARCHS4 coexpression,14/23,29.98%,0.56003281,-0.36196785,-1.067660483,CDK16;NCLN;UBE2M;ARMC10;ATP5D;CDC34;POLRMT;LRP3;INPP5A;ZNF282;ATPAF1;FBN2;GYS1;AKT1S1
RC3H2 human tf ARCHS4 coexpression,17/54,22.45%,0.559930229,-0.320254882,-1.068117161,PLTP;TM9SF3;MIB1;PANK3;ATMIN;ALOX5AP;STRN;PDE4D;SYNE2;VCPIP1;PIKFYVE;ATG2B;RABGAP1;FAR1;POLE4;FAM168B;ANKRD50
ZNF8 human tf ARCHS4 coexpression,16-Apr,18.68%,0.55512943,-0.409753633,-1.070877978,C2CD3;PTGR2;ZNF320;TMEM116
DMRT1 human tf ARCHS4 coexpression,19-Jul,22.68%,0.547729441,-0.41306583,-1.075015933,KIAA1958;FBXO45;CCDC117;TIA1;PPP2CB;INTS8;KCNJ3
ZNF148 human tf ARCHS4 coexpression,25-Jul,17.12%,0.544753375,-0.355879761,-1.077091672,ZNF512;RALGAPA2;KANSL1L;DCTN4;SMCHD1;VCPIP1;RBM26
SMARCC2 human tf ARCHS4 coexpression,24/63,30.10%,0.544116366,-0.312326612,-1.077864188,USP20;ASXL1;UBA1;DVL3;YEATS2;FAM193B;INTS1;RPTOR;MEN1;TNRC18;THRA;SEC16A;KDM3B;KIF1B;INTS3;FAM168B;KMT2D;SYNGAP1;MINK1;TNK2;UBAP2L;PKD1;TAOK2;FBXO41
ZNF136 human tf ARCHS4 coexpression,20-Jun,17.73%,0.541938695,-0.415291165,-1.079378832,PGM3;LIN7C;XRCC4;PUM2;MOB1B;RABGAP1
HOXD3 human tf ARCHS4 coexpression,18-Oct,30.48%,0.533732206,-0.424495293,-1.083963174,CDK16;SLC22A15;PTOV1;VIM;TRIOBP;FOXK2;PRR7;TAOK2;AKT1S1;EVA1B
ZNF385D human tf ARCHS4 coexpression,15-Jan,0.61%,0.534686346,-0.437818686,-1.08401652,STMN1
ZNF669 human tf ARCHS4 coexpression,22-May,18.68%,0.529842002,-0.354286261,-1.087156879,STMN1;TIA1;MFSD8;THAP2;TMEM116
HSF2 human tf ARCHS4 coexpression,20-Aug,23.10%,0.522362338,-0.398846819,-1.091150574,STMN1;HSDL1;TIA1;FAM188A;THAP2;YOD1;KLHL9;TADA1
ZNF273 human tf ARCHS4 coexpression,16-May,18.68%,0.50558123,-0.403408119,-1.099500621,C2CD3;PTGR2;ZNF169;ZNF320;TMEM116
TBX3 human tf ARCHS4 coexpression,18/41,32.88%,0.50570885,-0.340429552,-1.099941734,CALR;CITED2;TM9SF3;H6PD;SLC4A2;ID1;SEC16A;COPG1;ATRN;ATP2B4;SDF4;MGAT4B;POFUT2;TAOK2;AKT1S1;CKAP4;CANT1;ITGA5
ZNF615 human tf ARCHS4 coexpression,29-Sep,12.56%,0.500744004,-0.366416261,-1.102965811,ZNF438;ING1;FBXO45;PTGR2;EDEM3;IGF1R;HKR1;EPHB6;NSUN6
ZBTB16 human tf ARCHS4 coexpression,25-Mar,2.02%,0.501424083,-0.407745029,-1.103095936,PRSS57;IGLL1;MTRNR2L1
ZNF638 human tf ARCHS4 coexpression,18/32,38.20%,0.500149632,-0.368224303,-1.104211376,SCD5;ATP8A1;MIB1;PANK3;FAM120C;KIF1B;PTCH2;PTPN4;SYNE1;HERC1;CEP192;TRIM23;KIAA1328;WDR74;PLCB1;ZDHHC17;CTC1;PLCG2
TBX18 human tf ARCHS4 coexpression,29-Apr,4.41%,0.500389981,-0.371694102,-1.104573132,MFGE8;UBFD1;SPARC;ANKRD27
ZNF343 human tf ARCHS4 coexpression,16-Jan,0.99%,0.50080324,-0.399496626,-1.104947192,BEX2
ETV5 human tf ARCHS4 coexpression,30-Jul,9.25%,0.501365836,-0.400046004,-1.10520925,GAPDH;TOP2A;TUBA1B;SPARC;PGM3;S100B;KIF23
RCOR3 human tf ARCHS4 coexpression,13/47,15.53%,0.501832046,-0.333476356,-1.10550811,ATP8A1;SLC36A4;PAM;IGF1R;ABCA5;RBM5;KANSL1L;ELL2;PPM1A;MOB1B;RBM6;RAB3IP;PIKFYVE
PHF20 human tf ARCHS4 coexpression,21-Aug,18.68%,0.499211111,-0.415380626,-1.107306865,H2AFZ;SOX4;TIA1;SFT2D3;CSTF1;ZNF320;CDKAL1;TMEM116
TCF25 human tf ARCHS4 coexpression,26/102,20.02%,0.499724375,-0.299550476,-1.107448152,CLCN7;PIGQ;DUS1L;STK11;FLYWCH1;GLI4;ATHL1;FAM73B;TMEM259;PTOV1;FZR1;FAM193B;INTS1;SLC38A10;RFNG;TNRC18;LRRC45;MOGS;ARFGAP1;PPP6R2;MAPK3;MYO15B;FBRSL1;EME2;MAP3K11;SUN2
PRDM4 human tf ARCHS4 coexpression,25/69,26.37%,0.499917159,-0.325063228,-1.107804336,TATDN2;ASXL1;B4GALT5;ATP13A3;RPTOR;NUP153;SRF;CCNT1;ZDHHC5;STRN;UPF1;CNOT11;MCMBP;AGFG1;PIKFYVE;SEC16A;KDM3B;HIPK1;FAM168B;TLK2;REXO1;EPG5;SIK3;NUS1;KMT2D
SSH3 human tf ARCHS4 coexpression,19/78,19.90%,0.500309625,-0.299803034,-1.108199108,HSPB1;CLCN7;DNAJC5;DUS1L;TMEM259;SLC4A2;INTS1;SLC38A10;ZDHHC5;TNRC18;UPF1;LRRC45;MOGS;ARFGAP1;FBRSL1;SEC16A;SMARCD2;G6PD;MAP3K11
NFE2L1 human tf ARCHS4 coexpression,19/40,29.98%,0.499059422,-0.378476853,-1.109328286,UBFD1;DVL3;SLC4A2;INTS1;ZDHHC5;UPF1;MOGS;SEC16A;LAMP1;ATRN;CAPN3;FAM168B;SDF4;MGAT4B;MINK1;GYS1;CENPB;TAOK2;AKT1S1
NKX2-2 human tf ARCHS4 coexpression,Oct-39,14.80%,0.499975981,-0.35319699,-1.109418743,BEX2;SCD5;RRAGD;PAM;LIN7C;PTGR2;ABCA5;ELL2;MOB1B;RAB3IP
ZNF671 human tf ARCHS4 coexpression,30-Jun,14.69%,0.498319757,-0.369219452,-1.110700504,IGLL1;LMO2;TIA1;RBM5;MCTP2;NAPEPLD
NOC4L human tf ARCHS4 coexpression,22-Aug,19.37%,0.498035386,-0.397176973,-1.111410162,SLBP;MFSD3;NCLN;TTLL12;HEBP2;POLRMT;ATP1B3;GZMM
ZBTB6 human tf ARCHS4 coexpression,Dec-36,20.66%,0.498855012,-0.360945008,-1.111516958,PGM3;LIN7C;MIB1;XRCC4;PUM2;ATMIN;SMAD4;MOB1B;RABGAP1;RMND5A;ARRDC4;AP1G1
ZBTB44 human tf ARCHS4 coexpression,30-Jul,17.12%,0.495776826,-0.375300808,-1.11372462,MYB;TRIM59;RALGAPA2;SMAD4;PPM1A;PIKFYVE;RBM26
PLXNB2 human tf ARCHS4 coexpression,17/72,18.34%,0.489180297,-0.321243968,-1.117304424,CALR;CLCN7;TMEM259;UBA1;DVL3;SLC4A2;FZR1;INTS1;SLC38A10;ZDHHC5;UPF1;MOGS;ARFGAP1;SEC16A;QSOX1;LAMP1;COPG1
ZNF135 human tf ARCHS4 coexpression,23-Aug,22.53%,0.489228555,-0.375922556,-1.117833611,STMN1;LIN7C;RCHY1;MAPK6;HMGCR;TMEM116;ZNF419;FAAH
FOXP2 human tf ARCHS4 coexpression,19-Mar,9.55%,0.487276344,-0.401801615,-1.119352895,STMN1;SOX4;TIA1
ZNF805 human tf ARCHS4 coexpression,13/53,16.59%,0.484402467,-0.345810464,-1.121393631,SEC24A;SOX4;PGM3;HIST1H1E;LIN7C;BTBD3;DIS3;ABCA5;ARL5B;PPM1A;VCPIP1;PIKFYVE;SLC10A7
ZFP3 human tf ARCHS4 coexpression,15/30,25.38%,0.481262364,-0.37093099,-1.123482627,SOX4;GMCL1;CEACAM4;TIA1;ABCA5;KANSL1L;RBM6;SENP1;NFIA;CDKAL1;LATS2;PGGT1B;AK9;RASA1;MAPKAPK5
ZFPM1 human tf ARCHS4 coexpression,36/109,24.62%,0.474184847,-0.303235191,-1.127744958,ATP2A3;ECI1;CLCN7;PIGQ;USP20;DUS1L;GLI4;ATHL1;GTPBP6;FAM73B;TMEM259;TESC;GSK3A;FZR1;FAM193B;INTS1;SLC38A10;SYVN1;RFNG;TNRC18;ZNF787;MOGS;POLRMT;UBALD2;FBRSL1;PIM1;H1FX;MAP3K11;SUN2;SMIM1;CSNK1G2;PARP10;REPIN1;ABHD17A;PRR7;REXO1
PPP1R10 human tf ARCHS4 coexpression,27/63,29.98%,0.47512166,-0.328006054,-1.127804455,MKI67;KLHL21;NCLN;PYGO2;DVL3;INTS1;RPTOR;NUP153;SRF;ZDHHC5;SYVN1;UPF1;MOGS;ZFYVE26;SEC16A;EME2;NCOA5;STK35;ZNF282;DHX37;REXO1;KMT2D;NXF1;GATAD2A;UBAP2L;TAOK2;AKT1S1
POLR2L human tf ARCHS4 coexpression,19-Jun,5.90%,0.474910869,-0.435724264,-1.128484843,RPL36;HSPE1;RAB13;ATOX1;CD63;PET100
ZFP28 human tf ARCHS4 coexpression,23-Aug,21.16%,0.470006566,-0.411356166,-1.131754477,RRAGD;PAM;CLASP2;FAM188A;PDE4D;KDM3B;KIF1B;UBQLN2
DACH1 human tf ARCHS4 coexpression,19-May,9.55%,0.47065785,-0.453708179,-1.132023622,STMN1;BEX2;KIAA1958;BASP1;TIA1
KRTAP5-1 human tf ARCHS4 coexpression,24-Jun,18.04%,0.465286247,-0.41982687,-1.135193229,HSPB1;ATHL1;ZNF692;TNRC18;ARFGAP1;EME2
TOX3 human tf ARCHS4 coexpression,25-Aug,13.81%,0.465775507,-0.395627773,-1.135498373,STMN1;KIAA1958;ZNF117;TIA1;ARMC10;KANSL1L;NSUN6;SFT2D3
ZNF365 human tf ARCHS4 coexpression,21-Mar,4.00%,0.460888122,-0.41581288,-1.138540943,SCD5;PTGDS;RTN3
GRHL2 human tf ARCHS4 coexpression,24-Aug,18.61%,0.460204029,-0.421628858,-1.139273639,HSPB1;IGF1R;F11R;TRIM37;SIPA1L3;SEC16A;SMARCD2;HIPK1
NFIA human tf ARCHS4 coexpression,26-Mar,3.46%,0.460607725,-0.405309469,-1.139513644,STMN1;HNRNPH1;SOX4
ZBTB26 human tf ARCHS4 coexpression,Aug-33,18.91%,0.461013136,-0.367760451,-1.139768322,STMN1;GNPDA2;MTRNR2L12;RCHY1;MEX3C;PAFAH2;MAPK6;ARRDC4
GLIS2 human tf ARCHS4 coexpression,17/41,31.74%,0.461967935,-0.373969051,-1.139795473,MFGE8;DVL3;PTOV1;SLC4A2;TNRC18;ARFGAP1;LRP3;QSOX1;TRIOBP;SDF4;MGAT4B;CENPB;POFUT2;TAOK2;AKT1S1;FAM65A;CKAP4
HOXA11 human tf ARCHS4 coexpression,31-Oct,17.24%,0.4622473,-0.396592491,-1.140137423,ECI1;CITED2;CDK16;DUS1L;UBE2M;SLC4A2;TTLL12;ZNF787;LRRC45;LRP3
ZXDB human tf ARCHS4 coexpression,19/47,21.88%,0.460511175,-0.36235065,-1.141775366,NUCB2;EDEM3;GPD2;ASXL1;ATP13A3;CUL4A;ZNF639;SMIM13;CDYL2;NUP153;ELL2;STRN;MOB1B;PDE4D;SEC16A;HIPK1;AP1G1;FAM168B;TLK2
ID1 human tf ARCHS4 coexpression,17/34,29.98%,0.460919851,-0.382057637,-1.142186423,CALR;CDK16;PCYT2;SLC4A2;INTS1;UPF1;MOGS;ARFGAP1;CLTB;SLC27A4;SDF4;MGAT4B;FSTL3;CENPB;TAOK2;ADAM15;AKT1S1
SIX6 human tf ARCHS4 coexpression,17-May,7.72%,0.456280083,-0.46793148,-1.145167659,H2AFZ;HSPD1;HNRNPH1;HSP90AB1;TRIM59
ESRRA human tf ARCHS4 coexpression,27/59,29.98%,0.456286023,-0.319295412,-1.145865308,DUS1L;STK11;TMEM259;DGAT1;SLC4A2;INTS1;ZDHHC5;UPF1;ZNF787;MOGS;ENDOG;POLRMT;SMARCD2;MAP3K11;CAPN3;CLTB;REPIN1;REXO1;SLC27A4;SDF4;MGAT4B;MINK1;GYS1;CENPB;TAOK2;ADAM15;AKT1S1
TP73 human tf ARCHS4 coexpression,20-Jul,17.39%,0.455050413,-0.418999403,-1.146854351,SLPI;MKI67;SLC25A29;FZR1;LRRC45;SIPA1L3;SEC16A
IRX1 human tf ARCHS4 coexpression,26-Jul,18.76%,0.453359415,-0.375838604,-1.148376249,KBTBD11;HSDL1;BASP1;VIM;NOTCH1;ZNF395;KIF1B
SMAD6 human tf ARCHS4 coexpression,19/42,29.98%,0.449777408,-0.35712208,-1.150712928,CALR;ASXL1;INTS1;RPTOR;TNRC18;UPF1;ID1;ARFGAP1;SEC16A;LAMP1;SDF4;KMT2D;MGAT4B;FSTL3;CENPB;TAOK2;NPLOC4;ADAM15;AKT1S1
RBPJL human tf ARCHS4 coexpression,15/44,14.12%,0.45014153,-0.375800918,-1.151029669,GRB10;MTRNR2L1;KLHL21;MTRNR2L10;GADD45A;ZBTB16;BACE1;SLC16A10;ATHL1;CRLS1;SLC38A10;SYVN1;DNMBP;TNRC18;PPP2R2D
DMAP1 human tf ARCHS4 coexpression,33/73,36.49%,0.448881819,-0.328251246,-1.152127349,ATP2A3;USP20;AHSA2;DUS1L;FLYWCH1;ATHL1;GTPBP6;TMEM259;ZNF444;FAM193B;ZNF692;PPP6R2;MYO15B;SUN2;SELL;PBXIP1;ACSS1;PARP10;DAGLB;SEC31B;ACAD10;PCYOX1L;TNK2;CHKB;SIPA1;EML3;GIGYF1;ZAP70;TAF1C;PCED1A;TUBGCP6;NBEAL2;AP1G2
HAND2 human tf ARCHS4 coexpression,16-Jul,21.84%,0.448417745,-0.441465617,-1.152848315,UBFD1;ZNF512;HGF;SLC4A2;H1FX;TRIOBP;FOXK2
PDS5B human tf ARCHS4 coexpression,May-34,5.82%,0.448299558,-0.355964207,-1.153492827,HNRNPH1;SOX4;ING1;LIN7C;CD96
ZNF488 human tf ARCHS4 coexpression,25-Apr,7.57%,0.447912643,-0.380885161,-1.154283658,SCD5;KBTBD11;PTGDS;DGAT1
SPDEF human tf ARCHS4 coexpression,Dec-32,18.53%,0.448518589,-0.399735711,-1.154466726,HSPB1;SLC25A29;PYGO2;GPR160;NDRG1;MEN1;LRRC45;TRIM37;SIPA1L3;SEC16A;SMARCD2;G6PD
PLXNA3 human tf ARCHS4 coexpression,20/61,29.26%,0.449046381,-0.334863646,-1.154720681,C2CD3;SLC25A29;DVL3;CLK2;PTOV1;INTS1;TNRC18;ARFGAP1;FBRSL1;SIPA1L3;SEC16A;EME2;INTS3;TMEM189;PPP1R37;KMT2D;SYNGAP1;POFUT2;PKD1;TAOK2
ZNF184 human tf ARCHS4 coexpression,23-Jun,12.56%,0.449387509,-0.425595588,-1.155019241,SOX4;PGM3;DMTF1;TIA1;KANSL1L;NSUN6
LYL1 human tf ARCHS4 coexpression,Oct-89,8.22%,0.445644394,-0.317736626,-1.157464471,PRSS57;MYB;CLEC11A;ATP2A3;RGL4;PADI4;LMO2;HBB;TESC;CEACAM4
ZNF574 human tf ARCHS4 coexpression,20-May,14.88%,0.445355796,-0.455682913,-1.158059447,PRSS57;SLBP;TMEM160;TTLL12;TACC3
RBM6 human tf ARCHS4 coexpression,13/39,19.03%,0.442103523,-0.358227384,-1.16035298,HNRNPH1;AHSA2;DMTF1;PAXBP1;TIA1;ABCA5;RBM5;KANSL1L;NSUN6;NFIA;RBM26;TMEM116;ZNF552
U2AF1 human tf ARCHS4 coexpression,21-Mar,1.71%,0.44087967,-0.458199423,-1.161534438,KIAA0101;HMGB2;HIST1H4C
PBX1 human tf ARCHS4 coexpression,17-Apr,9.28%,0.440551232,-0.463500054,-1.162007199,STMN1;SOX4;CLASP2;BASP1
ZNF518B human tf ARCHS4 coexpression,Nov-49,11.68%,0.440440208,-0.358123152,-1.162498466,HNRNPH1;ZMYM1;SOX4;PGM3;LIN7C;MIB1;ZNF117;TRIM59;TIA1;PUM2;KANSL1L
ZSCAN18 human tf ARCHS4 coexpression,25-Apr,9.06%,0.428948914,-0.425928313,-1.168763364,SCD5;KBTBD11;MT-ND3;PTOV1
TOX human tf ARCHS4 coexpression,25-Oct,20.59%,0.428673965,-0.39334574,-1.169209591,STMN1;SOX4;RTN3;HSDL1;TIA1;PAFAH2;KLRB1;FAM120B;ZC3H7A;KLHL9
RAPGEF5 human tf ARCHS4 coexpression,29-Apr,4.79%,0.423742779,-0.37082109,-1.172459276,SCD5;KBTBD11;PTGDS;ATP8A1
ZNF682 human tf ARCHS4 coexpression,22-Sep,20.59%,0.422488641,-0.41049679,-1.173445462,FBXO45;ZNF181;RCHY1;CCDC117;KANSL1L;MFSD8;CSTF1;VCPKMT;KLHL9
ZNF34 human tf ARCHS4 coexpression,20-Apr,14.19%,0.420232767,-0.428111237,-1.175136046,STMN1;LIN7C;RBM5;MOB1B
ZNF460 human tf ARCHS4 coexpression,13/39,20.66%,0.42015746,-0.389745376,-1.175684708,MTRNR2L1;MTRNR2L8;PGM3;MTRNR2L10;HIST1H1E;LIN7C;MTRNR2L12;MFN1;ZNF407;PDE4D;SLC35F5;KLHL9;AP1G1
ZKSCAN4 human tf ARCHS4 coexpression,28-Apr,8.68%,0.420165195,-0.426001974,-1.176161116,AZU1;SOX4;RTN3;HSDL1
MET human tf ARCHS4 coexpression,Sep-35,12.94%,0.421092258,-0.38204087,-1.176201401,CD59;CALR;TM9SF3;EREG;GPD2;ATP13A3;SLC4A2;F2RL1;ZDHHC5
DPF2 human tf ARCHS4 coexpression,16-Jul,19.22%,0.419622353,-0.441531527,-1.177432032,NFE2;USP20;CEACAM4;HMG20A;PRDM10;CDKAL1;ZC3H7A
RFX3 human tf ARCHS4 coexpression,15-Apr,9.55%,0.416998367,-0.50000451,-1.179348649,STMN1;SPEF2;HSDL1;TIA1
ZNF517 human tf ARCHS4 coexpression,20-May,13.39%,0.415680658,-0.41712977,-1.180631368,BEX2;TERF2;ZNF444;MFSD8;ZNF169
RARG human tf ARCHS4 coexpression,20/49,29.98%,0.413119934,-0.351263541,-1.182494253,HSPB1;MFGE8;SLC4A2;INTS1;ZDHHC5;UPF1;MOGS;SEC16A;SMARCD2;LAMP1;G6PD;CLTB;MICALL1;SLC27A4;SDF4;MGAT4B;MINK1;CENPB;ADAM15;AKT1S1
HOXB5 human tf ARCHS4 coexpression,29-Sep,17.24%,0.410772858,-0.402010591,-1.184258814,NCLN;GSK3A;CPOX;MEN1;ZNF787;ENDOG;FBRSL1;TTI1;LRP3
TLX3 human tf ARCHS4 coexpression,14/29,21.39%,0.410787336,-0.427735978,-1.184675023,ECI1;CDK16;DUS1L;PTOV1;BASP1;PTDSS2;UBE2M;GSK3A;FZR1;RFNG;POLRMT;LRP3;H1FX;TSR3
SETBP1 human tf ARCHS4 coexpression,17-Jul,18.76%,0.40981111,-0.461711666,-1.185780386,STMN1;SOX4;HSDL1;TIA1;SYNE2;NFIA;KIF1B
HMBOX1 human tf ARCHS4 coexpression,16-Oct,33.75%,0.409851803,-0.478128688,-1.186276687,C2CD3;OSM;RBM5;RBM6;PIKFYVE;ZNF419;MAPKAPK5;HERC1;ZC3H6;KIAA1328
SOX12 human tf ARCHS4 coexpression,17-Jun,21.39%,0.410546783,-0.445697615,-1.186456452,B3GALT6;PTOV1;BASP1;PTDSS2;FBRSL1;TSR3
SMAD4 human tf ARCHS4 coexpression,19/57,18.95%,0.403577088,-0.335124911,-1.190633375,TM9SF3;MIB1;MED14;CUL4A;RALGAPA2;PUM2;PLEKHA8;PANK3;ARL5B;MEX3C;SMCHD1;STRN;AGFG1;SYNE2;VCPIP1;PIKFYVE;ATG2B;KDM3B;PUM1
ZNF48 human tf ARCHS4 coexpression,19-Oct,16.70%,0.400517793,-0.45807859,-1.192674283,MT-ATP6;ECI1;B3GALT6;PTOV1;BASP1;GSK3A;SAP30L;CDC34;ZNF787;FBRSL1
THAP2 human tf ARCHS4 coexpression,16-Jun,19.94%,0.397959693,-0.466290652,-1.194343389,STMN1;MTRNR2L12;TIA1;DCTN4;TMEM116;ZNF821
ZNF134 human tf ARCHS4 coexpression,16-Sep,24.32%,0.398087929,-0.481855504,-1.194937964,ZMYM1;ZNF682;ZNF770;HSDL1;ZNF281;MAPK6;ZNF551;KLHL9;ZNF398
ZNF358 human tf ARCHS4 coexpression,Dec-51,17.24%,0.398964861,-0.365024319,-1.194957719,PTGDS;MT-ND3;CDK16;TMEM259;PTOV1;UBE2M;GSK3A;ATP5D;RFNG;THRA;PINK1;LRP3
FEV human tf ARCHS4 coexpression,20-Mar,6.13%,0.397625196,-0.445697313,-1.195970225,STMN1;BEX2;SLC16A10
AFF4 human tf ARCHS4 coexpression,24/65,22.45%,0.398158271,-0.356997621,-1.196216781,MTRNR2L1;SEC24A;TM9SF3;BACE1;MIB1;ATP13A3;PLEKHA8;PANK3;MEX3C;STRN;AGFG1;ATG2B;SYNJ2;SEC16A;RABGAP1;HSPH1;KDM3B;KIF1B;PUM1;ATRN;AP1G1;FAM168B;CMIP;ANKRD50
ZNF80 human tf ARCHS4 coexpression,27-May,11.26%,0.398693866,-0.428617583,-1.196442926,CST7;NKG7;HOPX;CD3D;ALOX5AP
TEAD4 human tf ARCHS4 coexpression,17-May,15.72%,0.398476813,-0.459581098,-1.19709802,UBFD1;CDK16;SLC4A2;TTLL12;POLRMT
HOXC13 human tf ARCHS4 coexpression,Nov-35,18.53%,0.399248626,-0.383043034,-1.197234461,HSPB1;CDK16;DUS1L;UBA1;UBE2M;SLC4A2;INTS1;TRIM37;SEC16A;SMARCD2;G6PD
CHD7 human tf ARCHS4 coexpression,27-Jun,9.55%,0.400024115,-0.41926088,-1.197308979,STMN1;KIAA1958;SOX4;GNPDA2;HSDL1;TIA1
TAL2 human tf ARCHS4 coexpression,22-Apr,13.01%,0.400452262,-0.429053435,-1.197589147,STMN1;SOX4;RCHY1;DCTN4
TAX1BP1 human tf ARCHS4 coexpression,15-Mar,3.50%,0.390736504,-0.462149067,-1.203537009,CD59;PTTG1;PGM3
VEZF1 human tf ARCHS4 coexpression,19-Apr,6.51%,0.384001718,-0.503686998,-1.207669377,STMN1;KIAA1958;IGF1R;CLASP2
KLF16 human tf ARCHS4 coexpression,42/100,29.98%,0.384718547,-0.323182148,-1.207813519,CLCN7;DNAJC5;DUS1L;STK11;NCLN;GTPBP6;TMEM259;UBE2M;GSK3A;SLC4A2;FZR1;INTS1;SRF;ZDHHC5;CDC34;UPF1;ZNF787;MOGS;ARFGAP1;POLRMT;CTDP1;UBALD2;FBRSL1;SMARCD2;LAMP1;H1FX;MAP3K11;FURIN;CSNK1G2;ABHD17A;DHX37;REXO1;SLC27A4;SDF4;MGAT4B;MBOAT7;MINK1;GATAD2A;CENPB;TAOK2;ADAM15;AKT1S1
FOXJ1 human tf ARCHS4 coexpression,17-Mar,4.91%,0.385616044,-0.476096333,-1.207880633,SLPI;SPEF2;DNAJA4
ZNF594 human tf ARCHS4 coexpression,18-Jun,18.95%,0.383438761,-0.429871453,-1.209736898,SPEF2;PTGR2;MTRNR2L12;TIA1;ZNF320;PUM1
ZNF577 human tf ARCHS4 coexpression,20-Apr,9.55%,0.383981363,-0.478528903,-1.209921526,HNRNPH1;SOX4;ING1;TIA1
ZNF624 human tf ARCHS4 coexpression,21-Apr,3.46%,0.379677249,-0.460605343,-1.212918338,STMN1;HNRNPH1;ZNF512;SOX4
ZBTB45 human tf ARCHS4 coexpression,28/52,31.39%,0.380481746,-0.366465967,-1.212996956,MFSD3;CLCN7;CDK16;NCLN;GTPBP6;TMEM259;UBE2M;TMEM160;SLC4A2;FZR1;INTS1;ARMC5;ATP5D;ZNF787;POLRMT;DGCR2;MAP3K11;WDR24;LRRC47;REXO1;SLC27A4;SDF4;MBOAT7;CENPB;ADAM15;AKT1S1;FAM65A;TSPO
SP4 human tf ARCHS4 coexpression,26-Apr,7.95%,0.376118206,-0.414321089,-1.215801681,STMN1;SOX4;TRIM59;PAXBP1
REST human tf ARCHS4 coexpression,22-Jul,12.33%,0.37476018,-0.417114993,-1.216767762,HSPD1;KIF23;CCDC117;SMAD4;NUP153;MEX3C;PRKCI
ZBTB10 human tf ARCHS4 coexpression,13/44,15.53%,0.374146553,-0.392501729,-1.217496243,STMN1;HSP90AA1;ING1;IGF1R;MIB1;PAXBP1;PUM2;PANK3;ARL5B;NSUN6;CCNT1;SYNE2;PIKFYVE
ZNF554 human tf ARCHS4 coexpression,18-Sep,25.38%,0.37292759,-0.457843189,-1.219035867,C2CD3;ARMC10;ZNF639;TMEM120B;ZNF169;ZNF320;TMEM116;SAG;MAPKAPK5
ZSCAN1 human tf ARCHS4 coexpression,17-May,9.82%,0.37152148,-0.464666955,-1.220381338,BEX2;ZNF682;SYT15;HSDL1;GSK3A
