Term,tag %,gene %,fdr,es,nes,lead_genes
ISL1 human tf ARCHS4 coexpression,8/35,8.52%,0.0916736354524373,0.57203787138423,1.479763916075251,MAFB;ELL2;TMEM176B;BTG2;TMEM176A;EGR1;PDK4;MAN1A1
ZNF845 human tf ARCHS4 coexpression,6/25,10.72%,0.09473727554084697,0.6308001110059709,1.4757140884536417,PPP1R15A;SDCBP;TGIF1;HLA-DPA1;THAP2;HLA-DRA
RFX6 human tf ARCHS4 coexpression,9/37,8.52%,0.09479704259049118,0.5753552136819271,1.4751213615582006,ZNF331;MAFB;ELL2;TMEM176B;BTG2;TMEM176A;EGR1;PDK4;MAN1A1
PRB3 human tf ARCHS4 coexpression,10/37,15.51%,0.10140720674174562,0.5569345637327981,1.46727605210458,ZFP36;GADD45B;NR4A3;BTG2;IRS2;FKBP5;FURIN;FOXO3;ERN1;ZBTB16
RUNX2 human tf ARCHS4 coexpression,10/41,12.59%,0.11151662347753993,0.5279777437254939,1.455753236796927,DUSP1;NFKBIA;GPR183;CHMP1B;HERPUD1;LPAR6;RNF149;TSC22D3;BACH1;SLFN11
IKZF2 human tf ARCHS4 coexpression,26/66,22.97%,0.11839901923607281,0.503758819499479,1.4482456500727836,TNFAIP3;GADD45B;DUSP2;BIRC3;NFKB1;GPCPD1;MYO9B;ENTPD1;IFI44L;SIPA1L1;CREB5;MSL3;TLR7;TLR6;SH3TC1;NOD2;NEK6;ATXN1;MX1;TNFRSF8;MYO1G;MOB3A;IER5;MAP3K5;TFEB;OAS2
AKNA human tf ARCHS4 coexpression,44/124,21.22%,0.12112543523368723,0.4638161650854956,1.4449826115011035,FCGR3A;CTSS;MCL1;FPR1;TNFRSF1B;FCN1;KDM6B;PTAFR;ITGAX;MPEG1;LILRA6;SIGLEC14;SORL1;MYO9B;MNDA;KLF2;SSH2;TXNIP;LILRB3;GIMAP5;ARAP1;CFP;DPEP2;STXBP2;RASSF3;ADAM8;CDC42SE1;MAP3K3;NOD2;P2RY13;NFAM1;ITGAL;RASA3;FAM78A;CSF2RB;MYO1G;MOB3A;ABTB1;LFNG;GIMAP8;RNF166;DOK3;FFAR2;FPR2
CHD2 human tf ARCHS4 coexpression,17/62,16.88%,0.12820381322365448,0.524080727506425,1.43839800125656,TNFAIP3;NFKBIZ;MCL1;JMJD1C;KDM6B;DMXL2;MAP3K2;SORL1;GPCPD1;PELI1;NAIP;SSH2;WDR26;KIAA1551;ERN1;KDM7A;USP15
PPARG human tf ARCHS4 coexpression,8/37,6.81%,0.15045084523612132,0.5655369398204726,1.419756561338355,OLR1;MSR1;CD36;ACSL1;G0S2;RBP7;PPIF;RAB20
DRGX human tf ARCHS4 coexpression,5/29,6.24%,0.15255848961206103,0.5652874463762338,1.4176050517054959,OLR1;DUSP2;C3AR1;ATP2B1;CD300E
ZBTB32 human tf ARCHS4 coexpression,21/55,19.32%,0.15293308150451007,0.4943925515163933,1.4164706810805794,TNFAIP3;GADD45B;DUSP2;SAMSN1;CCL4;BTG2;BIRC3;HLA-DQB1;NFKB1;EHD1;MYO9B;ENTPD1;MSL3;TLR7;UBALD2;IL4R;NEK6;MX1;TNFRSF8;MYO1G;MOB3A
FOXO1 human tf ARCHS4 coexpression,20/56,19.96%,0.15581209282801364,0.5223243419926207,1.4132723521956934,ZNF331;TIMP1;SKIL;JMJD1C;BTG2;KLF2;SSH2;HECA;PPP1R3B;TXNIP;FKBP5;KIAA1551;RIN2;GIMAP5;IL4R;RASSF3;KDM7A;QPCT;TGFBR2;GIMAP8
SP1 human tf ARCHS4 coexpression,31/92,21.86%,0.15777642178412069,0.4689557249126521,1.4115595061757586,CTSS;MCL1;FGL2;MXD1;MPEG1;TLR4;SORL1;MYO9B;MNDA;SLC6A6;SSH2;WDR26;TXNIP;PICALM;KIAA1551;TLR6;ARAP1;ATP11A;RASSF3;CHST15;CDC42SE1;KDM7A;MAP3K3;P2RY13;TLR1;CSF2RB;ZDHHC20;GIMAP8;ZNF217;SPOPL;LRRK2
KLF13 human tf ARCHS4 coexpression,40/115,20.76%,0.1607746138996139,0.45059010927871146,1.4084510729235828,CYBB;CTSS;MCL1;TNFRSF1B;FCN1;MPEG1;FOSL2;MYO9B;KLF2;SSH2;TXNIP;FURIN;PNPLA6;STK40;ARAP1;CFP;ITGAM;UBALD2;STXBP2;IL4R;RASSF3;ADAM8;CDC42SE1;MAP3K3;PLEKHO2;NOD2;NFAM1;ITGAL;IQSEC1;TMEM127;RASA3;FAM78A;CSF2RB;MYO1G;MOB3A;ABTB1;LFNG;GIMAP8;RNF166;DOK3
ZBED2 human tf ARCHS4 coexpression,9/28,18.17%,0.16699902414188128,0.5701716926845329,1.4031698221071016,SAMSN1;CREM;BIRC3;NFKB1;FURIN;EGR2;CAB39;ITGAL;TNFRSF8
ZNF229 human tf ARCHS4 coexpression,6/22,12.51%,0.1681783524220499,0.5854000107860188,1.401619588464114,ELL2;CXCL1;UBXN2B;SNX24;MAPK6;IFRD1
HOXA5 human tf ARCHS4 coexpression,7/25,6.16%,0.16934388738900016,0.5954797830078143,1.400068441049884,DUSP1;FOSB;FOS;CHMP1B;KLF6;IER2;SDC3
TSC22D3 human tf ARCHS4 coexpression,25/92,17.53%,0.17298849929663884,0.46976736773410405,1.3965668318636175,ZFP36;TNFAIP3;NFKBIA;RGS1;PPP1R15A;JUNB;GPR183;FOS;KLF6;IER2;CXCR4;RNF149;KLF2;FGD2;TXNIP;CD300LF;GIMAP5;CFP;DPEP2;ERN1;STXBP2;ADAM8;CDC42SE1;IL7R;NFAM1
ZNF79 human tf ARCHS4 coexpression,6/35,6.43%,0.18848643972508547,0.540855479355526,1.3850200196139182,GADD45B;CCL3L1;JMJD1C;TGIF1;ADM;ZEB2
SOX17 human tf ARCHS4 coexpression,7/28,9.51%,0.19729429904922516,0.5397053845874632,1.3784226081532471,SGK1;SERPINB9;SLC2A3;RHOB;CD93;RGCC;JUN
ZFY human tf ARCHS4 coexpression,15/36,16.58%,0.2037265910225094,0.5433373613126048,1.3733729224232862,NFKBIZ;GPR34;LPAR6;NLRP3;FGD4;PNRC1;FOSL2;PNPLA8;RGCC;PELI1;BACH1;OTUD1;KIAA1551;YTHDF3;KDM7A
ZBTB7B human tf ARCHS4 coexpression,48/132,23.27%,0.20329984727306155,0.4420594861384505,1.3727909436422607,FCGR3A;C5AR1;AQP9;CTSS;CEBPB;MCL1;FPR1;TNFRSF1B;KDM6B;PTAFR;ITGAX;RXRA;MYO9B;BCL3;SLC6A6;BCL6;FURIN;LILRB3;PNPLA6;STK40;ARAP1;CFP;DPEP2;STXBP2;RASSF3;CHST15;DHX34;ADAM8;CDC42SE1;MAP3K3;PLEKHO2;NOD2;P2RY13;NFAM1;TMEM127;CSF2RB;MOB3A;ABTB1;LFNG;GIMAP8;RNF166;DOK3;FPR2;SLC46A2;ATG2A;TFEB;YPEL3;HK3
MLXIPL human tf ARCHS4 coexpression,6/22,8.14%,0.2030509409444034,0.5916725898614933,1.372259637376517,SDS;SERPINA1;TMEM176B;A2M;TMEM176A;ASGR1
ZNF394 human tf ARCHS4 coexpression,8/42,5.36%,0.20466290069018803,0.5128374033186731,1.37050078563764,TNFAIP3;JUNB;DUSP2;MAP3K8;NFKBIZ;MCL1;CD52;PNRC1
ZNF468 human tf ARCHS4 coexpression,3/19,4.79%,0.2080361058812775,0.6037664868917789,1.3671146270966927,SKIL;SDCBP;TGIF1
SP140 human tf ARCHS4 coexpression,34/86,19.96%,0.2215116902616903,0.4455721670701453,1.3586983072464127,CTSS;FGL2;HLA-DPA1;RNF149;BIRC3;HLA-DQB1;MPEG1;SORL1;PELI1;MNDA;ENTPD1;GIMAP4;IFI44L;MX2;SSH2;FGD2;TXNIP;KIAA1551;MSL3;TLR7;GIMAP5;TLR6;DPEP2;IL4R;RASSF3;CDC42SE1;NOD2;XAF1;IL7R;ITGAL;TLR1;MYO1G;MOB3A;GIMAP8
HIF3A human tf ARCHS4 coexpression,8/27,5.67%,0.23568433271471947,0.5752062850313753,1.3496245469088999,ZFP36;ZFP36L1;DUSP1;TNFAIP3;NFKBIA;FOS;KLF6;IER2
RUNX3 human tf ARCHS4 coexpression,31/90,22.97%,0.23482684579623353,0.4412913487674414,1.3494427278860892,TNFAIP3;GADD45B;DUSP2;TNFRSF1B;MPEG1;NFKB1;EHD1;MYO9B;KLF2;BCL3;MX2;MSL3;TLR7;ARAP1;UBALD2;STXBP2;IL4R;ADAM8;CDC42SE1;PLEKHO2;NOD2;ITGAL;TNFRSF8;RASA3;FAM78A;MOB3A;RNF166;DOK3;GIMAP6;TFEB;OAS2
PCSK6 human tf ARCHS4 coexpression,6/17,16.84%,0.2545618971262999,0.6040828336816637,1.3371626900632008,SDS;SERPINA1;A2M;ASGR1;C2;ASGR2
MBNL1 human tf ARCHS4 coexpression,32/95,19.96%,0.25537532874489394,0.42653477134303147,1.3360504802037838,CYBB;CTSS;NFKBIZ;MCL1;FGL2;BIRC3;MPEG1;MAP3K2;TLR4;SORL1;MNDA;SSH2;WDR26;HECA;DPYD;TXNIP;PICALM;KIAA1551;CAB39;RASSF3;CDC42SE1;KDM7A;USP15;KLF3;IL7R;ITGAL;TLR1;RASA3;FAM78A;MYO1G;TGFBR2;GIMAP8
SCML4 human tf ARCHS4 coexpression,17/64,17.64%,0.260020348533862,0.47089468708561144,1.3329813010017257,ZFP36;DUSP1;TNFAIP3;NFKBIA;FOS;KLF6;CD52;CXCR4;GIMAP4;TSC22D3;TXNIP;CD300LF;GIMAP5;ERN1;CDC42SE1;IL7R;ITGAL
KLF9 human tf ARCHS4 coexpression,10/51,12.89%,0.2807505085730892,0.47236038914389394,1.3200079618387135,GABARAPL1;CEBPD;GLUL;RHOB;GAS7;FOSL2;RHOQ;PDE4A;IL1R1;FKBP5
ID2 human tf ARCHS4 coexpression,11/34,10.08%,0.2845550996811501,0.5207226523320484,1.3171854813201518,CCL3;NFKBIA;CREM;CCL3L1;CCL4;CCL4L2;IVNS1ABP;CD52;CCL3L3;SELK;ENTPD1
ZNF800 human tf ARCHS4 coexpression,25/76,17.07%,0.2837256560185892,0.43260495608890237,1.3168339082274585,TNFAIP3;SAMSN1;NFKBIZ;MCL1;JMJD1C;BTG2;PDE4B;PNRC1;RNF149;MAP3K2;FOSL2;PELI1;BACH1;CSGALNACT2;SSH2;OTUD1;HECA;DPYD;TXNIP;KIAA1551;DDX58;KDM7A;USP15;KLF3;IL7R
FOXO4 human tf ARCHS4 coexpression,40/120,23.35%,0.28685853005580897,0.4125792218681059,1.31415569275354,AQP9;CTSS;MCL1;FPR1;SLC25A37;RXRA;MNDA;SLC6A6;SSH2;BCL6;TXNIP;PICALM;FURIN;LILRB3;PNPLA6;STK40;ARAP1;CFP;DPEP2;STXBP2;CHST15;ADAM8;MAP3K3;P2RY13;NFAM1;IQSEC1;TLR1;FAM78A;CSF2RB;ABTB1;GIMAP8;RNF166;PADI2;DOK3;FPR2;ATG2A;TFEB;YPEL3;PPP3R1;ARRDC2
NR0B2 human tf ARCHS4 coexpression,6/17,8.52%,0.29676011941049535,0.6187006259070333,1.308337747320646,SERPINA1;TMEM176B;A2M;TMEM176A;ASGR1;MAN1A1
PAX5 human tf ARCHS4 coexpression,18/56,22.36%,0.2977076071690881,0.45089168092934434,1.3073152786540445,DUSP2;HLA-DPA1;CXCR4;BIRC3;HLA-DQB1;MYO9B;ENTPD1;HLA-DRA;FGD2;MSL3;TLR7;IL4R;TNFRSF8;MYO1G;MOB3A;DOK3;ARIH1;TFEB
ARNT human tf ARCHS4 coexpression,37/75,29.89%,0.3100334270814182,0.43439563575675505,1.3003386651397038,DAB2;FOS;BTG2;MAP3K2;MAN1A1;RXRA;IL1R1;TSC22D3;SSH2;WDR26;WWP1;DPYD;TXNIP;PICALM;FKBP5;CD300LF;ERN1;RASSF3;ZBTB16;ADAMTSL4;IL7R;MOB3C;SPOPL;GIMAP6;CRISPLD2;UBR2;SOAT1;UBAP2L;TMEM140;UBR3;KIF13A;MARCH2;MAP3K1;IL15;H6PD;CTSO;STAT2
POU2F2 human tf ARCHS4 coexpression,25/65,23.00%,0.30861744291611054,0.4447616953852501,1.3002429051695703,SLC43A2;TNFRSF1B;KDM6B;PTAFR;MPEG1;SIGLEC14;EHD1;MYO9B;BASP1;FGD2;TLR7;CFP;DPEP2;UBALD2;IL4R;ADAM8;SLC2A6;ITGAL;FAM78A;MYO1G;MOB3A;RNF166;DOK3;TFEB;ZRSR2
BCL11B human tf ARCHS4 coexpression,23/86,20.46%,0.31154126459722925,0.4182802376134753,1.298161001864224,TNFAIP3;JUNB;NFKBIZ;MAF;SORL1;KLF2;GIMAP4;SSH2;HECA;PAG1;TXNIP;KIAA1551;GIMAP5;CDC42SE1;KDM7A;USP15;KLF3;IL7R;ITGAL;RASA3;FAM78A;GIMAP8;RNF166
CD36 human tf ARCHS4 coexpression,13/46,13.35%,0.3142466446037875,0.45242908342235977,1.295771804505058,PFKFB3;ACSL1;G0S2;RBP7;SAT1;PDK4;TLR4;RHOQ;RXRA;PICALM;FKBP5;TFRC;LY96
SOX7 human tf ARCHS4 coexpression,6/23,11.14%,0.3134870605716087,0.5225413773517738,1.2953351206504582,THBD;SDCBP;RHOB;CD93;RAP2B;CLEC1A
ZNF350 human tf ARCHS4 coexpression,8/30,16.81%,0.3136368005838637,0.5166017556505494,1.2943504118586295,RGS1;GPR34;RBP7;RNF144B;IFNGR2;OTUD1;B3GNT5;GPR155
RORA human tf ARCHS4 coexpression,22/74,17.64%,0.31895085020085023,0.4352345137478868,1.2910918318687934,TNFAIP3;NFKBIZ;FGL2;MAF;RNF149;MAP3K2;SORL1;SSH2;HECA;PAG1;TXNIP;KIAA1551;GIMAP5;CLIP4;ERN1;KDM7A;USP15;KLF3;XAF1;IL7R;ATXN1;ITGAL
TRERF1 human tf ARCHS4 coexpression,37/118,20.76%,0.3283356939135834,0.4195524768477427,1.2856869743576944,CTSS;MCL1;KDM6B;ITGAX;MPEG1;CECR1;SORL1;MYO9B;MNDA;KLF2;SLC6A6;SSH2;TXNIP;LILRB3;PNPLA6;ARAP1;CFP;ITGAM;DPEP2;STXBP2;RASSF3;ADAM8;CDC42SE1;CHST11;MAP3K3;NOD2;P2RY13;NFAM1;ITGAL;RASA3;FAM78A;CSF2RB;MYO1G;MOB3A;ABTB1;RNF166;DOK3
MITF human tf ARCHS4 coexpression,12/39,10.23%,0.33946411334804194,0.5139696796294169,1.2794196868451244,SGK1;DAB2;CTSL;LHFPL2;NPL;SDCBP;PLA2G7;CTSB;RHOQ;RAP2B;CYP27A1;CTNNB1
EGR4 human tf ARCHS4 coexpression,12/47,8.52%,0.34834880570488247,0.49003226734573774,1.2741766252887503,ZNF331;ATF3;NR4A2;ELL2;NR4A3;NR4A1;TMEM176B;BTG2;EGR1;NAF1;FOLR2;MAN1A1
FOXN3 human tf ARCHS4 coexpression,9/41,16.58%,0.3703956027152633,0.4519246519437172,1.2634420817627674,MCL1;JMJD1C;MPEG1;SORL1;RHOQ;SSH2;PPP1R3B;YTHDF3;KDM7A
KIAA1683 human tf ARCHS4 coexpression,4/30,5.32%,0.39364323482022284,0.48348085342363245,1.2525756077317065,ZNF331;FOSB;NR4A1;KDM6B
RCOR1 human tf ARCHS4 coexpression,34/99,26.69%,0.41522183197603363,0.40865447978637415,1.242946662901144,MCL1;MXD1;TREM1;KDM6B;ATP13A3;PPIF;FOSL2;TLR4;RXRA;MYO9B;SLC6A6;WDR26;PICALM;ZDHHC7;STK40;ARAP1;ITPRIP;CHST15;ZCCHC2;KDM7A;MAP3K3;IPMK;AGFG1;WWC3;ZDHHC20;ZNF217;SPOPL;RNF146;MEGF9;ZBTB7B;SP3;B4GALT5;TET3;KMT2D
ETS1 human tf ARCHS4 coexpression,29/97,20.46%,0.41758825151682294,0.3958477314042855,1.2408485385042607,CTSS;MCL1;FGL2;MPEG1;SORL1;MYO9B;KLF2;GIMAP4;SSH2;HECA;TXNIP;KIAA1551;GIMAP5;ARAP1;IL4R;RASSF3;CDC42SE1;KDM7A;MAP3K3;IL7R;ITGAL;RASA3;FAM78A;MYO1G;MOB3A;TGFBR2;LFNG;GIMAP8;RNF166
HIVEP2 human tf ARCHS4 coexpression,32/85,27.03%,0.41713690855507773,0.42530528974084414,1.2402110016628893,SOD2;PFKFB3;KDM6B;GAS7;NFKB1;EHD1;SORL1;MYO9B;OGFRL1;SSH2;SIPA1L1;WDFY3;CAB39;IL4R;KDM7A;IL7R;ATXN1;IQSEC1;RASA3;PRKCE;GIMAP8;KIAA0513;SYNJ1;MAP3K5;PPP3R1;TMOD2;AAK1;NLRP1;SYNE1;KMT2D;ARHGEF3;UBR3
ZNF414 human tf ARCHS4 coexpression,8/23,20.87%,0.416985807901957,0.48333280032849696,1.239550827088059,RASGEF1B;KCNJ15;CCDC170;SSH1;IRF2BPL;RP11-111M22.2;DCUN1D3;ARIH1
ZNF337 human tf ARCHS4 coexpression,5/21,14.90%,0.4202224386376172,0.527965752874543,1.2373853325002022,CCL4;CCL4L2;IER2;WDFY3;YTHDF3
TFE3 human tf ARCHS4 coexpression,37/117,19.51%,0.41912026028567384,0.4014421946778569,1.2369946560723115,C5AR1;CEBPB;FPR1;TNFRSF1B;KDM6B;METRNL;TLR2;ITGAX;LAMP1;EHD1;RXRA;MYO9B;BCL3;SLC6A6;BCL6;PPARD;PICALM;FURIN;ZDHHC7;LILRB3;PNPLA6;STK40;PHC2;ARAP1;STXBP2;CHST15;DHX34;ADAM8;TOM1;MAP3K3;PLEKHO2;NFAM1;TMEM127;CSF2RB;AP5Z1;ABTB1;TGFBR2
ZXDC human tf ARCHS4 coexpression,14/58,15.93%,0.4306572242796733,0.4487841045103182,1.2318648237058187,FCGR3A;DUSP2;CXCL16;PLTP;TIPARP;CECR1;ADAM17;KLF2;WDR26;SLFN11;FURIN;COLGALT1;ALOX5AP;TGFBR1
ZNF416 human tf ARCHS4 coexpression,4/19,15.70%,0.4290806305870626,0.5105807984115932,1.231609823023839,ADM;NFIL3;SMAD7;WBP1L
RELA human tf ARCHS4 coexpression,21/94,14.68%,0.43829499864708754,0.4047767502445822,1.2268336741645178,PFKFB3;CEBPB;TNFRSF1B;TNFAIP2;ICAM1;KDM6B;METRNL;ZC3H12A;LAMP1;NFKB1;FOSL2;EHD1;MYO9B;BCL3;PPARD;FURIN;PNPLA6;STK40;ARAP1;UBALD2;STXBP2
ZNF274 human tf ARCHS4 coexpression,12/44,16.88%,0.4374449722789763,0.45062255277409985,1.2264273978725269,PPP1R15A;HBEGF;CXCR4;GPCPD1;PELI1;VPS37B;RAB8B;APBB3;IFRD1;SESN2;IL4R;USP15
RFX1 human tf ARCHS4 coexpression,7/28,14.60%,0.4547481691590503,0.4884948755260504,1.218393435773277,CEBPD;FCN1;KDM6B;ATP1B3;SLC9A9;FOXO3;UBALD2
ZNF302 human tf ARCHS4 coexpression,5/15,20.87%,0.4543707803674581,0.5516579778972425,1.2176695970531786,SDC3;KCNJ15;BRI3;IRF2BPL;ARIH1
ZNF655 human tf ARCHS4 coexpression,19/81,17.64%,0.4609722924455067,0.40058141838103956,1.2146524362173168,CTSS;SAMSN1;NFKBIZ;MCL1;CXCR4;MPEG1;MAP3K2;SSH2;HECA;FGD2;TXNIP;KIAA1551;GIMAP5;CDC42SE1;KDM7A;USP15;KLF3;IL7R;ITGAL
ZNF318 human tf ARCHS4 coexpression,13/56,19.32%,0.4638155330633935,0.4328182040471936,1.2123265265834842,TNFAIP3;DUSP2;HLA-DQB1;MYO9B;ENTPD1;WDR26;TLR7;UBALD2;IL4R;NEK6;TNFRSF8;MYO1G;MOB3A
RLF human tf ARCHS4 coexpression,24/56,28.94%,0.46261507950564307,0.4203996490691525,1.2119163031245967,JMJD1C;DMXL2;MAP3K2;ARL5B;GPCPD1;PELI1;MAPK6;BACH1;WDR26;RAB8B;JMY;KIAA1551;SIRT1;KDM7A;CPEB4;RNF146;NCOA2;SP3;CDK17;TET3;ZNF160;WTAP;MTF1;CCDC93
ZNF75D human tf ARCHS4 coexpression,22/58,26.35%,0.46542485314500975,0.4278283106607205,1.2098513147794214,MCL1;FGL2;PDK4;RNF149;SORL1;SSH2;ARHGAP24;DPYD;KIAA1551;GIMAP5;KDM7A;NOD2;USP15;TLR1;ZNF217;LRRK2;GIMAP6;UBR2;NCOA2;SP3;DDX60L;SPATA13
ADAR human tf ARCHS4 coexpression,33/114,21.22%,0.46525806882949744,0.39794435449907367,1.2089007308079933,AQP9;MCL1;FPR1;CECR1;SORL1;MYO9B;MNDA;APOBEC3A;SLC6A6;MX2;SSH2;LPCAT1;LILRB3;ARAP1;IFIT3;RASSF3;CHST15;DHX34;ADAM8;CDC42SE1;MAP3K3;NOD2;P2RY13;NFAM1;MX1;TLR1;CSF2RB;MYO1G;MOB3A;ABTB1;GIMAP8;DOK3;FPR2
SSH1 human tf ARCHS4 coexpression,18/50,22.13%,0.469249862107005,0.43293313468902567,1.2064321832297686,FN1;DAB2;THBS1;LHFPL2;SDC3;LAMP1;MYO9B;PPARD;B4GALT1;ADAMTS2;CDC42SE1;NEK6;IRF2BPL;TGFBR2;DCUN1D3;ARIH1;TRAM2;MICAL2
ZNF14 human tf ARCHS4 coexpression,4/26,4.22%,0.4710537550788516,0.4985486271041164,1.2049312688851426,NFKBIA;MARCKS;SDCBP;ID2
KLF2 human tf ARCHS4 coexpression,47/126,26.31%,0.48039440900587604,0.389247257580814,1.200344163559536,JUNB;MCL1;FPR1;TNFRSF1B;KDM6B;ITGAX;MYO9B;JUND;SSH2;TXNIP;LILRB3;GIMAP5;ARAP1;CFP;DPEP2;UBALD2;STXBP2;IL4R;CSF3R;RASSF3;ADAM8;CDC42SE1;MAP3K3;NFAM1;ITGAL;IQSEC1;RASA3;FAM78A;CSF2RB;MYO1G;MOB3A;ABTB1;LFNG;GIMAP8;RNF166;DOK3;SLC46A2;ATG2A;TFEB;YPEL3;HK3;ARRDC2;ZBTB7B;PPM1M;NLRP1;SECTM1;SH3BP2
MIXL1 human tf ARCHS4 coexpression,5/17,20.53%,0.5038151421282799,0.5213698297786427,1.190536691288927,RASGEF1B;RBFOX3;CCDC170;RP11-111M22.2;DCUN1D3
NEUROD2 human tf ARCHS4 coexpression,7/24,20.53%,0.5037808727094442,0.4654580851188534,1.189578204000853,RBFOX3;SDC3;KCNJ15;CCDC170;IRF2BPL;BTBD9;DCUN1D3
ZNF165 human tf ARCHS4 coexpression,6/32,9.24%,0.5120397058608184,0.4802852204366076,1.1855387402843027,ZNF331;SKIL;JMJD1C;EGR1;GPCPD1;SLC9A9
IKZF1 human tf ARCHS4 coexpression,32/100,20.76%,0.5108902562096395,0.38266858929135045,1.1850576783840066,CTSS;TNFRSF1B;FGL2;MPEG1;SORL1;MYO9B;KLF2;GIMAP4;SSH2;TXNIP;KIAA1551;GIMAP5;ARAP1;CFP;DPEP2;STXBP2;IL4R;RASSF3;CDC42SE1;CHST11;MAP3K3;IL7R;ITGAL;TLR1;RASA3;FAM78A;CSF2RB;MYO1G;MOB3A;GIMAP8;RNF166;DOK3
MEF2A human tf ARCHS4 coexpression,16/39,28.75%,0.5150428859310437,0.4426967360773422,1.1825070585466662,VSIG4;LHFPL2;GAS7;RHOQ;MYO9B;OGFRL1;WDFY3;ZCCHC2;MOB3C;PADI2;SORT1;PPP3R1;SYNE1;UBR3;KIF13A;SAMD4A
PBX4 human tf ARCHS4 coexpression,14/46,21.41%,0.5132752115362845,0.4243645215675258,1.1823118768165897,PPP1R15A;JUNB;TNFRSF1B;EHD1;KLF2;RAB8B;MSL3;GIMAP5;ITGAL;RASA3;MYO1G;MOB3A;RNF166;SYNJ1
NFYC human tf ARCHS4 coexpression,34/91,22.85%,0.5182601301390121,0.39078090687279876,1.1796984963026558,C5AR1;FPR1;TNFRSF1B;TLR2;ITGAX;LILRA6;SIGLEC14;AMPD2;BCL6;TXNIP;LILRB3;TRPM2;STK40;ARAP1;CFP;DPEP2;STXBP2;CSF3R;DHX34;ADAM8;CHST11;PLEKHO2;NFAM1;FAM78A;CSF2RB;MOB3A;ABTB1;RNF166;DOK3;FFAR2;FPR2;CMTM7;TFEB;YPEL3
MAFF human tf ARCHS4 coexpression,6/19,20.53%,0.5315803313252293,0.48482559452152135,1.1731833842844424,RBFOX3;SDC3;KCNJ15;IRF2BPL;BTBD9;DCUN1D3
PROX1 human tf ARCHS4 coexpression,7/20,19.66%,0.5316650163094129,0.540489135660284,1.1723867808549537,SERPINA1;A2M;TMEM176A;ASGR1;C2;ASGR2;PTPRN2
HIC1 human tf ARCHS4 coexpression,16/47,19.32%,0.5335627407209259,0.42155675253230823,1.170728409668641,TNFAIP3;GADD45B;DUSP2;BTG2;RHOB;HLA-DQB1;NFKB1;EHD1;MYO9B;ENTPD1;TLR7;UBALD2;NEK6;TNFRSF8;MYO1G;MOB3A
IRX2 human tf ARCHS4 coexpression,5/20,13.50%,0.5400508927294642,0.495111188462973,1.1674380399911646,ELL2;RBFOX3;TMEM176B;BASP1;RIN2
TSHZ3 human tf ARCHS4 coexpression,16/53,18.33%,0.5500283609706103,0.4261670018209884,1.1625553713386436,C5AR1;FN1;MAFB;DAB2;METRNL;RHOQ;IL1R1;ARHGEF40;EPHB2;SSH1;WDFY3;ADAMTS2;TOM1;PLEKHO2;GPX8;EMILIN2
IRX6 human tf ARCHS4 coexpression,4/16,9.09%,0.5553796186362773,0.5367381429055411,1.1595202701990623,CD36;G0S2;RBP7;RHOQ
NEUROD1 human tf ARCHS4 coexpression,12/32,21.10%,0.5676891209214898,0.45995441241474244,1.1542364995603183,ELL2;RASGEF1B;RBFOX3;TMEM176B;EGR1;RIN2;RAB21;QPCT;IRF2BPL;PTPRN2;ARIH1;GCH1
EOMES human tf ARCHS4 coexpression,2/16,7.38%,0.5718918358849331,0.4862856322500161,1.1517681357216651,SLC2A3;ST8SIA4
NFATC1 human tf ARCHS4 coexpression,27/94,20.76%,0.5715234810423095,0.37874387184261904,1.1511066692242267,JUNB;TNFRSF1B;KDM6B;PNRC1;ZC3H12A;NFKB1;EHD1;MYO9B;KLF2;BCL3;JUND;STK40;ARAP1;SH3TC1;UBALD2;STXBP2;IL4R;CDC42SE1;TOM1;PLEKHO2;ITGAL;RASA3;FAM78A;MYO1G;MOB3A;RNF166;DOK3
ZBTB48 human tf ARCHS4 coexpression,47/118,27.68%,0.5767215078599007,0.3789041113046857,1.1480977129706031,C5AR1;C3AR1;FPR1;TNFRSF1B;PTAFR;TLR2;ITGAX;LILRA6;SIGLEC14;MYO9B;AMPD2;BCL3;AMDHD2;LILRB3;PNPLA6;STK40;TLE3;ARAP1;CFP;DPEP2;DHX34;ADAM8;TOM1;PLEKHO2;NOD2;NFAM1;FAM78A;CSF2RB;MYO1G;AP5Z1;MOB3A;ABTB1;RNF166;DOK3;ATG2A;TFEB;YPEL3;HK3;ARRDC2;ZBTB7B;PPM1M;MAP3K11;SECTM1;SH3BP2;GAK;CD300LB;PPP1R12C
ZBTB10 human tf ARCHS4 coexpression,13/44,13.65%,0.5806565308639997,0.4321451321623753,1.14583885913391,ZNF331;MARCKS;JMJD1C;ZEB2;NAF1;ZSWIM6;ARL5B;JUN;MAPK6;JUND;IFRD1;JMY;WDFY3
ZNF189 human tf ARCHS4 coexpression,9/45,17.15%,0.5833188982539631,0.4239884669204349,1.1437233084661451,SERPINA1;ELL2;ATP2B1;BTG2;MAN1A1;RIN2;WDFY3;SNX30;QPCT
PGR human tf ARCHS4 coexpression,8/36,14.52%,0.5865642664584464,0.4249766371765777,1.1416230269408365,ELL2;THBS1;TMEM176B;RNF144B;WWP1;TRPS1;RIN2;SEMA3C
